# Game Session ID 
150 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    14:12:13 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 11.149997 25.934010 5.327486 	 17.689987 25.934010 4.851831 	 -12.010003 25.934010 6.059263 	 -7.149997 25.934010 4.120055 	                    	                    	                    	                    	
 11.149997 25.839451 5.365586 	 17.709988 25.839451 4.878869 	 -11.990004 25.839451 6.114381 	 -7.149997 25.839451 4.130075 	                    	                    	                    	                    	
 11.149997 25.744894 5.403486 	 17.729986 25.744894 4.905707 	 -11.970003 25.744894 6.169299 	 -7.149997 25.744894 4.139894 	                    	                    	                    	                    	
 11.149997 25.650335 5.441185 	 17.749987 25.650335 4.932345 	 -11.950004 25.650335 6.224016 	 -7.149997 25.650335 4.149514 	                    	                    	                    	                    	
 11.149997 25.555779 5.478685 	 17.769987 25.555779 4.958783 	 -11.930003 25.555779 6.278534 	 -7.149997 25.555779 4.158934 	                    	                    	                    	                    	
 11.149997 25.461220 5.515985 	 17.789988 25.461220 4.985021 	 -11.910004 25.461220 6.332851 	 -7.149997 25.461220 4.168154 	                    	                    	                    	                    	
 11.149997 25.366661 5.553084 	 17.809986 25.366661 5.011059 	 -11.890003 25.366661 6.386970 	 -7.149997 25.366661 4.177174 	                    	                    	                    	                    	
 11.149997 25.272104 5.589984 	 17.829987 25.272104 5.036897 	 -11.870004 25.272104 6.440887 	 -7.149997 25.272104 4.185994 	                    	                    	                    	                    	
 11.149997 25.177546 5.626684 	 17.849987 25.177546 5.062535 	 -11.850003 25.177546 6.494605 	 -7.149997 25.177546 4.194613 	                    	                    	                    	                    	
 11.149997 25.082989 5.663183 	 17.869987 25.082989 5.087973 	 -11.830004 25.082989 6.548122 	 -7.149997 25.082989 4.203033 	                    	                    	                    	                    	
 11.149997 24.988430 5.699483 	 17.889986 24.988430 5.113211 	 -11.810003 24.988430 6.601440 	 -7.149997 24.988430 4.211253 	                    	                    	                    	                    	
 11.149997 24.893873 5.735583 	 17.909986 24.893873 5.138248 	 -11.790004 24.893873 6.654558 	 -7.149997 24.893873 4.219273 	                    	                    	                    	                    	
 11.149997 24.799314 5.771482 	 17.929987 24.799314 5.163086 	 -11.770003 24.799314 6.707476 	 -7.149997 24.799314 4.227093 	                    	                    	                    	                    	
 11.149997 24.704758 5.807182 	 17.949987 24.704758 5.187725 	 -11.750004 24.704758 6.760193 	 -7.149997 24.704758 4.234713 	                    	                    	                    	                    	
 11.149997 24.610199 5.842681 	 17.969986 24.610199 5.212162 	 -11.730003 24.610199 6.812711 	 -7.149997 24.610199 4.242133 	                    	                    	                    	                    	
 11.149997 24.515640 5.877981 	 17.989986 24.515640 5.236400 	 -11.710004 24.515640 6.865029 	 -7.149997 24.515640 4.249353 	                    	                    	                    	                    	
 11.149997 24.421083 5.913081 	 18.009987 24.421083 5.260438 	 -11.690003 24.421083 6.917147 	 -7.149997 24.421083 4.256372 	                    	                    	                    	                    	
 11.149997 24.326525 5.947981 	 18.029987 24.326525 5.284276 	 -11.670004 24.326525 6.969064 	 -7.149997 24.326525 4.263193 	                    	                    	                    	                    	
 11.149997 24.231968 5.982680 	 18.049986 24.231968 5.307914 	 -11.650003 24.231968 7.020782 	 -7.149997 24.231968 4.269812 	                    	                    	                    	                    	
 11.149997 24.137409 6.017180 	 18.069986 24.137409 5.331352 	 -11.630004 24.137409 7.072300 	 -7.149997 24.137409 4.276232 	                    	                    	                    	                    	
 11.149997 24.042852 6.051480 	 18.089987 24.042852 5.354590 	 -11.610003 24.042852 7.123618 	 -7.149997 24.042852 4.282452 	                    	                    	                    	                    	
 11.149997 23.948294 6.085579 	 18.109987 23.948294 5.377628 	 -11.590004 23.948294 7.174735 	 -7.149997 23.948294 4.288472 	                    	                    	                    	                    	
 11.149997 23.853737 6.119479 	 18.129986 23.853737 5.400466 	 -11.570004 23.853737 7.225653 	 -7.149997 23.853737 4.294292 	                    	                    	                    	                    	
 11.149997 23.759178 6.153179 	 18.149986 23.759178 5.423104 	 -11.550004 23.759178 7.276371 	 -7.149997 23.759178 4.299912 	                    	                    	                    	                    	
 11.149997 23.664619 6.186678 	 18.169987 23.664619 5.445541 	 -11.530004 23.664619 7.326889 	 -7.149997 23.664619 4.305332 	                    	                    	                    	                    	
 11.149997 23.570063 6.219978 	 18.189987 23.570063 5.467780 	 -11.510004 23.570063 7.377206 	 -7.149997 23.570063 4.310552 	                    	                    	                    	                    	
 11.149997 23.475506 6.253078 	 18.209986 23.475506 5.489818 	 -11.490004 23.475506 7.427324 	 -7.149997 23.475506 4.315571 	                    	                    	                    	                    	
 11.149997 23.380947 6.285977 	 18.229986 23.380947 5.511655 	 -11.470004 23.380947 7.477242 	 -7.149997 23.380947 4.320391 	                    	                    	                    	                    	
 11.149997 23.286388 6.318677 	 18.249987 23.286388 5.533293 	 -11.450004 23.286388 7.526959 	 -7.149997 23.286388 4.325011 	                    	                    	                    	                    	
 11.149997 23.191832 6.351177 	 18.269987 23.191832 5.554731 	 -11.430004 23.191832 7.576477 	 -7.149997 23.191832 4.329431 	                    	                    	                    	                    	
 11.149997 23.097273 6.383476 	 18.289986 23.097273 5.575969 	 -11.410004 23.097273 7.625795 	 -7.149997 23.097273 4.333651 	                    	                    	                    	                    	
 11.149997 23.002716 6.415576 	 18.309986 23.002716 5.597007 	 -11.390004 23.002716 7.674912 	 -7.149997 23.002716 4.337671 	                    	                    	                    	                    	
 11.149997 22.908157 6.447475 	 18.329987 22.908157 5.617845 	 -11.370004 22.908157 7.723830 	 -7.149997 22.908157 4.341491 	                    	                    	                    	                    	
 11.149997 22.813599 6.479176 	 18.349987 22.813599 5.638483 	 -11.350004 22.813599 7.772548 	 -7.149997 22.813599 4.345110 	                    	                    	                    	                    	
 11.149997 22.719042 6.510675 	 18.369986 22.719042 5.658921 	 -11.330004 22.719042 7.821066 	 -7.149997 22.719042 4.348530 	                    	                    	                    	                    	
 11.149997 22.624485 6.541975 	 18.389986 22.624485 5.679159 	 -11.310004 22.624485 7.869383 	 -7.149997 22.624485 4.351750 	                    	                    	                    	                    	
 11.149997 22.529926 6.573074 	 18.409986 22.529926 5.699197 	 -11.290004 22.529926 7.917501 	 -7.149997 22.529926 4.354770 	                    	                    	                    	                    	
 11.149997 22.435368 6.603974 	 18.429987 22.435368 5.719035 	 -11.270004 22.435368 7.965419 	 -7.149997 22.435368 4.357590 	                    	                    	                    	                    	
 11.149997 22.340811 6.634674 	 18.449986 22.340811 5.738673 	 -11.250004 22.340811 8.013137 	 -7.149997 22.340811 4.360210 	                    	                    	                    	                    	
 11.149997 22.246252 6.665174 	 18.469986 22.246252 5.758111 	 -11.230004 22.246252 8.060655 	 -7.149997 22.246252 4.362630 	                    	                    	                    	                    	
 11.149997 22.151695 6.695473 	 18.489986 22.151695 5.777349 	 -11.210004 22.151695 8.107972 	 -7.149997 22.151695 4.364850 	                    	                    	                    	                    	
 11.149997 22.057137 6.725573 	 18.509987 22.057137 5.796387 	 -11.190004 22.057137 8.155089 	 -7.149997 22.057137 4.366869 	                    	                    	                    	                    	
 11.149997 21.962578 6.755472 	 18.529985 21.962578 5.815225 	 -11.170004 21.962578 8.202007 	 -7.149997 21.962578 4.368690 	                    	                    	                    	                    	
 11.149997 21.868021 6.785172 	 18.549986 21.868021 5.833862 	 -11.150004 21.868021 8.248725 	 -7.149997 21.868021 4.370309 	                    	                    	                    	                    	
 11.149997 21.773464 6.814672 	 18.569986 21.773464 5.852300 	 -11.130004 21.773464 8.295243 	 -7.149997 21.773464 4.371729 	                    	                    	                    	                    	
 11.149997 21.678905 6.843971 	 18.589987 21.678905 5.870538 	 -11.110004 21.678905 8.341560 	 -7.149997 21.678905 4.372949 	                    	                    	                    	                    	
 11.149997 21.584347 6.873071 	 18.609985 21.584347 5.888576 	 -11.090004 21.584347 8.387678 	 -7.149997 21.584347 4.373969 	                    	                    	                    	                    	
 11.149997 21.489790 6.901971 	 18.629986 21.489790 5.906414 	 -11.070004 21.489790 8.433597 	 -7.149997 21.489790 4.374789 	                    	                    	                    	                    	
 11.149997 21.395231 6.930670 	 18.649986 21.395231 5.924052 	 -11.050004 21.395231 8.479314 	 -7.149997 21.395231 4.375409 	                    	                    	                    	                    	
 11.149997 21.300674 6.959170 	 18.669987 21.300674 5.941490 	 -11.030005 21.300674 8.524832 	 -7.149997 21.300674 4.375829 	                    	                    	                    	                    	
 11.149997 21.206116 6.987470 	 18.689985 21.206116 5.958728 	 -11.010004 21.206116 8.570149 	 -7.149997 21.206116 4.376049 	                    	                    	                    	                    	
 11.149997 21.111557 7.015570 	 18.709986 21.111557 5.975766 	 -10.990005 21.111557 8.615267 	 -7.149997 21.111557 4.376069 	                    	                    	                    	                    	
 11.149997 21.017000 7.043469 	 18.729986 21.017000 5.992604 	 -10.970004 21.017000 8.660185 	 -7.149997 21.017000 4.375888 	                    	                    	                    	                    	
 11.149997 20.922443 7.071169 	 18.749987 20.922443 6.009242 	 -10.950005 20.922443 8.704903 	 -7.149997 20.922443 4.375508 	                    	                    	                    	                    	
 11.149997 20.827885 7.098669 	 18.769985 20.827885 6.025680 	 -10.930004 20.827885 8.749420 	 -7.149997 20.827885 4.374928 	                    	                    	                    	                    	
 11.149997 20.733326 7.125968 	 18.789986 20.733326 6.041918 	 -10.910005 20.733326 8.793738 	 -7.149997 20.733326 4.374148 	                    	                    	                    	                    	
 11.149997 20.638769 7.153068 	 18.809986 20.638769 6.057956 	 -10.890004 20.638769 8.837855 	 -7.149997 20.638769 4.373168 	                    	                    	                    	                    	
 11.149997 20.544212 7.179967 	 18.829987 20.544212 6.073793 	 -10.870005 20.544212 8.881773 	 -7.149997 20.544212 4.371988 	                    	                    	                    	                    	
 11.149997 20.449654 7.206667 	 18.849985 20.449654 6.089432 	 -10.850004 20.449654 8.925491 	 -7.149997 20.449654 4.370608 	                    	                    	                    	                    	
 11.149997 20.355095 7.233167 	 18.869986 20.355095 6.104869 	 -10.830005 20.355095 8.969009 	 -7.149997 20.355095 4.369028 	                    	                    	                    	                    	
 11.149997 20.260536 7.259467 	 18.889986 20.260536 6.120108 	 -10.810004 20.260536 9.012327 	 -7.149997 20.260536 4.367248 	                    	                    	                    	                    	
 11.149997 20.165977 7.285566 	 18.909986 20.165977 6.135146 	 -10.790005 20.165977 9.055445 	 -7.149997 20.165977 4.365267 	                    	                    	                    	                    	
 11.149997 20.071421 7.311466 	 18.929985 20.071421 6.149983 	 -10.770004 20.071421 9.098362 	 -7.149997 20.071421 4.363087 	                    	                    	                    	                    	
 11.149997 19.976864 7.337166 	 18.949986 19.976864 6.164621 	 -10.750005 19.976864 9.141080 	 -7.149997 19.976864 4.360707 	                    	                    	                    	                    	
 11.149997 19.882305 7.362666 	 18.969986 19.882305 6.179060 	 -10.730004 19.882305 9.183598 	 -7.149997 19.882305 4.358127 	                    	                    	                    	                    	
 11.149997 19.787746 7.387965 	 18.989986 19.787746 6.193297 	 -10.710005 19.787746 9.225916 	 -7.149997 19.787746 4.355347 	                    	                    	                    	                    	
 11.149997 19.693190 7.413065 	 19.009985 19.693190 6.207335 	 -10.690004 19.693190 9.268033 	 -7.149997 19.693190 4.352367 	                    	                    	                    	                    	
 11.149997 19.598633 7.437964 	 19.029985 19.598633 6.221173 	 -10.670005 19.598633 9.309951 	 -7.149997 19.598633 4.349187 	                    	                    	                    	                    	
 11.149997 19.504074 7.462664 	 19.049986 19.504074 6.234811 	 -10.650004 19.504074 9.351668 	 -7.149997 19.504074 4.345807 	                    	                    	                    	                    	
 11.149997 19.409515 7.487164 	 19.069986 19.409515 6.248249 	 -10.630005 19.409515 9.393187 	 -7.149997 19.409515 4.342227 	                    	                    	                    	                    	
 11.149997 19.314959 7.511464 	 19.089985 19.314959 6.261487 	 -10.610004 19.314959 9.434505 	 -7.149997 19.314959 4.338447 	                    	                    	                    	                    	
 11.149997 19.220400 7.535563 	 19.109985 19.220400 6.274525 	 -10.590005 19.220400 9.475622 	 -7.149997 19.220400 4.334466 	                    	                    	                    	                    	
 11.149997 19.125843 7.559463 	 19.129986 19.125843 6.287363 	 -10.570004 19.125843 9.516540 	 -7.149997 19.125843 4.330286 	                    	                    	                    	                    	
 11.149997 19.031284 7.583163 	 19.149986 19.031284 6.300001 	 -10.550005 19.031284 9.557258 	 -7.149997 19.031284 4.325906 	                    	                    	                    	                    	
 11.149997 18.936726 7.606662 	 19.169985 18.936726 6.312438 	 -10.530005 18.936726 9.597775 	 -7.149997 18.936726 4.321326 	                    	                    	                    	                    	
 11.149997 18.842169 7.629962 	 19.189985 18.842169 6.324677 	 -10.510005 18.842169 9.638093 	 -7.149997 18.842169 4.316546 	                    	                    	                    	                    	
 11.149997 18.747612 7.653062 	 19.209986 18.747612 6.336715 	 -10.490005 18.747612 9.678211 	 -7.149997 18.747612 4.311566 	                    	                    	                    	                    	
 11.149997 18.653053 7.675961 	 19.229986 18.653053 6.348553 	 -10.470005 18.653053 9.718128 	 -7.149997 18.653053 4.306386 	                    	                    	                    	                    	
 11.149997 18.558495 7.698661 	 19.249985 18.558495 6.360190 	 -10.450005 18.558495 9.757846 	 -7.149997 18.558495 4.301006 	                    	                    	                    	                    	
 11.149997 18.463938 7.721161 	 19.269985 18.463938 6.371628 	 -10.430005 18.463938 9.797364 	 -7.149997 18.463938 4.295425 	                    	                    	                    	                    	
 11.149997 18.369379 7.743461 	 19.289986 18.369379 6.382866 	 -10.410005 18.369379 9.836681 	 -7.149997 18.369379 4.289646 	                    	                    	                    	                    	
 11.149997 18.274822 7.765560 	 19.309986 18.274822 6.393904 	 -10.390005 18.274822 9.875799 	 -7.149997 18.274822 4.283665 	                    	                    	                    	                    	
 11.149997 18.180264 7.787460 	 19.329985 18.180264 6.404742 	 -10.370005 18.180264 9.914717 	 -7.149997 18.180264 4.277485 	                    	                    	                    	                    	
 11.149997 18.085705 7.809160 	 19.349985 18.085705 6.415380 	 -10.350005 18.085705 9.953435 	 -7.149997 18.085705 4.271105 	                    	                    	                    	                    	
 11.149997 17.991148 7.830659 	 19.369986 17.991148 6.425818 	 -10.330005 17.991148 9.991953 	 -7.149997 17.991148 4.264525 	                    	                    	                    	                    	
 11.149997 17.896591 7.851959 	 19.389986 17.896591 6.436056 	 -10.310005 17.896591 10.030271 	 -7.149997 17.896591 4.257745 	                    	                    	                    	                    	
 11.149997 17.802032 7.873058 	 19.409985 17.802032 6.446094 	 -10.290005 17.802032 10.068388 	 -7.149997 17.802032 4.250765 	                    	                    	                    	                    	
 11.149997 17.707474 7.893958 	 19.429985 17.707474 6.455932 	 -10.270005 17.707474 10.106306 	 -7.149997 17.707474 4.243585 	                    	                    	                    	                    	
 11.149997 17.612917 7.914658 	 19.449986 17.612917 6.465570 	 -10.250005 17.612917 10.144024 	 -7.149997 17.612917 4.236205 	                    	                    	                    	                    	
 11.149997 17.518360 7.935158 	 19.469986 17.518360 6.475008 	 -10.230005 17.518360 10.181541 	 -7.149997 17.518360 4.228624 	                    	                    	                    	                    	
 11.149997 17.423801 7.955457 	 19.489985 17.423801 6.484246 	 -10.210005 17.423801 10.218859 	 -7.149997 17.423801 4.220844 	                    	                    	                    	                    	
 11.149997 17.329243 7.975557 	 19.509985 17.329243 6.493284 	 -10.190005 17.329243 10.255977 	 -7.149997 17.329243 4.212864 	                    	                    	                    	                    	
 11.149997 17.234684 7.995457 	 19.529985 17.234684 6.502122 	 -10.170005 17.234684 10.292894 	 -7.149997 17.234684 4.204684 	                    	                    	                    	                    	
 11.149997 17.140127 8.015157 	 19.549986 17.140127 6.510760 	 -10.150005 17.140127 10.329613 	 -7.149997 17.140127 4.196304 	                    	                    	                    	                    	
 11.149997 17.045570 8.034657 	 19.569984 17.045570 6.519198 	 -10.130005 17.045570 10.366130 	 -7.149997 17.045570 4.187724 	                    	                    	                    	                    	
 11.149997 16.951012 8.053956 	 19.589985 16.951012 6.527436 	 -10.110005 16.951012 10.402448 	 -7.149997 16.951012 4.178944 	                    	                    	                    	                    	
 11.149997 16.856453 8.073055 	 19.609985 16.856453 6.535474 	 -10.090005 16.856453 10.438565 	 -7.149997 16.856453 4.169964 	                    	                    	                    	                    	
 11.149997 16.761896 8.091955 	 19.629986 16.761896 6.543312 	 -10.070005 16.761896 10.474483 	 -7.149997 16.761896 4.160784 	                    	                    	                    	                    	
 11.149997 16.667339 8.110655 	 19.649984 16.667339 6.550950 	 -10.050005 16.667339 10.510201 	 -7.149997 16.667339 4.151404 	                    	                    	                    	                    	
 11.149997 16.572781 8.129154 	 19.669985 16.572781 6.558387 	 -10.030005 16.572781 10.545719 	 -7.149997 16.572781 4.141823 	                    	                    	                    	                    	
 11.149997 16.478222 8.147454 	 19.689985 16.478222 6.565626 	 -10.010005 16.478222 10.581037 	 -7.149997 16.478222 4.132043 	                    	                    	                    	                    	
 11.149997 16.383663 8.165554 	 19.709986 16.383663 6.572663 	 -9.990005 16.383663 10.616155 	 -7.149997 16.383663 4.122063 	                    	                    	                    	                    	
 11.149997 16.289106 8.183454 	 19.729984 16.289106 6.579501 	 -9.970005 16.289106 10.651073 	 -7.149997 16.289106 4.111883 	                    	                    	                    	                    	
 11.149997 16.194550 8.201154 	 19.749985 16.194550 6.586139 	 -9.950006 16.194550 10.685790 	 -7.149997 16.194550 4.101503 	                    	                    	                    	                    	
 11.149997 16.099991 8.218653 	 19.769985 16.099991 6.592577 	 -9.930005 16.099991 10.720307 	 -7.149997 16.099991 4.090923 	                    	                    	                    	                    	
 11.149997 16.005432 8.235953 	 19.789986 16.005432 6.598815 	 -9.910006 16.005432 10.754625 	 -7.149997 16.005432 4.080143 	                    	                    	                    	                    	
 11.149997 15.910875 8.253053 	 19.809984 15.910875 6.604853 	 -9.890005 15.910875 10.788743 	 -7.149997 15.910875 4.069163 	                    	                    	                    	                    	
 11.149997 15.816318 8.269952 	 19.829985 15.816318 6.610691 	 -9.870006 15.816318 10.822660 	 -7.149997 15.816318 4.057983 	                    	                    	                    	                    	
 11.149997 15.721760 8.286652 	 19.849985 15.721760 6.616329 	 -9.850005 15.721760 10.856379 	 -7.149997 15.721760 4.046603 	                    	                    	                    	                    	
 11.149997 15.627201 8.303151 	 19.869986 15.627201 6.621767 	 -9.830006 15.627201 10.889896 	 -7.149997 15.627201 4.035023 	                    	                    	                    	                    	
 11.149997 15.532643 8.319451 	 19.889984 15.532643 6.627005 	 -9.810005 15.532643 10.923214 	 -7.149997 15.532643 4.023242 	                    	                    	                    	                    	
 11.149997 15.438086 8.335551 	 19.909985 15.438086 6.632043 	 -9.790006 15.438086 10.956332 	 -7.149997 15.438086 4.011262 	                    	                    	                    	                    	
 11.149997 15.343528 8.351451 	 19.929985 15.343528 6.636881 	 -9.770005 15.343528 10.989249 	 -7.149997 15.343528 3.999082 	                    	                    	                    	                    	
 11.149997 15.248970 8.367150 	 19.949986 15.248970 6.641519 	 -9.750006 15.248970 11.021968 	 -7.149997 15.248970 3.986702 	                    	                    	                    	                    	
 11.149997 15.154412 8.382650 	 19.969984 15.154412 6.645957 	 -9.730005 15.154412 11.054485 	 -7.149997 15.154412 3.974122 	                    	                    	                    	                    	
 11.149997 15.059855 8.397950 	 19.989985 15.059855 6.650195 	 -9.710006 15.059855 11.086803 	 -7.149997 15.059855 3.961342 	                    	                    	                    	                    	
 11.149997 14.965297 8.413050 	 20.009985 14.965297 6.654233 	 -9.690005 14.965297 11.118920 	 -7.149997 14.965297 3.948362 	                    	                    	                    	                    	
 11.149997 14.870739 8.427949 	 20.029985 14.870739 6.658071 	 -9.670006 14.870739 11.150838 	 -7.149997 14.870739 3.935182 	                    	                    	                    	                    	
 11.149997 14.776180 8.442649 	 20.049984 14.776180 6.661709 	 -9.650005 14.776180 11.182556 	 -7.149997 14.776180 3.921802 	                    	                    	                    	                    	
 11.149997 14.681623 8.457149 	 20.069984 14.681623 6.665147 	 -9.630006 14.681623 11.214074 	 -7.149997 14.681623 3.908222 	                    	                    	                    	                    	
 11.149997 14.587065 8.471448 	 20.089985 14.587065 6.668385 	 -9.610005 14.587065 11.245392 	 -7.149997 14.587065 3.894442 	                    	                    	                    	                    	
 11.149997 14.492507 8.485548 	 20.109985 14.492507 6.671423 	 -9.590006 14.492507 11.276509 	 -7.149997 14.492507 3.880462 	                    	                    	                    	                    	
 11.149997 14.397949 8.499448 	 20.129984 14.397949 6.674261 	 -9.570005 14.397949 11.307427 	 -7.149997 14.397949 3.866282 	                    	                    	                    	                    	
 11.149997 14.303391 8.513147 	 20.149984 14.303391 6.676898 	 -9.550006 14.303391 11.338145 	 -7.149997 14.303391 3.851902 	                    	                    	                    	                    	
 11.149997 14.208834 8.526648 	 20.169985 14.208834 6.679337 	 -9.530005 14.208834 11.368663 	 -7.149997 14.208834 3.837322 	                    	                    	                    	                    	
 11.149997 14.114276 8.539947 	 20.189985 14.114276 6.681575 	 -9.510006 14.114276 11.398980 	 -7.149997 14.114276 3.822541 	                    	                    	                    	                    	
 11.149997 14.019718 8.553046 	 20.209984 14.019718 6.683612 	 -9.490005 14.019718 11.429098 	 -7.149997 14.019718 3.807561 	                    	                    	                    	                    	
 11.149997 13.925159 8.565946 	 20.229984 13.925159 6.685451 	 -9.470006 13.925159 11.459016 	 -7.149997 13.925159 3.792381 	                    	                    	                    	                    	
 11.149997 13.830603 8.578646 	 20.249985 13.830603 6.687088 	 -9.450006 13.830603 11.488734 	 -7.149997 13.830603 3.777001 	                    	                    	                    	                    	
 11.149997 13.736044 8.591146 	 20.269985 13.736044 6.688527 	 -9.430006 13.736044 11.518251 	 -7.149997 13.736044 3.761421 	                    	                    	                    	                    	
 11.149997 13.641487 8.603445 	 20.289984 13.641487 6.689764 	 -9.410006 13.641487 11.547569 	 -7.149997 13.641487 3.745641 	                    	                    	                    	                    	
 11.149997 13.546928 8.615545 	 20.309984 13.546928 6.690803 	 -9.390006 13.546928 11.576687 	 -7.149997 13.546928 3.729661 	                    	                    	                    	                    	
 11.149997 13.452372 8.627444 	 20.329985 13.452372 6.691640 	 -9.370006 13.452372 11.605605 	 -7.149997 13.452372 3.713481 	                    	                    	                    	                    	
 11.149997 13.357813 8.639144 	 20.349985 13.357813 6.692278 	 -9.350006 13.357813 11.634322 	 -7.149997 13.357813 3.697101 	                    	                    	                    	                    	
 11.149997 13.263254 8.650644 	 20.369984 13.263254 6.692717 	 -9.330006 13.263254 11.662841 	 -7.149997 13.263254 3.680521 	                    	                    	                    	                    	
 11.149997 13.168697 8.661943 	 20.389984 13.168697 6.692954 	 -9.310006 13.168697 11.691158 	 -7.149997 13.168697 3.663740 	                    	                    	                    	                    	
 11.149997 13.074139 8.673043 	 20.409985 13.074139 6.692992 	 -9.290006 13.074139 11.719275 	 -7.149997 13.074139 3.646760 	                    	                    	                    	                    	
 11.149997 12.979582 8.683944 	 20.429985 12.979582 6.692831 	 -9.270006 12.979582 11.747193 	 -7.149997 12.979582 3.629580 	                    	                    	                    	                    	
 11.149997 12.885023 8.694643 	 20.449984 12.885023 6.692468 	 -9.250006 12.885023 11.774911 	 -7.149997 12.885023 3.612200 	                    	                    	                    	                    	
 11.149997 12.790466 8.705143 	 20.469984 12.790466 6.691906 	 -9.230006 12.790466 11.802429 	 -7.149997 12.790466 3.594620 	                    	                    	                    	                    	
 11.149997 12.695908 8.715443 	 20.489985 12.695908 6.691144 	 -9.210006 12.695908 11.829747 	 -7.149997 12.695908 3.576840 	                    	                    	                    	                    	
 11.149997 12.601351 8.725542 	 20.509985 12.601351 6.690182 	 -9.190006 12.601351 11.856865 	 -7.149997 12.601351 3.558860 	                    	                    	                    	                    	
 11.149997 12.506792 8.735442 	 20.529984 12.506792 6.689020 	 -9.170006 12.506792 11.883782 	 -7.149997 12.506792 3.540680 	                    	                    	                    	                    	
 11.149997 12.412233 8.745142 	 20.549984 12.412233 6.687658 	 -9.150006 12.412233 11.910501 	 -7.149997 12.412233 3.522300 	                    	                    	                    	                    	
 11.149997 12.317677 8.754642 	 20.569984 12.317677 6.686096 	 -9.130006 12.317677 11.937018 	 -7.149997 12.317677 3.503720 	                    	                    	                    	                    	
 11.149997 12.223118 8.763941 	 20.589985 12.223118 6.684334 	 -9.110006 12.223118 11.963336 	 -7.149997 12.223118 3.484940 	                    	                    	                    	                    	
 11.149997 12.128561 8.773041 	 20.609983 12.128561 6.682372 	 -9.090006 12.128561 11.989453 	 -7.149997 12.128561 3.465960 	                    	                    	                    	                    	
 11.149997 12.034002 8.781940 	 20.629984 12.034002 6.680210 	 -9.070006 12.034002 12.015371 	 -7.149997 12.034002 3.446780 	                    	                    	                    	                    	
 11.149997 11.939445 8.790640 	 20.649984 11.939445 6.677848 	 -9.050006 11.939445 12.041089 	 -7.149997 11.939445 3.427399 	                    	                    	                    	                    	
 11.149997 11.844887 8.799140 	 20.669985 11.844887 6.675286 	 -9.030006 11.844887 12.066607 	 -7.149997 11.844887 3.407819 	                    	                    	                    	                    	
 11.149997 11.750330 8.807440 	 20.689983 11.750330 6.672524 	 -9.010006 11.750330 12.091925 	 -7.149997 11.750330 3.388039 	                    	                    	                    	                    	
 11.149997 11.655771 8.815539 	 20.709984 11.655771 6.669562 	 -8.990006 11.655771 12.117043 	 -7.149997 11.655771 3.368059 	                    	                    	                    	                    	
 11.149997 11.561213 8.823439 	 20.729984 11.561213 6.666400 	 -8.970006 11.561213 12.141960 	 -7.149997 11.561213 3.347879 	                    	                    	                    	                    	
 11.149997 11.466656 8.831139 	 20.749985 11.466656 6.663038 	 -8.950006 11.466656 12.166678 	 -7.149997 11.466656 3.327499 	                    	                    	                    	                    	
 11.149997 11.372097 8.838638 	 20.769983 11.372097 6.659476 	 -8.930006 11.372097 12.191195 	 -7.149997 11.372097 3.306919 	                    	                    	                    	                    	
 11.149997 11.277540 8.845938 	 20.789984 11.277540 6.655714 	 -8.910007 11.277540 12.215513 	 -7.149997 11.277540 3.286139 	                    	                    	                    	                    	
 11.149997 11.182981 8.853038 	 20.809984 11.182981 6.651752 	 -8.890006 11.182981 12.239631 	 -7.149997 11.182981 3.265159 	                    	                    	                    	                    	
 11.149997 11.088425 8.859938 	 20.829985 11.088425 6.647590 	 -8.870007 11.088425 12.263549 	 -7.149997 11.088425 3.243979 	                    	                    	                    	                    	
 11.149997 10.993866 8.866637 	 20.849983 10.993866 6.643228 	 -8.850006 10.993866 12.287267 	 -7.149997 10.993866 3.222598 	                    	                    	                    	                    	
 11.149997 10.899307 8.873137 	 20.869984 10.899307 6.638666 	 -8.830007 10.899307 12.310784 	 -7.149997 10.899307 3.201018 	                    	                    	                    	                    	
 11.149997 10.804749 8.879436 	 20.889984 10.804749 6.633904 	 -8.810006 10.804749 12.334103 	 -7.149997 10.804749 3.179239 	                    	                    	                    	                    	
 11.149997 10.710192 8.885536 	 20.909985 10.710192 6.628942 	 -8.790007 10.710192 12.357221 	 -7.149997 10.710192 3.157258 	                    	                    	                    	                    	
 11.149997 10.615633 8.891436 	 20.929983 10.615633 6.623779 	 -8.770006 10.615633 12.380137 	 -7.149997 10.615633 3.135078 	                    	                    	                    	                    	
 11.149997 10.521076 8.897136 	 20.949984 10.521076 6.618418 	 -8.750007 10.521076 12.402856 	 -7.149997 10.521076 3.112698 	                    	                    	                    	                    	
 11.149997 10.426517 8.902636 	 20.969984 10.426517 6.612855 	 -8.730006 10.426517 12.425373 	 -7.149997 10.426517 3.090118 	                    	                    	                    	                    	
 11.149997 10.331961 8.907935 	 20.989985 10.331961 6.607094 	 -8.710007 10.331961 12.447692 	 -7.149997 10.331961 3.067338 	                    	                    	                    	                    	
