# Game Session ID 
6 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    18:27:14 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	 Ball 8                               	 Ball 9                               	
 0.770000 21.279659 6.695473 	 2.410001 21.279659 5.777349 	 6.310001 21.279659 8.107972 	 12.050000 21.279659 4.364850 	 17.589998 21.279659 6.695473 	 19.230000 21.279659 5.777349 	 -18.509998 21.279659 8.107972 	                    	                    	                    	
 0.780000 21.174597 6.725573 	 2.390001 21.174597 5.796387 	 6.290001 21.174597 8.155089 	 12.050000 21.174597 4.366869 	 17.609999 21.174597 6.725573 	 19.219999 21.174597 5.796387 	 -18.539997 21.174597 8.155089 	                    	                    	                    	
 0.790000 21.069532 6.755472 	 2.370001 21.069532 5.815225 	 6.270001 21.069532 8.202007 	 12.050000 21.069532 4.368690 	 17.629997 21.069532 6.755472 	 19.209999 21.069532 5.815225 	 -18.569998 21.069532 8.202007 	                    	                    	                    	
 0.800000 20.964468 6.785172 	 2.350001 20.964468 5.833862 	 6.250001 20.964468 8.248725 	 12.050000 20.964468 4.370309 	 17.649998 20.964468 6.785172 	 19.199999 20.964468 5.833862 	 -18.599998 20.964468 8.248725 	                    	                    	                    	
 0.810000 20.859404 6.814672 	 2.330001 20.859404 5.852300 	 6.230001 20.859404 8.295243 	 12.050000 20.859404 4.371729 	 17.669998 20.859404 6.814672 	 19.190001 20.859404 5.852300 	 -18.629997 20.859404 8.295243 	                    	                    	                    	
 0.820000 20.754339 6.843971 	 2.310001 20.754339 5.870538 	 6.210001 20.754339 8.341560 	 12.050000 20.754339 4.372949 	 17.689999 20.754339 6.843971 	 19.180000 20.754339 5.870538 	 -18.659998 20.754339 8.341560 	                    	                    	                    	
 0.830000 20.649275 6.873071 	 2.290001 20.649275 5.888576 	 6.190001 20.649275 8.387678 	 12.050000 20.649275 4.373969 	 17.709997 20.649275 6.873071 	 19.170000 20.649275 5.888576 	 -18.689997 20.649275 8.387678 	                    	                    	                    	
 0.839999 20.544210 6.901971 	 2.270001 20.544210 5.906414 	 6.170001 20.544210 8.433597 	 12.050000 20.544210 4.374789 	 17.729998 20.544210 6.901971 	 19.160000 20.544210 5.906414 	 -18.719997 20.544210 8.433597 	                    	                    	                    	
 0.849999 20.439146 6.930670 	 2.250001 20.439146 5.924052 	 6.150001 20.439146 8.479314 	 12.050000 20.439146 4.375409 	 17.749998 20.439146 6.930670 	 19.150000 20.439146 5.924052 	 -18.749998 20.439146 8.479314 	                    	                    	                    	
 0.859999 20.334082 6.959170 	 2.230001 20.334082 5.941490 	 6.130001 20.334082 8.524832 	 12.050000 20.334082 4.375829 	 17.769999 20.334082 6.959170 	 19.139999 20.334082 5.941490 	 -18.779997 20.334082 8.524832 	                    	                    	                    	
 0.869999 20.229017 6.987470 	 2.210001 20.229017 5.958728 	 6.110001 20.229017 8.570149 	 12.050000 20.229017 4.376049 	 17.789997 20.229017 6.987470 	 19.129999 20.229017 5.958728 	 -18.809998 20.229017 8.570149 	                    	                    	                    	
 0.879999 20.123955 7.015570 	 2.190001 20.123955 5.975766 	 6.090001 20.123955 8.615267 	 12.050000 20.123955 4.376069 	 17.809998 20.123955 7.015570 	 19.119999 20.123955 5.975766 	 -18.839998 20.123955 8.615267 	                    	                    	                    	
 0.889999 20.018890 7.043469 	 2.170002 20.018890 5.992604 	 6.070001 20.018890 8.660185 	 12.050000 20.018890 4.375888 	 17.829998 20.018890 7.043469 	 19.110001 20.018890 5.992604 	 -18.869997 20.018890 8.660185 	                    	                    	                    	
 0.899999 19.913826 7.071169 	 2.150002 19.913826 6.009242 	 6.050001 19.913826 8.704903 	 12.050000 19.913826 4.375508 	 17.849998 19.913826 7.071169 	 19.100000 19.913826 6.009242 	 -18.899998 19.913826 8.704903 	                    	                    	                    	
 0.909999 19.808762 7.098669 	 2.130002 19.808762 6.025680 	 6.030001 19.808762 8.749420 	 12.050000 19.808762 4.374928 	 17.869997 19.808762 7.098669 	 19.090000 19.808762 6.025680 	 -18.929996 19.808762 8.749420 	                    	                    	                    	
 0.919999 19.703697 7.125968 	 2.110002 19.703697 6.041918 	 6.010001 19.703697 8.793738 	 12.050000 19.703697 4.374148 	 17.889997 19.703697 7.125968 	 19.080000 19.703697 6.041918 	 -18.959997 19.703697 8.793738 	                    	                    	                    	
 0.929999 19.598633 7.153068 	 2.090002 19.598633 6.057956 	 5.990001 19.598633 8.837855 	 12.050000 19.598633 4.373168 	 17.909998 19.598633 7.153068 	 19.070000 19.598633 6.057956 	 -18.989998 19.598633 8.837855 	                    	                    	                    	
 0.939999 19.493568 7.179967 	 2.070002 19.493568 6.073793 	 5.970001 19.493568 8.881773 	 12.050000 19.493568 4.371988 	 17.929998 19.493568 7.179967 	 19.059999 19.493568 6.073793 	 -19.019997 19.493568 8.881773 	                    	                    	                    	
 0.949999 19.388504 7.206667 	 2.050001 19.388504 6.089432 	 5.950001 19.388504 8.925491 	 12.050000 19.388504 4.370608 	 17.949997 19.388504 7.206667 	 19.049999 19.388504 6.089432 	 -19.049997 19.388504 8.925491 	                    	                    	                    	
 0.959999 19.283440 7.233167 	 2.030001 19.283440 6.104869 	 5.930001 19.283440 8.969009 	 12.050000 19.283440 4.369028 	 17.969997 19.283440 7.233167 	 19.039999 19.283440 6.104869 	 -19.079998 19.283440 8.969009 	                    	                    	                    	
 0.969999 19.178375 7.259467 	 2.010001 19.178375 6.120108 	 5.910001 19.178375 9.012327 	 12.050000 19.178375 4.367248 	 17.989998 19.178375 7.259467 	 19.030001 19.178375 6.120108 	 -19.109997 19.178375 9.012327 	                    	                    	                    	
 0.979999 19.073311 7.285566 	 1.990001 19.073311 6.135146 	 5.890001 19.073311 9.055445 	 12.050000 19.073311 4.365267 	 18.009998 19.073311 7.285566 	 19.020000 19.073311 6.135146 	 -19.139997 19.073311 9.055445 	                    	                    	                    	
 0.989999 18.968246 7.311466 	 1.970001 18.968246 6.149983 	 5.870001 18.968246 9.098362 	 12.050000 18.968246 4.363087 	 18.029997 18.968246 7.311466 	 19.010000 18.968246 6.149983 	 -19.169998 18.968246 9.098362 	                    	                    	                    	
 0.999999 18.863182 7.337166 	 1.950001 18.863182 6.164621 	 5.850001 18.863182 9.141080 	 12.050000 18.863182 4.360707 	 18.049997 18.863182 7.337166 	 19.000000 18.863182 6.164621 	 -19.199997 18.863182 9.141080 	                    	                    	                    	
 1.009999 18.758118 7.362666 	 1.930001 18.758118 6.179060 	 5.830001 18.758118 9.183598 	 12.050000 18.758118 4.358127 	 18.069998 18.758118 7.362666 	 18.990000 18.758118 6.179060 	 -19.229998 18.758118 9.183598 	                    	                    	                    	
 1.019999 18.653053 7.387965 	 1.910002 18.653053 6.193297 	 5.810001 18.653053 9.225916 	 12.050000 18.653053 4.355347 	 18.089998 18.653053 7.387965 	 18.980000 18.653053 6.193297 	 -19.259996 18.653053 9.225916 	                    	                    	                    	
 1.029999 18.547989 7.413065 	 1.890002 18.547989 6.207335 	 5.790001 18.547989 9.268033 	 12.050000 18.547989 4.352367 	 18.109997 18.547989 7.413065 	 18.969999 18.547989 6.207335 	 -19.289997 18.547989 9.268033 	                    	                    	                    	
 1.039999 18.442924 7.437964 	 1.870002 18.442924 6.221173 	 5.770001 18.442924 9.309951 	 12.050000 18.442924 4.349187 	 18.129997 18.442924 7.437964 	 18.959999 18.442924 6.221173 	 -19.319998 18.442924 9.309951 	                    	                    	                    	
 1.049999 18.337860 7.462664 	 1.850002 18.337860 6.234811 	 5.750001 18.337860 9.351668 	 12.050000 18.337860 4.345807 	 18.149998 18.337860 7.462664 	 18.950001 18.337860 6.234811 	 -19.349997 18.337860 9.351668 	                    	                    	                    	
 1.059999 18.232796 7.487164 	 1.830002 18.232796 6.248249 	 5.730001 18.232796 9.393187 	 12.050000 18.232796 4.342227 	 18.169998 18.232796 7.487164 	 18.940001 18.232796 6.248249 	 -19.379997 18.232796 9.393187 	                    	                    	                    	
 1.069999 18.127731 7.511464 	 1.810002 18.127731 6.261487 	 5.710001 18.127731 9.434505 	 12.050000 18.127731 4.338447 	 18.189997 18.127731 7.511464 	 18.930000 18.127731 6.261487 	 -19.409998 18.127731 9.434505 	                    	                    	                    	
 1.079999 18.022667 7.535563 	 1.790002 18.022667 6.274525 	 5.690001 18.022667 9.475622 	 12.050000 18.022667 4.334466 	 18.209997 18.022667 7.535563 	 18.920000 18.022667 6.274525 	 -19.439997 18.022667 9.475622 	                    	                    	                    	
 1.089999 17.917603 7.559463 	 1.770002 17.917603 6.287363 	 5.670002 17.917603 9.516540 	 12.050000 17.917603 4.330286 	 18.229998 17.917603 7.559463 	 18.910000 17.917603 6.287363 	 -19.469997 17.917603 9.516540 	                    	                    	                    	
 1.099999 17.812538 7.583163 	 1.750002 17.812538 6.300001 	 5.650002 17.812538 9.557258 	 12.050000 17.812538 4.325906 	 18.249998 17.812538 7.583163 	 18.900000 17.812538 6.300001 	 -19.499996 17.812538 9.557258 	                    	                    	                    	
 1.109999 17.707474 7.606662 	 1.730002 17.707474 6.312438 	 5.630002 17.707474 9.597775 	 12.050000 17.707474 4.321326 	 18.269997 17.707474 7.606662 	 18.889999 17.707474 6.312438 	 -19.529997 17.707474 9.597775 	                    	                    	                    	
 1.119999 17.602409 7.629962 	 1.710002 17.602409 6.324677 	 5.610002 17.602409 9.638093 	 12.050000 17.602409 4.316546 	 18.289997 17.602409 7.629962 	 18.879999 17.602409 6.324677 	 -19.559998 17.602409 9.638093 	                    	                    	                    	
 1.129999 17.497345 7.653062 	 1.690002 17.497345 6.336715 	 5.590002 17.497345 9.678211 	 12.050000 17.497345 4.311566 	 18.309998 17.497345 7.653062 	 18.870001 17.497345 6.336715 	 -19.589996 17.497345 9.678211 	                    	                    	                    	
 1.139999 17.392281 7.675961 	 1.670002 17.392281 6.348553 	 5.570002 17.392281 9.718128 	 12.050000 17.392281 4.306386 	 18.329998 17.392281 7.675961 	 18.860001 17.392281 6.348553 	 -19.619997 17.392281 9.718128 	                    	                    	                    	
 1.149999 17.287216 7.698661 	 1.650002 17.287216 6.360190 	 5.550002 17.287216 9.757846 	 12.050000 17.287216 4.301006 	 18.349997 17.287216 7.698661 	 18.850000 17.287216 6.360190 	 -19.649998 17.287216 9.757846 	                    	                    	                    	
 1.159999 17.182152 7.721161 	 1.630002 17.182152 6.371628 	 5.530002 17.182152 9.797364 	 12.050000 17.182152 4.295425 	 18.369997 17.182152 7.721161 	 18.840000 17.182152 6.371628 	 -19.679996 17.182152 9.797364 	                    	                    	                    	
 1.169999 17.077087 7.743461 	 1.610002 17.077087 6.382866 	 5.510002 17.077087 9.836681 	 12.050000 17.077087 4.289646 	 18.389997 17.077087 7.743461 	 18.830000 17.077087 6.382866 	 -19.709997 17.077087 9.836681 	                    	                    	                    	
 1.179999 16.972023 7.765560 	 1.590002 16.972023 6.393904 	 5.490002 16.972023 9.875799 	 12.050000 16.972023 4.283665 	 18.409998 16.972023 7.765560 	 18.820000 16.972023 6.393904 	 -19.739996 16.972023 9.875799 	                    	                    	                    	
 1.189999 16.866959 7.787460 	 1.570002 16.866959 6.404742 	 5.470002 16.866959 9.914717 	 12.050000 16.866959 4.277485 	 18.429996 16.866959 7.787460 	 18.809999 16.866959 6.404742 	 -19.769997 16.866959 9.914717 	                    	                    	                    	
 1.199999 16.761894 7.809160 	 1.550002 16.761894 6.415380 	 5.450002 16.761894 9.953435 	 12.050000 16.761894 4.271105 	 18.449997 16.761894 7.809160 	 18.799999 16.761894 6.415380 	 -19.799997 16.761894 9.953435 	                    	                    	                    	
 1.209999 16.656830 7.830659 	 1.530002 16.656830 6.425818 	 5.430002 16.656830 9.991953 	 12.050000 16.656830 4.264525 	 18.469997 16.656830 7.830659 	 18.790001 16.656830 6.425818 	 -19.829996 16.656830 9.991953 	                    	                    	                    	
 1.219999 16.551767 7.851959 	 1.510002 16.551767 6.436056 	 5.410002 16.551767 10.030271 	 12.050000 16.551767 4.257745 	 18.489998 16.551767 7.851959 	 18.780001 16.551767 6.436056 	 -19.859997 16.551767 10.030271 	                    	                    	                    	
 1.229999 16.446703 7.873058 	 1.490002 16.446703 6.446094 	 5.390002 16.446703 10.068388 	 12.050000 16.446703 4.250765 	 18.509996 16.446703 7.873058 	 18.770000 16.446703 6.446094 	 -19.889997 16.446703 10.068388 	                    	                    	                    	
 1.239999 16.341639 7.893958 	 1.470002 16.341639 6.455932 	 5.370002 16.341639 10.106306 	 12.050000 16.341639 4.243585 	 18.529997 16.341639 7.893958 	 18.760000 16.341639 6.455932 	 -19.919996 16.341639 10.106306 	                    	                    	                    	
 1.249999 16.236574 7.914658 	 1.450002 16.236574 6.465570 	 5.350002 16.236574 10.144024 	 12.050000 16.236574 4.236205 	 18.549997 16.236574 7.914658 	 18.750000 16.236574 6.465570 	 -19.949997 16.236574 10.144024 	                    	                    	                    	
 1.259999 16.131510 7.935158 	 1.430002 16.131510 6.475008 	 5.330002 16.131510 10.181541 	 12.050000 16.131510 4.228624 	 18.569998 16.131510 7.935158 	 18.740000 16.131510 6.475008 	 -19.979996 16.131510 10.181541 	                    	                    	                    	
 1.269999 16.026445 7.955457 	 1.410002 16.026445 6.484246 	 5.310002 16.026445 10.218859 	 12.050000 16.026445 4.220844 	 18.589996 16.026445 7.955457 	 18.730000 16.026445 6.484246 	 -20.009996 16.026445 10.218859 	                    	                    	                    	
 1.279999 15.921381 7.975557 	 1.390002 15.921381 6.493284 	 5.290002 15.921381 10.255977 	 12.050000 15.921381 4.212864 	 18.609997 15.921381 7.975557 	 18.719999 15.921381 6.493284 	 -20.039997 15.921381 10.255977 	                    	                    	                    	
 1.289999 15.816317 7.995457 	 1.370002 15.816317 6.502122 	 5.270002 15.816317 10.292894 	 12.050000 15.816317 4.204684 	 18.629997 15.816317 7.995457 	 18.710001 15.816317 6.502122 	 -20.069996 15.816317 10.292894 	                    	                    	                    	
 1.299999 15.711252 8.015157 	 1.350002 15.711252 6.510760 	 5.250002 15.711252 10.329613 	 12.050000 15.711252 4.196304 	 18.649998 15.711252 8.015157 	 18.700001 15.711252 6.510760 	 -20.099997 15.711252 10.329613 	                    	                    	                    	
 1.309999 15.606188 8.034657 	 1.330002 15.606188 6.519198 	 5.230002 15.606188 10.366130 	 12.050000 15.606188 4.187724 	 18.669996 15.606188 8.034657 	 18.690001 15.606188 6.519198 	 -20.129997 15.606188 10.366130 	                    	                    	                    	
 1.319999 15.501124 8.053956 	 1.310002 15.501124 6.527436 	 5.210002 15.501124 10.402448 	 12.050000 15.501124 4.178944 	 18.689997 15.501124 8.053956 	 18.680000 15.501124 6.527436 	 -20.159996 15.501124 10.402448 	                    	                    	                    	
 1.329999 15.396060 8.073055 	 1.290002 15.396060 6.535474 	 5.190002 15.396060 10.438565 	 12.050000 15.396060 4.169964 	 18.709997 15.396060 8.073055 	 18.670000 15.396060 6.535474 	 -20.189997 15.396060 10.438565 	                    	                    	                    	
 1.339999 15.290996 8.091955 	 1.270002 15.290996 6.543312 	 5.170002 15.290996 10.474483 	 12.050000 15.290996 4.160784 	 18.729998 15.290996 8.091955 	 18.660000 15.290996 6.543312 	 -20.219995 15.290996 10.474483 	                    	                    	                    	
 1.349999 15.185931 8.110655 	 1.250002 15.185931 6.550950 	 5.150002 15.185931 10.510201 	 12.050000 15.185931 4.151404 	 18.749996 15.185931 8.110655 	 18.650000 15.185931 6.550950 	 -20.249996 15.185931 10.510201 	                    	                    	                    	
 1.359999 15.080867 8.129154 	 1.230002 15.080867 6.558387 	 5.130002 15.080867 10.545719 	 12.050000 15.080867 4.141823 	 18.769997 15.080867 8.129154 	 18.639999 15.080867 6.558387 	 -20.279997 15.080867 10.545719 	                    	                    	                    	
 1.369999 14.975802 8.147454 	 1.210002 14.975802 6.565626 	 5.110002 14.975802 10.581037 	 12.050000 14.975802 4.132043 	 18.789997 14.975802 8.147454 	 18.630001 14.975802 6.565626 	 -20.309996 14.975802 10.581037 	                    	                    	                    	
 1.379999 14.870738 8.165554 	 1.190002 14.870738 6.572663 	 5.090002 14.870738 10.616155 	 12.050000 14.870738 4.122063 	 18.809998 14.870738 8.165554 	 18.620001 14.870738 6.572663 	 -20.339996 14.870738 10.616155 	                    	                    	                    	
 1.389999 14.765674 8.183454 	 1.170002 14.765674 6.579501 	 5.070002 14.765674 10.651073 	 12.050000 14.765674 4.111883 	 18.829996 14.765674 8.183454 	 18.610001 14.765674 6.579501 	 -20.369997 14.765674 10.651073 	                    	                    	                    	
 1.399999 14.660609 8.201154 	 1.150002 14.660609 6.586139 	 5.050002 14.660609 10.685790 	 12.050000 14.660609 4.101503 	 18.849997 14.660609 8.201154 	 18.600000 14.660609 6.586139 	 -20.399996 14.660609 10.685790 	                    	                    	                    	
 1.409999 14.555546 8.218653 	 1.130002 14.555546 6.592577 	 5.030002 14.555546 10.720307 	 12.050000 14.555546 4.090923 	 18.869997 14.555546 8.218653 	 18.590000 14.555546 6.592577 	 -20.429996 14.555546 10.720307 	                    	                    	                    	
 1.419999 14.450481 8.235953 	 1.110002 14.450481 6.598815 	 5.010002 14.450481 10.754625 	 12.050000 14.450481 4.080143 	 18.889997 14.450481 8.235953 	 18.580000 14.450481 6.598815 	 -20.459995 14.450481 10.754625 	                    	                    	                    	
 1.429999 14.345417 8.253053 	 1.090002 14.345417 6.604853 	 4.990002 14.345417 10.788743 	 12.050000 14.345417 4.069163 	 18.909996 14.345417 8.253053 	 18.570000 14.345417 6.604853 	 -20.489996 14.345417 10.788743 	                    	                    	                    	
 1.439999 14.240353 8.269952 	 1.070002 14.240353 6.610691 	 4.970002 14.240353 10.822660 	 12.050000 14.240353 4.057983 	 18.929996 14.240353 8.269952 	 18.559999 14.240353 6.610691 	 -20.519997 14.240353 10.822660 	                    	                    	                    	
 1.449999 14.135288 8.286652 	 1.050002 14.135288 6.616329 	 4.950002 14.135288 10.856379 	 12.050000 14.135288 4.046603 	 18.949997 14.135288 8.286652 	 18.550001 14.135288 6.616329 	 -20.549995 14.135288 10.856379 	                    	                    	                    	
 1.459999 14.030224 8.303151 	 1.030002 14.030224 6.621767 	 4.930002 14.030224 10.889896 	 12.050000 14.030224 4.035023 	 18.969997 14.030224 8.303151 	 18.540001 14.030224 6.621767 	 -20.579996 14.030224 10.889896 	                    	                    	                    	
 1.469999 13.925159 8.319451 	 1.010002 13.925159 6.627005 	 4.910002 13.925159 10.923214 	 12.050000 13.925159 4.023242 	 18.989996 13.925159 8.319451 	 18.530001 13.925159 6.627005 	 -20.609997 13.925159 10.923214 	                    	                    	                    	
 1.479999 13.820095 8.335551 	 0.990002 13.820095 6.632043 	 4.890002 13.820095 10.956332 	 12.050000 13.820095 4.011262 	 19.009996 13.820095 8.335551 	 18.520000 13.820095 6.632043 	 -20.639996 13.820095 10.956332 	                    	                    	                    	
 1.489999 13.715031 8.351451 	 0.970002 13.715031 6.636881 	 4.870002 13.715031 10.989249 	 12.050000 13.715031 3.999082 	 19.029997 13.715031 8.351451 	 18.510000 13.715031 6.636881 	 -20.669996 13.715031 10.989249 	                    	                    	                    	
 1.499999 13.609966 8.367150 	 0.950002 13.609966 6.641519 	 4.850002 13.609966 11.021968 	 12.050000 13.609966 3.986702 	 19.049997 13.609966 8.367150 	 18.500000 13.609966 6.641519 	 -20.699995 13.609966 11.021968 	                    	                    	                    	
 1.509999 13.504902 8.382650 	 0.930002 13.504902 6.645957 	 4.830002 13.504902 11.054485 	 12.050000 13.504902 3.974122 	 19.069996 13.504902 8.382650 	 18.490000 13.504902 6.645957 	 -20.729996 13.504902 11.054485 	                    	                    	                    	
 1.519999 13.399837 8.397950 	 0.910002 13.399837 6.650195 	 4.810002 13.399837 11.086803 	 12.050000 13.399837 3.961342 	 19.089996 13.399837 8.397950 	 18.480000 13.399837 6.650195 	 -20.759996 13.399837 11.086803 	                    	                    	                    	
 1.529999 13.294773 8.413050 	 0.890002 13.294773 6.654233 	 4.790002 13.294773 11.118920 	 12.050000 13.294773 3.948362 	 19.109997 13.294773 8.413050 	 18.470001 13.294773 6.654233 	 -20.789995 13.294773 11.118920 	                    	                    	                    	
 1.539999 13.189709 8.427949 	 0.870003 13.189709 6.658071 	 4.770002 13.189709 11.150838 	 12.050000 13.189709 3.935182 	 19.129997 13.189709 8.427949 	 18.460001 13.189709 6.658071 	 -20.819996 13.189709 11.150838 	                    	                    	                    	
 1.549999 13.084644 8.442649 	 0.850003 13.084644 6.661709 	 4.750002 13.084644 11.182556 	 12.050000 13.084644 3.921802 	 19.149996 13.084644 8.442649 	 18.450001 13.084644 6.661709 	 -20.849997 13.084644 11.182556 	                    	                    	                    	
 1.559999 12.979582 8.457149 	 0.830003 12.979582 6.665147 	 4.730002 12.979582 11.214074 	 12.050000 12.979582 3.908222 	 19.169996 12.979582 8.457149 	 18.440001 12.979582 6.665147 	 -20.879995 12.979582 11.214074 	                    	                    	                    	
 1.569999 12.874517 8.471448 	 0.810003 12.874517 6.668385 	 4.710002 12.874517 11.245392 	 12.050000 12.874517 3.894442 	 19.189997 12.874517 8.471448 	 18.430000 12.874517 6.668385 	 -20.909996 12.874517 11.245392 	                    	                    	                    	
 1.579999 12.769453 8.485548 	 0.790003 12.769453 6.671423 	 4.690002 12.769453 11.276509 	 12.050000 12.769453 3.880462 	 19.209997 12.769453 8.485548 	 18.420000 12.769453 6.671423 	 -20.939995 12.769453 11.276509 	                    	                    	                    	
 1.589999 12.664389 8.499448 	 0.770003 12.664389 6.674261 	 4.670002 12.664389 11.307427 	 12.050000 12.664389 3.866282 	 19.229996 12.664389 8.499448 	 18.410000 12.664389 6.674261 	 -20.969995 12.664389 11.307427 	                    	                    	                    	
 1.599999 12.559324 8.513147 	 0.750003 12.559324 6.676898 	 4.650002 12.559324 11.338145 	 12.050000 12.559324 3.851902 	 19.249996 12.559324 8.513147 	 18.400000 12.559324 6.676898 	 -20.999996 12.559324 11.338145 	                    	                    	                    	
 1.609999 12.454260 8.526648 	 0.730003 12.454260 6.679337 	 4.630002 12.454260 11.368663 	 12.050000 12.454260 3.837322 	 19.269997 12.454260 8.526648 	 18.390001 12.454260 6.679337 	 -21.029995 12.454260 11.368663 	                    	                    	                    	
 1.619999 12.349195 8.539947 	 0.710003 12.349195 6.681575 	 4.610003 12.349195 11.398980 	 12.050000 12.349195 3.822541 	 19.289997 12.349195 8.539947 	 18.380001 12.349195 6.681575 	 -21.059996 12.349195 11.398980 	                    	                    	                    	
 1.629999 12.244131 8.553046 	 0.690003 12.244131 6.683612 	 4.590003 12.244131 11.429098 	 12.050000 12.244131 3.807561 	 19.309996 12.244131 8.553046 	 18.370001 12.244131 6.683612 	 -21.089996 12.244131 11.429098 	                    	                    	                    	
 1.639999 12.139067 8.565946 	 0.670003 12.139067 6.685451 	 4.570003 12.139067 11.459016 	 12.050000 12.139067 3.792381 	 19.329996 12.139067 8.565946 	 18.360001 12.139067 6.685451 	 -21.119995 12.139067 11.459016 	                    	                    	                    	
 1.649999 12.034002 8.578646 	 0.650003 12.034002 6.687088 	 4.550003 12.034002 11.488734 	 12.050000 12.034002 3.777001 	 19.349997 12.034002 8.578646 	 18.350000 12.034002 6.687088 	 -21.149996 12.034002 11.488734 	                    	                    	                    	
 1.659999 11.928938 8.591146 	 0.630003 11.928938 6.688527 	 4.530003 11.928938 11.518251 	 12.050000 11.928938 3.761421 	 19.369997 11.928938 8.591146 	 18.340000 11.928938 6.688527 	 -21.179995 11.928938 11.518251 	                    	                    	                    	
 1.669999 11.823874 8.603445 	 0.610003 11.823874 6.689764 	 4.510003 11.823874 11.547569 	 12.050000 11.823874 3.745641 	 19.389996 11.823874 8.603445 	 18.330000 11.823874 6.689764 	 -21.209995 11.823874 11.547569 	                    	                    	                    	
 1.679999 11.718809 8.615545 	 0.590003 11.718809 6.690803 	 4.490003 11.718809 11.576687 	 12.050000 11.718809 3.729661 	 19.409996 11.718809 8.615545 	 18.320000 11.718809 6.690803 	 -21.239996 11.718809 11.576687 	                    	                    	                    	
 1.689999 11.613745 8.627444 	 0.570003 11.613745 6.691640 	 4.470003 11.613745 11.605605 	 12.050000 11.613745 3.713481 	 19.429996 11.613745 8.627444 	 18.310001 11.613745 6.691640 	 -21.269995 11.613745 11.605605 	                    	                    	                    	
 1.699999 11.508680 8.639144 	 0.550003 11.508680 6.692278 	 4.450003 11.508680 11.634322 	 12.050000 11.508680 3.697101 	 19.449997 11.508680 8.639144 	 18.300001 11.508680 6.692278 	 -21.299995 11.508680 11.634322 	                    	                    	                    	
 1.709999 11.403616 8.650644 	 0.530003 11.403616 6.692717 	 4.430003 11.403616 11.662841 	 12.050000 11.403616 3.680521 	 19.469995 11.403616 8.650644 	 18.290001 11.403616 6.692717 	 -21.329996 11.403616 11.662841 	                    	                    	                    	
 1.719999 11.298552 8.661943 	 0.510003 11.298552 6.692954 	 4.410003 11.298552 11.691158 	 12.050000 11.298552 3.663740 	 19.489996 11.298552 8.661943 	 18.280001 11.298552 6.692954 	 -21.359995 11.298552 11.691158 	                    	                    	                    	
 1.729999 11.193487 8.673043 	 0.490003 11.193487 6.692992 	 4.390003 11.193487 11.719275 	 12.050000 11.193487 3.646760 	 19.509996 11.193487 8.673043 	 18.270000 11.193487 6.692992 	 -21.389996 11.193487 11.719275 	                    	                    	                    	
 1.739999 11.088423 8.683944 	 0.470003 11.088423 6.692831 	 4.370003 11.088423 11.747193 	 12.050000 11.088423 3.629580 	 19.529997 11.088423 8.683944 	 18.260000 11.088423 6.692831 	 -21.419994 11.088423 11.747193 	                    	                    	                    	
 1.749999 10.983360 8.694643 	 0.450003 10.983360 6.692468 	 4.350003 10.983360 11.774911 	 12.050000 10.983360 3.612200 	 19.549995 10.983360 8.694643 	 18.250000 10.983360 6.692468 	 -21.449995 10.983360 11.774911 	                    	                    	                    	
 1.759999 10.878296 8.705143 	 0.430003 10.878296 6.691906 	 4.330003 10.878296 11.802429 	 12.050000 10.878296 3.594620 	 19.569996 10.878296 8.705143 	 18.240000 10.878296 6.691906 	 -21.479996 10.878296 11.802429 	                    	                    	                    	
 1.769999 10.773232 8.715443 	 0.410003 10.773232 6.691144 	 4.310003 10.773232 11.829747 	 12.050000 10.773232 3.576840 	 19.589996 10.773232 8.715443 	 18.230001 10.773232 6.691144 	 -21.509995 10.773232 11.829747 	                    	                    	                    	
 1.779999 10.668167 8.725542 	 0.390003 10.668167 6.690182 	 4.290003 10.668167 11.856865 	 12.050000 10.668167 3.558860 	 19.609997 10.668167 8.725542 	 18.220001 10.668167 6.690182 	 -21.539995 10.668167 11.856865 	                    	                    	                    	
 1.789999 10.563103 8.735442 	 0.370003 10.563103 6.689020 	 4.270003 10.563103 11.883782 	 12.050000 10.563103 3.540680 	 19.629995 10.563103 8.735442 	 18.210001 10.563103 6.689020 	 -21.569996 10.563103 11.883782 	                    	                    	                    	
 1.799999 10.458038 8.745142 	 0.350003 10.458038 6.687658 	 4.250003 10.458038 11.910501 	 12.050000 10.458038 3.522300 	 19.649996 10.458038 8.745142 	 18.200001 10.458038 6.687658 	 -21.599995 10.458038 11.910501 	                    	                    	                    	
 1.809999 10.352974 8.754642 	 0.330003 10.352974 6.686096 	 4.230003 10.352974 11.937018 	 12.050000 10.352974 3.503720 	 19.669996 10.352974 8.754642 	 18.190001 10.352974 6.686096 	 -21.629995 10.352974 11.937018 	                    	                    	                    	
 1.819999 10.247910 8.763941 	 0.310003 10.247910 6.684334 	 4.210003 10.247910 11.963336 	 12.050000 10.247910 3.484940 	 19.689997 10.247910 8.763941 	 18.180000 10.247910 6.684334 	 -21.659994 10.247910 11.963336 	                    	                    	                    	
