# Game Session ID 
13 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    20:43:21 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	 Ball 8                               	 Ball 9                               	
X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	
 -19.740082 -32.303612 -3.912977 	 -10.020041 -32.303612 -10.472638 	 -17.660122 -32.303612 6.178808 	                    	                    	                    	                    	                    	                    	                    	
 -19.760082 -32.408680 -3.984878 	 -10.030042 -32.408680 -10.555601 	 -17.690123 -32.408680 6.123925 	                    	                    	                    	                    	                    	                    	                    	
 -19.780083 -32.513748 -4.056982 	 -10.040042 -32.513748 -10.638767 	 -17.720123 -32.513748 6.068841 	                    	                    	                    	                    	                    	                    	                    	
 -19.800083 -32.618813 -4.129283 	 -10.050042 -32.618813 -10.722131 	 -17.750124 -32.618813 6.013557 	                    	                    	                    	                    	                    	                    	                    	
 -19.820084 -32.723881 -4.201787 	 -10.060042 -32.723881 -10.805696 	 -17.780125 -32.723881 5.958072 	                    	                    	                    	                    	                    	                    	                    	
 -19.840084 -32.828949 -4.274489 	 -10.070043 -32.828949 -10.889461 	 -17.810125 -32.828949 5.902388 	                    	                    	                    	                    	                    	                    	                    	
 -19.860085 -32.934013 -4.347390 	 -10.080043 -32.934013 -10.973423 	 -17.840126 -32.934013 5.846506 	                    	                    	                    	                    	                    	                    	                    	
# Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	 Ball 8                               	 Ball 9                               	
X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	
 11.399998 30.000000 3.500000 	 16.599991 30.000000 3.500000 	 19.380009 30.000000 3.500000 	 -15.419997 30.000000 3.500000 	                    	                    	                    	                    	                    	                    	
 11.399998 29.894936 3.546700 	 16.599991 29.894936 3.535638 	 19.400009 29.894936 3.563718 	 -15.399997 29.894936 3.518620 	                    	                    	                    	                    	                    	                    	
 11.399998 29.789871 3.593199 	 16.599991 29.789871 3.571076 	 19.420010 29.789871 3.627235 	 -15.379996 29.789871 3.537040 	                    	                    	                    	                    	                    	                    	
 11.399998 29.684807 3.639499 	 16.599991 29.684807 3.606314 	 19.440010 29.684807 3.690553 	 -15.359997 29.684807 3.555260 	                    	                    	                    	                    	                    	                    	
 11.399998 29.579742 3.685599 	 16.599991 29.579742 3.641352 	 19.460009 29.579742 3.753671 	 -15.339996 29.579742 3.573280 	                    	                    	                    	                    	                    	                    	
 11.399998 29.474678 3.731498 	 16.599991 29.474678 3.676190 	 19.480009 29.474678 3.816589 	 -15.319997 29.474678 3.591100 	                    	                    	                    	                    	                    	                    	
 11.399998 29.369614 3.777198 	 16.599991 29.369614 3.710828 	 19.500010 29.369614 3.879307 	 -15.299996 29.369614 3.608719 	                    	                    	                    	                    	                    	                    	
 11.399998 29.264549 3.822698 	 16.599991 29.264549 3.745265 	 19.520010 29.264549 3.941824 	 -15.279997 29.264549 3.626139 	                    	                    	                    	                    	                    	                    	
 11.399998 29.159485 3.867997 	 16.599991 29.159485 3.779504 	 19.540009 29.159485 4.004142 	 -15.259996 29.159485 3.643359 	                    	                    	                    	                    	                    	                    	
 11.399998 29.054420 3.913097 	 16.599991 29.054420 3.813541 	 19.560009 29.054420 4.066260 	 -15.239997 29.054420 3.660379 	                    	                    	                    	                    	                    	                    	
 11.399998 28.949356 3.957997 	 16.599991 28.949356 3.847379 	 19.580009 28.949356 4.128178 	 -15.219996 28.949356 3.677199 	                    	                    	                    	                    	                    	                    	
 11.399998 28.844292 4.002697 	 16.599991 28.844292 3.881017 	 19.600010 28.844292 4.189895 	 -15.199997 28.844292 3.693819 	                    	                    	                    	                    	                    	                    	
 11.399998 28.739227 4.047196 	 16.599991 28.739227 3.914455 	 19.620008 28.739227 4.251413 	 -15.179996 28.739227 3.710238 	                    	                    	                    	                    	                    	                    	
 11.399998 28.634163 4.091496 	 16.599991 28.634163 3.947693 	 19.640009 28.634163 4.312731 	 -15.159997 28.634163 3.726458 	                    	                    	                    	                    	                    	                    	
 11.399998 28.529099 4.135596 	 16.599991 28.529099 3.980731 	 19.660009 28.529099 4.373848 	 -15.139997 28.529099 3.742478 	                    	                    	                    	                    	                    	                    	
 11.399998 28.424034 4.179495 	 16.599991 28.424034 4.013569 	 19.680010 28.424034 4.434766 	 -15.119997 28.424034 3.758298 	                    	                    	                    	                    	                    	                    	
 11.399998 28.318970 4.223195 	 16.599991 28.318970 4.046207 	 19.700008 28.318970 4.495484 	 -15.099997 28.318970 3.773918 	                    	                    	                    	                    	                    	                    	
 11.399998 28.213905 4.266695 	 16.599991 28.213905 4.078645 	 19.720009 28.213905 4.556002 	 -15.079997 28.213905 3.789338 	                    	                    	                    	                    	                    	                    	
 11.399998 28.108841 4.309995 	 16.599991 28.108841 4.110883 	 19.740009 28.108841 4.616320 	 -15.059997 28.108841 3.804558 	                    	                    	                    	                    	                    	                    	
 11.399998 28.003777 4.353094 	 16.599991 28.003777 4.142921 	 19.760010 28.003777 4.676437 	 -15.039997 28.003777 3.819578 	                    	                    	                    	                    	                    	                    	
 11.399998 27.898712 4.395994 	 16.599991 27.898712 4.174759 	 19.780008 27.898712 4.736355 	 -15.019997 27.898712 3.834398 	                    	                    	                    	                    	                    	                    	
 11.399998 27.793648 4.438694 	 16.599991 27.793648 4.206397 	 19.800009 27.793648 4.796073 	 -14.999997 27.793648 3.849017 	                    	                    	                    	                    	                    	                    	
 11.399998 27.688583 4.481194 	 16.599991 27.688583 4.237835 	 19.820009 27.688583 4.855591 	 -14.979997 27.688583 3.863437 	                    	                    	                    	                    	                    	                    	
 11.399998 27.583519 4.523493 	 16.599991 27.583519 4.269073 	 19.840010 27.583519 4.914909 	 -14.959996 27.583519 3.877657 	                    	                    	                    	                    	                    	                    	
 11.399998 27.478455 4.565593 	 16.599991 27.478455 4.300111 	 19.860010 27.478455 4.974027 	 -14.939997 27.478455 3.891677 	                    	                    	                    	                    	                    	                    	
 11.399998 27.373390 4.607492 	 16.599991 27.373390 4.330949 	 19.880009 27.373390 5.032944 	 -14.919996 27.373390 3.905497 	                    	                    	                    	                    	                    	                    	
 11.399998 27.268326 4.649192 	 16.599991 27.268326 4.361587 	 19.900009 27.268326 5.091662 	 -14.899997 27.268326 3.919117 	                    	                    	                    	                    	                    	                    	
 11.399998 27.163261 4.690692 	 16.599991 27.163261 4.392025 	 19.920010 27.163261 5.150180 	 -14.879996 27.163261 3.932537 	                    	                    	                    	                    	                    	                    	
 11.399998 27.058197 4.731991 	 16.599991 27.058197 4.422263 	 19.940010 27.058197 5.208498 	 -14.859997 27.058197 3.945757 	                    	                    	                    	                    	                    	                    	
 11.399998 26.953133 4.773091 	 16.599991 26.953133 4.452301 	 19.960009 26.953133 5.266615 	 -14.839996 26.953133 3.958776 	                    	                    	                    	                    	                    	                    	
 11.399998 26.848068 4.813991 	 16.599991 26.848068 4.482138 	 19.980009 26.848068 5.324533 	 -14.819997 26.848068 3.971596 	                    	                    	                    	                    	                    	                    	
 11.399998 26.743004 4.854691 	 16.599991 26.743004 4.511776 	 20.000010 26.743004 5.382250 	 -14.799996 26.743004 3.984216 	                    	                    	                    	                    	                    	                    	
 11.399998 26.637939 4.895190 	 16.599991 26.637939 4.541214 	 20.020010 26.637939 5.439768 	 -14.779997 26.637939 3.996636 	                    	                    	                    	                    	                    	                    	
 11.399998 26.532875 4.935490 	 16.599991 26.532875 4.570452 	 20.040009 26.532875 5.497086 	 -14.759996 26.532875 4.008856 	                    	                    	                    	                    	                    	                    	
 11.399998 26.427811 4.975589 	 16.599991 26.427811 4.599490 	 20.060009 26.427811 5.554204 	 -14.739997 26.427811 4.020876 	                    	                    	                    	                    	                    	                    	
 11.399998 26.322746 5.015489 	 16.599991 26.322746 4.628328 	 20.080009 26.322746 5.611121 	 -14.719996 26.322746 4.032696 	                    	                    	                    	                    	                    	                    	
 11.399998 26.217682 5.055189 	 16.599991 26.217682 4.656966 	 20.100010 26.217682 5.667839 	 -14.699997 26.217682 4.044315 	                    	                    	                    	                    	                    	                    	
 11.399998 26.112617 5.094688 	 16.599991 26.112617 4.685404 	 20.120008 26.112617 5.724357 	 -14.679996 26.112617 4.055736 	                    	                    	                    	                    	                    	                    	
 11.399998 26.007553 5.133988 	 16.599991 26.007553 4.713642 	 20.140009 26.007553 5.780674 	 -14.659997 26.007553 4.066955 	                    	                    	                    	                    	                    	                    	
 11.399998 25.902489 5.173088 	 16.599991 25.902489 4.741680 	 20.160009 25.902489 5.836792 	 -14.639997 25.902489 4.077975 	                    	                    	                    	                    	                    	                    	
 11.399998 25.797424 5.211987 	 16.599991 25.797424 4.769517 	 20.180010 25.797424 5.892710 	 -14.619997 25.797424 4.088795 	                    	                    	                    	                    	                    	                    	
 11.399998 25.692362 5.250687 	 16.599991 25.692362 4.797155 	 20.200008 25.692362 5.948428 	 -14.599997 25.692362 4.099415 	                    	                    	                    	                    	                    	                    	
 11.399998 25.587297 5.289186 	 16.599991 25.587297 4.824594 	 20.220009 25.587297 6.003945 	 -14.579997 25.587297 4.109835 	                    	                    	                    	                    	                    	                    	
 11.399998 25.482233 5.327486 	 16.599991 25.482233 4.851831 	 20.240009 25.482233 6.059263 	 -14.559997 25.482233 4.120055 	                    	                    	                    	                    	                    	                    	
 11.399998 25.377169 5.365586 	 16.599991 25.377169 4.878869 	 20.260010 25.377169 6.114381 	 -14.539997 25.377169 4.130075 	                    	                    	                    	                    	                    	                    	
 11.399998 25.272104 5.403486 	 16.599991 25.272104 4.905707 	 20.280008 25.272104 6.169299 	 -14.519997 25.272104 4.139894 	                    	                    	                    	                    	                    	                    	
 11.399998 25.167040 5.441185 	 16.599991 25.167040 4.932345 	 20.300009 25.167040 6.224016 	 -14.499997 25.167040 4.149514 	                    	                    	                    	                    	                    	                    	
 11.399998 25.061975 5.478685 	 16.599991 25.061975 4.958783 	 20.320009 25.061975 6.278534 	 -14.479997 25.061975 4.158934 	                    	                    	                    	                    	                    	                    	
 11.399998 24.956911 5.515985 	 16.599991 24.956911 4.985021 	 20.340010 24.956911 6.332851 	 -14.459997 24.956911 4.168154 	                    	                    	                    	                    	                    	                    	
 11.399998 24.851847 5.553084 	 16.599991 24.851847 5.011059 	 20.360008 24.851847 6.386970 	 -14.439997 24.851847 4.177174 	                    	                    	                    	                    	                    	                    	
 11.399998 24.746782 5.589984 	 16.599991 24.746782 5.036897 	 20.380009 24.746782 6.440887 	 -14.419997 24.746782 4.185994 	                    	                    	                    	                    	                    	                    	
 11.399998 24.641718 5.626684 	 16.599991 24.641718 5.062535 	 20.400009 24.641718 6.494605 	 -14.399997 24.641718 4.194613 	                    	                    	                    	                    	                    	                    	
 11.399998 24.536654 5.663183 	 16.599991 24.536654 5.087973 	 20.420010 24.536654 6.548122 	 -14.379997 24.536654 4.203033 	                    	                    	                    	                    	                    	                    	
 11.399998 24.431589 5.699483 	 16.599991 24.431589 5.113211 	 20.440008 24.431589 6.601440 	 -14.359997 24.431589 4.211253 	                    	                    	                    	                    	                    	                    	
 11.399998 24.326525 5.735583 	 16.599991 24.326525 5.138248 	 20.460009 24.326525 6.654558 	 -14.339997 24.326525 4.219273 	                    	                    	                    	                    	                    	                    	
 11.399998 24.221460 5.771482 	 16.599991 24.221460 5.163086 	 20.480009 24.221460 6.707476 	 -14.319997 24.221460 4.227093 	                    	                    	                    	                    	                    	                    	
 11.399998 24.116396 5.807182 	 16.599991 24.116396 5.187725 	 20.500010 24.116396 6.760193 	 -14.299997 24.116396 4.234713 	                    	                    	                    	                    	                    	                    	
 11.399998 24.011332 5.842681 	 16.599991 24.011332 5.212162 	 20.520008 24.011332 6.812711 	 -14.279997 24.011332 4.242133 	                    	                    	                    	                    	                    	                    	
 11.399998 23.906269 5.877981 	 16.599991 23.906269 5.236400 	 20.540009 23.906269 6.865029 	 -14.259997 23.906269 4.249353 	                    	                    	                    	                    	                    	                    	
 11.399998 23.801205 5.913081 	 16.599991 23.801205 5.260438 	 20.560009 23.801205 6.917147 	 -14.239997 23.801205 4.256372 	                    	                    	                    	                    	                    	                    	
 11.399998 23.696140 5.947981 	 16.599991 23.696140 5.284276 	 20.580009 23.696140 6.969064 	 -14.219997 23.696140 4.263193 	                    	                    	                    	                    	                    	                    	
 11.399998 23.591076 5.982680 	 16.599991 23.591076 5.307914 	 20.600008 23.591076 7.020782 	 -14.199997 23.591076 4.269812 	                    	                    	                    	                    	                    	                    	
 11.399998 23.486012 6.017180 	 16.599991 23.486012 5.331352 	 20.620008 23.486012 7.072300 	 -14.179997 23.486012 4.276232 	                    	                    	                    	                    	                    	                    	
 11.399998 23.380947 6.051480 	 16.599991 23.380947 5.354590 	 20.640009 23.380947 7.123618 	 -14.159997 23.380947 4.282452 	                    	                    	                    	                    	                    	                    	
 11.399998 23.275883 6.085579 	 16.599991 23.275883 5.377628 	 20.660009 23.275883 7.174735 	 -14.139997 23.275883 4.288472 	                    	                    	                    	                    	                    	                    	
 11.399998 23.170818 6.119479 	 16.599991 23.170818 5.400466 	 20.680008 23.170818 7.225653 	 -14.119997 23.170818 4.294292 	                    	                    	                    	                    	                    	                    	
 11.399998 23.065754 6.153179 	 16.599991 23.065754 5.423104 	 20.700008 23.065754 7.276371 	 -14.099998 23.065754 4.299912 	                    	                    	                    	                    	                    	                    	
 11.399998 22.960690 6.186678 	 16.599991 22.960690 5.445541 	 20.720009 22.960690 7.326889 	 -14.079997 22.960690 4.305332 	                    	                    	                    	                    	                    	                    	
 11.399998 22.855625 6.219978 	 16.599991 22.855625 5.467780 	 20.740009 22.855625 7.377206 	 -14.059998 22.855625 4.310552 	                    	                    	                    	                    	                    	                    	
 11.399998 22.750561 6.253078 	 16.599991 22.750561 5.489818 	 20.760008 22.750561 7.427324 	 -14.039997 22.750561 4.315571 	                    	                    	                    	                    	                    	                    	
 11.399998 22.645496 6.285977 	 16.599991 22.645496 5.511655 	 20.780008 22.645496 7.477242 	 -14.019998 22.645496 4.320391 	                    	                    	                    	                    	                    	                    	
 11.399998 22.540432 6.318677 	 16.599991 22.540432 5.533293 	 20.800009 22.540432 7.526959 	 -13.999997 22.540432 4.325011 	                    	                    	                    	                    	                    	                    	
 11.399998 22.435368 6.351177 	 16.599991 22.435368 5.554731 	 20.820009 22.435368 7.576477 	 -13.979998 22.435368 4.329431 	                    	                    	                    	                    	                    	                    	
 11.399998 22.330303 6.383476 	 16.599991 22.330303 5.575969 	 20.840008 22.330303 7.625795 	 -13.959997 22.330303 4.333651 	                    	                    	                    	                    	                    	                    	
 11.399998 22.225239 6.415576 	 16.599991 22.225239 5.597007 	 20.860008 22.225239 7.674912 	 -13.939998 22.225239 4.337671 	                    	                    	                    	                    	                    	                    	
 11.399998 22.120174 6.447475 	 16.599991 22.120174 5.617845 	 20.880009 22.120174 7.723830 	 -13.919997 22.120174 4.341491 	                    	                    	                    	                    	                    	                    	
 11.399998 22.015110 6.479176 	 16.599991 22.015110 5.638483 	 20.900009 22.015110 7.772548 	 -13.899998 22.015110 4.345110 	                    	                    	                    	                    	                    	                    	
 11.399998 21.910046 6.510675 	 16.599991 21.910046 5.658921 	 20.920008 21.910046 7.821066 	 -13.879997 21.910046 4.348530 	                    	                    	                    	                    	                    	                    	
 11.399998 21.804981 6.541975 	 16.599991 21.804981 5.679159 	 20.940008 21.804981 7.869383 	 -13.859998 21.804981 4.351750 	                    	                    	                    	                    	                    	                    	
 11.399998 21.699917 6.573074 	 16.599991 21.699917 5.699197 	 20.960009 21.699917 7.917501 	 -13.839997 21.699917 4.354770 	                    	                    	                    	                    	                    	                    	
 11.399998 21.594852 6.603974 	 16.599991 21.594852 5.719035 	 20.980009 21.594852 7.965419 	 -13.819998 21.594852 4.357590 	                    	                    	                    	                    	                    	                    	
 11.399998 21.489788 6.634674 	 16.599991 21.489788 5.738673 	 21.000008 21.489788 8.013137 	 -13.799997 21.489788 4.360210 	                    	                    	                    	                    	                    	                    	
 11.399998 21.384724 6.665174 	 16.599991 21.384724 5.758111 	 21.020008 21.384724 8.060655 	 -13.779998 21.384724 4.362630 	                    	                    	                    	                    	                    	                    	
 11.399998 21.279659 6.695473 	 16.599991 21.279659 5.777349 	 21.040009 21.279659 8.107972 	 -13.759997 21.279659 4.364850 	                    	                    	                    	                    	                    	                    	
 11.399998 21.174597 6.725573 	 16.599991 21.174597 5.796387 	 21.060009 21.174597 8.155089 	 -13.739998 21.174597 4.366869 	                    	                    	                    	                    	                    	                    	
 11.399998 21.069532 6.755472 	 16.599991 21.069532 5.815225 	 21.080008 21.069532 8.202007 	 -13.719997 21.069532 4.368690 	                    	                    	                    	                    	                    	                    	
 11.399998 20.964468 6.785172 	 16.599991 20.964468 5.833862 	 21.100008 20.964468 8.248725 	 -13.699998 20.964468 4.370309 	                    	                    	                    	                    	                    	                    	
 11.399998 20.859404 6.814672 	 16.599991 20.859404 5.852300 	 21.120008 20.859404 8.295243 	 -13.679997 20.859404 4.371729 	                    	                    	                    	                    	                    	                    	
 11.399998 20.754339 6.843971 	 16.599991 20.754339 5.870538 	 21.140009 20.754339 8.341560 	 -13.659998 20.754339 4.372949 	                    	                    	                    	                    	                    	                    	
 11.399998 20.649275 6.873071 	 16.599991 20.649275 5.888576 	 21.160007 20.649275 8.387678 	 -13.639997 20.649275 4.373969 	                    	                    	                    	                    	                    	                    	
 11.399998 20.544210 6.901971 	 16.599991 20.544210 5.906414 	 21.180008 20.544210 8.433597 	 -13.619998 20.544210 4.374789 	                    	                    	                    	                    	                    	                    	
 11.399998 20.439146 6.930670 	 16.599991 20.439146 5.924052 	 21.200008 20.439146 8.479314 	 -13.599998 20.439146 4.375409 	                    	                    	                    	                    	                    	                    	
 11.399998 20.334082 6.959170 	 16.599991 20.334082 5.941490 	 21.220009 20.334082 8.524832 	 -13.579998 20.334082 4.375829 	                    	                    	                    	                    	                    	                    	
 11.399998 20.229017 6.987470 	 16.599991 20.229017 5.958728 	 21.240007 20.229017 8.570149 	 -13.559998 20.229017 4.376049 	                    	                    	                    	                    	                    	                    	
 11.399998 20.123955 7.015570 	 16.599991 20.123955 5.975766 	 21.260008 20.123955 8.615267 	 -13.539998 20.123955 4.376069 	                    	                    	                    	                    	                    	                    	
 11.399998 20.018890 7.043469 	 16.599991 20.018890 5.992604 	 21.280008 20.018890 8.660185 	 -13.519998 20.018890 4.375888 	                    	                    	                    	                    	                    	                    	
 11.399998 19.913826 7.071169 	 16.599991 19.913826 6.009242 	 21.300009 19.913826 8.704903 	 -13.499998 19.913826 4.375508 	                    	                    	                    	                    	                    	                    	
 11.399998 19.808762 7.098669 	 16.599991 19.808762 6.025680 	 21.320007 19.808762 8.749420 	 -13.479998 19.808762 4.374928 	                    	                    	                    	                    	                    	                    	
 11.399998 19.703697 7.125968 	 16.599991 19.703697 6.041918 	 21.340008 19.703697 8.793738 	 -13.459998 19.703697 4.374148 	                    	                    	                    	                    	                    	                    	
 11.399998 19.598633 7.153068 	 16.599991 19.598633 6.057956 	 21.360008 19.598633 8.837855 	 -13.439998 19.598633 4.373168 	                    	                    	                    	                    	                    	                    	
 11.399998 19.493568 7.179967 	 16.599991 19.493568 6.073793 	 21.380009 19.493568 8.881773 	 -13.419998 19.493568 4.371988 	                    	                    	                    	                    	                    	                    	
 11.399998 19.388504 7.206667 	 16.599991 19.388504 6.089432 	 21.400007 19.388504 8.925491 	 -13.399998 19.388504 4.370608 	                    	                    	                    	                    	                    	                    	
 11.399998 19.283440 7.233167 	 16.599991 19.283440 6.104869 	 21.420008 19.283440 8.969009 	 -13.379998 19.283440 4.369028 	                    	                    	                    	                    	                    	                    	
 11.399998 19.178375 7.259467 	 16.599991 19.178375 6.120108 	 21.440008 19.178375 9.012327 	 -13.359998 19.178375 4.367248 	                    	                    	                    	                    	                    	                    	
 11.399998 19.073311 7.285566 	 16.599991 19.073311 6.135146 	 21.460009 19.073311 9.055445 	 -13.339998 19.073311 4.365267 	                    	                    	                    	                    	                    	                    	
 11.399998 18.968246 7.311466 	 16.599991 18.968246 6.149983 	 21.480007 18.968246 9.098362 	 -13.319998 18.968246 4.363087 	                    	                    	                    	                    	                    	                    	
 11.399998 18.863182 7.337166 	 16.599991 18.863182 6.164621 	 21.500008 18.863182 9.141080 	 -13.299998 18.863182 4.360707 	                    	                    	                    	                    	                    	                    	
 11.399998 18.758118 7.362666 	 16.599991 18.758118 6.179060 	 21.520008 18.758118 9.183598 	 -13.279998 18.758118 4.358127 	                    	                    	                    	                    	                    	                    	
 11.399998 18.653053 7.387965 	 16.599991 18.653053 6.193297 	 21.540009 18.653053 9.225916 	 -13.259998 18.653053 4.355347 	                    	                    	                    	                    	                    	                    	
 11.399998 18.547989 7.413065 	 16.599991 18.547989 6.207335 	 21.560007 18.547989 9.268033 	 -13.239998 18.547989 4.352367 	                    	                    	                    	                    	                    	                    	
 11.399998 18.442924 7.437964 	 16.599991 18.442924 6.221173 	 21.580008 18.442924 9.309951 	 -13.219998 18.442924 4.349187 	                    	                    	                    	                    	                    	                    	
 11.399998 18.337860 7.462664 	 16.599991 18.337860 6.234811 	 21.600008 18.337860 9.351668 	 -13.199998 18.337860 4.345807 	                    	                    	                    	                    	                    	                    	
 11.399998 18.232796 7.487164 	 16.599991 18.232796 6.248249 	 21.620008 18.232796 9.393187 	 -13.179998 18.232796 4.342227 	                    	                    	                    	                    	                    	                    	
 11.399998 18.127731 7.511464 	 16.599991 18.127731 6.261487 	 21.640007 18.127731 9.434505 	 -13.159998 18.127731 4.338447 	                    	                    	                    	                    	                    	                    	
 11.399998 18.022667 7.535563 	 16.599991 18.022667 6.274525 	 21.660007 18.022667 9.475622 	 -13.139998 18.022667 4.334466 	                    	                    	                    	                    	                    	                    	
 11.399998 17.917603 7.559463 	 16.599991 17.917603 6.287363 	 21.680008 17.917603 9.516540 	 -13.119998 17.917603 4.330286 	                    	                    	                    	                    	                    	                    	
 11.399998 17.812538 7.583163 	 16.599991 17.812538 6.300001 	 21.700008 17.812538 9.557258 	 -13.099998 17.812538 4.325906 	                    	                    	                    	                    	                    	                    	
 11.399998 17.707474 7.606662 	 16.599991 17.707474 6.312438 	 21.720007 17.707474 9.597775 	 -13.079998 17.707474 4.321326 	                    	                    	                    	                    	                    	                    	
 11.399998 17.602409 7.629962 	 16.599991 17.602409 6.324677 	 21.740007 17.602409 9.638093 	 -13.059999 17.602409 4.316546 	                    	                    	                    	                    	                    	                    	
 11.399998 17.497345 7.653062 	 16.599991 17.497345 6.336715 	 21.760008 17.497345 9.678211 	 -13.039998 17.497345 4.311566 	                    	                    	                    	                    	                    	                    	
 11.399998 17.392281 7.675961 	 16.599991 17.392281 6.348553 	 21.780008 17.392281 9.718128 	 -13.019999 17.392281 4.306386 	                    	                    	                    	                    	                    	                    	
 11.399998 17.287216 7.698661 	 16.599991 17.287216 6.360190 	 21.800007 17.287216 9.757846 	 -12.999998 17.287216 4.301006 	                    	                    	                    	                    	                    	                    	
 11.399998 17.182152 7.721161 	 16.599991 17.182152 6.371628 	 21.820007 17.182152 9.797364 	 -12.979999 17.182152 4.295425 	                    	                    	                    	                    	                    	                    	
 11.399998 17.077087 7.743461 	 16.599991 17.077087 6.382866 	 21.840008 17.077087 9.836681 	 -12.959998 17.077087 4.289646 	                    	                    	                    	                    	                    	                    	
 11.399998 16.972023 7.765560 	 16.599991 16.972023 6.393904 	 21.860008 16.972023 9.875799 	 -12.939999 16.972023 4.283665 	                    	                    	                    	                    	                    	                    	
 11.399998 16.866959 7.787460 	 16.599991 16.866959 6.404742 	 21.880007 16.866959 9.914717 	 -12.919998 16.866959 4.277485 	                    	                    	                    	                    	                    	                    	
 11.399998 16.761894 7.809160 	 16.599991 16.761894 6.415380 	 21.900007 16.761894 9.953435 	 -12.899999 16.761894 4.271105 	                    	                    	                    	                    	                    	                    	
 11.399998 16.656830 7.830659 	 16.599991 16.656830 6.425818 	 21.920008 16.656830 9.991953 	 -12.879998 16.656830 4.264525 	                    	                    	                    	                    	                    	                    	
 11.399998 16.551767 7.851959 	 16.599991 16.551767 6.436056 	 21.940008 16.551767 10.030271 	 -12.859999 16.551767 4.257745 	                    	                    	                    	                    	                    	                    	
 11.399998 16.446703 7.873058 	 16.599991 16.446703 6.446094 	 21.960007 16.446703 10.068388 	 -12.839998 16.446703 4.250765 	                    	                    	                    	                    	                    	                    	
 11.399998 16.341639 7.893958 	 16.599991 16.341639 6.455932 	 21.980007 16.341639 10.106306 	 -12.819999 16.341639 4.243585 	                    	                    	                    	                    	                    	                    	
 11.399998 16.236574 7.914658 	 16.599991 16.236574 6.465570 	 22.000008 16.236574 10.144024 	 -12.799998 16.236574 4.236205 	                    	                    	                    	                    	                    	                    	
 11.399998 16.131510 7.935158 	 16.599991 16.131510 6.475008 	 22.020008 16.131510 10.181541 	 -12.779999 16.131510 4.228624 	                    	                    	                    	                    	                    	                    	
 11.399998 16.026445 7.955457 	 16.599991 16.026445 6.484246 	 22.040007 16.026445 10.218859 	 -12.759998 16.026445 4.220844 	                    	                    	                    	                    	                    	                    	
 11.399998 15.921381 7.975557 	 16.599991 15.921381 6.493284 	 22.060007 15.921381 10.255977 	 -12.739999 15.921381 4.212864 	                    	                    	                    	                    	                    	                    	
 11.399998 15.816317 7.995457 	 16.599991 15.816317 6.502122 	 22.080008 15.816317 10.292894 	 -12.719998 15.816317 4.204684 	                    	                    	                    	                    	                    	                    	
 11.399998 15.711252 8.015157 	 16.599991 15.711252 6.510760 	 22.100008 15.711252 10.329613 	 -12.699999 15.711252 4.196304 	                    	                    	                    	                    	                    	                    	
 11.399998 15.606188 8.034657 	 16.599991 15.606188 6.519198 	 22.120007 15.606188 10.366130 	 -12.679998 15.606188 4.187724 	                    	                    	                    	                    	                    	                    	
 11.399998 15.501124 8.053956 	 16.599991 15.501124 6.527436 	 22.140007 15.501124 10.402448 	 -12.659999 15.501124 4.178944 	                    	                    	                    	                    	                    	                    	
 11.399998 15.396060 8.073055 	 16.599991 15.396060 6.535474 	 22.160007 15.396060 10.438565 	 -12.639998 15.396060 4.169964 	                    	                    	                    	                    	                    	                    	
 11.399998 15.290996 8.091955 	 16.599991 15.290996 6.543312 	 22.180008 15.290996 10.474483 	 -12.619999 15.290996 4.160784 	                    	                    	                    	                    	                    	                    	
 11.399998 15.185931 8.110655 	 16.599991 15.185931 6.550950 	 22.200006 15.185931 10.510201 	 -12.599998 15.185931 4.151404 	                    	                    	                    	                    	                    	                    	
 11.399998 15.080867 8.129154 	 16.599991 15.080867 6.558387 	 22.220007 15.080867 10.545719 	 -12.579999 15.080867 4.141823 	                    	                    	                    	                    	                    	                    	
 11.399998 14.975802 8.147454 	 16.599991 14.975802 6.565626 	 22.240007 14.975802 10.581037 	 -12.559999 14.975802 4.132043 	                    	                    	                    	                    	                    	                    	
 11.399998 14.870738 8.165554 	 16.599991 14.870738 6.572663 	 22.260008 14.870738 10.616155 	 -12.539999 14.870738 4.122063 	                    	                    	                    	                    	                    	                    	
 11.399998 14.765674 8.183454 	 16.599991 14.765674 6.579501 	 22.280006 14.765674 10.651073 	 -12.519999 14.765674 4.111883 	                    	                    	                    	                    	                    	                    	
 11.399998 14.660609 8.201154 	 16.599991 14.660609 6.586139 	 22.300007 14.660609 10.685790 	 -12.499999 14.660609 4.101503 	                    	                    	                    	                    	                    	                    	
