# Game Session ID 
167 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    16:56:27 
# With Fead back 
 False  
# With Visible Trajectory 
 True  
### Game start ### 
 # Throw number 1 of 30
# Type of Balls 
 Ball 0 -> Good ball 
 Ball 1 -> Bad ball 
 Ball 2 -> Ok ball 
# Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	 Ball 8                               	 Ball 9                               	
 -7.829998 28.949356 3.957997 	 -4.440001 28.949356 3.847379 	 0.080000 28.949356 4.128178 	                    	                    	                    	                    	                    	                    	                    	
 -7.849998 28.844292 4.002697 	 -4.450001 28.844292 3.881017 	 0.050000 28.844292 4.189895 	                    	                    	                    	                    	                    	                    	                    	
 -7.869998 28.739227 4.047196 	 -4.460001 28.739227 3.914455 	 0.020000 28.739227 4.251413 	                    	                    	                    	                    	                    	                    	                    	
 -7.889998 28.634163 4.091496 	 -4.470001 28.634163 3.947693 	 -0.010000 28.634163 4.312731 	                    	                    	                    	                    	                    	                    	                    	
 -7.909998 28.529099 4.135596 	 -4.480001 28.529099 3.980731 	 -0.040000 28.529099 4.373848 	                    	                    	                    	                    	                    	                    	                    	
 -7.929999 28.424034 4.179495 	 -4.490001 28.424034 4.013569 	 -0.070000 28.424034 4.434766 	                    	                    	                    	                    	                    	                    	                    	
 -7.949999 28.318970 4.223195 	 -4.500001 28.318970 4.046207 	 -0.100000 28.318970 4.495484 	                    	                    	                    	                    	                    	                    	                    	
 -7.969999 28.213905 4.266695 	 -4.510001 28.213905 4.078645 	 -0.130000 28.213905 4.556002 	                    	                    	                    	                    	                    	                    	                    	
 -7.989999 28.108841 4.309995 	 -4.520001 28.108841 4.110883 	 -0.160000 28.108841 4.616320 	                    	                    	                    	                    	                    	                    	                    	
 -8.009998 28.003777 4.353094 	 -4.530001 28.003777 4.142921 	 -0.190000 28.003777 4.676437 	                    	                    	                    	                    	                    	                    	                    	
 -8.029999 27.898712 4.395994 	 -4.540001 27.898712 4.174759 	 -0.220000 27.898712 4.736355 	                    	                    	                    	                    	                    	                    	                    	
 -8.049998 27.793648 4.438694 	 -4.550001 27.793648 4.206397 	 -0.250000 27.793648 4.796073 	                    	                    	                    	                    	                    	                    	                    	
 -8.069999 27.688583 4.481194 	 -4.560001 27.688583 4.237835 	 -0.280000 27.688583 4.855591 	                    	                    	                    	                    	                    	                    	                    	
 -8.089999 27.583519 4.523493 	 -4.570002 27.583519 4.269073 	 -0.310000 27.583519 4.914909 	                    	                    	                    	                    	                    	                    	                    	
 -8.109999 27.478455 4.565593 	 -4.580001 27.478455 4.300111 	 -0.340000 27.478455 4.974027 	                    	                    	                    	                    	                    	                    	                    	
 -8.129999 27.373390 4.607492 	 -4.590002 27.373390 4.330949 	 -0.370000 27.373390 5.032944 	                    	                    	                    	                    	                    	                    	                    	
 -8.149999 27.268326 4.649192 	 -4.600001 27.268326 4.361587 	 -0.400000 27.268326 5.091662 	                    	                    	                    	                    	                    	                    	                    	
 -8.169999 27.163261 4.690692 	 -4.610002 27.163261 4.392025 	 -0.430000 27.163261 5.150180 	                    	                    	                    	                    	                    	                    	                    	
 -8.189999 27.058197 4.731991 	 -4.620001 27.058197 4.422263 	 -0.460000 27.058197 5.208498 	                    	                    	                    	                    	                    	                    	                    	
 -8.209999 26.953133 4.773091 	 -4.630002 26.953133 4.452301 	 -0.490000 26.953133 5.266615 	                    	                    	                    	                    	                    	                    	                    	
 -8.229999 26.848068 4.813991 	 -4.640001 26.848068 4.482138 	 -0.520000 26.848068 5.324533 	                    	                    	                    	                    	                    	                    	                    	
 -8.249999 26.743004 4.854691 	 -4.650002 26.743004 4.511776 	 -0.550000 26.743004 5.382250 	                    	                    	                    	                    	                    	                    	                    	
 -8.269999 26.637939 4.895190 	 -4.660001 26.637939 4.541214 	 -0.580000 26.637939 5.439768 	                    	                    	                    	                    	                    	                    	                    	
 -8.289999 26.532875 4.935490 	 -4.670002 26.532875 4.570452 	 -0.610000 26.532875 5.497086 	                    	                    	                    	                    	                    	                    	                    	
 -8.309999 26.427811 4.975589 	 -4.680001 26.427811 4.599490 	 -0.640000 26.427811 5.554204 	                    	                    	                    	                    	                    	                    	                    	
 -8.329999 26.322746 5.015489 	 -4.690001 26.322746 4.628328 	 -0.670000 26.322746 5.611121 	                    	                    	                    	                    	                    	                    	                    	
 -8.349998 26.217682 5.055189 	 -4.700001 26.217682 4.656966 	 -0.700000 26.217682 5.667839 	                    	                    	                    	                    	                    	                    	                    	
 -8.369999 26.112617 5.094688 	 -4.710001 26.112617 4.685404 	 -0.730000 26.112617 5.724357 	                    	                    	                    	                    	                    	                    	                    	
 -8.389998 26.007553 5.133988 	 -4.720001 26.007553 4.713642 	 -0.760000 26.007553 5.780674 	                    	                    	                    	                    	                    	                    	                    	
 -8.409999 25.902489 5.173088 	 -4.730001 25.902489 4.741680 	 -0.790000 25.902489 5.836792 	                    	                    	                    	                    	                    	                    	                    	
 -8.429998 25.797424 5.211987 	 -4.740001 25.797424 4.769517 	 -0.820000 25.797424 5.892710 	                    	                    	                    	                    	                    	                    	                    	
 -8.449999 25.692362 5.250687 	 -4.750001 25.692362 4.797155 	 -0.850000 25.692362 5.948428 	                    	                    	                    	                    	                    	                    	                    	
 -8.469998 25.587297 5.289186 	 -4.760001 25.587297 4.824594 	 -0.880000 25.587297 6.003945 	                    	                    	                    	                    	                    	                    	                    	
 -8.489999 25.482233 5.327486 	 -4.770001 25.482233 4.851831 	 -0.910000 25.482233 6.059263 	                    	                    	                    	                    	                    	                    	                    	
 -8.509998 25.377169 5.365586 	 -4.780001 25.377169 4.878869 	 -0.940000 25.377169 6.114381 	                    	                    	                    	                    	                    	                    	                    	
 -8.529999 25.272104 5.403486 	 -4.790001 25.272104 4.905707 	 -0.969999 25.272104 6.169299 	                    	                    	                    	                    	                    	                    	                    	
 -8.549998 25.167040 5.441185 	 -4.800001 25.167040 4.932345 	 -0.999999 25.167040 6.224016 	                    	                    	                    	                    	                    	                    	                    	
 -8.569999 25.061975 5.478685 	 -4.810001 25.061975 4.958783 	 -1.029999 25.061975 6.278534 	                    	                    	                    	                    	                    	                    	                    	
 -8.589998 24.956911 5.515985 	 -4.820001 24.956911 4.985021 	 -1.059999 24.956911 6.332851 	                    	                    	                    	                    	                    	                    	                    	
 -8.609999 24.851847 5.553084 	 -4.830001 24.851847 5.011059 	 -1.089999 24.851847 6.386970 	                    	                    	                    	                    	                    	                    	                    	
 -8.629998 24.746782 5.589984 	 -4.840001 24.746782 5.036897 	 -1.119999 24.746782 6.440887 	                    	                    	                    	                    	                    	                    	                    	
 -8.649999 24.641718 5.626684 	 -4.850001 24.641718 5.062535 	 -1.149999 24.641718 6.494605 	                    	                    	                    	                    	                    	                    	                    	
 -8.669998 24.536654 5.663183 	 -4.860001 24.536654 5.087973 	 -1.179999 24.536654 6.548122 	                    	                    	                    	                    	                    	                    	                    	
 -8.689999 24.431589 5.699483 	 -4.870001 24.431589 5.113211 	 -1.209999 24.431589 6.601440 	                    	                    	                    	                    	                    	                    	                    	
 -8.709998 24.326525 5.735583 	 -4.880001 24.326525 5.138248 	 -1.239999 24.326525 6.654558 	                    	                    	                    	                    	                    	                    	                    	
 -8.729999 24.221460 5.771482 	 -4.890001 24.221460 5.163086 	 -1.269999 24.221460 6.707476 	                    	                    	                    	                    	                    	                    	                    	
 -8.749998 24.116396 5.807182 	 -4.900001 24.116396 5.187725 	 -1.299999 24.116396 6.760193 	                    	                    	                    	                    	                    	                    	                    	
 -8.769999 24.011332 5.842681 	 -4.910001 24.011332 5.212162 	 -1.329999 24.011332 6.812711 	                    	                    	                    	                    	                    	                    	                    	
 -8.789998 23.906269 5.877981 	 -4.920001 23.906269 5.236400 	 -1.359999 23.906269 6.865029 	                    	                    	                    	                    	                    	                    	                    	
 -8.809999 23.801205 5.913081 	 -4.930001 23.801205 5.260438 	 -1.389999 23.801205 6.917147 	                    	                    	                    	                    	                    	                    	                    	
 -8.829998 23.696140 5.947981 	 -4.940001 23.696140 5.284276 	 -1.419999 23.696140 6.969064 	                    	                    	                    	                    	                    	                    	                    	
 -8.849998 23.591076 5.982680 	 -4.950001 23.591076 5.307914 	 -1.449999 23.591076 7.020782 	                    	                    	                    	                    	                    	                    	                    	
 -8.869998 23.486012 6.017180 	 -4.960001 23.486012 5.331352 	 -1.479999 23.486012 7.072300 	                    	                    	                    	                    	                    	                    	                    	
 -8.889998 23.380947 6.051480 	 -4.970001 23.380947 5.354590 	 -1.509999 23.380947 7.123618 	                    	                    	                    	                    	                    	                    	                    	
 -8.909998 23.275883 6.085579 	 -4.980001 23.275883 5.377628 	 -1.539999 23.275883 7.174735 	                    	                    	                    	                    	                    	                    	                    	
 -8.929998 23.170818 6.119479 	 -4.990001 23.170818 5.400466 	 -1.569999 23.170818 7.225653 	                    	                    	                    	                    	                    	                    	                    	
 -8.949998 23.065754 6.153179 	 -5.000001 23.065754 5.423104 	 -1.599999 23.065754 7.276371 	                    	                    	                    	                    	                    	                    	                    	
 -8.969998 22.960690 6.186678 	 -5.010001 22.960690 5.445541 	 -1.629999 22.960690 7.326889 	                    	                    	                    	                    	                    	                    	                    	
 -8.989998 22.855625 6.219978 	 -5.020001 22.855625 5.467780 	 -1.659999 22.855625 7.377206 	                    	                    	                    	                    	                    	                    	                    	
 -9.009998 22.750561 6.253078 	 -5.030001 22.750561 5.489818 	 -1.689999 22.750561 7.427324 	                    	                    	                    	                    	                    	                    	                    	
 -9.029998 22.645496 6.285977 	 -5.040001 22.645496 5.511655 	 -1.719999 22.645496 7.477242 	                    	                    	                    	                    	                    	                    	                    	
 -9.049998 22.540432 6.318677 	 -5.050001 22.540432 5.533293 	 -1.749999 22.540432 7.526959 	                    	                    	                    	                    	                    	                    	                    	
 -9.069998 22.435368 6.351177 	 -5.060001 22.435368 5.554731 	 -1.779999 22.435368 7.576477 	                    	                    	                    	                    	                    	                    	                    	
 -9.089998 22.330303 6.383476 	 -5.070001 22.330303 5.575969 	 -1.809999 22.330303 7.625795 	                    	                    	                    	                    	                    	                    	                    	
 -9.109998 22.225239 6.415576 	 -5.080001 22.225239 5.597007 	 -1.839999 22.225239 7.674912 	                    	                    	                    	                    	                    	                    	                    	
 -9.129998 22.120174 6.447475 	 -5.090001 22.120174 5.617845 	 -1.869999 22.120174 7.723830 	                    	                    	                    	                    	                    	                    	                    	
 -9.149998 22.015110 6.479176 	 -5.100001 22.015110 5.638483 	 -1.899999 22.015110 7.772548 	                    	                    	                    	                    	                    	                    	                    	
 -9.169998 21.910046 6.510675 	 -5.110001 21.910046 5.658921 	 -1.929999 21.910046 7.821066 	                    	                    	                    	                    	                    	                    	                    	
 -9.189998 21.804981 6.541975 	 -5.120001 21.804981 5.679159 	 -1.959999 21.804981 7.869383 	                    	                    	                    	                    	                    	                    	                    	
 -9.209998 21.699917 6.573074 	 -5.130001 21.699917 5.699197 	 -1.989999 21.699917 7.917501 	                    	                    	                    	                    	                    	                    	                    	
 -9.229998 21.594852 6.603974 	 -5.140001 21.594852 5.719035 	 -2.019999 21.594852 7.965419 	                    	                    	                    	                    	                    	                    	                    	
 -9.249998 21.489788 6.634674 	 -5.150001 21.489788 5.738673 	 -2.049999 21.489788 8.013137 	                    	                    	                    	                    	                    	                    	                    	
 -9.269998 21.384724 6.665174 	 -5.160001 21.384724 5.758111 	 -2.079998 21.384724 8.060655 	                    	                    	                    	                    	                    	                    	                    	
 -9.289998 21.279659 6.695473 	 -5.170001 21.279659 5.777349 	 -2.109998 21.279659 8.107972 	                    	                    	                    	                    	                    	                    	                    	
 -9.309998 21.174597 6.725573 	 -5.180001 21.174597 5.796387 	 -2.139998 21.174597 8.155089 	                    	                    	                    	                    	                    	                    	                    	
 -9.329998 21.069532 6.755472 	 -5.190001 21.069532 5.815225 	 -2.169998 21.069532 8.202007 	                    	                    	                    	                    	                    	                    	                    	
 -9.349998 20.964468 6.785172 	 -5.200001 20.964468 5.833862 	 -2.199998 20.964468 8.248725 	                    	                    	                    	                    	                    	                    	                    	
 -9.369998 20.859404 6.814672 	 -5.210001 20.859404 5.852300 	 -2.229998 20.859404 8.295243 	                    	                    	                    	                    	                    	                    	                    	
 -9.389997 20.754339 6.843971 	 -5.220001 20.754339 5.870538 	 -2.259998 20.754339 8.341560 	                    	                    	                    	                    	                    	                    	                    	
 -9.409998 20.649275 6.873071 	 -5.230001 20.649275 5.888576 	 -2.289998 20.649275 8.387678 	                    	                    	                    	                    	                    	                    	                    	
 -9.429997 20.544210 6.901971 	 -5.240001 20.544210 5.906414 	 -2.319998 20.544210 8.433597 	                    	                    	                    	                    	                    	                    	                    	
 -9.449998 20.439146 6.930670 	 -5.250001 20.439146 5.924052 	 -2.349998 20.439146 8.479314 	                    	                    	                    	                    	                    	                    	                    	
 -9.469997 20.334082 6.959170 	 -5.260001 20.334082 5.941490 	 -2.379998 20.334082 8.524832 	                    	                    	                    	                    	                    	                    	                    	
 -9.489998 20.229017 6.987470 	 -5.270001 20.229017 5.958728 	 -2.409998 20.229017 8.570149 	                    	                    	                    	                    	                    	                    	                    	
 -9.509997 20.123955 7.015570 	 -5.280001 20.123955 5.975766 	 -2.439998 20.123955 8.615267 	                    	                    	                    	                    	                    	                    	                    	
 -9.529998 20.018890 7.043469 	 -5.290001 20.018890 5.992604 	 -2.469998 20.018890 8.660185 	                    	                    	                    	                    	                    	                    	                    	
 -9.549997 19.913826 7.071169 	 -5.300001 19.913826 6.009242 	 -2.499998 19.913826 8.704903 	                    	                    	                    	                    	                    	                    	                    	
 -9.569998 19.808762 7.098669 	 -5.310001 19.808762 6.025680 	 -2.529998 19.808762 8.749420 	                    	                    	                    	                    	                    	                    	                    	
 -9.589997 19.703697 7.125968 	 -5.320001 19.703697 6.041918 	 -2.559998 19.703697 8.793738 	                    	                    	                    	                    	                    	                    	                    	
 -9.609998 19.598633 7.153068 	 -5.330001 19.598633 6.057956 	 -2.589998 19.598633 8.837855 	                    	                    	                    	                    	                    	                    	                    	
 -9.629997 19.493568 7.179967 	 -5.340001 19.493568 6.073793 	 -2.619998 19.493568 8.881773 	                    	                    	                    	                    	                    	                    	                    	
 -9.649998 19.388504 7.206667 	 -5.350001 19.388504 6.089432 	 -2.649998 19.388504 8.925491 	                    	                    	                    	                    	                    	                    	                    	
 -9.669997 19.283440 7.233167 	 -5.360001 19.283440 6.104869 	 -2.679998 19.283440 8.969009 	                    	                    	                    	                    	                    	                    	                    	
 -9.689998 19.178375 7.259467 	 -5.370001 19.178375 6.120108 	 -2.709998 19.178375 9.012327 	                    	                    	                    	                    	                    	                    	                    	
 -9.709997 19.073311 7.285566 	 -5.380001 19.073311 6.135146 	 -2.739998 19.073311 9.055445 	                    	                    	                    	                    	                    	                    	                    	
 -9.729998 18.968246 7.311466 	 -5.390001 18.968246 6.149983 	 -2.769998 18.968246 9.098362 	                    	                    	                    	                    	                    	                    	                    	
 -9.749997 18.863182 7.337166 	 -5.400001 18.863182 6.164621 	 -2.799998 18.863182 9.141080 	                    	                    	                    	                    	                    	                    	                    	
 -9.769998 18.758118 7.362666 	 -5.410001 18.758118 6.179060 	 -2.829998 18.758118 9.183598 	                    	                    	                    	                    	                    	                    	                    	
 -9.789997 18.653053 7.387965 	 -5.420001 18.653053 6.193297 	 -2.859998 18.653053 9.225916 	                    	                    	                    	                    	                    	                    	                    	
 -9.809998 18.547989 7.413065 	 -5.430001 18.547989 6.207335 	 -2.889998 18.547989 9.268033 	                    	                    	                    	                    	                    	                    	                    	
 -9.829997 18.442924 7.437964 	 -5.440001 18.442924 6.221173 	 -2.919998 18.442924 9.309951 	                    	                    	                    	                    	                    	                    	                    	
 -9.849998 18.337860 7.462664 	 -5.450001 18.337860 6.234811 	 -2.949998 18.337860 9.351668 	                    	                    	                    	                    	                    	                    	                    	
 -9.869997 18.232796 7.487164 	 -5.460001 18.232796 6.248249 	 -2.979998 18.232796 9.393187 	                    	                    	                    	                    	                    	                    	                    	
 -9.889997 18.127731 7.511464 	 -5.470001 18.127731 6.261487 	 -3.009998 18.127731 9.434505 	                    	                    	                    	                    	                    	                    	                    	
 -9.909997 18.022667 7.535563 	 -5.480000 18.022667 6.274525 	 -3.039998 18.022667 9.475622 	                    	                    	                    	                    	                    	                    	                    	
 -9.929997 17.917603 7.559463 	 -5.490001 17.917603 6.287363 	 -3.069998 17.917603 9.516540 	                    	                    	                    	                    	                    	                    	                    	
 -9.949997 17.812538 7.583163 	 -5.500000 17.812538 6.300001 	 -3.099998 17.812538 9.557258 	                    	                    	                    	                    	                    	                    	                    	
 -9.969997 17.707474 7.606662 	 -5.510001 17.707474 6.312438 	 -3.129998 17.707474 9.597775 	                    	                    	                    	                    	                    	                    	                    	
 -9.989997 17.602409 7.629962 	 -5.520000 17.602409 6.324677 	 -3.159998 17.602409 9.638093 	                    	                    	                    	                    	                    	                    	                    	
 -10.009997 17.497345 7.653062 	 -5.530001 17.497345 6.336715 	 -3.189998 17.497345 9.678211 	                    	                    	                    	                    	                    	                    	                    	
 -10.029997 17.392281 7.675961 	 -5.540000 17.392281 6.348553 	 -3.219998 17.392281 9.718128 	                    	                    	                    	                    	                    	                    	                    	
 -10.049997 17.287216 7.698661 	 -5.550001 17.287216 6.360190 	 -3.249998 17.287216 9.757846 	                    	                    	                    	                    	                    	                    	                    	
 -10.069997 17.182152 7.721161 	 -5.560000 17.182152 6.371628 	 -3.279998 17.182152 9.797364 	                    	                    	                    	                    	                    	                    	                    	
 -10.089997 17.077087 7.743461 	 -5.570001 17.077087 6.382866 	 -3.309998 17.077087 9.836681 	                    	                    	                    	                    	                    	                    	                    	
 -10.109997 16.972023 7.765560 	 -5.580000 16.972023 6.393904 	 -3.339998 16.972023 9.875799 	                    	                    	                    	                    	                    	                    	                    	
 -10.129997 16.866959 7.787460 	 -5.590001 16.866959 6.404742 	 -3.369998 16.866959 9.914717 	                    	                    	                    	                    	                    	                    	                    	
 -10.149997 16.761894 7.809160 	 -5.600000 16.761894 6.415380 	 -3.399997 16.761894 9.953435 	                    	                    	                    	                    	                    	                    	                    	
 -10.169997 16.656830 7.830659 	 -5.610001 16.656830 6.425818 	 -3.429997 16.656830 9.991953 	                    	                    	                    	                    	                    	                    	                    	
 -10.189997 16.551767 7.851959 	 -5.620000 16.551767 6.436056 	 -3.459997 16.551767 10.030271 	                    	                    	                    	                    	                    	                    	                    	
 -10.209997 16.446703 7.873058 	 -5.630001 16.446703 6.446094 	 -3.489997 16.446703 10.068388 	                    	                    	                    	                    	                    	                    	                    	
 -10.229997 16.341639 7.893958 	 -5.640000 16.341639 6.455932 	 -3.519997 16.341639 10.106306 	                    	                    	                    	                    	                    	                    	                    	
 -10.249997 16.236574 7.914658 	 -5.650001 16.236574 6.465570 	 -3.549997 16.236574 10.144024 	                    	                    	                    	                    	                    	                    	                    	
 -10.269997 16.131510 7.935158 	 -5.660000 16.131510 6.475008 	 -3.579997 16.131510 10.181541 	                    	                    	                    	                    	                    	                    	                    	
 -10.289997 16.026445 7.955457 	 -5.670001 16.026445 6.484246 	 -3.609997 16.026445 10.218859 	                    	                    	                    	                    	                    	                    	                    	
 -10.309997 15.921381 7.975557 	 -5.680000 15.921381 6.493284 	 -3.639997 15.921381 10.255977 	                    	                    	                    	                    	                    	                    	                    	
 -10.329997 15.816317 7.995457 	 -5.690001 15.816317 6.502122 	 -3.669997 15.816317 10.292894 	                    	                    	                    	                    	                    	                    	                    	
 -10.349997 15.711252 8.015157 	 -5.700000 15.711252 6.510760 	 -3.699997 15.711252 10.329613 	                    	                    	                    	                    	                    	                    	                    	
 -10.369997 15.606188 8.034657 	 -5.710001 15.606188 6.519198 	 -3.729997 15.606188 10.366130 	                    	                    	                    	                    	                    	                    	                    	
 -10.389997 15.501124 8.053956 	 -5.720000 15.501124 6.527436 	 -3.759997 15.501124 10.402448 	                    	                    	                    	                    	                    	                    	                    	
 -10.409997 15.396060 8.073055 	 -5.730000 15.396060 6.535474 	 -3.789997 15.396060 10.438565 	                    	                    	                    	                    	                    	                    	                    	
 -10.429996 15.290996 8.091955 	 -5.740000 15.290996 6.543312 	 -3.819997 15.290996 10.474483 	                    	                    	                    	                    	                    	                    	                    	
 -10.449997 15.185931 8.110655 	 -5.750000 15.185931 6.550950 	 -3.849997 15.185931 10.510201 	                    	                    	                    	                    	                    	                    	                    	
 -10.469996 15.080867 8.129154 	 -5.760000 15.080867 6.558387 	 -3.879997 15.080867 10.545719 	                    	                    	                    	                    	                    	                    	                    	
 -10.489997 14.975802 8.147454 	 -5.770000 14.975802 6.565626 	 -3.909997 14.975802 10.581037 	                    	                    	                    	                    	                    	                    	                    	
 -10.509996 14.870738 8.165554 	 -5.780000 14.870738 6.572663 	 -3.939997 14.870738 10.616155 	                    	                    	                    	                    	                    	                    	                    	
 -10.529997 14.765674 8.183454 	 -5.790000 14.765674 6.579501 	 -3.969997 14.765674 10.651073 	                    	                    	                    	                    	                    	                    	                    	
 -10.549996 14.660609 8.201154 	 -5.800000 14.660609 6.586139 	 -3.999997 14.660609 10.685790 	                    	                    	                    	                    	                    	                    	                    	
 -10.569997 14.555546 8.218653 	 -5.810000 14.555546 6.592577 	 -4.029997 14.555546 10.720307 	                    	                    	                    	                    	                    	                    	                    	
 -10.589996 14.450481 8.235953 	 -5.820000 14.450481 6.598815 	 -4.059997 14.450481 10.754625 	                    	                    	                    	                    	                    	                    	                    	
 -10.609997 14.345417 8.253053 	 -5.830000 14.345417 6.604853 	 -4.089997 14.345417 10.788743 	                    	                    	                    	                    	                    	                    	                    	
 -10.629996 14.240353 8.269952 	 -5.840000 14.240353 6.610691 	 -4.119997 14.240353 10.822660 	                    	                    	                    	                    	                    	                    	                    	
 -10.649997 14.135288 8.286652 	 -5.850000 14.135288 6.616329 	 -4.149997 14.135288 10.856379 	                    	                    	                    	                    	                    	                    	                    	
 -10.669996 14.030224 8.303151 	 -5.860000 14.030224 6.621767 	 -4.179996 14.030224 10.889896 	                    	                    	                    	                    	                    	                    	                    	
 -10.689997 13.925159 8.319451 	 -5.870000 13.925159 6.627005 	 -4.209997 13.925159 10.923214 	                    	                    	                    	                    	                    	                    	                    	
 -10.709996 13.820095 8.335551 	 -5.880000 13.820095 6.632043 	 -4.239996 13.820095 10.956332 	                    	                    	                    	                    	                    	                    	                    	
 -10.729997 13.715031 8.351451 	 -5.890000 13.715031 6.636881 	 -4.269997 13.715031 10.989249 	                    	                    	                    	                    	                    	                    	                    	
 -10.749996 13.609966 8.367150 	 -5.900000 13.609966 6.641519 	 -4.299996 13.609966 11.021968 	                    	                    	                    	                    	                    	                    	                    	
 -10.769997 13.504902 8.382650 	 -5.910000 13.504902 6.645957 	 -4.329997 13.504902 11.054485 	                    	                    	                    	                    	                    	                    	                    	
 -10.789996 13.399837 8.397950 	 -5.920000 13.399837 6.650195 	 -4.359996 13.399837 11.086803 	                    	                    	                    	                    	                    	                    	                    	
 -10.809997 13.294773 8.413050 	 -5.930000 13.294773 6.654233 	 -4.389997 13.294773 11.118920 	                    	                    	                    	                    	                    	                    	                    	
 -10.829996 13.189709 8.427949 	 -5.940000 13.189709 6.658071 	 -4.419996 13.189709 11.150838 	                    	                    	                    	                    	                    	                    	                    	
 -10.849997 13.084644 8.442649 	 -5.950000 13.084644 6.661709 	 -4.449996 13.084644 11.182556 	                    	                    	                    	                    	                    	                    	                    	
 -10.869996 12.979582 8.457149 	 -5.960000 12.979582 6.665147 	 -4.479996 12.979582 11.214074 	                    	                    	                    	                    	                    	                    	                    	
 -10.889997 12.874517 8.471448 	 -5.970000 12.874517 6.668385 	 -4.509996 12.874517 11.245392 	                    	                    	                    	                    	                    	                    	                    	
 -10.909996 12.769453 8.485548 	 -5.980000 12.769453 6.671423 	 -4.539996 12.769453 11.276509 	                    	                    	                    	                    	                    	                    	                    	
 -10.929996 12.664389 8.499448 	 -5.990000 12.664389 6.674261 	 -4.569996 12.664389 11.307427 	                    	                    	                    	                    	                    	                    	                    	
 -10.949996 12.559324 8.513147 	 -6.000000 12.559324 6.676898 	 -4.599996 12.559324 11.338145 	                    	                    	                    	                    	                    	                    	                    	
 -10.969996 12.454260 8.526648 	 -6.010000 12.454260 6.679337 	 -4.629996 12.454260 11.368663 	                    	                    	                    	                    	                    	                    	                    	
 -10.989996 12.349195 8.539947 	 -6.020000 12.349195 6.681575 	 -4.659996 12.349195 11.398980 	                    	                    	                    	                    	                    	                    	                    	
 -11.009996 12.244131 8.553046 	 -6.030000 12.244131 6.683612 	 -4.689996 12.244131 11.429098 	                    	                    	                    	                    	                    	                    	                    	
 -11.029996 12.139067 8.565946 	 -6.040000 12.139067 6.685451 	 -4.719996 12.139067 11.459016 	                    	                    	                    	                    	                    	                    	                    	
 -11.049996 12.034002 8.578646 	 -6.050000 12.034002 6.687088 	 -4.749996 12.034002 11.488734 	                    	                    	                    	                    	                    	                    	                    	
 -11.069996 11.928938 8.591146 	 -6.060000 11.928938 6.688527 	 -4.779996 11.928938 11.518251 	                    	                    	                    	                    	                    	                    	                    	
 -11.089996 11.823874 8.603445 	 -6.070000 11.823874 6.689764 	 -4.809996 11.823874 11.547569 	                    	                    	                    	                    	                    	                    	                    	
 -11.109996 11.718809 8.615545 	 -6.080000 11.718809 6.690803 	 -4.839996 11.718809 11.576687 	                    	                    	                    	                    	                    	                    	                    	
 -11.129996 11.613745 8.627444 	 -6.090000 11.613745 6.691640 	 -4.869996 11.613745 11.605605 	                    	                    	                    	                    	                    	                    	                    	
