# Game Session ID 
2 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    18:11:50 
# With Fead back 
 False  
# With Visible Trajectory 
 True  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	 Ball 8                               	 Ball 9                               	
 -10.650002 19.913826 7.071169 	 -4.200000 19.913826 6.009242 	 -3.599998 19.913826 8.704903 	                    	                    	                    	                    	                    	                    	                    	
 -10.670002 19.808762 7.098669 	 -4.210000 19.808762 6.025680 	 -3.629998 19.808762 8.749420 	                    	                    	                    	                    	                    	                    	                    	
 -10.690001 19.703697 7.125968 	 -4.220000 19.703697 6.041918 	 -3.659998 19.703697 8.793738 	                    	                    	                    	                    	                    	                    	                    	
 -10.710002 19.598633 7.153068 	 -4.230000 19.598633 6.057956 	 -3.689998 19.598633 8.837855 	                    	                    	                    	                    	                    	                    	                    	
 -10.730001 19.493568 7.179967 	 -4.240000 19.493568 6.073793 	 -3.719998 19.493568 8.881773 	                    	                    	                    	                    	                    	                    	                    	
 -10.750002 19.388504 7.206667 	 -4.250000 19.388504 6.089432 	 -3.749998 19.388504 8.925491 	                    	                    	                    	                    	                    	                    	                    	
 -10.770001 19.283440 7.233167 	 -4.260000 19.283440 6.104869 	 -3.779998 19.283440 8.969009 	                    	                    	                    	                    	                    	                    	                    	
 -10.790002 19.178375 7.259467 	 -4.270000 19.178375 6.120108 	 -3.809998 19.178375 9.012327 	                    	                    	                    	                    	                    	                    	                    	
 -10.810001 19.073311 7.285566 	 -4.280000 19.073311 6.135146 	 -3.839998 19.073311 9.055445 	                    	                    	                    	                    	                    	                    	                    	
 -10.830002 18.968246 7.311466 	 -4.290000 18.968246 6.149983 	 -3.869998 18.968246 9.098362 	                    	                    	                    	                    	                    	                    	                    	
 -10.850001 18.863182 7.337166 	 -4.300000 18.863182 6.164621 	 -3.899998 18.863182 9.141080 	                    	                    	                    	                    	                    	                    	                    	
 -10.870002 18.758118 7.362666 	 -4.310000 18.758118 6.179060 	 -3.929998 18.758118 9.183598 	                    	                    	                    	                    	                    	                    	                    	
 -10.890001 18.653053 7.387965 	 -4.320000 18.653053 6.193297 	 -3.959998 18.653053 9.225916 	                    	                    	                    	                    	                    	                    	                    	
 -10.910002 18.547989 7.413065 	 -4.330000 18.547989 6.207335 	 -3.989998 18.547989 9.268033 	                    	                    	                    	                    	                    	                    	                    	
 -10.930001 18.442924 7.437964 	 -4.340000 18.442924 6.221173 	 -4.019998 18.442924 9.309951 	                    	                    	                    	                    	                    	                    	                    	
 -10.950002 18.337860 7.462664 	 -4.350000 18.337860 6.234811 	 -4.049998 18.337860 9.351668 	                    	                    	                    	                    	                    	                    	                    	
 -10.970001 18.232796 7.487164 	 -4.360000 18.232796 6.248249 	 -4.079998 18.232796 9.393187 	                    	                    	                    	                    	                    	                    	                    	
 -10.990002 18.127731 7.511464 	 -4.370000 18.127731 6.261487 	 -4.109998 18.127731 9.434505 	                    	                    	                    	                    	                    	                    	                    	
 -11.010001 18.022667 7.535563 	 -4.380000 18.022667 6.274525 	 -4.139998 18.022667 9.475622 	                    	                    	                    	                    	                    	                    	                    	
 -11.030002 17.917603 7.559463 	 -4.390000 17.917603 6.287363 	 -4.169998 17.917603 9.516540 	                    	                    	                    	                    	                    	                    	                    	
 -11.050001 17.812538 7.583163 	 -4.400000 17.812538 6.300001 	 -4.199998 17.812538 9.557258 	                    	                    	                    	                    	                    	                    	                    	
 -11.070002 17.707474 7.606662 	 -4.410000 17.707474 6.312438 	 -4.229998 17.707474 9.597775 	                    	                    	                    	                    	                    	                    	                    	
 -11.090001 17.602409 7.629962 	 -4.420000 17.602409 6.324677 	 -4.259998 17.602409 9.638093 	                    	                    	                    	                    	                    	                    	                    	
 -11.110002 17.497345 7.653062 	 -4.430000 17.497345 6.336715 	 -4.289998 17.497345 9.678211 	                    	                    	                    	                    	                    	                    	                    	
 -11.130001 17.392281 7.675961 	 -4.440000 17.392281 6.348553 	 -4.319998 17.392281 9.718128 	                    	                    	                    	                    	                    	                    	                    	
 -11.150002 17.287216 7.698661 	 -4.450000 17.287216 6.360190 	 -4.349998 17.287216 9.757846 	                    	                    	                    	                    	                    	                    	                    	
 -11.170001 17.182152 7.721161 	 -4.460000 17.182152 6.371628 	 -4.379998 17.182152 9.797364 	                    	                    	                    	                    	                    	                    	                    	
 -11.190001 17.077087 7.743461 	 -4.470000 17.077087 6.382866 	 -4.409997 17.077087 9.836681 	                    	                    	                    	                    	                    	                    	                    	
 -11.210001 16.972023 7.765560 	 -4.480000 16.972023 6.393904 	 -4.439998 16.972023 9.875799 	                    	                    	                    	                    	                    	                    	                    	
 -11.230001 16.866959 7.787460 	 -4.490000 16.866959 6.404742 	 -4.469997 16.866959 9.914717 	                    	                    	                    	                    	                    	                    	                    	
 -11.250001 16.761894 7.809160 	 -4.500000 16.761894 6.415380 	 -4.499998 16.761894 9.953435 	                    	                    	                    	                    	                    	                    	                    	
 -11.270001 16.656830 7.830659 	 -4.510000 16.656830 6.425818 	 -4.529997 16.656830 9.991953 	                    	                    	                    	                    	                    	                    	                    	
 -11.290001 16.551767 7.851959 	 -4.520000 16.551767 6.436056 	 -4.559998 16.551767 10.030271 	                    	                    	                    	                    	                    	                    	                    	
 -11.310001 16.446703 7.873058 	 -4.530000 16.446703 6.446094 	 -4.589997 16.446703 10.068388 	                    	                    	                    	                    	                    	                    	                    	
 -11.330001 16.341639 7.893958 	 -4.540000 16.341639 6.455932 	 -4.619998 16.341639 10.106306 	                    	                    	                    	                    	                    	                    	                    	
 -11.350001 16.236574 7.914658 	 -4.550000 16.236574 6.465570 	 -4.649997 16.236574 10.144024 	                    	                    	                    	                    	                    	                    	                    	
 -11.370001 16.131510 7.935158 	 -4.560000 16.131510 6.475008 	 -4.679997 16.131510 10.181541 	                    	                    	                    	                    	                    	                    	                    	
 -11.390001 16.026445 7.955457 	 -4.570000 16.026445 6.484246 	 -4.709997 16.026445 10.218859 	                    	                    	                    	                    	                    	                    	                    	
 -11.410001 15.921381 7.975557 	 -4.580000 15.921381 6.493284 	 -4.739997 15.921381 10.255977 	                    	                    	                    	                    	                    	                    	                    	
 -11.430001 15.816317 7.995457 	 -4.590000 15.816317 6.502122 	 -4.769997 15.816317 10.292894 	                    	                    	                    	                    	                    	                    	                    	
 -11.450001 15.711252 8.015157 	 -4.600000 15.711252 6.510760 	 -4.799997 15.711252 10.329613 	                    	                    	                    	                    	                    	                    	                    	
 -11.470001 15.606188 8.034657 	 -4.610000 15.606188 6.519198 	 -4.829997 15.606188 10.366130 	                    	                    	                    	                    	                    	                    	                    	
 -11.490001 15.501124 8.053956 	 -4.620000 15.501124 6.527436 	 -4.859997 15.501124 10.402448 	                    	                    	                    	                    	                    	                    	                    	
 -11.510001 15.396060 8.073055 	 -4.630000 15.396060 6.535474 	 -4.889997 15.396060 10.438565 	                    	                    	                    	                    	                    	                    	                    	
 -11.530001 15.290996 8.091955 	 -4.640000 15.290996 6.543312 	 -4.919997 15.290996 10.474483 	                    	                    	                    	                    	                    	                    	                    	
 -11.550001 15.185931 8.110655 	 -4.650000 15.185931 6.550950 	 -4.949997 15.185931 10.510201 	                    	                    	                    	                    	                    	                    	                    	
 -11.570001 15.080867 8.129154 	 -4.660000 15.080867 6.558387 	 -4.979997 15.080867 10.545719 	                    	                    	                    	                    	                    	                    	                    	
 -11.590001 14.975802 8.147454 	 -4.670000 14.975802 6.565626 	 -5.009997 14.975802 10.581037 	                    	                    	                    	                    	                    	                    	                    	
 -11.610001 14.870738 8.165554 	 -4.680000 14.870738 6.572663 	 -5.039997 14.870738 10.616155 	                    	                    	                    	                    	                    	                    	                    	
 -11.630001 14.765674 8.183454 	 -4.690000 14.765674 6.579501 	 -5.069997 14.765674 10.651073 	                    	                    	                    	                    	                    	                    	                    	
 -11.650001 14.660609 8.201154 	 -4.700000 14.660609 6.586139 	 -5.099997 14.660609 10.685790 	                    	                    	                    	                    	                    	                    	                    	
 -11.670001 14.555546 8.218653 	 -4.710000 14.555546 6.592577 	 -5.129997 14.555546 10.720307 	                    	                    	                    	                    	                    	                    	                    	
 -11.690001 14.450481 8.235953 	 -4.720000 14.450481 6.598815 	 -5.159997 14.450481 10.754625 	                    	                    	                    	                    	                    	                    	                    	
 -11.710001 14.345417 8.253053 	 -4.730000 14.345417 6.604853 	 -5.189997 14.345417 10.788743 	                    	                    	                    	                    	                    	                    	                    	
 -11.730000 14.240353 8.269952 	 -4.740000 14.240353 6.610691 	 -5.219997 14.240353 10.822660 	                    	                    	                    	                    	                    	                    	                    	
 -11.750001 14.135288 8.286652 	 -4.750000 14.135288 6.616329 	 -5.249997 14.135288 10.856379 	                    	                    	                    	                    	                    	                    	                    	
 -11.770000 14.030224 8.303151 	 -4.760000 14.030224 6.621767 	 -5.279997 14.030224 10.889896 	                    	                    	                    	                    	                    	                    	                    	
 -11.790001 13.925159 8.319451 	 -4.770000 13.925159 6.627005 	 -5.309997 13.925159 10.923214 	                    	                    	                    	                    	                    	                    	                    	
 -11.810000 13.820095 8.335551 	 -4.780000 13.820095 6.632043 	 -5.339997 13.820095 10.956332 	                    	                    	                    	                    	                    	                    	                    	
 -11.830001 13.715031 8.351451 	 -4.789999 13.715031 6.636881 	 -5.369997 13.715031 10.989249 	                    	                    	                    	                    	                    	                    	                    	
 -11.850000 13.609966 8.367150 	 -4.800000 13.609966 6.641519 	 -5.399997 13.609966 11.021968 	                    	                    	                    	                    	                    	                    	                    	
 -11.870001 13.504902 8.382650 	 -4.809999 13.504902 6.645957 	 -5.429996 13.504902 11.054485 	                    	                    	                    	                    	                    	                    	                    	
 -11.890000 13.399837 8.397950 	 -4.820000 13.399837 6.650195 	 -5.459997 13.399837 11.086803 	                    	                    	                    	                    	                    	                    	                    	
 -11.910001 13.294773 8.413050 	 -4.829999 13.294773 6.654233 	 -5.489996 13.294773 11.118920 	                    	                    	                    	                    	                    	                    	                    	
 -11.930000 13.189709 8.427949 	 -4.840000 13.189709 6.658071 	 -5.519997 13.189709 11.150838 	                    	                    	                    	                    	                    	                    	                    	
 -11.950001 13.084644 8.442649 	 -4.849999 13.084644 6.661709 	 -5.549996 13.084644 11.182556 	                    	                    	                    	                    	                    	                    	                    	
 -11.970000 12.979582 8.457149 	 -4.860000 12.979582 6.665147 	 -5.579997 12.979582 11.214074 	                    	                    	                    	                    	                    	                    	                    	
 -11.990001 12.874517 8.471448 	 -4.869999 12.874517 6.668385 	 -5.609996 12.874517 11.245392 	                    	                    	                    	                    	                    	                    	                    	
 -12.010000 12.769453 8.485548 	 -4.880000 12.769453 6.671423 	 -5.639997 12.769453 11.276509 	                    	                    	                    	                    	                    	                    	                    	
 -12.030001 12.664389 8.499448 	 -4.889999 12.664389 6.674261 	 -5.669996 12.664389 11.307427 	                    	                    	                    	                    	                    	                    	                    	
 -12.050000 12.559324 8.513147 	 -4.900000 12.559324 6.676898 	 -5.699996 12.559324 11.338145 	                    	                    	                    	                    	                    	                    	                    	
 -12.070001 12.454260 8.526648 	 -4.909999 12.454260 6.679337 	 -5.729996 12.454260 11.368663 	                    	                    	                    	                    	                    	                    	                    	
 -12.090000 12.349195 8.539947 	 -4.920000 12.349195 6.681575 	 -5.759996 12.349195 11.398980 	                    	                    	                    	                    	                    	                    	                    	
 -12.110001 12.244131 8.553046 	 -4.929999 12.244131 6.683612 	 -5.789996 12.244131 11.429098 	                    	                    	                    	                    	                    	                    	                    	
 -12.130000 12.139067 8.565946 	 -4.940000 12.139067 6.685451 	 -5.819996 12.139067 11.459016 	                    	                    	                    	                    	                    	                    	                    	
 -12.150001 12.034002 8.578646 	 -4.949999 12.034002 6.687088 	 -5.849996 12.034002 11.488734 	                    	                    	                    	                    	                    	                    	                    	
 -12.170000 11.928938 8.591146 	 -4.960000 11.928938 6.688527 	 -5.879996 11.928938 11.518251 	                    	                    	                    	                    	                    	                    	                    	
 -12.190001 11.823874 8.603445 	 -4.969999 11.823874 6.689764 	 -5.909996 11.823874 11.547569 	                    	                    	                    	                    	                    	                    	                    	
 -12.210000 11.718809 8.615545 	 -4.980000 11.718809 6.690803 	 -5.939996 11.718809 11.576687 	                    	                    	                    	                    	                    	                    	                    	
 -12.230000 11.613745 8.627444 	 -4.989999 11.613745 6.691640 	 -5.969996 11.613745 11.605605 	                    	                    	                    	                    	                    	                    	                    	
 -12.250000 11.508680 8.639144 	 -5.000000 11.508680 6.692278 	 -5.999996 11.508680 11.634322 	                    	                    	                    	                    	                    	                    	                    	
