# Game Session ID 
158 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    16:35:8 
# With Fead back 
 False  
# With Visible Trajectory 
 True  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	 Ball 8                               	 Ball 9                               	
 14.779995 28.739227 4.047196 	 20.889984 28.739227 3.914455 	 22.670015 28.739227 4.251413 	                    	                    	                    	                    	                    	                    	                    	
 14.759995 28.634163 4.091496 	 20.879984 28.634163 3.947693 	 22.640015 28.634163 4.312731 	                    	                    	                    	                    	                    	                    	                    	
 14.739995 28.529099 4.135596 	 20.869986 28.529099 3.980731 	 22.610016 28.529099 4.373848 	                    	                    	                    	                    	                    	                    	                    	
 14.719995 28.424034 4.179495 	 20.859985 28.424034 4.013569 	 22.580015 28.424034 4.434766 	                    	                    	                    	                    	                    	                    	                    	
 14.699995 28.318970 4.223195 	 20.849985 28.318970 4.046207 	 22.550014 28.318970 4.495484 	                    	                    	                    	                    	                    	                    	                    	
 14.679996 28.213905 4.266695 	 20.839985 28.213905 4.078645 	 22.520016 28.213905 4.556002 	                    	                    	                    	                    	                    	                    	                    	
 14.659995 28.108841 4.309995 	 20.829985 28.108841 4.110883 	 22.490015 28.108841 4.616320 	                    	                    	                    	                    	                    	                    	                    	
 14.639996 28.003777 4.353094 	 20.819984 28.003777 4.142921 	 22.460014 28.003777 4.676437 	                    	                    	                    	                    	                    	                    	                    	
 14.619995 27.898712 4.395994 	 20.809984 27.898712 4.174759 	 22.430016 27.898712 4.736355 	                    	                    	                    	                    	                    	                    	                    	
 14.599996 27.793648 4.438694 	 20.799984 27.793648 4.206397 	 22.400015 27.793648 4.796073 	                    	                    	                    	                    	                    	                    	                    	
 14.579995 27.688583 4.481194 	 20.789986 27.688583 4.237835 	 22.370016 27.688583 4.855591 	                    	                    	                    	                    	                    	                    	                    	
 14.559995 27.583519 4.523493 	 20.779985 27.583519 4.269073 	 22.340015 27.583519 4.914909 	                    	                    	                    	                    	                    	                    	                    	
 14.539995 27.478455 4.565593 	 20.769985 27.478455 4.300111 	 22.310015 27.478455 4.974027 	                    	                    	                    	                    	                    	                    	                    	
 14.519995 27.373390 4.607492 	 20.759985 27.373390 4.330949 	 22.280016 27.373390 5.032944 	                    	                    	                    	                    	                    	                    	                    	
 14.499995 27.268326 4.649192 	 20.749985 27.268326 4.361587 	 22.250015 27.268326 5.091662 	                    	                    	                    	                    	                    	                    	                    	
 14.479995 27.163261 4.690692 	 20.739985 27.163261 4.392025 	 22.220015 27.163261 5.150180 	                    	                    	                    	                    	                    	                    	                    	
 14.459995 27.058197 4.731991 	 20.729984 27.058197 4.422263 	 22.190016 27.058197 5.208498 	                    	                    	                    	                    	                    	                    	                    	
 14.439995 26.953133 4.773091 	 20.719984 26.953133 4.452301 	 22.160015 26.953133 5.266615 	                    	                    	                    	                    	                    	                    	                    	
 14.419995 26.848068 4.813991 	 20.709984 26.848068 4.482138 	 22.130014 26.848068 5.324533 	                    	                    	                    	                    	                    	                    	                    	
 14.399995 26.743004 4.854691 	 20.699986 26.743004 4.511776 	 22.100016 26.743004 5.382250 	                    	                    	                    	                    	                    	                    	                    	
 14.379995 26.637939 4.895190 	 20.689985 26.637939 4.541214 	 22.070015 26.637939 5.439768 	                    	                    	                    	                    	                    	                    	                    	
 14.359995 26.532875 4.935490 	 20.679985 26.532875 4.570452 	 22.040016 26.532875 5.497086 	                    	                    	                    	                    	                    	                    	                    	
 14.339995 26.427811 4.975589 	 20.669985 26.427811 4.599490 	 22.010015 26.427811 5.554204 	                    	                    	                    	                    	                    	                    	                    	
 14.319995 26.322746 5.015489 	 20.659985 26.322746 4.628328 	 21.980015 26.322746 5.611121 	                    	                    	                    	                    	                    	                    	                    	
 14.299995 26.217682 5.055189 	 20.649984 26.217682 4.656966 	 21.950016 26.217682 5.667839 	                    	                    	                    	                    	                    	                    	                    	
 14.279995 26.112617 5.094688 	 20.639984 26.112617 4.685404 	 21.920015 26.112617 5.724357 	                    	                    	                    	                    	                    	                    	                    	
 14.259995 26.007553 5.133988 	 20.629984 26.007553 4.713642 	 21.890015 26.007553 5.780674 	                    	                    	                    	                    	                    	                    	                    	
 14.239995 25.902489 5.173088 	 20.619986 25.902489 4.741680 	 21.860016 25.902489 5.836792 	                    	                    	                    	                    	                    	                    	                    	
 14.219995 25.797424 5.211987 	 20.609985 25.797424 4.769517 	 21.830015 25.797424 5.892710 	                    	                    	                    	                    	                    	                    	                    	
 14.199995 25.692362 5.250687 	 20.599985 25.692362 4.797155 	 21.800016 25.692362 5.948428 	                    	                    	                    	                    	                    	                    	                    	
 14.179996 25.587297 5.289186 	 20.589985 25.587297 4.824594 	 21.770016 25.587297 6.003945 	                    	                    	                    	                    	                    	                    	                    	
 14.159995 25.482233 5.327486 	 20.579985 25.482233 4.851831 	 21.740015 25.482233 6.059263 	                    	                    	                    	                    	                    	                    	                    	
 14.139996 25.377169 5.365586 	 20.569984 25.377169 4.878869 	 21.710016 25.377169 6.114381 	                    	                    	                    	                    	                    	                    	                    	
 14.119995 25.272104 5.403486 	 20.559984 25.272104 4.905707 	 21.680016 25.272104 6.169299 	                    	                    	                    	                    	                    	                    	                    	
 14.099996 25.167040 5.441185 	 20.549984 25.167040 4.932345 	 21.650015 25.167040 6.224016 	                    	                    	                    	                    	                    	                    	                    	
 14.079995 25.061975 5.478685 	 20.539986 25.061975 4.958783 	 21.620016 25.061975 6.278534 	                    	                    	                    	                    	                    	                    	                    	
 14.059996 24.956911 5.515985 	 20.529985 24.956911 4.985021 	 21.590015 24.956911 6.332851 	                    	                    	                    	                    	                    	                    	                    	
 14.039995 24.851847 5.553084 	 20.519985 24.851847 5.011059 	 21.560017 24.851847 6.386970 	                    	                    	                    	                    	                    	                    	                    	
 14.019996 24.746782 5.589984 	 20.509985 24.746782 5.036897 	 21.530016 24.746782 6.440887 	                    	                    	                    	                    	                    	                    	                    	
 13.999995 24.641718 5.626684 	 20.499985 24.641718 5.062535 	 21.500015 24.641718 6.494605 	                    	                    	                    	                    	                    	                    	                    	
 13.979996 24.536654 5.663183 	 20.489985 24.536654 5.087973 	 21.470016 24.536654 6.548122 	                    	                    	                    	                    	                    	                    	                    	
 13.959995 24.431589 5.699483 	 20.479984 24.431589 5.113211 	 21.440016 24.431589 6.601440 	                    	                    	                    	                    	                    	                    	                    	
 13.939996 24.326525 5.735583 	 20.469984 24.326525 5.138248 	 21.410015 24.326525 6.654558 	                    	                    	                    	                    	                    	                    	                    	
 13.919995 24.221460 5.771482 	 20.459986 24.221460 5.163086 	 21.380016 24.221460 6.707476 	                    	                    	                    	                    	                    	                    	                    	
 13.899996 24.116396 5.807182 	 20.449986 24.116396 5.187725 	 21.350016 24.116396 6.760193 	                    	                    	                    	                    	                    	                    	                    	
 13.879995 24.011332 5.842681 	 20.439985 24.011332 5.212162 	 21.320017 24.011332 6.812711 	                    	                    	                    	                    	                    	                    	                    	
 13.859996 23.906269 5.877981 	 20.429985 23.906269 5.236400 	 21.290016 23.906269 6.865029 	                    	                    	                    	                    	                    	                    	                    	
 13.839995 23.801205 5.913081 	 20.419985 23.801205 5.260438 	 21.260015 23.801205 6.917147 	                    	                    	                    	                    	                    	                    	                    	
 13.819996 23.696140 5.947981 	 20.409985 23.696140 5.284276 	 21.230017 23.696140 6.969064 	                    	                    	                    	                    	                    	                    	                    	
 13.799995 23.591076 5.982680 	 20.399984 23.591076 5.307914 	 21.200016 23.591076 7.020782 	                    	                    	                    	                    	                    	                    	                    	
 13.779996 23.486012 6.017180 	 20.389984 23.486012 5.331352 	 21.170015 23.486012 7.072300 	                    	                    	                    	                    	                    	                    	                    	
 13.759995 23.380947 6.051480 	 20.379986 23.380947 5.354590 	 21.140017 23.380947 7.123618 	                    	                    	                    	                    	                    	                    	                    	
 13.739996 23.275883 6.085579 	 20.369986 23.275883 5.377628 	 21.110016 23.275883 7.174735 	                    	                    	                    	                    	                    	                    	                    	
 13.719995 23.170818 6.119479 	 20.359985 23.170818 5.400466 	 21.080017 23.170818 7.225653 	                    	                    	                    	                    	                    	                    	                    	
 13.699996 23.065754 6.153179 	 20.349985 23.065754 5.423104 	 21.050016 23.065754 7.276371 	                    	                    	                    	                    	                    	                    	                    	
 13.679996 22.960690 6.186678 	 20.339985 22.960690 5.445541 	 21.020016 22.960690 7.326889 	                    	                    	                    	                    	                    	                    	                    	
 13.659996 22.855625 6.219978 	 20.329985 22.855625 5.467780 	 20.990017 22.855625 7.377206 	                    	                    	                    	                    	                    	                    	                    	
 13.639996 22.750561 6.253078 	 20.319984 22.750561 5.489818 	 20.960016 22.750561 7.427324 	                    	                    	                    	                    	                    	                    	                    	
 13.619996 22.645496 6.285977 	 20.309984 22.645496 5.511655 	 20.930016 22.645496 7.477242 	                    	                    	                    	                    	                    	                    	                    	
 13.599996 22.540432 6.318677 	 20.299986 22.540432 5.533293 	 20.900017 22.540432 7.526959 	                    	                    	                    	                    	                    	                    	                    	
 13.579996 22.435368 6.351177 	 20.289986 22.435368 5.554731 	 20.870016 22.435368 7.576477 	                    	                    	                    	                    	                    	                    	                    	
 13.559996 22.330303 6.383476 	 20.279985 22.330303 5.575969 	 20.840017 22.330303 7.625795 	                    	                    	                    	                    	                    	                    	                    	
 13.539996 22.225239 6.415576 	 20.269985 22.225239 5.597007 	 20.810017 22.225239 7.674912 	                    	                    	                    	                    	                    	                    	                    	
 13.519996 22.120174 6.447475 	 20.259985 22.120174 5.617845 	 20.780016 22.120174 7.723830 	                    	                    	                    	                    	                    	                    	                    	
 13.499996 22.015110 6.479176 	 20.249985 22.015110 5.638483 	 20.750017 22.015110 7.772548 	                    	                    	                    	                    	                    	                    	                    	
 13.479996 21.910046 6.510675 	 20.239985 21.910046 5.658921 	 20.720016 21.910046 7.821066 	                    	                    	                    	                    	                    	                    	                    	
 13.459996 21.804981 6.541975 	 20.229984 21.804981 5.679159 	 20.690016 21.804981 7.869383 	                    	                    	                    	                    	                    	                    	                    	
 13.439996 21.699917 6.573074 	 20.219986 21.699917 5.699197 	 20.660017 21.699917 7.917501 	                    	                    	                    	                    	                    	                    	                    	
 13.419996 21.594852 6.603974 	 20.209986 21.594852 5.719035 	 20.630016 21.594852 7.965419 	                    	                    	                    	                    	                    	                    	                    	
 13.399996 21.489788 6.634674 	 20.199986 21.489788 5.738673 	 20.600018 21.489788 8.013137 	                    	                    	                    	                    	                    	                    	                    	
 13.379996 21.384724 6.665174 	 20.189985 21.384724 5.758111 	 20.570017 21.384724 8.060655 	                    	                    	                    	                    	                    	                    	                    	
 13.359996 21.279659 6.695473 	 20.179985 21.279659 5.777349 	 20.540016 21.279659 8.107972 	                    	                    	                    	                    	                    	                    	                    	
 13.339996 21.174597 6.725573 	 20.169985 21.174597 5.796387 	 20.510017 21.174597 8.155089 	                    	                    	                    	                    	                    	                    	                    	
 13.319996 21.069532 6.755472 	 20.159985 21.069532 5.815225 	 20.480017 21.069532 8.202007 	                    	                    	                    	                    	                    	                    	                    	
 13.299996 20.964468 6.785172 	 20.149984 20.964468 5.833862 	 20.450016 20.964468 8.248725 	                    	                    	                    	                    	                    	                    	                    	
 13.279996 20.859404 6.814672 	 20.139986 20.859404 5.852300 	 20.420017 20.859404 8.295243 	                    	                    	                    	                    	                    	                    	                    	
 13.259996 20.754339 6.843971 	 20.129986 20.754339 5.870538 	 20.390017 20.754339 8.341560 	                    	                    	                    	                    	                    	                    	                    	
 13.239996 20.649275 6.873071 	 20.119986 20.649275 5.888576 	 20.360018 20.649275 8.387678 	                    	                    	                    	                    	                    	                    	                    	
 13.219996 20.544210 6.901971 	 20.109985 20.544210 5.906414 	 20.330017 20.544210 8.433597 	                    	                    	                    	                    	                    	                    	                    	
 13.199996 20.439146 6.930670 	 20.099985 20.439146 5.924052 	 20.300016 20.439146 8.479314 	                    	                    	                    	                    	                    	                    	                    	
 13.179996 20.334082 6.959170 	 20.089985 20.334082 5.941490 	 20.270018 20.334082 8.524832 	                    	                    	                    	                    	                    	                    	                    	
 13.159996 20.229017 6.987470 	 20.079985 20.229017 5.958728 	 20.240017 20.229017 8.570149 	                    	                    	                    	                    	                    	                    	                    	
 13.139997 20.123955 7.015570 	 20.069984 20.123955 5.975766 	 20.210016 20.123955 8.615267 	                    	                    	                    	                    	                    	                    	                    	
 13.119996 20.018890 7.043469 	 20.059986 20.018890 5.992604 	 20.180017 20.018890 8.660185 	                    	                    	                    	                    	                    	                    	                    	
 13.099997 19.913826 7.071169 	 20.049986 19.913826 6.009242 	 20.150017 19.913826 8.704903 	                    	                    	                    	                    	                    	                    	                    	
 13.079996 19.808762 7.098669 	 20.039986 19.808762 6.025680 	 20.120018 19.808762 8.749420 	                    	                    	                    	                    	                    	                    	                    	
 13.059997 19.703697 7.125968 	 20.029985 19.703697 6.041918 	 20.090017 19.703697 8.793738 	                    	                    	                    	                    	                    	                    	                    	
 13.039996 19.598633 7.153068 	 20.019985 19.598633 6.057956 	 20.060017 19.598633 8.837855 	                    	                    	                    	                    	                    	                    	                    	
 13.019997 19.493568 7.179967 	 20.009985 19.493568 6.073793 	 20.030018 19.493568 8.881773 	                    	                    	                    	                    	                    	                    	                    	
 12.999996 19.388504 7.206667 	 19.999985 19.388504 6.089432 	 20.000017 19.388504 8.925491 	                    	                    	                    	                    	                    	                    	                    	
 12.979997 19.283440 7.233167 	 19.989985 19.283440 6.104869 	 19.970016 19.283440 8.969009 	                    	                    	                    	                    	                    	                    	                    	
 12.959996 19.178375 7.259467 	 19.979986 19.178375 6.120108 	 19.940018 19.178375 9.012327 	                    	                    	                    	                    	                    	                    	                    	
 12.939997 19.073311 7.285566 	 19.969986 19.073311 6.135146 	 19.910017 19.073311 9.055445 	                    	                    	                    	                    	                    	                    	                    	
 12.919996 18.968246 7.311466 	 19.959986 18.968246 6.149983 	 19.880016 18.968246 9.098362 	                    	                    	                    	                    	                    	                    	                    	
 12.899997 18.863182 7.337166 	 19.949986 18.863182 6.164621 	 19.850018 18.863182 9.141080 	                    	                    	                    	                    	                    	                    	                    	
 12.879996 18.758118 7.362666 	 19.939985 18.758118 6.179060 	 19.820017 18.758118 9.183598 	                    	                    	                    	                    	                    	                    	                    	
 12.859997 18.653053 7.387965 	 19.929985 18.653053 6.193297 	 19.790018 18.653053 9.225916 	                    	                    	                    	                    	                    	                    	                    	
 12.839996 18.547989 7.413065 	 19.919985 18.547989 6.207335 	 19.760017 18.547989 9.268033 	                    	                    	                    	                    	                    	                    	                    	
 12.819997 18.442924 7.437964 	 19.909985 18.442924 6.221173 	 19.730017 18.442924 9.309951 	                    	                    	                    	                    	                    	                    	                    	
 12.799996 18.337860 7.462664 	 19.899986 18.337860 6.234811 	 19.700018 18.337860 9.351668 	                    	                    	                    	                    	                    	                    	                    	
 12.779997 18.232796 7.487164 	 19.889986 18.232796 6.248249 	 19.670017 18.232796 9.393187 	                    	                    	                    	                    	                    	                    	                    	
 12.759996 18.127731 7.511464 	 19.879986 18.127731 6.261487 	 19.640017 18.127731 9.434505 	                    	                    	                    	                    	                    	                    	                    	
 12.739997 18.022667 7.535563 	 19.869986 18.022667 6.274525 	 19.610018 18.022667 9.475622 	                    	                    	                    	                    	                    	                    	                    	
 12.719996 17.917603 7.559463 	 19.859985 17.917603 6.287363 	 19.580017 17.917603 9.516540 	                    	                    	                    	                    	                    	                    	                    	
 12.699997 17.812538 7.583163 	 19.849985 17.812538 6.300001 	 19.550018 17.812538 9.557258 	                    	                    	                    	                    	                    	                    	                    	
 12.679996 17.707474 7.606662 	 19.839985 17.707474 6.312438 	 19.520018 17.707474 9.597775 	                    	                    	                    	                    	                    	                    	                    	
 12.659997 17.602409 7.629962 	 19.829985 17.602409 6.324677 	 19.490017 17.602409 9.638093 	                    	                    	                    	                    	                    	                    	                    	
 12.639997 17.497345 7.653062 	 19.819986 17.497345 6.336715 	 19.460018 17.497345 9.678211 	                    	                    	                    	                    	                    	                    	                    	
 12.619997 17.392281 7.675961 	 19.809986 17.392281 6.348553 	 19.430017 17.392281 9.718128 	                    	                    	                    	                    	                    	                    	                    	
 12.599997 17.287216 7.698661 	 19.799986 17.287216 6.360190 	 19.400017 17.287216 9.757846 	                    	                    	                    	                    	                    	                    	                    	
 12.579997 17.182152 7.721161 	 19.789986 17.182152 6.371628 	 19.370018 17.182152 9.797364 	                    	                    	                    	                    	                    	                    	                    	
 12.559997 17.077087 7.743461 	 19.779985 17.077087 6.382866 	 19.340017 17.077087 9.836681 	                    	                    	                    	                    	                    	                    	                    	
 12.539997 16.972023 7.765560 	 19.769985 16.972023 6.393904 	 19.310019 16.972023 9.875799 	                    	                    	                    	                    	                    	                    	                    	
 12.519997 16.866959 7.787460 	 19.759985 16.866959 6.404742 	 19.280018 16.866959 9.914717 	                    	                    	                    	                    	                    	                    	                    	
 12.499997 16.761894 7.809160 	 19.749985 16.761894 6.415380 	 19.250017 16.761894 9.953435 	                    	                    	                    	                    	                    	                    	                    	
 12.479997 16.656830 7.830659 	 19.739986 16.656830 6.425818 	 19.220018 16.656830 9.991953 	                    	                    	                    	                    	                    	                    	                    	
 12.459997 16.551767 7.851959 	 19.729986 16.551767 6.436056 	 19.190018 16.551767 10.030271 	                    	                    	                    	                    	                    	                    	                    	
 12.439997 16.446703 7.873058 	 19.719986 16.446703 6.446094 	 19.160017 16.446703 10.068388 	                    	                    	                    	                    	                    	                    	                    	
 12.419997 16.341639 7.893958 	 19.709986 16.341639 6.455932 	 19.130018 16.341639 10.106306 	                    	                    	                    	                    	                    	                    	                    	
 12.399997 16.236574 7.914658 	 19.699986 16.236574 6.465570 	 19.100018 16.236574 10.144024 	                    	                    	                    	                    	                    	                    	                    	
 12.379997 16.131510 7.935158 	 19.689985 16.131510 6.475008 	 19.070019 16.131510 10.181541 	                    	                    	                    	                    	                    	                    	                    	
 12.359997 16.026445 7.955457 	 19.679985 16.026445 6.484246 	 19.040018 16.026445 10.218859 	                    	                    	                    	                    	                    	                    	                    	
 12.339997 15.921381 7.975557 	 19.669985 15.921381 6.493284 	 19.010017 15.921381 10.255977 	                    	                    	                    	                    	                    	                    	                    	
 12.319997 15.816317 7.995457 	 19.659986 15.816317 6.502122 	 18.980019 15.816317 10.292894 	                    	                    	                    	                    	                    	                    	                    	
 12.299997 15.711252 8.015157 	 19.649986 15.711252 6.510760 	 18.950018 15.711252 10.329613 	                    	                    	                    	                    	                    	                    	                    	
 12.279997 15.606188 8.034657 	 19.639986 15.606188 6.519198 	 18.920017 15.606188 10.366130 	                    	                    	                    	                    	                    	                    	                    	
 12.259997 15.501124 8.053956 	 19.629986 15.501124 6.527436 	 18.890018 15.501124 10.402448 	                    	                    	                    	                    	                    	                    	                    	
 12.239997 15.396060 8.073055 	 19.619986 15.396060 6.535474 	 18.860018 15.396060 10.438565 	                    	                    	                    	                    	                    	                    	                    	
 12.219997 15.290996 8.091955 	 19.609985 15.290996 6.543312 	 18.830019 15.290996 10.474483 	                    	                    	                    	                    	                    	                    	                    	
 12.199997 15.185931 8.110655 	 19.599985 15.185931 6.550950 	 18.800018 15.185931 10.510201 	                    	                    	                    	                    	                    	                    	                    	
 12.179997 15.080867 8.129154 	 19.589985 15.080867 6.558387 	 18.770018 15.080867 10.545719 	                    	                    	                    	                    	                    	                    	                    	
 12.159997 14.975802 8.147454 	 19.579987 14.975802 6.565626 	 18.740019 14.975802 10.581037 	                    	                    	                    	                    	                    	                    	                    	
 12.139997 14.870738 8.165554 	 19.569986 14.870738 6.572663 	 18.710018 14.870738 10.616155 	                    	                    	                    	                    	                    	                    	                    	
 12.119997 14.765674 8.183454 	 19.559986 14.765674 6.579501 	 18.680017 14.765674 10.651073 	                    	                    	                    	                    	                    	                    	                    	
 12.099998 14.660609 8.201154 	 19.549986 14.660609 6.586139 	 18.650019 14.660609 10.685790 	                    	                    	                    	                    	                    	                    	                    	
 12.079997 14.555546 8.218653 	 19.539986 14.555546 6.592577 	 18.620018 14.555546 10.720307 	                    	                    	                    	                    	                    	                    	                    	
 12.059998 14.450481 8.235953 	 19.529985 14.450481 6.598815 	 18.590019 14.450481 10.754625 	                    	                    	                    	                    	                    	                    	                    	
 12.039997 14.345417 8.253053 	 19.519985 14.345417 6.604853 	 18.560019 14.345417 10.788743 	                    	                    	                    	                    	                    	                    	                    	
 12.019998 14.240353 8.269952 	 19.509985 14.240353 6.610691 	 18.530018 14.240353 10.822660 	                    	                    	                    	                    	                    	                    	                    	
 11.999997 14.135288 8.286652 	 19.499987 14.135288 6.616329 	 18.500019 14.135288 10.856379 	                    	                    	                    	                    	                    	                    	                    	
 11.979998 14.030224 8.303151 	 19.489986 14.030224 6.621767 	 18.470018 14.030224 10.889896 	                    	                    	                    	                    	                    	                    	                    	
 11.959997 13.925159 8.319451 	 19.479986 13.925159 6.627005 	 18.440018 13.925159 10.923214 	                    	                    	                    	                    	                    	                    	                    	
 11.939998 13.820095 8.335551 	 19.469986 13.820095 6.632043 	 18.410019 13.820095 10.956332 	                    	                    	                    	                    	                    	                    	                    	
 11.919997 13.715031 8.351451 	 19.459986 13.715031 6.636881 	 18.380018 13.715031 10.989249 	                    	                    	                    	                    	                    	                    	                    	
 11.899998 13.609966 8.367150 	 19.449986 13.609966 6.641519 	 18.350019 13.609966 11.021968 	                    	                    	                    	                    	                    	                    	                    	
 11.879997 13.504902 8.382650 	 19.439985 13.504902 6.645957 	 18.320019 13.504902 11.054485 	                    	                    	                    	                    	                    	                    	                    	
 11.859998 13.399837 8.397950 	 19.429985 13.399837 6.650195 	 18.290018 13.399837 11.086803 	                    	                    	                    	                    	                    	                    	                    	
 11.839997 13.294773 8.413050 	 19.419987 13.294773 6.654233 	 18.260019 13.294773 11.118920 	                    	                    	                    	                    	                    	                    	                    	
 11.819998 13.189709 8.427949 	 19.409986 13.189709 6.658071 	 18.230019 13.189709 11.150838 	                    	                    	                    	                    	                    	                    	                    	
 11.799997 13.084644 8.442649 	 19.399986 13.084644 6.661709 	 18.200018 13.084644 11.182556 	                    	                    	                    	                    	                    	                    	                    	
 11.779998 12.979582 8.457149 	 19.389986 12.979582 6.665147 	 18.170019 12.979582 11.214074 	                    	                    	                    	                    	                    	                    	                    	
 11.759997 12.874517 8.471448 	 19.379986 12.874517 6.668385 	 18.140018 12.874517 11.245392 	                    	                    	                    	                    	                    	                    	                    	
 11.739998 12.769453 8.485548 	 19.369986 12.769453 6.671423 	 18.110020 12.769453 11.276509 	                    	                    	                    	                    	                    	                    	                    	
 11.719997 12.664389 8.499448 	 19.359985 12.664389 6.674261 	 18.080019 12.664389 11.307427 	                    	                    	                    	                    	                    	                    	                    	
 11.699998 12.559324 8.513147 	 19.349985 12.559324 6.676898 	 18.050018 12.559324 11.338145 	                    	                    	                    	                    	                    	                    	                    	
 11.679997 12.454260 8.526648 	 19.339987 12.454260 6.679337 	 18.020020 12.454260 11.368663 	                    	                    	                    	                    	                    	                    	                    	
 11.659998 12.349195 8.539947 	 19.329987 12.349195 6.681575 	 17.990019 12.349195 11.398980 	                    	                    	                    	                    	                    	                    	                    	
 11.639997 12.244131 8.553046 	 19.319986 12.244131 6.683612 	 17.960018 12.244131 11.429098 	                    	                    	                    	                    	                    	                    	                    	
 11.619998 12.139067 8.565946 	 19.309986 12.139067 6.685451 	 17.930019 12.139067 11.459016 	                    	                    	                    	                    	                    	                    	                    	
 11.599998 12.034002 8.578646 	 19.299986 12.034002 6.687088 	 17.900019 12.034002 11.488734 	                    	                    	                    	                    	                    	                    	                    	
 11.579998 11.928938 8.591146 	 19.289986 11.928938 6.688527 	 17.870020 11.928938 11.518251 	                    	                    	                    	                    	                    	                    	                    	
 11.559998 11.823874 8.603445 	 19.279985 11.823874 6.689764 	 17.840019 11.823874 11.547569 	                    	                    	                    	                    	                    	                    	                    	
 11.539998 11.718809 8.615545 	 19.269985 11.718809 6.690803 	 17.810019 11.718809 11.576687 	                    	                    	                    	                    	                    	                    	                    	
 11.519998 11.613745 8.627444 	 19.259987 11.613745 6.691640 	 17.780020 11.613745 11.605605 	                    	                    	                    	                    	                    	                    	                    	
 11.499998 11.508680 8.639144 	 19.249987 11.508680 6.692278 	 17.750019 11.508680 11.634322 	                    	                    	                    	                    	                    	                    	                    	
 11.479998 11.403616 8.650644 	 19.239986 11.403616 6.692717 	 17.720018 11.403616 11.662841 	                    	                    	                    	                    	                    	                    	                    	
 11.459998 11.298552 8.661943 	 19.229986 11.298552 6.692954 	 17.690020 11.298552 11.691158 	                    	                    	                    	                    	                    	                    	                    	
 11.439998 11.193487 8.673043 	 19.219986 11.193487 6.692992 	 17.660019 11.193487 11.719275 	                    	                    	                    	                    	                    	                    	                    	
 11.419998 11.088423 8.683944 	 19.209986 11.088423 6.692831 	 17.630020 11.088423 11.747193 	                    	                    	                    	                    	                    	                    	                    	
 11.399998 10.983360 8.694643 	 19.199986 10.983360 6.692468 	 17.600019 10.983360 11.774911 	                    	                    	                    	                    	                    	                    	                    	
 11.379998 10.878296 8.705143 	 19.189985 10.878296 6.691906 	 17.570019 10.878296 11.802429 	                    	                    	                    	                    	                    	                    	                    	
 11.359998 10.773232 8.715443 	 19.179987 10.773232 6.691144 	 17.540020 10.773232 11.829747 	                    	                    	                    	                    	                    	                    	                    	
