# Game Session ID 
166 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    16:55:55 
# With Fead back 
 False  
# With Visible Trajectory 
 True  
### Game start ### 
 # Throw number 1 of 30
# Type of Balls 
 Ball 0 -> Good ball 
 Ball 1 -> Bad ball 
 Ball 2 -> Ok ball 
# Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	 Ball 8                               	 Ball 9                               	
 -8.180000 28.949356 3.957997 	 -4.090000 28.949356 3.847379 	 -0.270000 28.949356 4.128178 	                    	                    	                    	                    	                    	                    	                    	
 -8.200000 28.844292 4.002697 	 -4.100000 28.844292 3.881017 	 -0.300000 28.844292 4.189895 	                    	                    	                    	                    	                    	                    	                    	
 -8.220000 28.739227 4.047196 	 -4.110000 28.739227 3.914455 	 -0.330000 28.739227 4.251413 	                    	                    	                    	                    	                    	                    	                    	
 -8.240000 28.634163 4.091496 	 -4.120000 28.634163 3.947693 	 -0.360000 28.634163 4.312731 	                    	                    	                    	                    	                    	                    	                    	
 -8.260000 28.529099 4.135596 	 -4.130000 28.529099 3.980731 	 -0.390000 28.529099 4.373848 	                    	                    	                    	                    	                    	                    	                    	
 -8.280000 28.424034 4.179495 	 -4.140000 28.424034 4.013569 	 -0.420000 28.424034 4.434766 	                    	                    	                    	                    	                    	                    	                    	
 -8.300000 28.318970 4.223195 	 -4.150000 28.318970 4.046207 	 -0.450000 28.318970 4.495484 	                    	                    	                    	                    	                    	                    	                    	
 -8.320000 28.213905 4.266695 	 -4.160000 28.213905 4.078645 	 -0.480000 28.213905 4.556002 	                    	                    	                    	                    	                    	                    	                    	
 -8.340000 28.108841 4.309995 	 -4.170000 28.108841 4.110883 	 -0.510000 28.108841 4.616320 	                    	                    	                    	                    	                    	                    	                    	
 -8.360000 28.003777 4.353094 	 -4.180000 28.003777 4.142921 	 -0.540000 28.003777 4.676437 	                    	                    	                    	                    	                    	                    	                    	
 -8.380000 27.898712 4.395994 	 -4.190000 27.898712 4.174759 	 -0.570000 27.898712 4.736355 	                    	                    	                    	                    	                    	                    	                    	
 -8.400000 27.793648 4.438694 	 -4.200000 27.793648 4.206397 	 -0.600000 27.793648 4.796073 	                    	                    	                    	                    	                    	                    	                    	
 -8.420000 27.688583 4.481194 	 -4.210000 27.688583 4.237835 	 -0.630000 27.688583 4.855591 	                    	                    	                    	                    	                    	                    	                    	
 -8.440001 27.583519 4.523493 	 -4.220000 27.583519 4.269073 	 -0.660000 27.583519 4.914909 	                    	                    	                    	                    	                    	                    	                    	
 -8.460000 27.478455 4.565593 	 -4.230000 27.478455 4.300111 	 -0.690000 27.478455 4.974027 	                    	                    	                    	                    	                    	                    	                    	
 -8.480000 27.373390 4.607492 	 -4.240000 27.373390 4.330949 	 -0.720000 27.373390 5.032944 	                    	                    	                    	                    	                    	                    	                    	
 -8.500000 27.268326 4.649192 	 -4.250000 27.268326 4.361587 	 -0.750000 27.268326 5.091662 	                    	                    	                    	                    	                    	                    	                    	
 -8.520000 27.163261 4.690692 	 -4.260000 27.163261 4.392025 	 -0.780000 27.163261 5.150180 	                    	                    	                    	                    	                    	                    	                    	
 -8.540000 27.058197 4.731991 	 -4.270000 27.058197 4.422263 	 -0.810000 27.058197 5.208498 	                    	                    	                    	                    	                    	                    	                    	
 -8.560000 26.953133 4.773091 	 -4.280000 26.953133 4.452301 	 -0.840000 26.953133 5.266615 	                    	                    	                    	                    	                    	                    	                    	
 -8.580000 26.848068 4.813991 	 -4.290000 26.848068 4.482138 	 -0.870000 26.848068 5.324533 	                    	                    	                    	                    	                    	                    	                    	
 -8.600000 26.743004 4.854691 	 -4.300000 26.743004 4.511776 	 -0.900000 26.743004 5.382250 	                    	                    	                    	                    	                    	                    	                    	
 -8.620000 26.637939 4.895190 	 -4.310000 26.637939 4.541214 	 -0.930000 26.637939 5.439768 	                    	                    	                    	                    	                    	                    	                    	
 -8.640000 26.532875 4.935490 	 -4.320000 26.532875 4.570452 	 -0.960000 26.532875 5.497086 	                    	                    	                    	                    	                    	                    	                    	
 -8.660000 26.427811 4.975589 	 -4.330000 26.427811 4.599490 	 -0.990000 26.427811 5.554204 	                    	                    	                    	                    	                    	                    	                    	
 -8.680000 26.322746 5.015489 	 -4.340000 26.322746 4.628328 	 -1.020000 26.322746 5.611121 	                    	                    	                    	                    	                    	                    	                    	
 -8.700000 26.217682 5.055189 	 -4.350000 26.217682 4.656966 	 -1.050000 26.217682 5.667839 	                    	                    	                    	                    	                    	                    	                    	
 -8.720000 26.112617 5.094688 	 -4.360000 26.112617 4.685404 	 -1.080000 26.112617 5.724357 	                    	                    	                    	                    	                    	                    	                    	
 -8.740000 26.007553 5.133988 	 -4.370000 26.007553 4.713642 	 -1.110000 26.007553 5.780674 	                    	                    	                    	                    	                    	                    	                    	
 -8.760000 25.902489 5.173088 	 -4.380000 25.902489 4.741680 	 -1.140000 25.902489 5.836792 	                    	                    	                    	                    	                    	                    	                    	
 -8.780000 25.797424 5.211987 	 -4.390000 25.797424 4.769517 	 -1.170000 25.797424 5.892710 	                    	                    	                    	                    	                    	                    	                    	
 -8.800000 25.692362 5.250687 	 -4.400000 25.692362 4.797155 	 -1.200000 25.692362 5.948428 	                    	                    	                    	                    	                    	                    	                    	
 -8.820000 25.587297 5.289186 	 -4.410000 25.587297 4.824594 	 -1.230000 25.587297 6.003945 	                    	                    	                    	                    	                    	                    	                    	
 -8.840000 25.482233 5.327486 	 -4.420000 25.482233 4.851831 	 -1.260000 25.482233 6.059263 	                    	                    	                    	                    	                    	                    	                    	
 -8.860000 25.377169 5.365586 	 -4.430000 25.377169 4.878869 	 -1.289999 25.377169 6.114381 	                    	                    	                    	                    	                    	                    	                    	
 -8.880000 25.272104 5.403486 	 -4.440000 25.272104 4.905707 	 -1.319999 25.272104 6.169299 	                    	                    	                    	                    	                    	                    	                    	
 -8.900000 25.167040 5.441185 	 -4.450000 25.167040 4.932345 	 -1.349999 25.167040 6.224016 	                    	                    	                    	                    	                    	                    	                    	
 -8.920000 25.061975 5.478685 	 -4.460000 25.061975 4.958783 	 -1.379999 25.061975 6.278534 	                    	                    	                    	                    	                    	                    	                    	
 -8.940000 24.956911 5.515985 	 -4.470000 24.956911 4.985021 	 -1.409999 24.956911 6.332851 	                    	                    	                    	                    	                    	                    	                    	
 -8.960000 24.851847 5.553084 	 -4.480000 24.851847 5.011059 	 -1.439999 24.851847 6.386970 	                    	                    	                    	                    	                    	                    	                    	
 -8.980000 24.746782 5.589984 	 -4.490000 24.746782 5.036897 	 -1.469999 24.746782 6.440887 	                    	                    	                    	                    	                    	                    	                    	
 -9.000000 24.641718 5.626684 	 -4.500000 24.641718 5.062535 	 -1.499999 24.641718 6.494605 	                    	                    	                    	                    	                    	                    	                    	
 -9.020000 24.536654 5.663183 	 -4.510000 24.536654 5.087973 	 -1.529999 24.536654 6.548122 	                    	                    	                    	                    	                    	                    	                    	
 -9.040000 24.431589 5.699483 	 -4.520000 24.431589 5.113211 	 -1.559999 24.431589 6.601440 	                    	                    	                    	                    	                    	                    	                    	
 -9.059999 24.326525 5.735583 	 -4.530000 24.326525 5.138248 	 -1.589999 24.326525 6.654558 	                    	                    	                    	                    	                    	                    	                    	
 -9.080000 24.221460 5.771482 	 -4.540000 24.221460 5.163086 	 -1.619999 24.221460 6.707476 	                    	                    	                    	                    	                    	                    	                    	
 -9.099999 24.116396 5.807182 	 -4.550000 24.116396 5.187725 	 -1.649999 24.116396 6.760193 	                    	                    	                    	                    	                    	                    	                    	
 -9.120000 24.011332 5.842681 	 -4.560000 24.011332 5.212162 	 -1.679999 24.011332 6.812711 	                    	                    	                    	                    	                    	                    	                    	
 -9.139999 23.906269 5.877981 	 -4.570000 23.906269 5.236400 	 -1.709999 23.906269 6.865029 	                    	                    	                    	                    	                    	                    	                    	
 -9.160000 23.801205 5.913081 	 -4.580000 23.801205 5.260438 	 -1.739999 23.801205 6.917147 	                    	                    	                    	                    	                    	                    	                    	
 -9.179999 23.696140 5.947981 	 -4.590000 23.696140 5.284276 	 -1.769999 23.696140 6.969064 	                    	                    	                    	                    	                    	                    	                    	
 -9.200000 23.591076 5.982680 	 -4.600000 23.591076 5.307914 	 -1.799999 23.591076 7.020782 	                    	                    	                    	                    	                    	                    	                    	
 -9.219999 23.486012 6.017180 	 -4.610000 23.486012 5.331352 	 -1.829999 23.486012 7.072300 	                    	                    	                    	                    	                    	                    	                    	
 -9.240000 23.380947 6.051480 	 -4.620000 23.380947 5.354590 	 -1.859999 23.380947 7.123618 	                    	                    	                    	                    	                    	                    	                    	
 -9.259999 23.275883 6.085579 	 -4.630000 23.275883 5.377628 	 -1.889999 23.275883 7.174735 	                    	                    	                    	                    	                    	                    	                    	
 -9.280000 23.170818 6.119479 	 -4.640000 23.170818 5.400466 	 -1.919999 23.170818 7.225653 	                    	                    	                    	                    	                    	                    	                    	
 -9.299999 23.065754 6.153179 	 -4.650000 23.065754 5.423104 	 -1.949999 23.065754 7.276371 	                    	                    	                    	                    	                    	                    	                    	
 -9.320000 22.960690 6.186678 	 -4.660000 22.960690 5.445541 	 -1.979999 22.960690 7.326889 	                    	                    	                    	                    	                    	                    	                    	
 -9.339999 22.855625 6.219978 	 -4.670000 22.855625 5.467780 	 -2.009999 22.855625 7.377206 	                    	                    	                    	                    	                    	                    	                    	
 -9.360000 22.750561 6.253078 	 -4.680000 22.750561 5.489818 	 -2.039999 22.750561 7.427324 	                    	                    	                    	                    	                    	                    	                    	
 -9.379999 22.645496 6.285977 	 -4.690000 22.645496 5.511655 	 -2.069999 22.645496 7.477242 	                    	                    	                    	                    	                    	                    	                    	
 -9.400000 22.540432 6.318677 	 -4.700000 22.540432 5.533293 	 -2.099999 22.540432 7.526959 	                    	                    	                    	                    	                    	                    	                    	
 -9.419999 22.435368 6.351177 	 -4.710000 22.435368 5.554731 	 -2.129999 22.435368 7.576477 	                    	                    	                    	                    	                    	                    	                    	
 -9.440000 22.330303 6.383476 	 -4.720000 22.330303 5.575969 	 -2.159999 22.330303 7.625795 	                    	                    	                    	                    	                    	                    	                    	
 -9.459999 22.225239 6.415576 	 -4.730000 22.225239 5.597007 	 -2.189999 22.225239 7.674912 	                    	                    	                    	                    	                    	                    	                    	
 -9.480000 22.120174 6.447475 	 -4.740000 22.120174 5.617845 	 -2.219999 22.120174 7.723830 	                    	                    	                    	                    	                    	                    	                    	
 -9.499999 22.015110 6.479176 	 -4.750000 22.015110 5.638483 	 -2.249999 22.015110 7.772548 	                    	                    	                    	                    	                    	                    	                    	
 -9.520000 21.910046 6.510675 	 -4.760000 21.910046 5.658921 	 -2.279999 21.910046 7.821066 	                    	                    	                    	                    	                    	                    	                    	
 -9.539999 21.804981 6.541975 	 -4.770000 21.804981 5.679159 	 -2.309999 21.804981 7.869383 	                    	                    	                    	                    	                    	                    	                    	
 -9.559999 21.699917 6.573074 	 -4.780000 21.699917 5.699197 	 -2.339998 21.699917 7.917501 	                    	                    	                    	                    	                    	                    	                    	
 -9.579999 21.594852 6.603974 	 -4.789999 21.594852 5.719035 	 -2.369998 21.594852 7.965419 	                    	                    	                    	                    	                    	                    	                    	
 -9.599999 21.489788 6.634674 	 -4.800000 21.489788 5.738673 	 -2.399998 21.489788 8.013137 	                    	                    	                    	                    	                    	                    	                    	
 -9.619999 21.384724 6.665174 	 -4.809999 21.384724 5.758111 	 -2.429998 21.384724 8.060655 	                    	                    	                    	                    	                    	                    	                    	
 -9.639999 21.279659 6.695473 	 -4.820000 21.279659 5.777349 	 -2.459998 21.279659 8.107972 	                    	                    	                    	                    	                    	                    	                    	
 -9.659999 21.174597 6.725573 	 -4.829999 21.174597 5.796387 	 -2.489998 21.174597 8.155089 	                    	                    	                    	                    	                    	                    	                    	
 -9.679999 21.069532 6.755472 	 -4.840000 21.069532 5.815225 	 -2.519998 21.069532 8.202007 	                    	                    	                    	                    	                    	                    	                    	
 -9.699999 20.964468 6.785172 	 -4.849999 20.964468 5.833862 	 -2.549998 20.964468 8.248725 	                    	                    	                    	                    	                    	                    	                    	
 -9.719999 20.859404 6.814672 	 -4.860000 20.859404 5.852300 	 -2.579998 20.859404 8.295243 	                    	                    	                    	                    	                    	                    	                    	
 -9.739999 20.754339 6.843971 	 -4.869999 20.754339 5.870538 	 -2.609998 20.754339 8.341560 	                    	                    	                    	                    	                    	                    	                    	
 -9.759999 20.649275 6.873071 	 -4.880000 20.649275 5.888576 	 -2.639998 20.649275 8.387678 	                    	                    	                    	                    	                    	                    	                    	
 -9.779999 20.544210 6.901971 	 -4.889999 20.544210 5.906414 	 -2.669998 20.544210 8.433597 	                    	                    	                    	                    	                    	                    	                    	
 -9.799999 20.439146 6.930670 	 -4.900000 20.439146 5.924052 	 -2.699998 20.439146 8.479314 	                    	                    	                    	                    	                    	                    	                    	
 -9.819999 20.334082 6.959170 	 -4.909999 20.334082 5.941490 	 -2.729998 20.334082 8.524832 	                    	                    	                    	                    	                    	                    	                    	
 -9.839999 20.229017 6.987470 	 -4.920000 20.229017 5.958728 	 -2.759998 20.229017 8.570149 	                    	                    	                    	                    	                    	                    	                    	
 -9.859999 20.123955 7.015570 	 -4.929999 20.123955 5.975766 	 -2.789998 20.123955 8.615267 	                    	                    	                    	                    	                    	                    	                    	
 -9.879999 20.018890 7.043469 	 -4.940000 20.018890 5.992604 	 -2.819998 20.018890 8.660185 	                    	                    	                    	                    	                    	                    	                    	
 -9.899999 19.913826 7.071169 	 -4.949999 19.913826 6.009242 	 -2.849998 19.913826 8.704903 	                    	                    	                    	                    	                    	                    	                    	
 -9.919999 19.808762 7.098669 	 -4.960000 19.808762 6.025680 	 -2.879998 19.808762 8.749420 	                    	                    	                    	                    	                    	                    	                    	
 -9.939999 19.703697 7.125968 	 -4.969999 19.703697 6.041918 	 -2.909998 19.703697 8.793738 	                    	                    	                    	                    	                    	                    	                    	
 -9.959999 19.598633 7.153068 	 -4.980000 19.598633 6.057956 	 -2.939998 19.598633 8.837855 	                    	                    	                    	                    	                    	                    	                    	
 -9.979999 19.493568 7.179967 	 -4.989999 19.493568 6.073793 	 -2.969998 19.493568 8.881773 	                    	                    	                    	                    	                    	                    	                    	
 -9.999999 19.388504 7.206667 	 -5.000000 19.388504 6.089432 	 -2.999998 19.388504 8.925491 	                    	                    	                    	                    	                    	                    	                    	
 -10.019999 19.283440 7.233167 	 -5.009999 19.283440 6.104869 	 -3.029998 19.283440 8.969009 	                    	                    	                    	                    	                    	                    	                    	
 -10.039999 19.178375 7.259467 	 -5.020000 19.178375 6.120108 	 -3.059998 19.178375 9.012327 	                    	                    	                    	                    	                    	                    	                    	
 -10.059999 19.073311 7.285566 	 -5.029999 19.073311 6.135146 	 -3.089998 19.073311 9.055445 	                    	                    	                    	                    	                    	                    	                    	
 -10.079999 18.968246 7.311466 	 -5.039999 18.968246 6.149983 	 -3.119998 18.968246 9.098362 	                    	                    	                    	                    	                    	                    	                    	
 -10.099998 18.863182 7.337166 	 -5.049999 18.863182 6.164621 	 -3.149998 18.863182 9.141080 	                    	                    	                    	                    	                    	                    	                    	
 -10.119999 18.758118 7.362666 	 -5.059999 18.758118 6.179060 	 -3.179998 18.758118 9.183598 	                    	                    	                    	                    	                    	                    	                    	
 -10.139998 18.653053 7.387965 	 -5.069999 18.653053 6.193297 	 -3.209998 18.653053 9.225916 	                    	                    	                    	                    	                    	                    	                    	
 -10.159999 18.547989 7.413065 	 -5.079999 18.547989 6.207335 	 -3.239998 18.547989 9.268033 	                    	                    	                    	                    	                    	                    	                    	
 -10.179998 18.442924 7.437964 	 -5.089999 18.442924 6.221173 	 -3.269998 18.442924 9.309951 	                    	                    	                    	                    	                    	                    	                    	
 -10.199999 18.337860 7.462664 	 -5.099999 18.337860 6.234811 	 -3.299998 18.337860 9.351668 	                    	                    	                    	                    	                    	                    	                    	
 -10.219998 18.232796 7.487164 	 -5.109999 18.232796 6.248249 	 -3.329998 18.232796 9.393187 	                    	                    	                    	                    	                    	                    	                    	
 -10.239999 18.127731 7.511464 	 -5.119999 18.127731 6.261487 	 -3.359998 18.127731 9.434505 	                    	                    	                    	                    	                    	                    	                    	
 -10.259998 18.022667 7.535563 	 -5.129999 18.022667 6.274525 	 -3.389998 18.022667 9.475622 	                    	                    	                    	                    	                    	                    	                    	
 -10.279999 17.917603 7.559463 	 -5.139999 17.917603 6.287363 	 -3.419998 17.917603 9.516540 	                    	                    	                    	                    	                    	                    	                    	
 -10.299998 17.812538 7.583163 	 -5.149999 17.812538 6.300001 	 -3.449998 17.812538 9.557258 	                    	                    	                    	                    	                    	                    	                    	
 -10.319999 17.707474 7.606662 	 -5.159999 17.707474 6.312438 	 -3.479998 17.707474 9.597775 	                    	                    	                    	                    	                    	                    	                    	
 -10.339998 17.602409 7.629962 	 -5.169999 17.602409 6.324677 	 -3.509998 17.602409 9.638093 	                    	                    	                    	                    	                    	                    	                    	
 -10.359999 17.497345 7.653062 	 -5.179999 17.497345 6.336715 	 -3.539998 17.497345 9.678211 	                    	                    	                    	                    	                    	                    	                    	
 -10.379998 17.392281 7.675961 	 -5.189999 17.392281 6.348553 	 -3.569998 17.392281 9.718128 	                    	                    	                    	                    	                    	                    	                    	
 -10.399999 17.287216 7.698661 	 -5.199999 17.287216 6.360190 	 -3.599998 17.287216 9.757846 	                    	                    	                    	                    	                    	                    	                    	
 -10.419998 17.182152 7.721161 	 -5.209999 17.182152 6.371628 	 -3.629997 17.182152 9.797364 	                    	                    	                    	                    	                    	                    	                    	
 -10.439999 17.077087 7.743461 	 -5.219999 17.077087 6.382866 	 -3.659997 17.077087 9.836681 	                    	                    	                    	                    	                    	                    	                    	
 -10.459998 16.972023 7.765560 	 -5.229999 16.972023 6.393904 	 -3.689997 16.972023 9.875799 	                    	                    	                    	                    	                    	                    	                    	
 -10.479999 16.866959 7.787460 	 -5.239999 16.866959 6.404742 	 -3.719997 16.866959 9.914717 	                    	                    	                    	                    	                    	                    	                    	
 -10.499998 16.761894 7.809160 	 -5.249999 16.761894 6.415380 	 -3.749997 16.761894 9.953435 	                    	                    	                    	                    	                    	                    	                    	
 -10.519999 16.656830 7.830659 	 -5.259999 16.656830 6.425818 	 -3.779997 16.656830 9.991953 	                    	                    	                    	                    	                    	                    	                    	
 -10.539998 16.551767 7.851959 	 -5.269999 16.551767 6.436056 	 -3.809997 16.551767 10.030271 	                    	                    	                    	                    	                    	                    	                    	
 -10.559999 16.446703 7.873058 	 -5.279999 16.446703 6.446094 	 -3.839997 16.446703 10.068388 	                    	                    	                    	                    	                    	                    	                    	
 -10.579998 16.341639 7.893958 	 -5.289999 16.341639 6.455932 	 -3.869997 16.341639 10.106306 	                    	                    	                    	                    	                    	                    	                    	
 -10.599998 16.236574 7.914658 	 -5.299999 16.236574 6.465570 	 -3.899997 16.236574 10.144024 	                    	                    	                    	                    	                    	                    	                    	
 -10.619998 16.131510 7.935158 	 -5.309999 16.131510 6.475008 	 -3.929997 16.131510 10.181541 	                    	                    	                    	                    	                    	                    	                    	
 -10.639998 16.026445 7.955457 	 -5.319999 16.026445 6.484246 	 -3.959997 16.026445 10.218859 	                    	                    	                    	                    	                    	                    	                    	
 -10.659998 15.921381 7.975557 	 -5.329999 15.921381 6.493284 	 -3.989997 15.921381 10.255977 	                    	                    	                    	                    	                    	                    	                    	
 -10.679998 15.816317 7.995457 	 -5.339999 15.816317 6.502122 	 -4.019997 15.816317 10.292894 	                    	                    	                    	                    	                    	                    	                    	
 -10.699998 15.711252 8.015157 	 -5.349999 15.711252 6.510760 	 -4.049997 15.711252 10.329613 	                    	                    	                    	                    	                    	                    	                    	
 -10.719998 15.606188 8.034657 	 -5.359999 15.606188 6.519198 	 -4.079997 15.606188 10.366130 	                    	                    	                    	                    	                    	                    	                    	
 -10.739998 15.501124 8.053956 	 -5.369999 15.501124 6.527436 	 -4.109997 15.501124 10.402448 	                    	                    	                    	                    	                    	                    	                    	
 -10.759998 15.396060 8.073055 	 -5.379999 15.396060 6.535474 	 -4.139997 15.396060 10.438565 	                    	                    	                    	                    	                    	                    	                    	
 -10.779998 15.290996 8.091955 	 -5.389999 15.290996 6.543312 	 -4.169997 15.290996 10.474483 	                    	                    	                    	                    	                    	                    	                    	
 -10.799998 15.185931 8.110655 	 -5.399999 15.185931 6.550950 	 -4.199997 15.185931 10.510201 	                    	                    	                    	                    	                    	                    	                    	
 -10.819998 15.080867 8.129154 	 -5.409999 15.080867 6.558387 	 -4.229997 15.080867 10.545719 	                    	                    	                    	                    	                    	                    	                    	
 -10.839998 14.975802 8.147454 	 -5.419999 14.975802 6.565626 	 -4.259997 14.975802 10.581037 	                    	                    	                    	                    	                    	                    	                    	
 -10.859998 14.870738 8.165554 	 -5.429999 14.870738 6.572663 	 -4.289997 14.870738 10.616155 	                    	                    	                    	                    	                    	                    	                    	
 -10.879998 14.765674 8.183454 	 -5.439999 14.765674 6.579501 	 -4.319997 14.765674 10.651073 	                    	                    	                    	                    	                    	                    	                    	
 -10.899998 14.660609 8.201154 	 -5.449999 14.660609 6.586139 	 -4.349997 14.660609 10.685790 	                    	                    	                    	                    	                    	                    	                    	
 -10.919998 14.555546 8.218653 	 -5.459999 14.555546 6.592577 	 -4.379997 14.555546 10.720307 	                    	                    	                    	                    	                    	                    	                    	
 -10.939998 14.450481 8.235953 	 -5.469999 14.450481 6.598815 	 -4.409997 14.450481 10.754625 	                    	                    	                    	                    	                    	                    	                    	
 -10.959998 14.345417 8.253053 	 -5.479999 14.345417 6.604853 	 -4.439997 14.345417 10.788743 	                    	                    	                    	                    	                    	                    	                    	
 -10.979998 14.240353 8.269952 	 -5.489999 14.240353 6.610691 	 -4.469997 14.240353 10.822660 	                    	                    	                    	                    	                    	                    	                    	
 -10.999998 14.135288 8.286652 	 -5.499999 14.135288 6.616329 	 -4.499997 14.135288 10.856379 	                    	                    	                    	                    	                    	                    	                    	
 -11.019998 14.030224 8.303151 	 -5.509999 14.030224 6.621767 	 -4.529997 14.030224 10.889896 	                    	                    	                    	                    	                    	                    	                    	
 -11.039998 13.925159 8.319451 	 -5.519999 13.925159 6.627005 	 -4.559997 13.925159 10.923214 	                    	                    	                    	                    	                    	                    	                    	
 -11.059998 13.820095 8.335551 	 -5.529999 13.820095 6.632043 	 -4.589997 13.820095 10.956332 	                    	                    	                    	                    	                    	                    	                    	
 -11.079998 13.715031 8.351451 	 -5.539999 13.715031 6.636881 	 -4.619997 13.715031 10.989249 	                    	                    	                    	                    	                    	                    	                    	
 -11.099998 13.609966 8.367150 	 -5.549999 13.609966 6.641519 	 -4.649997 13.609966 11.021968 	                    	                    	                    	                    	                    	                    	                    	
 -11.119998 13.504902 8.382650 	 -5.559999 13.504902 6.645957 	 -4.679996 13.504902 11.054485 	                    	                    	                    	                    	                    	                    	                    	
 -11.139997 13.399837 8.397950 	 -5.569999 13.399837 6.650195 	 -4.709997 13.399837 11.086803 	                    	                    	                    	                    	                    	                    	                    	
 -11.159998 13.294773 8.413050 	 -5.579999 13.294773 6.654233 	 -4.739996 13.294773 11.118920 	                    	                    	                    	                    	                    	                    	                    	
 -11.179997 13.189709 8.427949 	 -5.589999 13.189709 6.658071 	 -4.769997 13.189709 11.150838 	                    	                    	                    	                    	                    	                    	                    	
 -11.199998 13.084644 8.442649 	 -5.599999 13.084644 6.661709 	 -4.799996 13.084644 11.182556 	                    	                    	                    	                    	                    	                    	                    	
 -11.219997 12.979582 8.457149 	 -5.609999 12.979582 6.665147 	 -4.829997 12.979582 11.214074 	                    	                    	                    	                    	                    	                    	                    	
 -11.239998 12.874517 8.471448 	 -5.619999 12.874517 6.668385 	 -4.859996 12.874517 11.245392 	                    	                    	                    	                    	                    	                    	                    	
 -11.259997 12.769453 8.485548 	 -5.629999 12.769453 6.671423 	 -4.889997 12.769453 11.276509 	                    	                    	                    	                    	                    	                    	                    	
 -11.279998 12.664389 8.499448 	 -5.639999 12.664389 6.674261 	 -4.919996 12.664389 11.307427 	                    	                    	                    	                    	                    	                    	                    	
 -11.299997 12.559324 8.513147 	 -5.649999 12.559324 6.676898 	 -4.949996 12.559324 11.338145 	                    	                    	                    	                    	                    	                    	                    	
 -11.319998 12.454260 8.526648 	 -5.659999 12.454260 6.679337 	 -4.979996 12.454260 11.368663 	                    	                    	                    	                    	                    	                    	                    	
 -11.339997 12.349195 8.539947 	 -5.669999 12.349195 6.681575 	 -5.009996 12.349195 11.398980 	                    	                    	                    	                    	                    	                    	                    	
 -11.359998 12.244131 8.553046 	 -5.679999 12.244131 6.683612 	 -5.039996 12.244131 11.429098 	                    	                    	                    	                    	                    	                    	                    	
 -11.379997 12.139067 8.565946 	 -5.689999 12.139067 6.685451 	 -5.069996 12.139067 11.459016 	                    	                    	                    	                    	                    	                    	                    	
 -11.399998 12.034002 8.578646 	 -5.699999 12.034002 6.687088 	 -5.099996 12.034002 11.488734 	                    	                    	                    	                    	                    	                    	                    	
 -11.419997 11.928938 8.591146 	 -5.709999 11.928938 6.688527 	 -5.129996 11.928938 11.518251 	                    	                    	                    	                    	                    	                    	                    	
 -11.439998 11.823874 8.603445 	 -5.719999 11.823874 6.689764 	 -5.159996 11.823874 11.547569 	                    	                    	                    	                    	                    	                    	                    	
 -11.459997 11.718809 8.615545 	 -5.729999 11.718809 6.690803 	 -5.189996 11.718809 11.576687 	                    	                    	                    	                    	                    	                    	                    	
