# Game Session ID 
173 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    17:21:15 
# With Fead back 
 False  
# With Visible Trajectory 
 True  
### Game start ### 
 # Throw number 1 of 30
# Type of Balls 
 Ball 0 -> Good ball 
 Ball 1 -> Bad ball 
 Ball 2 -> Ok ball 
# Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	 Ball 8                               	 Ball 9                               	
 -13.079998 5.309887 8.975428 	 -5.939999 5.309887 6.375919 	 -7.419995 5.309887 12.974671 	                    	                    	                    	                    	                    	                    	                    	
 -13.099998 5.204823 8.975128 	 -5.949998 5.204823 6.364557 	 -7.449995 5.204823 12.991389 	                    	                    	                    	                    	                    	                    	                    	
 -13.119998 5.099758 8.974627 	 -5.959999 5.099758 6.352995 	 -7.479995 5.099758 13.007907 	                    	                    	                    	                    	                    	                    	                    	
 -13.139997 4.994694 8.973927 	 -5.969998 4.994694 6.341233 	 -7.509995 4.994694 13.024224 	                    	                    	                    	                    	                    	                    	                    	
 -13.159998 4.889629 8.973027 	 -5.979999 4.889629 6.329271 	 -7.539995 4.889629 13.040342 	                    	                    	                    	                    	                    	                    	                    	
 -13.179997 4.784565 8.971927 	 -5.989998 4.784565 6.317110 	 -7.569994 4.784565 13.056260 	                    	                    	                    	                    	                    	                    	                    	
 -13.199998 4.679501 8.970626 	 -5.999999 4.679501 6.304747 	 -7.599995 4.679501 13.071979 	                    	                    	                    	                    	                    	                    	                    	
 -13.219997 4.574436 8.969126 	 -6.009998 4.574436 6.292185 	 -7.629994 4.574436 13.087496 	                    	                    	                    	                    	                    	                    	                    	
 -13.239998 4.469372 8.967425 	 -6.019999 4.469372 6.279423 	 -7.659995 4.469372 13.102814 	                    	                    	                    	                    	                    	                    	                    	
 -13.259997 4.364307 8.965526 	 -6.029998 4.364307 6.266461 	 -7.689994 4.364307 13.117931 	                    	                    	                    	                    	                    	                    	                    	
 -13.279998 4.259243 8.963425 	 -6.039999 4.259243 6.253299 	 -7.719995 4.259243 13.132849 	                    	                    	                    	                    	                    	                    	                    	
 -13.299997 4.154179 8.961124 	 -6.049998 4.154179 6.239937 	 -7.749994 4.154179 13.147567 	                    	                    	                    	                    	                    	                    	                    	
 -13.319998 4.049114 8.958625 	 -6.059999 4.049114 6.226375 	 -7.779994 4.049114 13.162085 	                    	                    	                    	                    	                    	                    	                    	
 -13.339997 3.944050 8.955924 	 -6.069998 3.944050 6.212613 	 -7.809994 3.944050 13.176403 	                    	                    	                    	                    	                    	                    	                    	
 -13.359998 3.838985 8.953024 	 -6.079998 3.838985 6.198651 	 -7.839994 3.838985 13.190520 	                    	                    	                    	                    	                    	                    	                    	
 -13.379997 3.733923 8.949924 	 -6.089998 3.733923 6.184489 	 -7.869994 3.733923 13.204438 	                    	                    	                    	                    	                    	                    	                    	
 -13.399998 3.628859 8.946624 	 -6.099998 3.628859 6.170127 	 -7.899994 3.628859 13.218156 	                    	                    	                    	                    	                    	                    	                    	
 -13.419997 3.523794 8.943123 	 -6.109998 3.523794 6.155565 	 -7.929994 3.523794 13.231673 	                    	                    	                    	                    	                    	                    	                    	
 -13.439998 3.418730 8.939423 	 -6.119998 3.418730 6.140803 	 -7.959994 3.418730 13.244991 	                    	                    	                    	                    	                    	                    	                    	
 -13.459997 3.313665 8.935523 	 -6.129998 3.313665 6.125841 	 -7.989994 3.313665 13.258109 	                    	                    	                    	                    	                    	                    	                    	
 -13.479998 3.208601 8.931422 	 -6.139998 3.208601 6.110679 	 -8.019994 3.208601 13.271028 	                    	                    	                    	                    	                    	                    	                    	
 -13.499997 3.103537 8.927122 	 -6.149998 3.103537 6.095317 	 -8.049994 3.103537 13.283745 	                    	                    	                    	                    	                    	                    	                    	
 -13.519998 2.998472 8.922622 	 -6.159998 2.998472 6.079755 	 -8.079994 2.998472 13.296263 	                    	                    	                    	                    	                    	                    	                    	
 -13.539997 2.893408 8.917922 	 -6.169998 2.893408 6.063993 	 -8.109994 2.893408 13.308580 	                    	                    	                    	                    	                    	                    	                    	
 -13.559998 2.788343 8.913021 	 -6.179998 2.788343 6.048031 	 -8.139994 2.788343 13.320698 	                    	                    	                    	                    	                    	                    	                    	
 -13.579997 2.683279 8.907921 	 -6.189998 2.683279 6.031869 	 -8.169994 2.683279 13.332616 	                    	                    	                    	                    	                    	                    	                    	
 -13.599998 2.578215 8.902621 	 -6.199998 2.578215 6.015507 	 -8.199994 2.578215 13.344334 	                    	                    	                    	                    	                    	                    	                    	
 -13.619997 2.473150 8.897120 	 -6.209998 2.473150 5.998945 	 -8.229994 2.473150 13.355852 	                    	                    	                    	                    	                    	                    	                    	
 -13.639997 2.368086 8.891420 	 -6.219998 2.368086 5.982183 	 -8.259994 2.368086 13.367169 	                    	                    	                    	                    	                    	                    	                    	
 -13.659997 2.263021 8.885520 	 -6.229998 2.263021 5.965221 	 -8.289994 2.263021 13.378287 	                    	                    	                    	                    	                    	                    	                    	
 -13.679997 2.157957 8.879420 	 -6.239998 2.157957 5.948059 	 -8.319994 2.157957 13.389205 	                    	                    	                    	                    	                    	                    	                    	
 -13.699997 2.052893 8.873119 	 -6.249998 2.052893 5.930697 	 -8.349994 2.052893 13.399922 	                    	                    	                    	                    	                    	                    	                    	
 -13.719997 1.947828 8.866619 	 -6.259998 1.947828 5.913135 	 -8.379993 1.947828 13.410440 	                    	                    	                    	                    	                    	                    	                    	
 -13.739997 1.842764 8.859920 	 -6.269998 1.842764 5.895373 	 -8.409994 1.842764 13.420758 	                    	                    	                    	                    	                    	                    	                    	
 -13.759997 1.737701 8.853019 	 -6.279998 1.737701 5.877411 	 -8.439994 1.737701 13.430876 	                    	                    	                    	                    	                    	                    	                    	
 -13.779997 1.632637 8.845919 	 -6.289998 1.632637 5.859250 	 -8.469994 1.632637 13.440794 	                    	                    	                    	                    	                    	                    	                    	
 -13.799997 1.527573 8.838618 	 -6.299998 1.527573 5.840887 	 -8.499993 1.527573 13.450512 	                    	                    	                    	                    	                    	                    	                    	
 -13.819997 1.422508 8.831119 	 -6.309998 1.422508 5.822325 	 -8.529994 1.422508 13.460030 	                    	                    	                    	                    	                    	                    	                    	
 -13.839997 1.317444 8.823418 	 -6.319998 1.317444 5.803563 	 -8.559994 1.317444 13.469347 	                    	                    	                    	                    	                    	                    	                    	
 -13.859997 1.212379 8.815517 	 -6.329998 1.212379 5.784601 	 -8.589993 1.212379 13.478465 	                    	                    	                    	                    	                    	                    	                    	
 -13.879997 1.107315 8.807418 	 -6.339998 1.107315 5.765440 	 -8.619993 1.107315 13.487383 	                    	                    	                    	                    	                    	                    	                    	
 -13.899997 1.002251 8.799117 	 -6.349998 1.002251 5.746078 	 -8.649994 1.002251 13.496100 	                    	                    	                    	                    	                    	                    	                    	
 -13.919997 0.897186 8.790617 	 -6.359998 0.897186 5.726515 	 -8.679994 0.897186 13.504619 	                    	                    	                    	                    	                    	                    	                    	
 -13.939997 0.792122 8.781917 	 -6.369998 0.792122 5.706753 	 -8.709993 0.792122 13.512937 	                    	                    	                    	                    	                    	                    	                    	
 -13.959997 0.687057 8.773017 	 -6.379998 0.687057 5.686791 	 -8.739993 0.687057 13.521054 	                    	                    	                    	                    	                    	                    	                    	
 -13.979997 0.581993 8.763916 	 -6.389998 0.581993 5.666629 	 -8.769994 0.581993 13.528972 	                    	                    	                    	                    	                    	                    	                    	
 -13.999997 0.476929 8.754616 	 -6.399998 0.476929 5.646267 	 -8.799994 0.476929 13.536690 	                    	                    	                    	                    	                    	                    	                    	
 -14.019997 0.371864 8.745116 	 -6.409998 0.371864 5.625706 	 -8.829993 0.371864 13.544208 	                    	                    	                    	                    	                    	                    	                    	
 -14.039997 0.266800 8.735415 	 -6.419998 0.266800 5.604943 	 -8.859993 0.266800 13.551525 	                    	                    	                    	                    	                    	                    	                    	
 -14.059997 0.161736 8.725515 	 -6.429998 0.161736 5.583982 	 -8.889994 0.161736 13.558643 	                    	                    	                    	                    	                    	                    	                    	
 -14.079997 0.056671 8.715415 	 -6.439998 0.056671 5.562819 	 -8.919993 0.056671 13.565561 	                    	                    	                    	                    	                    	                    	                    	
 -14.099997 -0.048393 8.705114 	 -6.449998 -0.048393 5.541457 	 -8.949993 -0.048393 13.572279 	                    	                    	                    	                    	                    	                    	                    	
 -14.119997 -0.153458 8.694614 	 -6.459998 -0.153458 5.519896 	 -8.979993 -0.153458 13.578796 	                    	                    	                    	                    	                    	                    	                    	
 -14.139997 -0.258520 8.683914 	 -6.469998 -0.258520 5.498134 	 -9.009994 -0.258520 13.585114 	                    	                    	                    	                    	                    	                    	                    	
 -14.159997 -0.363585 8.673014 	 -6.479998 -0.363585 5.476171 	 -9.039993 -0.363585 13.591232 	                    	                    	                    	                    	                    	                    	                    	
 -14.179996 -0.468649 8.661914 	 -6.489998 -0.468649 5.454010 	 -9.069993 -0.468649 13.597150 	                    	                    	                    	                    	                    	                    	                    	
 -14.199997 -0.573713 8.650614 	 -6.499998 -0.573713 5.431648 	 -9.099993 -0.573713 13.602868 	                    	                    	                    	                    	                    	                    	                    	
 -14.219996 -0.678778 8.639113 	 -6.509998 -0.678778 5.409086 	 -9.129993 -0.678778 13.608386 	                    	                    	                    	                    	                    	                    	                    	
 -14.239997 -0.783842 8.627413 	 -6.519998 -0.783842 5.386323 	 -9.159993 -0.783842 13.613704 	                    	                    	                    	                    	                    	                    	                    	
 -14.259996 -0.888906 8.615513 	 -6.529998 -0.888906 5.363362 	 -9.189993 -0.888906 13.618821 	                    	                    	                    	                    	                    	                    	                    	
 -14.279997 -0.993971 8.603413 	 -6.539998 -0.993971 5.340199 	 -9.219993 -0.993971 13.623739 	                    	                    	                    	                    	                    	                    	                    	
 -14.299996 -1.099035 8.591112 	 -6.549998 -1.099035 5.316837 	 -9.249993 -1.099035 13.628457 	                    	                    	                    	                    	                    	                    	                    	
 -14.319997 -1.204100 8.578612 	 -6.559998 -1.204100 5.293276 	 -9.279993 -1.204100 13.632975 	                    	                    	                    	                    	                    	                    	                    	
 -14.339996 -1.309164 8.565911 	 -6.569998 -1.309164 5.269513 	 -9.309993 -1.309164 13.637292 	                    	                    	                    	                    	                    	                    	                    	
 -14.359997 -1.414228 8.553012 	 -6.579998 -1.414228 5.245552 	 -9.339993 -1.414228 13.641411 	                    	                    	                    	                    	                    	                    	                    	
 -14.379996 -1.519293 8.539911 	 -6.589998 -1.519293 5.221390 	 -9.369993 -1.519293 13.645329 	                    	                    	                    	                    	                    	                    	                    	
 -14.399997 -1.624357 8.526611 	 -6.599998 -1.624357 5.197028 	 -9.399993 -1.624357 13.649046 	                    	                    	                    	                    	                    	                    	                    	
 -14.419996 -1.729422 8.513111 	 -6.609998 -1.729422 5.172466 	 -9.429993 -1.729422 13.652564 	                    	                    	                    	                    	                    	                    	                    	
 -14.439997 -1.834486 8.499411 	 -6.619998 -1.834486 5.147704 	 -9.459992 -1.834486 13.655882 	                    	                    	                    	                    	                    	                    	                    	
 -14.459996 -1.939550 8.485510 	 -6.629998 -1.939550 5.122741 	 -9.489993 -1.939550 13.658998 	                    	                    	                    	                    	                    	                    	                    	
 -14.479997 -2.044613 8.471410 	 -6.639998 -2.044613 5.097579 	 -9.519993 -2.044613 13.661917 	                    	                    	                    	                    	                    	                    	                    	
 -14.499996 -2.149677 8.457109 	 -6.649998 -2.149677 5.072217 	 -9.549993 -2.149677 13.664635 	                    	                    	                    	                    	                    	                    	                    	
 -14.519997 -2.254742 8.442610 	 -6.659998 -2.254742 5.046656 	 -9.579992 -2.254742 13.667153 	                    	                    	                    	                    	                    	                    	                    	
 -14.539996 -2.359806 8.427910 	 -6.669998 -2.359806 5.020894 	 -9.609993 -2.359806 13.669471 	                    	                    	                    	                    	                    	                    	                    	
 -14.559997 -2.464870 8.413010 	 -6.679998 -2.464870 4.994932 	 -9.639993 -2.464870 13.671589 	                    	                    	                    	                    	                    	                    	                    	
 -14.579996 -2.569935 8.397909 	 -6.689998 -2.569935 4.968770 	 -9.669992 -2.569935 13.673507 	                    	                    	                    	                    	                    	                    	                    	
 -14.599997 -2.674999 8.382608 	 -6.699998 -2.674999 4.942408 	 -9.699992 -2.674999 13.675223 	                    	                    	                    	                    	                    	                    	                    	
 -14.619996 -2.780064 8.367108 	 -6.709998 -2.780064 4.915846 	 -9.729993 -2.780064 13.676742 	                    	                    	                    	                    	                    	                    	                    	
 -14.639997 -2.885128 8.351408 	 -6.719998 -2.885128 4.889083 	 -9.759993 -2.885128 13.678060 	                    	                    	                    	                    	                    	                    	                    	
 -14.659996 -2.990192 8.335508 	 -6.729998 -2.990192 4.862122 	 -9.789992 -2.990192 13.679178 	                    	                    	                    	                    	                    	                    	                    	
 -14.679996 -3.095257 8.319407 	 -6.739998 -3.095257 4.834960 	 -9.819992 -3.095257 13.680095 	                    	                    	                    	                    	                    	                    	                    	
 -14.699996 -3.200321 8.303107 	 -6.749998 -3.200321 4.807598 	 -9.849993 -3.200321 13.680813 	                    	                    	                    	                    	                    	                    	                    	
 -14.719996 -3.305386 8.286608 	 -6.759998 -3.305386 4.780036 	 -9.879992 -3.305386 13.681332 	                    	                    	                    	                    	                    	                    	                    	
 -14.739996 -3.410450 8.269907 	 -6.769998 -3.410450 4.752274 	 -9.909992 -3.410450 13.681648 	                    	                    	                    	                    	                    	                    	                    	
 -14.759996 -3.515514 8.253007 	 -6.779998 -3.515514 4.724312 	 -9.939992 -3.515514 13.681767 	                    	                    	                    	                    	                    	                    	                    	
 -14.779996 -3.620579 8.235907 	 -6.789998 -3.620579 4.696150 	 -9.969993 -3.620579 13.681684 	                    	                    	                    	                    	                    	                    	                    	
 -14.799996 -3.725643 8.218606 	 -6.799998 -3.725643 4.667788 	 -9.999992 -3.725643 13.681401 	                    	                    	                    	                    	                    	                    	                    	
 -14.819996 -3.830708 8.201106 	 -6.809998 -3.830708 4.639226 	 -10.029992 -3.830708 13.680920 	                    	                    	                    	                    	                    	                    	                    	
 -14.839996 -3.935772 8.183406 	 -6.819998 -3.935772 4.610464 	 -10.059992 -3.935772 13.680238 	                    	                    	                    	                    	                    	                    	                    	
 -14.859996 -4.040836 8.165505 	 -6.829998 -4.040836 4.581502 	 -10.089993 -4.040836 13.679356 	                    	                    	                    	                    	                    	                    	                    	
 -14.879996 -4.145901 8.147406 	 -6.839998 -4.145901 4.552340 	 -10.119992 -4.145901 13.678273 	                    	                    	                    	                    	                    	                    	                    	
 -14.899996 -4.250965 8.129105 	 -6.849998 -4.250965 4.522978 	 -10.149992 -4.250965 13.676991 	                    	                    	                    	                    	                    	                    	                    	
 -14.919996 -4.356030 8.110604 	 -6.859998 -4.356030 4.493416 	 -10.179992 -4.356030 13.675509 	                    	                    	                    	                    	                    	                    	                    	
 -14.939996 -4.461094 8.091904 	 -6.869998 -4.461094 4.463654 	 -10.209992 -4.461094 13.673826 	                    	                    	                    	                    	                    	                    	                    	
 -14.959996 -4.566158 8.073004 	 -6.879998 -4.566158 4.433692 	 -10.239992 -4.566158 13.671945 	                    	                    	                    	                    	                    	                    	                    	
 -14.979996 -4.671223 8.053904 	 -6.889997 -4.671223 4.403531 	 -10.269992 -4.671223 13.669863 	                    	                    	                    	                    	                    	                    	                    	
 -14.999996 -4.776287 8.034603 	 -6.899998 -4.776287 4.373168 	 -10.299992 -4.776287 13.667581 	                    	                    	                    	                    	                    	                    	                    	
 -15.019996 -4.881351 8.015103 	 -6.909997 -4.881351 4.342607 	 -10.329992 -4.881351 13.665098 	                    	                    	                    	                    	                    	                    	                    	
 -15.039996 -4.986416 7.995403 	 -6.919998 -4.986416 4.311844 	 -10.359992 -4.986416 13.662416 	                    	                    	                    	                    	                    	                    	                    	
 -15.059996 -5.091480 7.975503 	 -6.929997 -5.091480 4.280883 	 -10.389992 -5.091480 13.659534 	                    	                    	                    	                    	                    	                    	                    	
 -15.079996 -5.196545 7.955403 	 -6.939998 -5.196545 4.249721 	 -10.419991 -5.196545 13.656451 	                    	                    	                    	                    	                    	                    	                    	
 -15.099996 -5.301605 7.935103 	 -6.949997 -5.301605 4.218359 	 -10.449992 -5.301605 13.653170 	                    	                    	                    	                    	                    	                    	                    	
 -15.119996 -5.406670 7.914603 	 -6.959998 -5.406670 4.186797 	 -10.479992 -5.406670 13.649688 	                    	                    	                    	                    	                    	                    	                    	
 -15.139996 -5.511734 7.893902 	 -6.969997 -5.511734 4.155035 	 -10.509992 -5.511734 13.646006 	                    	                    	                    	                    	                    	                    	                    	
 -15.159996 -5.616798 7.873002 	 -6.979998 -5.616798 4.123072 	 -10.539991 -5.616798 13.642122 	                    	                    	                    	                    	                    	                    	                    	
 -15.179996 -5.721863 7.851902 	 -6.989997 -5.721863 4.090910 	 -10.569992 -5.721863 13.638041 	                    	                    	                    	                    	                    	                    	                    	
 -15.199996 -5.826927 7.830601 	 -6.999998 -5.826927 4.058548 	 -10.599992 -5.826927 13.633759 	                    	                    	                    	                    	                    	                    	                    	
 -15.219995 -5.931992 7.809102 	 -7.009997 -5.931992 4.025987 	 -10.629992 -5.931992 13.629276 	                    	                    	                    	                    	                    	                    	                    	
 -15.239996 -6.037056 7.787401 	 -7.019998 -6.037056 3.993224 	 -10.659991 -6.037056 13.624594 	                    	                    	                    	                    	                    	                    	                    	
 -15.259995 -6.142120 7.765501 	 -7.029997 -6.142120 3.960262 	 -10.689992 -6.142120 13.619712 	                    	                    	                    	                    	                    	                    	                    	
 -15.279996 -6.247185 7.743401 	 -7.039998 -6.247185 3.927101 	 -10.719992 -6.247185 13.614631 	                    	                    	                    	                    	                    	                    	                    	
 -15.299995 -6.352249 7.721100 	 -7.049997 -6.352249 3.893739 	 -10.749991 -6.352249 13.609347 	                    	                    	                    	                    	                    	                    	                    	
 -15.319996 -6.457314 7.698600 	 -7.059998 -6.457314 3.860177 	 -10.779991 -6.457314 13.603866 	                    	                    	                    	                    	                    	                    	                    	
 -15.339995 -6.562378 7.675900 	 -7.069997 -6.562378 3.826415 	 -10.809992 -6.562378 13.598184 	                    	                    	                    	                    	                    	                    	                    	
 -15.359996 -6.667442 7.652999 	 -7.079998 -6.667442 3.792453 	 -10.839992 -6.667442 13.592300 	                    	                    	                    	                    	                    	                    	                    	
 -15.379995 -6.772507 7.629899 	 -7.089997 -6.772507 3.758291 	 -10.869991 -6.772507 13.586219 	                    	                    	                    	                    	                    	                    	                    	
 -15.399996 -6.877571 7.606599 	 -7.099998 -6.877571 3.723929 	 -10.899991 -6.877571 13.579937 	                    	                    	                    	                    	                    	                    	                    	
 -15.419995 -6.982635 7.583098 	 -7.109997 -6.982635 3.689367 	 -10.929992 -6.982635 13.573455 	                    	                    	                    	                    	                    	                    	                    	
 -15.439996 -7.087700 7.559399 	 -7.119998 -7.087700 3.654605 	 -10.959991 -7.087700 13.566772 	                    	                    	                    	                    	                    	                    	                    	
 -15.459995 -7.192764 7.535499 	 -7.129997 -7.192764 3.619643 	 -10.989991 -7.192764 13.559891 	                    	                    	                    	                    	                    	                    	                    	
 -15.479996 -7.297829 7.511398 	 -7.139997 -7.297829 3.584481 	 -11.019991 -7.297829 13.552809 	                    	                    	                    	                    	                    	                    	                    	
 -15.499995 -7.402893 7.487098 	 -7.149997 -7.402893 3.549119 	 -11.049992 -7.402893 13.545526 	                    	                    	                    	                    	                    	                    	                    	
 -15.519996 -7.507957 7.462598 	 -7.159997 -7.507957 3.513557 	 -11.079991 -7.507957 13.538044 	                    	                    	                    	                    	                    	                    	                    	
 -15.539995 -7.613022 7.437898 	 -7.169997 -7.613022 3.477796 	 -11.109991 -7.613022 13.530362 	                    	                    	                    	                    	                    	                    	                    	
 -15.559996 -7.718086 7.412997 	 -7.179997 -7.718086 3.441833 	 -11.139991 -7.718086 13.522480 	                    	                    	                    	                    	                    	                    	                    	
 -15.579995 -7.823151 7.387897 	 -7.189997 -7.823151 3.405671 	 -11.169991 -7.823151 13.514397 	                    	                    	                    	                    	                    	                    	                    	
 -15.599996 -7.928215 7.362597 	 -7.199997 -7.928215 3.369309 	 -11.199991 -7.928215 13.506115 	                    	                    	                    	                    	                    	                    	                    	
 -15.619995 -8.033279 7.337096 	 -7.209997 -8.033279 3.332747 	 -11.229991 -8.033279 13.497633 	                    	                    	                    	                    	                    	                    	                    	
 -15.639996 -8.138344 7.311397 	 -7.219997 -8.138344 3.295986 	 -11.259991 -8.138344 13.488951 	                    	                    	                    	                    	                    	                    	                    	
 -15.659995 -8.243408 7.285496 	 -7.229997 -8.243408 3.259023 	 -11.289991 -8.243408 13.480068 	                    	                    	                    	                    	                    	                    	                    	
 -15.679996 -8.348473 7.259396 	 -7.239997 -8.348473 3.221861 	 -11.319991 -8.348473 13.470986 	                    	                    	                    	                    	                    	                    	                    	
 -15.699995 -8.453537 7.233095 	 -7.249997 -8.453537 3.184499 	 -11.349991 -8.453537 13.461703 	                    	                    	                    	                    	                    	                    	                    	
 -15.719995 -8.558601 7.206595 	 -7.259997 -8.558601 3.146938 	 -11.379991 -8.558601 13.452222 	                    	                    	                    	                    	                    	                    	                    	
 -15.739995 -8.663666 7.179895 	 -7.269997 -8.663666 3.109176 	 -11.409991 -8.663666 13.442540 	                    	                    	                    	                    	                    	                    	                    	
 -15.759995 -8.768730 7.152995 	 -7.279997 -8.768730 3.071214 	 -11.439991 -8.768730 13.432658 	                    	                    	                    	                    	                    	                    	                    	
 -15.779995 -8.873795 7.125895 	 -7.289997 -8.873795 3.033051 	 -11.469991 -8.873795 13.422575 	                    	                    	                    	                    	                    	                    	                    	
 -15.799995 -8.978859 7.098595 	 -7.299997 -8.978859 2.994690 	 -11.499990 -8.978859 13.412293 	                    	                    	                    	                    	                    	                    	                    	
 -15.819995 -9.083923 7.071095 	 -7.309997 -9.083923 2.956128 	 -11.529991 -9.083923 13.401812 	                    	                    	                    	                    	                    	                    	                    	
 -15.839995 -9.188988 7.043394 	 -7.319997 -9.188988 2.917366 	 -11.559991 -9.188988 13.391129 	                    	                    	                    	                    	                    	                    	                    	
 -15.859995 -9.294048 7.015494 	 -7.329997 -9.294048 2.878404 	 -11.589991 -9.294048 13.380247 	                    	                    	                    	                    	                    	                    	                    	
 -15.879995 -9.399113 6.987393 	 -7.339997 -9.399113 2.839242 	 -11.619990 -9.399113 13.369164 	                    	                    	                    	                    	                    	                    	                    	
 -15.899995 -9.504177 6.959093 	 -7.349997 -9.504177 2.799880 	 -11.649991 -9.504177 13.357882 	                    	                    	                    	                    	                    	                    	                    	
 -15.919995 -9.609241 6.930593 	 -7.359997 -9.609241 2.760318 	 -11.679991 -9.609241 13.346400 	                    	                    	                    	                    	                    	                    	                    	
 -15.939995 -9.714306 6.901893 	 -7.369997 -9.714306 2.720556 	 -11.709991 -9.714306 13.334718 	                    	                    	                    	                    	                    	                    	                    	
 -15.959995 -9.819370 6.872993 	 -7.379997 -9.819370 2.680594 	 -11.739990 -9.819370 13.322836 	                    	                    	                    	                    	                    	                    	                    	
 -15.979995 -9.924435 6.843893 	 -7.389997 -9.924435 2.640432 	 -11.769991 -9.924435 13.310754 	                    	                    	                    	                    	                    	                    	                    	
 -15.999995 -10.029499 6.814592 	 -7.399997 -10.029499 2.600070 	 -11.799991 -10.029499 13.298471 	                    	                    	                    	                    	                    	                    	                    	
 -16.019995 -10.134563 6.785092 	 -7.409997 -10.134563 2.559508 	 -11.829990 -10.134563 13.285990 	                    	                    	                    	                    	                    	                    	                    	
 -16.039995 -10.239628 6.755392 	 -7.419997 -10.239628 2.518746 	 -11.859990 -10.239628 13.273308 	                    	                    	                    	                    	                    	                    	                    	
 -16.059996 -10.344692 6.725492 	 -7.429997 -10.344692 2.477784 	 -11.889991 -10.344692 13.260425 	                    	                    	                    	                    	                    	                    	                    	
 -16.079994 -10.449757 6.695392 	 -7.439997 -10.449757 2.436622 	 -11.919991 -10.449757 13.247343 	                    	                    	                    	                    	                    	                    	                    	
 -16.099995 -10.554821 6.665092 	 -7.449997 -10.554821 2.395260 	 -11.949990 -10.554821 13.234061 	                    	                    	                    	                    	                    	                    	                    	
 -16.119995 -10.659885 6.634591 	 -7.459997 -10.659885 2.353698 	 -11.979990 -10.659885 13.220578 	                    	                    	                    	                    	                    	                    	                    	
 -16.139996 -10.764950 6.603891 	 -7.469997 -10.764950 2.311937 	 -12.009991 -10.764950 13.206897 	                    	                    	                    	                    	                    	                    	                    	
 -16.159994 -10.870014 6.572990 	 -7.479997 -10.870014 2.269974 	 -12.039990 -10.870014 13.193014 	                    	                    	                    	                    	                    	                    	                    	
 -16.179995 -10.975079 6.541891 	 -7.489997 -10.975079 2.227813 	 -12.069990 -10.975079 13.178933 	                    	                    	                    	                    	                    	                    	                    	
 -16.199995 -11.080143 6.510590 	 -7.499997 -11.080143 2.185451 	 -12.099990 -11.080143 13.164650 	                    	                    	                    	                    	                    	                    	                    	
 -16.219995 -11.185207 6.479090 	 -7.509997 -11.185207 2.142889 	 -12.129991 -11.185207 13.150168 	                    	                    	                    	                    	                    	                    	                    	
 -16.239994 -11.290272 6.447389 	 -7.519997 -11.290272 2.100126 	 -12.159990 -11.290272 13.135486 	                    	                    	                    	                    	                    	                    	                    	
 -16.259995 -11.395336 6.415490 	 -7.529997 -11.395336 2.057165 	 -12.189990 -11.395336 13.120604 	                    	                    	                    	                    	                    	                    	                    	
 -16.279995 -11.500401 6.383389 	 -7.539997 -11.500401 2.014003 	 -12.219990 -11.500401 13.105521 	                    	                    	                    	                    	                    	                    	                    	
 -16.299995 -11.605465 6.351089 	 -7.549997 -11.605465 1.970641 	 -12.249990 -11.605465 13.090240 	                    	                    	                    	                    	                    	                    	                    	
 -16.319994 -11.710529 6.318589 	 -7.559997 -11.710529 1.927079 	 -12.279990 -11.710529 13.074758 	                    	                    	                    	                    	                    	                    	                    	
 -16.339994 -11.815594 6.285888 	 -7.569997 -11.815594 1.883317 	 -12.309990 -11.815594 13.059074 	                    	                    	                    	                    	                    	                    	                    	
 -16.359995 -11.920658 6.252988 	 -7.579997 -11.920658 1.839355 	 -12.339990 -11.920658 13.043193 	                    	                    	                    	                    	                    	                    	                    	
 -16.379995 -12.025723 6.219888 	 -7.589997 -12.025723 1.795193 	 -12.369990 -12.025723 13.027111 	                    	                    	                    	                    	                    	                    	                    	
 -16.399996 -12.130787 6.186588 	 -7.599997 -12.130787 1.750831 	 -12.399991 -12.130787 13.010829 	                    	                    	                    	                    	                    	                    	                    	
 -16.419996 -12.235855 6.153086 	 -7.609997 -12.235855 1.706266 	 -12.429992 -12.235855 12.994345 	                    	                    	                    	                    	                    	                    	                    	
 -16.439997 -12.340923 6.119385 	 -7.619998 -12.340923 1.661504 	 -12.459992 -12.340923 12.977663 	                    	                    	                    	                    	                    	                    	                    	
 -16.459997 -12.445988 6.085484 	 -7.629998 -12.445988 1.616541 	 -12.489993 -12.445988 12.960780 	                    	                    	                    	                    	                    	                    	                    	
 -16.479998 -12.551056 6.051383 	 -7.639998 -12.551056 1.571377 	 -12.519994 -12.551056 12.943697 	                    	                    	                    	                    	                    	                    	                    	
 -16.499998 -12.656124 6.017083 	 -7.649998 -12.656124 1.526016 	 -12.549994 -12.656124 12.926416 	                    	                    	                    	                    	                    	                    	                    	
 -16.519999 -12.761189 5.982581 	 -7.659998 -12.761189 1.480452 	 -12.579995 -12.761189 12.908933 	                    	                    	                    	                    	                    	                    	                    	
 -16.539999 -12.866257 5.947881 	 -7.669999 -12.866257 1.434689 	 -12.609996 -12.866257 12.891251 	                    	                    	                    	                    	                    	                    	                    	
 -16.559999 -12.971321 5.912978 	 -7.679999 -12.971321 1.388725 	 -12.639997 -12.971321 12.873366 	                    	                    	                    	                    	                    	                    	                    	
