# Game Session ID 
164 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    16:49:3 
# With Fead back 
 False  
# With Visible Trajectory 
 True  
### Game start ### 
 # Throw number 1 of 30
# Type of Balls 
 Ball 0 -> Good ball 
 Ball 1 -> Bad ball 
 Ball 2 -> Ok ball 
# Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	 Ball 8                               	 Ball 9                               	
 -8.440000 26.532875 4.935490 	 -4.520001 26.532875 4.570452 	 -0.760000 26.532875 5.497086 	                    	                    	                    	                    	                    	                    	                    	
 -8.459999 26.427811 4.975589 	 -4.530001 26.427811 4.599490 	 -0.790000 26.427811 5.554204 	                    	                    	                    	                    	                    	                    	                    	
 -8.480000 26.322746 5.015489 	 -4.540001 26.322746 4.628328 	 -0.820000 26.322746 5.611121 	                    	                    	                    	                    	                    	                    	                    	
 -8.499999 26.217682 5.055189 	 -4.550001 26.217682 4.656966 	 -0.850000 26.217682 5.667839 	                    	                    	                    	                    	                    	                    	                    	
 -8.520000 26.112617 5.094688 	 -4.560001 26.112617 4.685404 	 -0.880000 26.112617 5.724357 	                    	                    	                    	                    	                    	                    	                    	
 -8.539999 26.007553 5.133988 	 -4.570001 26.007553 4.713642 	 -0.910000 26.007553 5.780674 	                    	                    	                    	                    	                    	                    	                    	
 -8.559999 25.902489 5.173088 	 -4.580001 25.902489 4.741680 	 -0.940000 25.902489 5.836792 	                    	                    	                    	                    	                    	                    	                    	
 -8.579999 25.797424 5.211987 	 -4.590001 25.797424 4.769517 	 -0.970000 25.797424 5.892710 	                    	                    	                    	                    	                    	                    	                    	
 -8.599999 25.692362 5.250687 	 -4.600001 25.692362 4.797155 	 -1.000000 25.692362 5.948428 	                    	                    	                    	                    	                    	                    	                    	
 -8.619999 25.587297 5.289186 	 -4.610001 25.587297 4.824594 	 -1.030000 25.587297 6.003945 	                    	                    	                    	                    	                    	                    	                    	
 -8.639999 25.482233 5.327486 	 -4.620001 25.482233 4.851831 	 -1.060000 25.482233 6.059263 	                    	                    	                    	                    	                    	                    	                    	
 -8.659999 25.377169 5.365586 	 -4.630001 25.377169 4.878869 	 -1.090000 25.377169 6.114381 	                    	                    	                    	                    	                    	                    	                    	
 -8.679999 25.272104 5.403486 	 -4.640001 25.272104 4.905707 	 -1.120000 25.272104 6.169299 	                    	                    	                    	                    	                    	                    	                    	
 -8.699999 25.167040 5.441185 	 -4.650001 25.167040 4.932345 	 -1.149999 25.167040 6.224016 	                    	                    	                    	                    	                    	                    	                    	
 -8.719999 25.061975 5.478685 	 -4.660001 25.061975 4.958783 	 -1.179999 25.061975 6.278534 	                    	                    	                    	                    	                    	                    	                    	
 -8.739999 24.956911 5.515985 	 -4.670001 24.956911 4.985021 	 -1.209999 24.956911 6.332851 	                    	                    	                    	                    	                    	                    	                    	
 -8.759999 24.851847 5.553084 	 -4.680001 24.851847 5.011059 	 -1.239999 24.851847 6.386970 	                    	                    	                    	                    	                    	                    	                    	
 -8.779999 24.746782 5.589984 	 -4.690001 24.746782 5.036897 	 -1.269999 24.746782 6.440887 	                    	                    	                    	                    	                    	                    	                    	
 -8.799999 24.641718 5.626684 	 -4.700001 24.641718 5.062535 	 -1.299999 24.641718 6.494605 	                    	                    	                    	                    	                    	                    	                    	
 -8.819999 24.536654 5.663183 	 -4.710001 24.536654 5.087973 	 -1.329999 24.536654 6.548122 	                    	                    	                    	                    	                    	                    	                    	
 -8.839999 24.431589 5.699483 	 -4.720001 24.431589 5.113211 	 -1.359999 24.431589 6.601440 	                    	                    	                    	                    	                    	                    	                    	
 -8.859999 24.326525 5.735583 	 -4.730000 24.326525 5.138248 	 -1.389999 24.326525 6.654558 	                    	                    	                    	                    	                    	                    	                    	
 -8.879999 24.221460 5.771482 	 -4.740001 24.221460 5.163086 	 -1.419999 24.221460 6.707476 	                    	                    	                    	                    	                    	                    	                    	
 -8.899999 24.116396 5.807182 	 -4.750000 24.116396 5.187725 	 -1.449999 24.116396 6.760193 	                    	                    	                    	                    	                    	                    	                    	
 -8.919999 24.011332 5.842681 	 -4.760001 24.011332 5.212162 	 -1.479999 24.011332 6.812711 	                    	                    	                    	                    	                    	                    	                    	
 -8.939999 23.906269 5.877981 	 -4.770000 23.906269 5.236400 	 -1.509999 23.906269 6.865029 	                    	                    	                    	                    	                    	                    	                    	
 -8.959999 23.801205 5.913081 	 -4.780001 23.801205 5.260438 	 -1.539999 23.801205 6.917147 	                    	                    	                    	                    	                    	                    	                    	
 -8.979999 23.696140 5.947981 	 -4.790000 23.696140 5.284276 	 -1.569999 23.696140 6.969064 	                    	                    	                    	                    	                    	                    	                    	
 -8.999999 23.591076 5.982680 	 -4.800001 23.591076 5.307914 	 -1.599999 23.591076 7.020782 	                    	                    	                    	                    	                    	                    	                    	
 -9.019999 23.486012 6.017180 	 -4.810000 23.486012 5.331352 	 -1.629999 23.486012 7.072300 	                    	                    	                    	                    	                    	                    	                    	
 -9.039999 23.380947 6.051480 	 -4.820001 23.380947 5.354590 	 -1.659999 23.380947 7.123618 	                    	                    	                    	                    	                    	                    	                    	
 -9.059999 23.275883 6.085579 	 -4.830000 23.275883 5.377628 	 -1.689999 23.275883 7.174735 	                    	                    	                    	                    	                    	                    	                    	
 -9.079999 23.170818 6.119479 	 -4.840001 23.170818 5.400466 	 -1.719999 23.170818 7.225653 	                    	                    	                    	                    	                    	                    	                    	
 -9.099998 23.065754 6.153179 	 -4.850000 23.065754 5.423104 	 -1.749999 23.065754 7.276371 	                    	                    	                    	                    	                    	                    	                    	
 -9.119999 22.960690 6.186678 	 -4.860001 22.960690 5.445541 	 -1.779999 22.960690 7.326889 	                    	                    	                    	                    	                    	                    	                    	
 -9.139998 22.855625 6.219978 	 -4.870000 22.855625 5.467780 	 -1.809999 22.855625 7.377206 	                    	                    	                    	                    	                    	                    	                    	
 -9.159999 22.750561 6.253078 	 -4.880001 22.750561 5.489818 	 -1.839999 22.750561 7.427324 	                    	                    	                    	                    	                    	                    	                    	
 -9.179998 22.645496 6.285977 	 -4.890000 22.645496 5.511655 	 -1.869999 22.645496 7.477242 	                    	                    	                    	                    	                    	                    	                    	
 -9.199999 22.540432 6.318677 	 -4.900001 22.540432 5.533293 	 -1.899999 22.540432 7.526959 	                    	                    	                    	                    	                    	                    	                    	
 -9.219998 22.435368 6.351177 	 -4.910000 22.435368 5.554731 	 -1.929999 22.435368 7.576477 	                    	                    	                    	                    	                    	                    	                    	
 -9.239999 22.330303 6.383476 	 -4.920001 22.330303 5.575969 	 -1.959999 22.330303 7.625795 	                    	                    	                    	                    	                    	                    	                    	
 -9.259998 22.225239 6.415576 	 -4.930000 22.225239 5.597007 	 -1.989999 22.225239 7.674912 	                    	                    	                    	                    	                    	                    	                    	
 -9.279999 22.120174 6.447475 	 -4.940001 22.120174 5.617845 	 -2.019999 22.120174 7.723830 	                    	                    	                    	                    	                    	                    	                    	
 -9.299998 22.015110 6.479176 	 -4.950000 22.015110 5.638483 	 -2.049999 22.015110 7.772548 	                    	                    	                    	                    	                    	                    	                    	
 -9.319999 21.910046 6.510675 	 -4.960001 21.910046 5.658921 	 -2.079999 21.910046 7.821066 	                    	                    	                    	                    	                    	                    	                    	
 -9.339998 21.804981 6.541975 	 -4.970000 21.804981 5.679159 	 -2.109999 21.804981 7.869383 	                    	                    	                    	                    	                    	                    	                    	
 -9.359999 21.699917 6.573074 	 -4.980000 21.699917 5.699197 	 -2.139999 21.699917 7.917501 	                    	                    	                    	                    	                    	                    	                    	
 -9.379998 21.594852 6.603974 	 -4.990000 21.594852 5.719035 	 -2.169999 21.594852 7.965419 	                    	                    	                    	                    	                    	                    	                    	
 -9.399999 21.489788 6.634674 	 -5.000000 21.489788 5.738673 	 -2.199999 21.489788 8.013137 	                    	                    	                    	                    	                    	                    	                    	
 -9.419998 21.384724 6.665174 	 -5.010000 21.384724 5.758111 	 -2.229999 21.384724 8.060655 	                    	                    	                    	                    	                    	                    	                    	
 -9.439999 21.279659 6.695473 	 -5.020000 21.279659 5.777349 	 -2.259999 21.279659 8.107972 	                    	                    	                    	                    	                    	                    	                    	
 -9.459998 21.174597 6.725573 	 -5.030000 21.174597 5.796387 	 -2.289999 21.174597 8.155089 	                    	                    	                    	                    	                    	                    	                    	
 -9.479999 21.069532 6.755472 	 -5.040000 21.069532 5.815225 	 -2.319999 21.069532 8.202007 	                    	                    	                    	                    	                    	                    	                    	
 -9.499998 20.964468 6.785172 	 -5.050000 20.964468 5.833862 	 -2.349998 20.964468 8.248725 	                    	                    	                    	                    	                    	                    	                    	
 -9.519999 20.859404 6.814672 	 -5.060000 20.859404 5.852300 	 -2.379998 20.859404 8.295243 	                    	                    	                    	                    	                    	                    	                    	
 -9.539998 20.754339 6.843971 	 -5.070000 20.754339 5.870538 	 -2.409998 20.754339 8.341560 	                    	                    	                    	                    	                    	                    	                    	
 -9.559999 20.649275 6.873071 	 -5.080000 20.649275 5.888576 	 -2.439998 20.649275 8.387678 	                    	                    	                    	                    	                    	                    	                    	
 -9.579998 20.544210 6.901971 	 -5.090000 20.544210 5.906414 	 -2.469998 20.544210 8.433597 	                    	                    	                    	                    	                    	                    	                    	
 -9.599998 20.439146 6.930670 	 -5.100000 20.439146 5.924052 	 -2.499998 20.439146 8.479314 	                    	                    	                    	                    	                    	                    	                    	
 -9.619998 20.334082 6.959170 	 -5.110000 20.334082 5.941490 	 -2.529998 20.334082 8.524832 	                    	                    	                    	                    	                    	                    	                    	
 -9.639998 20.229017 6.987470 	 -5.120000 20.229017 5.958728 	 -2.559998 20.229017 8.570149 	                    	                    	                    	                    	                    	                    	                    	
 -9.659998 20.123955 7.015570 	 -5.130000 20.123955 5.975766 	 -2.589998 20.123955 8.615267 	                    	                    	                    	                    	                    	                    	                    	
 -9.679998 20.018890 7.043469 	 -5.140000 20.018890 5.992604 	 -2.619998 20.018890 8.660185 	                    	                    	                    	                    	                    	                    	                    	
 -9.699998 19.913826 7.071169 	 -5.150000 19.913826 6.009242 	 -2.649998 19.913826 8.704903 	                    	                    	                    	                    	                    	                    	                    	
 -9.719998 19.808762 7.098669 	 -5.160000 19.808762 6.025680 	 -2.679998 19.808762 8.749420 	                    	                    	                    	                    	                    	                    	                    	
 -9.739998 19.703697 7.125968 	 -5.170000 19.703697 6.041918 	 -2.709998 19.703697 8.793738 	                    	                    	                    	                    	                    	                    	                    	
 -9.759998 19.598633 7.153068 	 -5.180000 19.598633 6.057956 	 -2.739998 19.598633 8.837855 	                    	                    	                    	                    	                    	                    	                    	
 -9.779998 19.493568 7.179967 	 -5.190000 19.493568 6.073793 	 -2.769998 19.493568 8.881773 	                    	                    	                    	                    	                    	                    	                    	
 -9.799998 19.388504 7.206667 	 -5.200000 19.388504 6.089432 	 -2.799998 19.388504 8.925491 	                    	                    	                    	                    	                    	                    	                    	
 -9.819998 19.283440 7.233167 	 -5.210000 19.283440 6.104869 	 -2.829998 19.283440 8.969009 	                    	                    	                    	                    	                    	                    	                    	
 -9.839998 19.178375 7.259467 	 -5.220000 19.178375 6.120108 	 -2.859998 19.178375 9.012327 	                    	                    	                    	                    	                    	                    	                    	
 -9.859998 19.073311 7.285566 	 -5.230000 19.073311 6.135146 	 -2.889998 19.073311 9.055445 	                    	                    	                    	                    	                    	                    	                    	
 -9.879998 18.968246 7.311466 	 -5.240000 18.968246 6.149983 	 -2.919998 18.968246 9.098362 	                    	                    	                    	                    	                    	                    	                    	
 -9.899998 18.863182 7.337166 	 -5.250000 18.863182 6.164621 	 -2.949998 18.863182 9.141080 	                    	                    	                    	                    	                    	                    	                    	
 -9.919998 18.758118 7.362666 	 -5.260000 18.758118 6.179060 	 -2.979998 18.758118 9.183598 	                    	                    	                    	                    	                    	                    	                    	
 -9.939998 18.653053 7.387965 	 -5.270000 18.653053 6.193297 	 -3.009998 18.653053 9.225916 	                    	                    	                    	                    	                    	                    	                    	
 -9.959998 18.547989 7.413065 	 -5.280000 18.547989 6.207335 	 -3.039998 18.547989 9.268033 	                    	                    	                    	                    	                    	                    	                    	
 -9.979998 18.442924 7.437964 	 -5.290000 18.442924 6.221173 	 -3.069998 18.442924 9.309951 	                    	                    	                    	                    	                    	                    	                    	
 -9.999998 18.337860 7.462664 	 -5.300000 18.337860 6.234811 	 -3.099998 18.337860 9.351668 	                    	                    	                    	                    	                    	                    	                    	
 -10.019998 18.232796 7.487164 	 -5.310000 18.232796 6.248249 	 -3.129998 18.232796 9.393187 	                    	                    	                    	                    	                    	                    	                    	
 -10.039998 18.127731 7.511464 	 -5.320000 18.127731 6.261487 	 -3.159998 18.127731 9.434505 	                    	                    	                    	                    	                    	                    	                    	
 -10.059998 18.022667 7.535563 	 -5.330000 18.022667 6.274525 	 -3.189998 18.022667 9.475622 	                    	                    	                    	                    	                    	                    	                    	
 -10.079998 17.917603 7.559463 	 -5.340000 17.917603 6.287363 	 -3.219998 17.917603 9.516540 	                    	                    	                    	                    	                    	                    	                    	
 -10.099998 17.812538 7.583163 	 -5.350000 17.812538 6.300001 	 -3.249998 17.812538 9.557258 	                    	                    	                    	                    	                    	                    	                    	
 -10.119998 17.707474 7.606662 	 -5.360000 17.707474 6.312438 	 -3.279998 17.707474 9.597775 	                    	                    	                    	                    	                    	                    	                    	
 -10.139997 17.602409 7.629962 	 -5.370000 17.602409 6.324677 	 -3.309998 17.602409 9.638093 	                    	                    	                    	                    	                    	                    	                    	
 -10.159998 17.497345 7.653062 	 -5.380000 17.497345 6.336715 	 -3.339998 17.497345 9.678211 	                    	                    	                    	                    	                    	                    	                    	
 -10.179997 17.392281 7.675961 	 -5.390000 17.392281 6.348553 	 -3.369998 17.392281 9.718128 	                    	                    	                    	                    	                    	                    	                    	
 -10.199998 17.287216 7.698661 	 -5.400000 17.287216 6.360190 	 -3.399998 17.287216 9.757846 	                    	                    	                    	                    	                    	                    	                    	
 -10.219997 17.182152 7.721161 	 -5.410000 17.182152 6.371628 	 -3.429998 17.182152 9.797364 	                    	                    	                    	                    	                    	                    	                    	
 -10.239998 17.077087 7.743461 	 -5.420000 17.077087 6.382866 	 -3.459998 17.077087 9.836681 	                    	                    	                    	                    	                    	                    	                    	
 -10.259997 16.972023 7.765560 	 -5.430000 16.972023 6.393904 	 -3.489998 16.972023 9.875799 	                    	                    	                    	                    	                    	                    	                    	
 -10.279998 16.866959 7.787460 	 -5.440000 16.866959 6.404742 	 -3.519998 16.866959 9.914717 	                    	                    	                    	                    	                    	                    	                    	
 -10.299997 16.761894 7.809160 	 -5.450000 16.761894 6.415380 	 -3.549998 16.761894 9.953435 	                    	                    	                    	                    	                    	                    	                    	
 -10.319998 16.656830 7.830659 	 -5.460000 16.656830 6.425818 	 -3.579998 16.656830 9.991953 	                    	                    	                    	                    	                    	                    	                    	
 -10.339997 16.551767 7.851959 	 -5.470000 16.551767 6.436056 	 -3.609998 16.551767 10.030271 	                    	                    	                    	                    	                    	                    	                    	
 -10.359998 16.446703 7.873058 	 -5.480000 16.446703 6.446094 	 -3.639997 16.446703 10.068388 	                    	                    	                    	                    	                    	                    	                    	
 -10.379997 16.341639 7.893958 	 -5.490000 16.341639 6.455932 	 -3.669997 16.341639 10.106306 	                    	                    	                    	                    	                    	                    	                    	
 -10.399998 16.236574 7.914658 	 -5.500000 16.236574 6.465570 	 -3.699997 16.236574 10.144024 	                    	                    	                    	                    	                    	                    	                    	
 -10.419997 16.131510 7.935158 	 -5.510000 16.131510 6.475008 	 -3.729997 16.131510 10.181541 	                    	                    	                    	                    	                    	                    	                    	
 -10.439998 16.026445 7.955457 	 -5.520000 16.026445 6.484246 	 -3.759997 16.026445 10.218859 	                    	                    	                    	                    	                    	                    	                    	
 -10.459997 15.921381 7.975557 	 -5.530000 15.921381 6.493284 	 -3.789997 15.921381 10.255977 	                    	                    	                    	                    	                    	                    	                    	
 -10.479998 15.816317 7.995457 	 -5.540000 15.816317 6.502122 	 -3.819997 15.816317 10.292894 	                    	                    	                    	                    	                    	                    	                    	
 -10.499997 15.711252 8.015157 	 -5.550000 15.711252 6.510760 	 -3.849997 15.711252 10.329613 	                    	                    	                    	                    	                    	                    	                    	
 -10.519998 15.606188 8.034657 	 -5.560000 15.606188 6.519198 	 -3.879997 15.606188 10.366130 	                    	                    	                    	                    	                    	                    	                    	
 -10.539997 15.501124 8.053956 	 -5.570000 15.501124 6.527436 	 -3.909997 15.501124 10.402448 	                    	                    	                    	                    	                    	                    	                    	
 -10.559998 15.396060 8.073055 	 -5.580000 15.396060 6.535474 	 -3.939997 15.396060 10.438565 	                    	                    	                    	                    	                    	                    	                    	
 -10.579997 15.290996 8.091955 	 -5.590000 15.290996 6.543312 	 -3.969997 15.290996 10.474483 	                    	                    	                    	                    	                    	                    	                    	
 -10.599998 15.185931 8.110655 	 -5.600000 15.185931 6.550950 	 -3.999997 15.185931 10.510201 	                    	                    	                    	                    	                    	                    	                    	
 -10.619997 15.080867 8.129154 	 -5.610000 15.080867 6.558387 	 -4.029997 15.080867 10.545719 	                    	                    	                    	                    	                    	                    	                    	
 -10.639997 14.975802 8.147454 	 -5.620000 14.975802 6.565626 	 -4.059997 14.975802 10.581037 	                    	                    	                    	                    	                    	                    	                    	
 -10.659997 14.870738 8.165554 	 -5.630000 14.870738 6.572663 	 -4.089997 14.870738 10.616155 	                    	                    	                    	                    	                    	                    	                    	
 -10.679997 14.765674 8.183454 	 -5.640000 14.765674 6.579501 	 -4.119997 14.765674 10.651073 	                    	                    	                    	                    	                    	                    	                    	
 -10.699997 14.660609 8.201154 	 -5.650000 14.660609 6.586139 	 -4.149997 14.660609 10.685790 	                    	                    	                    	                    	                    	                    	                    	
 -10.719997 14.555546 8.218653 	 -5.660000 14.555546 6.592577 	 -4.179997 14.555546 10.720307 	                    	                    	                    	                    	                    	                    	                    	
 -10.739997 14.450481 8.235953 	 -5.670000 14.450481 6.598815 	 -4.209997 14.450481 10.754625 	                    	                    	                    	                    	                    	                    	                    	
 -10.759997 14.345417 8.253053 	 -5.680000 14.345417 6.604853 	 -4.239997 14.345417 10.788743 	                    	                    	                    	                    	                    	                    	                    	
 -10.779997 14.240353 8.269952 	 -5.690000 14.240353 6.610691 	 -4.269997 14.240353 10.822660 	                    	                    	                    	                    	                    	                    	                    	
 -10.799997 14.135288 8.286652 	 -5.700000 14.135288 6.616329 	 -4.299997 14.135288 10.856379 	                    	                    	                    	                    	                    	                    	                    	
 -10.819997 14.030224 8.303151 	 -5.710000 14.030224 6.621767 	 -4.329997 14.030224 10.889896 	                    	                    	                    	                    	                    	                    	                    	
 -10.839997 13.925159 8.319451 	 -5.720000 13.925159 6.627005 	 -4.359997 13.925159 10.923214 	                    	                    	                    	                    	                    	                    	                    	
 -10.859997 13.820095 8.335551 	 -5.730000 13.820095 6.632043 	 -4.389997 13.820095 10.956332 	                    	                    	                    	                    	                    	                    	                    	
 -10.879997 13.715031 8.351451 	 -5.740000 13.715031 6.636881 	 -4.419997 13.715031 10.989249 	                    	                    	                    	                    	                    	                    	                    	
 -10.899997 13.609966 8.367150 	 -5.750000 13.609966 6.641519 	 -4.449996 13.609966 11.021968 	                    	                    	                    	                    	                    	                    	                    	
 -10.919997 13.504902 8.382650 	 -5.760000 13.504902 6.645957 	 -4.479997 13.504902 11.054485 	                    	                    	                    	                    	                    	                    	                    	
 -10.939997 13.399837 8.397950 	 -5.770000 13.399837 6.650195 	 -4.509996 13.399837 11.086803 	                    	                    	                    	                    	                    	                    	                    	
 -10.959997 13.294773 8.413050 	 -5.780000 13.294773 6.654233 	 -4.539997 13.294773 11.118920 	                    	                    	                    	                    	                    	                    	                    	
 -10.979997 13.189709 8.427949 	 -5.789999 13.189709 6.658071 	 -4.569996 13.189709 11.150838 	                    	                    	                    	                    	                    	                    	                    	
 -10.999997 13.084644 8.442649 	 -5.800000 13.084644 6.661709 	 -4.599997 13.084644 11.182556 	                    	                    	                    	                    	                    	                    	                    	
 -11.019997 12.979582 8.457149 	 -5.809999 12.979582 6.665147 	 -4.629996 12.979582 11.214074 	                    	                    	                    	                    	                    	                    	                    	
 -11.039997 12.874517 8.471448 	 -5.820000 12.874517 6.668385 	 -4.659997 12.874517 11.245392 	                    	                    	                    	                    	                    	                    	                    	
 -11.059997 12.769453 8.485548 	 -5.829999 12.769453 6.671423 	 -4.689996 12.769453 11.276509 	                    	                    	                    	                    	                    	                    	                    	
 -11.079997 12.664389 8.499448 	 -5.840000 12.664389 6.674261 	 -4.719996 12.664389 11.307427 	                    	                    	                    	                    	                    	                    	                    	
 -11.099997 12.559324 8.513147 	 -5.849999 12.559324 6.676898 	 -4.749996 12.559324 11.338145 	                    	                    	                    	                    	                    	                    	                    	
 -11.119997 12.454260 8.526648 	 -5.860000 12.454260 6.679337 	 -4.779996 12.454260 11.368663 	                    	                    	                    	                    	                    	                    	                    	
 -11.139997 12.349195 8.539947 	 -5.869999 12.349195 6.681575 	 -4.809996 12.349195 11.398980 	                    	                    	                    	                    	                    	                    	                    	
 -11.159997 12.244131 8.553046 	 -5.880000 12.244131 6.683612 	 -4.839996 12.244131 11.429098 	                    	                    	                    	                    	                    	                    	                    	
 -11.179996 12.139067 8.565946 	 -5.889999 12.139067 6.685451 	 -4.869996 12.139067 11.459016 	                    	                    	                    	                    	                    	                    	                    	
 -11.199997 12.034002 8.578646 	 -5.900000 12.034002 6.687088 	 -4.899996 12.034002 11.488734 	                    	                    	                    	                    	                    	                    	                    	
 -11.219996 11.928938 8.591146 	 -5.909999 11.928938 6.688527 	 -4.929996 11.928938 11.518251 	                    	                    	                    	                    	                    	                    	                    	
 -11.239997 11.823874 8.603445 	 -5.920000 11.823874 6.689764 	 -4.959996 11.823874 11.547569 	                    	                    	                    	                    	                    	                    	                    	
 -11.259996 11.718809 8.615545 	 -5.929999 11.718809 6.690803 	 -4.989996 11.718809 11.576687 	                    	                    	                    	                    	                    	                    	                    	
 -11.279997 11.613745 8.627444 	 -5.940000 11.613745 6.691640 	 -5.019996 11.613745 11.605605 	                    	                    	                    	                    	                    	                    	                    	
