# Game Session ID 
161 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    16:43:38 
# With Fead back 
 False  
# With Visible Trajectory 
 True  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	 Ball 8                               	 Ball 9                               	
X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	
 -2.449976 -23.688137 1.302421 	 0.650020 -23.688137 -4.350156 	 -4.650022 -23.688137 9.998693 	 13.750045 -23.688137 -13.046427 	 -1.750042 -23.688137 1.302421 	 1.349954 -23.688137 -4.350156 	                    	                    	                    	                    	
 -2.439976 -23.793201 1.246919 	 0.660021 -23.793201 -4.416720 	 -4.660022 -23.793201 9.960209 	 13.770045 -23.793201 -13.130009 	 -1.770043 -23.793201 1.246919 	 1.329954 -23.793201 -4.416720 	                    	                    	                    	                    	
 -2.429976 -23.898270 1.191217 	 0.670021 -23.898270 -4.483484 	 -4.670022 -23.898270 9.921525 	 13.790046 -23.898270 -13.213792 	 -1.790043 -23.898270 1.191217 	 1.309953 -23.898270 -4.483484 	                    	                    	                    	                    	
 -2.419976 -24.003338 1.135315 	 0.680021 -24.003338 -4.550448 	 -4.680023 -24.003338 9.882642 	 13.810046 -24.003338 -13.297774 	 -1.810044 -24.003338 1.135315 	 1.289953 -24.003338 -4.550448 	                    	                    	                    	                    	
 -2.409975 -24.108402 1.079212 	 0.690021 -24.108402 -4.617613 	 -4.690023 -24.108402 9.843557 	 13.830047 -24.108402 -13.381957 	 -1.830044 -24.108402 1.079212 	 1.269952 -24.108402 -4.617613 	                    	                    	                    	                    	
 -2.399975 -24.213470 1.022911 	 0.700022 -24.213470 -4.684976 	 -4.700023 -24.213470 9.804275 	 13.850047 -24.213470 -13.466339 	 -1.850045 -24.213470 1.022911 	 1.249952 -24.213470 -4.684976 	                    	                    	                    	                    	
 -2.389975 -24.318539 0.966408 	 0.710022 -24.318539 -4.752542 	 -4.710023 -24.318539 9.764791 	 13.870048 -24.318539 -13.550922 	 -1.870045 -24.318539 0.966408 	 1.229951 -24.318539 -4.752542 	                    	                    	                    	                    	
 -2.379975 -24.423603 0.909706 	 0.720022 -24.423603 -4.820305 	 -4.720024 -24.423603 9.725107 	 13.890048 -24.423603 -13.635704 	 -1.890046 -24.423603 0.909706 	 1.209951 -24.423603 -4.820305 	                    	                    	                    	                    	
 -2.369974 -24.528671 0.852805 	 0.730022 -24.528671 -4.888268 	 -4.730024 -24.528671 9.685224 	 13.910048 -24.528671 -13.720687 	 -1.910046 -24.528671 0.852805 	 1.189950 -24.528671 -4.888268 	                    	                    	                    	                    	
 -2.359974 -24.633736 0.795703 	 0.740022 -24.633736 -4.956433 	 -4.740024 -24.633736 9.645140 	 13.930049 -24.633736 -13.805869 	 -1.930047 -24.633736 0.795703 	 1.169950 -24.633736 -4.956433 	                    	                    	                    	                    	
 -2.349974 -24.738804 0.738400 	 0.750023 -24.738804 -5.024797 	 -4.750024 -24.738804 9.604856 	 13.950049 -24.738804 -13.891252 	 -1.950047 -24.738804 0.738400 	 1.149950 -24.738804 -5.024797 	                    	                    	                    	                    	
 -2.339974 -24.843872 0.680898 	 0.760023 -24.843872 -5.093362 	 -4.760025 -24.843872 9.564372 	 13.970050 -24.843872 -13.976835 	 -1.970047 -24.843872 0.680898 	 1.129949 -24.843872 -5.093362 	                    	                    	                    	                    	
 -2.329973 -24.948936 0.623197 	 0.770023 -24.948936 -5.162125 	 -4.770025 -24.948936 9.523689 	 13.990050 -24.948936 -14.062616 	 -1.990048 -24.948936 0.623197 	 1.109949 -24.948936 -5.162125 	                    	                    	                    	                    	
 -2.319973 -25.054005 0.565294 	 0.780023 -25.054005 -5.231090 	 -4.780025 -25.054005 9.482805 	 14.010051 -25.054005 -14.148600 	 -2.010048 -25.054005 0.565294 	 1.089948 -25.054005 -5.231090 	                    	                    	                    	                    	
 -2.309973 -25.159073 0.507192 	 0.790024 -25.159073 -5.300253 	 -4.790025 -25.159073 9.441722 	 14.030051 -25.159073 -14.234782 	 -2.030049 -25.159073 0.507192 	 1.069948 -25.159073 -5.300253 	                    	                    	                    	                    	
 -2.299973 -25.264137 0.448890 	 0.800024 -25.264137 -5.369617 	 -4.800025 -25.264137 9.400438 	 14.050052 -25.264137 -14.321164 	 -2.050049 -25.264137 0.448890 	 1.049947 -25.264137 -5.369617 	                    	                    	                    	                    	
 -2.289973 -25.369205 0.390388 	 0.810024 -25.369205 -5.439181 	 -4.810026 -25.369205 9.358955 	 14.070052 -25.369205 -14.407746 	 -2.070050 -25.369205 0.390388 	 1.029947 -25.369205 -5.439181 	                    	                    	                    	                    	
 -2.279972 -25.474270 0.331686 	 0.820024 -25.474270 -5.508945 	 -4.820026 -25.474270 9.317271 	 14.090053 -25.474270 -14.494530 	 -2.090050 -25.474270 0.331686 	 1.009946 -25.474270 -5.508945 	                    	                    	                    	                    	
 -2.269972 -25.579338 0.272783 	 0.830024 -25.579338 -5.578910 	 -4.830026 -25.579338 9.275387 	 14.110053 -25.579338 -14.581512 	 -2.110051 -25.579338 0.272783 	 0.989946 -25.579338 -5.578910 	                    	                    	                    	                    	
 -2.259972 -25.684406 0.213680 	 0.840025 -25.684406 -5.649075 	 -4.840026 -25.684406 9.233303 	 14.130054 -25.684406 -14.668696 	 -2.130051 -25.684406 0.213680 	 0.969945 -25.684406 -5.649075 	                    	                    	                    	                    	
 -2.249972 -25.789471 0.154379 	 0.850025 -25.789471 -5.719438 	 -4.850027 -25.789471 9.191020 	 14.150054 -25.789471 -14.756078 	 -2.150052 -25.789471 0.154379 	 0.949945 -25.789471 -5.719438 	                    	                    	                    	                    	
 -2.239971 -25.894539 0.094876 	 0.860025 -25.894539 -5.790003 	 -4.860027 -25.894539 9.148535 	 14.170054 -25.894539 -14.843661 	 -2.170052 -25.894539 0.094876 	 0.929945 -25.894539 -5.790003 	                    	                    	                    	                    	
 -2.229971 -25.999607 0.035174 	 0.870025 -25.999607 -5.860767 	 -4.870027 -25.999607 9.105851 	 14.190055 -25.999607 -14.931444 	 -2.190053 -25.999607 0.035174 	 0.909944 -25.999607 -5.860767 	                    	                    	                    	                    	
 -2.219971 -26.104671 -0.024728 	 0.880026 -26.104671 -5.931731 	 -4.880027 -26.104671 9.062968 	 14.210055 -26.104671 -15.019426 	 -2.210053 -26.104671 -0.024728 	 0.889944 -26.104671 -5.931731 	                    	                    	                    	                    	
 -2.209971 -26.209740 -0.084830 	 0.890026 -26.209740 -6.002895 	 -4.890028 -26.209740 9.019884 	 14.230056 -26.209740 -15.107609 	 -2.230053 -26.209740 -0.084830 	 0.869943 -26.209740 -6.002895 	                    	                    	                    	                    	
 -2.199970 -26.314808 -0.145133 	 0.900026 -26.314808 -6.074260 	 -4.900028 -26.314808 8.976600 	 14.250056 -26.314808 -15.195992 	 -2.250054 -26.314808 -0.145133 	 0.849943 -26.314808 -6.074260 	                    	                    	                    	                    	
 -2.189970 -26.419872 -0.205634 	 0.910026 -26.419872 -6.145823 	 -4.910028 -26.419872 8.933118 	 14.270057 -26.419872 -15.284574 	 -2.270054 -26.419872 -0.205634 	 0.829942 -26.419872 -6.145823 	                    	                    	                    	                    	
 -2.179970 -26.524940 -0.266337 	 0.920027 -26.524940 -6.217588 	 -4.920028 -26.524940 8.889433 	 14.290057 -26.524940 -15.373357 	 -2.290055 -26.524940 -0.266337 	 0.809942 -26.524940 -6.217588 	                    	                    	                    	                    	
 -2.169970 -26.630005 -0.327238 	 0.930027 -26.630005 -6.289552 	 -4.930028 -26.630005 8.845550 	 14.310058 -26.630005 -15.462339 	 -2.310055 -26.630005 -0.327238 	 0.789941 -26.630005 -6.289552 	                    	                    	                    	                    	
 -2.159970 -26.735073 -0.388342 	 0.940027 -26.735073 -6.361717 	 -4.940029 -26.735073 8.801465 	 14.330058 -26.735073 -15.551523 	 -2.330056 -26.735073 -0.388342 	 0.769941 -26.735073 -6.361717 	                    	                    	                    	                    	
 -2.149969 -26.840141 -0.449644 	 0.950027 -26.840141 -6.434082 	 -4.950029 -26.840141 8.757181 	 14.350059 -26.840141 -15.640905 	 -2.350056 -26.840141 -0.449644 	 0.749940 -26.840141 -6.434082 	                    	                    	                    	                    	
 -2.139969 -26.945206 -0.511146 	 0.960027 -26.945206 -6.506646 	 -4.960029 -26.945206 8.712697 	 14.370059 -26.945206 -15.730489 	 -2.370057 -26.945206 -0.511146 	 0.729940 -26.945206 -6.506646 	                    	                    	                    	                    	
 -2.129969 -27.050274 -0.572849 	 0.970028 -27.050274 -6.579411 	 -4.970029 -27.050274 8.668014 	 14.390059 -27.050274 -15.820271 	 -2.390057 -27.050274 -0.572849 	 0.709939 -27.050274 -6.579411 	                    	                    	                    	                    	
 -2.119969 -27.155342 -0.634750 	 0.980028 -27.155342 -6.652373 	 -4.980030 -27.155342 8.623131 	 14.410060 -27.155342 -15.910253 	 -2.410058 -27.155342 -0.634750 	 0.689939 -27.155342 -6.652373 	                    	                    	                    	                    	
 -2.109968 -27.260406 -0.696853 	 0.990028 -27.260406 -6.725538 	 -4.990030 -27.260406 8.578046 	 14.430060 -27.260406 -16.000437 	 -2.430058 -27.260406 -0.696853 	 0.669939 -27.260406 -6.725538 	                    	                    	                    	                    	
 -2.099968 -27.365475 -0.759155 	 1.000028 -27.365475 -6.798902 	 -5.000030 -27.365475 8.532763 	 14.450061 -27.365475 -16.090818 	 -2.450058 -27.365475 -0.759155 	 0.649938 -27.365475 -6.798902 	                    	                    	                    	                    	
 -2.089968 -27.470539 -0.821658 	 1.010029 -27.470539 -6.872468 	 -5.010030 -27.470539 8.487278 	 14.470061 -27.470539 -16.181402 	 -2.470059 -27.470539 -0.821658 	 0.629938 -27.470539 -6.872468 	                    	                    	                    	                    	
 -2.079968 -27.575607 -0.884360 	 1.020029 -27.575607 -6.946231 	 -5.020030 -27.575607 8.441594 	 14.490062 -27.575607 -16.272184 	 -2.490059 -27.575607 -0.884360 	 0.609937 -27.575607 -6.946231 	                    	                    	                    	                    	
 -2.069968 -27.680676 -0.947263 	 1.030029 -27.680676 -7.020196 	 -5.030031 -27.680676 8.395710 	 14.510062 -27.680676 -16.363167 	 -2.510060 -27.680676 -0.947263 	 0.589937 -27.680676 -7.020196 	                    	                    	                    	                    	
 -2.059967 -27.785740 -1.010365 	 1.040029 -27.785740 -7.094360 	 -5.040031 -27.785740 8.349627 	 14.530063 -27.785740 -16.454351 	 -2.530060 -27.785740 -1.010365 	 0.569936 -27.785740 -7.094360 	                    	                    	                    	                    	
 -2.049967 -27.890808 -1.073668 	 1.050030 -27.890808 -7.168725 	 -5.050031 -27.890808 8.303342 	 14.550063 -27.890808 -16.545734 	 -2.550061 -27.890808 -1.073668 	 0.549936 -27.890808 -7.168725 	                    	                    	                    	                    	
 -2.039967 -27.995876 -1.137169 	 1.060030 -27.995876 -7.243289 	 -5.060031 -27.995876 8.256859 	 14.570064 -27.995876 -16.637316 	 -2.570061 -27.995876 -1.137169 	 0.529935 -27.995876 -7.243289 	                    	                    	                    	                    	
 -2.029967 -28.100941 -1.200873 	 1.070030 -28.100941 -7.318054 	 -5.070032 -28.100941 8.210175 	 14.590064 -28.100941 -16.729099 	 -2.590062 -28.100941 -1.200873 	 0.509935 -28.100941 -7.318054 	                    	                    	                    	                    	
 -2.019966 -28.206009 -1.264774 	 1.080030 -28.206009 -7.393018 	 -5.080032 -28.206009 8.163291 	 14.610065 -28.206009 -16.821081 	 -2.610062 -28.206009 -1.264774 	 0.489934 -28.206009 -7.393018 	                    	                    	                    	                    	
 -2.009966 -28.311077 -1.328876 	 1.090030 -28.311077 -7.468182 	 -5.090032 -28.311077 8.116207 	 14.630065 -28.311077 -16.913263 	 -2.630063 -28.311077 -1.328876 	 0.469934 -28.311077 -7.468182 	                    	                    	                    	                    	
 -1.999966 -28.416142 -1.393179 	 1.100031 -28.416142 -7.543546 	 -5.100032 -28.416142 8.068923 	 14.650065 -28.416142 -17.005648 	 -2.650063 -28.416142 -1.393179 	 0.449934 -28.416142 -7.543546 	                    	                    	                    	                    	
 -1.989966 -28.521210 -1.457681 	 1.110031 -28.521210 -7.619111 	 -5.110033 -28.521210 8.021440 	 14.670066 -28.521210 -17.098230 	 -2.670063 -28.521210 -1.457681 	 0.429933 -28.521210 -7.619111 	                    	                    	                    	                    	
 -1.979965 -28.626274 -1.522384 	 1.120031 -28.626274 -7.694875 	 -5.120033 -28.626274 7.973755 	 14.690066 -28.626274 -17.191013 	 -2.690064 -28.626274 -1.522384 	 0.409933 -28.626274 -7.694875 	                    	                    	                    	                    	
 -1.969965 -28.731342 -1.587287 	 1.130031 -28.731342 -7.770841 	 -5.130033 -28.731342 7.925870 	 14.710067 -28.731342 -17.283997 	 -2.710064 -28.731342 -1.587287 	 0.389932 -28.731342 -7.770841 	                    	                    	                    	                    	
 -1.959965 -28.836411 -1.652389 	 1.140032 -28.836411 -7.847004 	 -5.140033 -28.836411 7.877787 	 14.730067 -28.836411 -17.377178 	 -2.730065 -28.836411 -1.652389 	 0.369932 -28.836411 -7.847004 	                    	                    	                    	                    	
 -1.949965 -28.941475 -1.717692 	 1.150032 -28.941475 -7.923369 	 -5.150033 -28.941475 7.829502 	 14.750068 -28.941475 -17.470562 	 -2.750065 -28.941475 -1.717692 	 0.349931 -28.941475 -7.923369 	                    	                    	                    	                    	
 -1.939965 -29.046543 -1.783194 	 1.160032 -29.046543 -7.999934 	 -5.160034 -29.046543 7.781019 	 14.770068 -29.046543 -17.564146 	 -2.770066 -29.046543 -1.783194 	 0.329931 -29.046543 -7.999934 	                    	                    	                    	                    	
 -1.929964 -29.151611 -1.848897 	 1.170032 -29.151611 -8.076698 	 -5.170034 -29.151611 7.732335 	 14.790069 -29.151611 -17.657928 	 -2.790066 -29.151611 -1.848897 	 0.309930 -29.151611 -8.076698 	                    	                    	                    	                    	
 -1.919964 -29.256676 -1.914799 	 1.180032 -29.256676 -8.153663 	 -5.180034 -29.256676 7.683451 	 14.810069 -29.256676 -17.751911 	 -2.810067 -29.256676 -1.914799 	 0.289930 -29.256676 -8.153663 	                    	                    	                    	                    	
 -1.909964 -29.361744 -1.980902 	 1.190033 -29.361744 -8.230827 	 -5.190034 -29.361744 7.634367 	 14.830070 -29.361744 -17.846094 	 -2.830067 -29.361744 -1.980902 	 0.269929 -29.361744 -8.230827 	                    	                    	                    	                    	
 -1.899964 -29.466808 -2.047203 	 1.200033 -29.466808 -8.308190 	 -5.200035 -29.466808 7.585083 	 14.850070 -29.466808 -17.940475 	 -2.850068 -29.466808 -2.047203 	 0.249929 -29.466808 -8.308190 	                    	                    	                    	                    	
 -1.889963 -29.571877 -2.113707 	 1.210033 -29.571877 -8.385756 	 -5.210035 -29.571877 7.535599 	 14.870070 -29.571877 -18.035059 	 -2.870068 -29.571877 -2.113707 	 0.229929 -29.571877 -8.385756 	                    	                    	                    	                    	
 -1.879963 -29.676945 -2.180408 	 1.220033 -29.676945 -8.463520 	 -5.220035 -29.676945 7.485915 	 14.890071 -29.676945 -18.129843 	 -2.890069 -29.676945 -2.180408 	 0.209928 -29.676945 -8.463520 	                    	                    	                    	                    	
 -1.869963 -29.782009 -2.247312 	 1.230034 -29.782009 -8.541486 	 -5.230035 -29.782009 7.436030 	 14.910071 -29.782009 -18.224827 	 -2.910069 -29.782009 -2.247312 	 0.189928 -29.782009 -8.541486 	                    	                    	                    	                    	
 -1.859963 -29.887077 -2.314415 	 1.240034 -29.887077 -8.619650 	 -5.240036 -29.887077 7.385946 	 14.930072 -29.887077 -18.320009 	 -2.930069 -29.887077 -2.314415 	 0.169927 -29.887077 -8.619650 	                    	                    	                    	                    	
 -1.849962 -29.992146 -2.381715 	 1.250034 -29.992146 -8.698012 	 -5.250036 -29.992146 7.335664 	 14.950072 -29.992146 -18.415390 	 -2.950070 -29.992146 -2.381715 	 0.149927 -29.992146 -8.698012 	                    	                    	                    	                    	
 -1.839962 -30.097210 -2.449218 	 1.260034 -30.097210 -8.776577 	 -5.260036 -30.097210 7.285180 	 14.970073 -30.097210 -18.510973 	 -2.970070 -30.097210 -2.449218 	 0.129926 -30.097210 -8.776577 	                    	                    	                    	                    	
 -1.829962 -30.202278 -2.516923 	 1.270035 -30.202278 -8.855344 	 -5.270036 -30.202278 7.234493 	 14.990073 -30.202278 -18.606758 	 -2.990071 -30.202278 -2.516923 	 0.109926 -30.202278 -8.855344 	                    	                    	                    	                    	
 -1.819962 -30.307343 -2.584822 	 1.280035 -30.307343 -8.934306 	 -5.280036 -30.307343 7.183612 	 15.010074 -30.307343 -18.702740 	 -3.010071 -30.307343 -2.584822 	 0.089925 -30.307343 -8.934306 	                    	                    	                    	                    	
 -1.809962 -30.412411 -2.652928 	 1.290035 -30.412411 -9.013474 	 -5.290037 -30.412411 7.132525 	 15.030074 -30.412411 -18.798925 	 -3.030072 -30.412411 -2.652928 	 0.069925 -30.412411 -9.013474 	                    	                    	                    	                    	
 -1.799961 -30.517479 -2.721228 	 1.300035 -30.517479 -9.092835 	 -5.300037 -30.517479 7.081243 	 15.050075 -30.517479 -18.895306 	 -3.050072 -30.517479 -2.721228 	 0.049924 -30.517479 -9.092835 	                    	                    	                    	                    	
 -1.789961 -30.622543 -2.789731 	 1.310035 -30.622543 -9.172400 	 -5.310037 -30.622543 7.029759 	 15.070075 -30.622543 -18.991888 	 -3.070073 -30.622543 -2.789731 	 0.029924 -30.622543 -9.172400 	                    	                    	                    	                    	
 -1.779961 -30.727612 -2.858435 	 1.320036 -30.727612 -9.252166 	 -5.320037 -30.727612 6.978073 	 15.090075 -30.727612 -19.088673 	 -3.090073 -30.727612 -2.858435 	 0.009923 -30.727612 -9.252166 	                    	                    	                    	                    	
 -1.769961 -30.832680 -2.927338 	 1.330036 -30.832680 -9.332131 	 -5.330038 -30.832680 6.926189 	 15.110076 -30.832680 -19.185656 	 -3.110074 -30.832680 -2.927338 	 -0.010077 -30.832680 -9.332131 	                    	                    	                    	                    	
 -1.759960 -30.937744 -2.996439 	 1.340036 -30.937744 -9.412294 	 -5.340038 -30.937744 6.874106 	 15.130076 -30.937744 -19.282839 	 -3.130074 -30.937744 -2.996439 	 -0.030077 -30.937744 -9.412294 	                    	                    	                    	                    	
 -1.749960 -31.042812 -3.065742 	 1.350036 -31.042812 -9.492660 	 -5.350038 -31.042812 6.821821 	 15.150077 -31.042812 -19.380222 	 -3.150074 -31.042812 -3.065742 	 -0.050078 -31.042812 -9.492660 	                    	                    	                    	                    	
 -1.739960 -31.147881 -3.135244 	 1.360037 -31.147881 -9.573223 	 -5.360038 -31.147881 6.769338 	 15.170077 -31.147881 -19.477804 	 -3.170075 -31.147881 -3.135244 	 -0.070078 -31.147881 -9.573223 	                    	                    	                    	                    	
 -1.729960 -31.252945 -3.204948 	 1.370037 -31.252945 -9.653989 	 -5.370039 -31.252945 6.716653 	 15.190078 -31.252945 -19.575588 	 -3.190075 -31.252945 -3.204948 	 -0.090079 -31.252945 -9.653989 	                    	                    	                    	                    	
 -1.719959 -31.358013 -3.274850 	 1.380037 -31.358013 -9.734954 	 -5.380039 -31.358013 6.663769 	 15.210078 -31.358013 -19.673571 	 -3.210076 -31.358013 -3.274850 	 -0.110079 -31.358013 -9.734954 	                    	                    	                    	                    	
 -1.709959 -31.463078 -3.344954 	 1.390037 -31.463078 -9.816120 	 -5.390039 -31.463078 6.610683 	 15.230079 -31.463078 -19.771755 	 -3.230076 -31.463078 -3.344954 	 -0.130080 -31.463078 -9.816120 	                    	                    	                    	                    	
 -1.699959 -31.568146 -3.415257 	 1.400038 -31.568146 -9.897485 	 -5.400039 -31.568146 6.557398 	 15.250079 -31.568146 -19.870140 	 -3.250077 -31.568146 -3.415257 	 -0.150080 -31.568146 -9.897485 	                    	                    	                    	                    	
 -1.689959 -31.673214 -3.485759 	 1.410038 -31.673214 -9.979048 	 -5.410039 -31.673214 6.503916 	 15.270080 -31.673214 -19.968721 	 -3.270077 -31.673214 -3.485759 	 -0.170081 -31.673214 -9.979048 	                    	                    	                    	                    	
 -1.679959 -31.778278 -3.556462 	 1.420038 -31.778278 -10.060813 	 -5.420040 -31.778278 6.450231 	 15.290080 -31.778278 -20.067505 	 -3.290078 -31.778278 -3.556462 	 -0.190081 -31.778278 -10.060813 	                    	                    	                    	                    	
 -1.669958 -31.883347 -3.627364 	 1.430038 -31.883347 -10.142776 	 -5.430040 -31.883347 6.396348 	 15.310081 -31.883347 -20.166487 	 -3.310078 -31.883347 -3.627364 	 -0.210082 -31.883347 -10.142776 	                    	                    	                    	                    	
 -1.659958 -31.988415 -3.698467 	 1.440038 -31.988415 -10.224943 	 -5.440040 -31.988415 6.342262 	 15.330081 -31.988415 -20.265671 	 -3.330079 -31.988415 -3.698467 	 -0.230082 -31.988415 -10.224943 	                    	                    	                    	                    	
 -1.649958 -32.093479 -3.769770 	 1.450039 -32.093479 -10.307307 	 -5.450040 -32.093479 6.287978 	 15.350081 -32.093479 -20.365055 	 -3.350079 -32.093479 -3.769770 	 -0.250082 -32.093479 -10.307307 	                    	                    	                    	                    	
 -1.639958 -32.198547 -3.841274 	 1.460039 -32.198547 -10.389874 	 -5.460041 -32.198547 6.233492 	 15.370082 -32.198547 -20.464640 	 -3.370080 -32.198547 -3.841274 	 -0.270083 -32.198547 -10.389874 	                    	                    	                    	                    	
 -1.629957 -32.303612 -3.912977 	 1.470039 -32.303612 -10.472638 	 -5.470041 -32.303612 6.178808 	 15.390082 -32.303612 -20.564423 	 -3.390080 -32.303612 -3.912977 	 -0.290083 -32.303612 -10.472638 	                    	                    	                    	                    	
 -1.619957 -32.408680 -3.984878 	 1.480039 -32.408680 -10.555601 	 -5.480041 -32.408680 6.123925 	 15.410083 -32.408680 -20.664404 	 -3.410080 -32.408680 -3.984878 	 -0.310084 -32.408680 -10.555601 	                    	                    	                    	                    	
 -1.609957 -32.513748 -4.056982 	 1.490040 -32.513748 -10.638767 	 -5.490041 -32.513748 6.068841 	 15.430083 -32.513748 -20.764587 	 -3.430081 -32.513748 -4.056982 	 -0.330084 -32.513748 -10.638767 	                    	                    	                    	                    	
 -1.599957 -32.618813 -4.129283 	 1.500040 -32.618813 -10.722131 	 -5.500041 -32.618813 6.013557 	 15.450084 -32.618813 -20.864969 	 -3.450081 -32.618813 -4.129283 	 -0.350085 -32.618813 -10.722131 	                    	                    	                    	                    	
 -1.589957 -32.723881 -4.201787 	 1.510040 -32.723881 -10.805696 	 -5.510042 -32.723881 5.958072 	 15.470084 -32.723881 -20.965555 	 -3.470082 -32.723881 -4.201787 	 -0.370085 -32.723881 -10.805696 	                    	                    	                    	                    	
 -1.579956 -32.828949 -4.274489 	 1.520040 -32.828949 -10.889461 	 -5.520042 -32.828949 5.902388 	 15.490085 -32.828949 -21.066338 	 -3.490082 -32.828949 -4.274489 	 -0.390086 -32.828949 -10.889461 	                    	                    	                    	                    	
 -1.569956 -32.934013 -4.347390 	 1.530041 -32.934013 -10.973423 	 -5.530042 -32.934013 5.846506 	 15.510085 -32.934013 -21.167318 	 -3.510083 -32.934013 -4.347390 	 -0.410086 -32.934013 -10.973423 	                    	                    	                    	                    	
# Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	 Ball 8                               	 Ball 9                               	
X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	
 0.140000 30.000000 3.500000 	 3.870000 30.000000 3.500000 	 8.170001 30.000000 3.500000 	 11.849999 30.000000 3.500000 	 16.129997 30.000000 3.500000 	 19.860003 30.000000 3.500000 	 -15.819999 30.000000 3.500000 	                    	                    	                    	
 0.150000 29.894936 3.546700 	 3.850000 29.894936 3.535638 	 8.150001 29.894936 3.563718 	 11.849999 29.894936 3.518620 	 16.149998 29.894936 3.546700 	 19.850002 29.894936 3.535638 	 -15.849998 29.894936 3.563718 	                    	                    	                    	
 0.160000 29.789871 3.593199 	 3.830000 29.789871 3.571076 	 8.130000 29.789871 3.627235 	 11.849999 29.789871 3.537040 	 16.169998 29.789871 3.593199 	 19.840002 29.789871 3.571076 	 -15.879998 29.789871 3.627235 	                    	                    	                    	
 0.170000 29.684807 3.639499 	 3.810000 29.684807 3.606314 	 8.110001 29.684807 3.690553 	 11.849999 29.684807 3.555260 	 16.189999 29.684807 3.639499 	 19.830002 29.684807 3.606314 	 -15.909999 29.684807 3.690553 	                    	                    	                    	
 0.180000 29.579742 3.685599 	 3.790000 29.579742 3.641352 	 8.090000 29.579742 3.753671 	 11.849999 29.579742 3.573280 	 16.209997 29.579742 3.685599 	 19.820002 29.579742 3.641352 	 -15.939999 29.579742 3.753671 	                    	                    	                    	
 0.190000 29.474678 3.731498 	 3.770000 29.474678 3.676190 	 8.070001 29.474678 3.816589 	 11.849999 29.474678 3.591100 	 16.229998 29.474678 3.731498 	 19.810001 29.474678 3.676190 	 -15.969998 29.474678 3.816589 	                    	                    	                    	
 0.200000 29.369614 3.777198 	 3.750000 29.369614 3.710828 	 8.050000 29.369614 3.879307 	 11.849999 29.369614 3.608719 	 16.249998 29.369614 3.777198 	 19.800003 29.369614 3.710828 	 -15.999998 29.369614 3.879307 	                    	                    	                    	
 0.210000 29.264549 3.822698 	 3.730000 29.264549 3.745265 	 8.030001 29.264549 3.941824 	 11.849999 29.264549 3.626139 	 16.269999 29.264549 3.822698 	 19.790003 29.264549 3.745265 	 -16.029999 29.264549 3.941824 	                    	                    	                    	
 0.220000 29.159485 3.867997 	 3.710000 29.159485 3.779504 	 8.010000 29.159485 4.004142 	 11.849999 29.159485 3.643359 	 16.289997 29.159485 3.867997 	 19.780003 29.159485 3.779504 	 -16.059998 29.159485 4.004142 	                    	                    	                    	
 0.230000 29.054420 3.913097 	 3.690000 29.054420 3.813541 	 7.990001 29.054420 4.066260 	 11.849999 29.054420 3.660379 	 16.309998 29.054420 3.913097 	 19.770002 29.054420 3.813541 	 -16.089998 29.054420 4.066260 	                    	                    	                    	
 0.240000 28.949356 3.957997 	 3.670000 28.949356 3.847379 	 7.970001 28.949356 4.128178 	 11.849999 28.949356 3.677199 	 16.329998 28.949356 3.957997 	 19.760002 28.949356 3.847379 	 -16.119999 28.949356 4.128178 	                    	                    	                    	
 0.250000 28.844292 4.002697 	 3.650000 28.844292 3.881017 	 7.950001 28.844292 4.189895 	 11.849999 28.844292 3.693819 	 16.349998 28.844292 4.002697 	 19.750002 28.844292 3.881017 	 -16.149998 28.844292 4.189895 	                    	                    	                    	
 0.260000 28.739227 4.047196 	 3.630000 28.739227 3.914455 	 7.930001 28.739227 4.251413 	 11.849999 28.739227 3.710238 	 16.369997 28.739227 4.047196 	 19.740002 28.739227 3.914455 	 -16.179998 28.739227 4.251413 	                    	                    	                    	
 0.270000 28.634163 4.091496 	 3.610000 28.634163 3.947693 	 7.910001 28.634163 4.312731 	 11.849999 28.634163 3.726458 	 16.389997 28.634163 4.091496 	 19.730001 28.634163 3.947693 	 -16.209999 28.634163 4.312731 	                    	                    	                    	
 0.280000 28.529099 4.135596 	 3.590000 28.529099 3.980731 	 7.890001 28.529099 4.373848 	 11.849999 28.529099 3.742478 	 16.409998 28.529099 4.135596 	 19.720003 28.529099 3.980731 	 -16.239998 28.529099 4.373848 	                    	                    	                    	
