# Game Session ID 
159 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    16:37:41 
# With Fead back 
 False  
# With Visible Trajectory 
 True  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	 Ball 8                               	 Ball 9                               	
 16.039991 26.953133 4.773091 	 19.120008 26.953133 4.452301 	 23.759991 26.953133 5.266615 	                    	                    	                    	                    	                    	                    	                    	
 16.019991 26.848068 4.813991 	 19.110008 26.848068 4.482138 	 23.729990 26.848068 5.324533 	                    	                    	                    	                    	                    	                    	                    	
 15.999990 26.743004 4.854691 	 19.100010 26.743004 4.511776 	 23.699991 26.743004 5.382250 	                    	                    	                    	                    	                    	                    	                    	
 15.979991 26.637939 4.895190 	 19.090010 26.637939 4.541214 	 23.669991 26.637939 5.439768 	                    	                    	                    	                    	                    	                    	                    	
 15.959991 26.532875 4.935490 	 19.080009 26.532875 4.570452 	 23.639992 26.532875 5.497086 	                    	                    	                    	                    	                    	                    	                    	
 15.939991 26.427811 4.975589 	 19.070009 26.427811 4.599490 	 23.609991 26.427811 5.554204 	                    	                    	                    	                    	                    	                    	                    	
 15.919991 26.322746 5.015489 	 19.060009 26.322746 4.628328 	 23.579990 26.322746 5.611121 	                    	                    	                    	                    	                    	                    	                    	
 15.899991 26.217682 5.055189 	 19.050009 26.217682 4.656966 	 23.549992 26.217682 5.667839 	                    	                    	                    	                    	                    	                    	                    	
 15.879991 26.112617 5.094688 	 19.040009 26.112617 4.685404 	 23.519991 26.112617 5.724357 	                    	                    	                    	                    	                    	                    	                    	
 15.859991 26.007553 5.133988 	 19.030008 26.007553 4.713642 	 23.489990 26.007553 5.780674 	                    	                    	                    	                    	                    	                    	                    	
 15.839991 25.902489 5.173088 	 19.020010 25.902489 4.741680 	 23.459991 25.902489 5.836792 	                    	                    	                    	                    	                    	                    	                    	
 15.819991 25.797424 5.211987 	 19.010010 25.797424 4.769517 	 23.429991 25.797424 5.892710 	                    	                    	                    	                    	                    	                    	                    	
 15.799991 25.692362 5.250687 	 19.000010 25.692362 4.797155 	 23.399992 25.692362 5.948428 	                    	                    	                    	                    	                    	                    	                    	
 15.779991 25.587297 5.289186 	 18.990009 25.587297 4.824594 	 23.369991 25.587297 6.003945 	                    	                    	                    	                    	                    	                    	                    	
 15.759991 25.482233 5.327486 	 18.980009 25.482233 4.851831 	 23.339991 25.482233 6.059263 	                    	                    	                    	                    	                    	                    	                    	
 15.739991 25.377169 5.365586 	 18.970009 25.377169 4.878869 	 23.309992 25.377169 6.114381 	                    	                    	                    	                    	                    	                    	                    	
 15.719991 25.272104 5.403486 	 18.960009 25.272104 4.905707 	 23.279991 25.272104 6.169299 	                    	                    	                    	                    	                    	                    	                    	
 15.699991 25.167040 5.441185 	 18.950008 25.167040 4.932345 	 23.249990 25.167040 6.224016 	                    	                    	                    	                    	                    	                    	                    	
 15.679991 25.061975 5.478685 	 18.940010 25.061975 4.958783 	 23.219992 25.061975 6.278534 	                    	                    	                    	                    	                    	                    	                    	
 15.659991 24.956911 5.515985 	 18.930010 24.956911 4.985021 	 23.189991 24.956911 6.332851 	                    	                    	                    	                    	                    	                    	                    	
 15.639991 24.851847 5.553084 	 18.920010 24.851847 5.011059 	 23.159992 24.851847 6.386970 	                    	                    	                    	                    	                    	                    	                    	
 15.619991 24.746782 5.589984 	 18.910009 24.746782 5.036897 	 23.129992 24.746782 6.440887 	                    	                    	                    	                    	                    	                    	                    	
 15.599991 24.641718 5.626684 	 18.900009 24.641718 5.062535 	 23.099991 24.641718 6.494605 	                    	                    	                    	                    	                    	                    	                    	
 15.579991 24.536654 5.663183 	 18.890009 24.536654 5.087973 	 23.069992 24.536654 6.548122 	                    	                    	                    	                    	                    	                    	                    	
 15.559991 24.431589 5.699483 	 18.880009 24.431589 5.113211 	 23.039991 24.431589 6.601440 	                    	                    	                    	                    	                    	                    	                    	
 15.539991 24.326525 5.735583 	 18.870008 24.326525 5.138248 	 23.009991 24.326525 6.654558 	                    	                    	                    	                    	                    	                    	                    	
 15.519991 24.221460 5.771482 	 18.860010 24.221460 5.163086 	 22.979992 24.221460 6.707476 	                    	                    	                    	                    	                    	                    	                    	
 15.499991 24.116396 5.807182 	 18.850010 24.116396 5.187725 	 22.949991 24.116396 6.760193 	                    	                    	                    	                    	                    	                    	                    	
 15.479991 24.011332 5.842681 	 18.840010 24.011332 5.212162 	 22.919992 24.011332 6.812711 	                    	                    	                    	                    	                    	                    	                    	
 15.459991 23.906269 5.877981 	 18.830009 23.906269 5.236400 	 22.889992 23.906269 6.865029 	                    	                    	                    	                    	                    	                    	                    	
 15.439991 23.801205 5.913081 	 18.820009 23.801205 5.260438 	 22.859991 23.801205 6.917147 	                    	                    	                    	                    	                    	                    	                    	
 15.419991 23.696140 5.947981 	 18.810009 23.696140 5.284276 	 22.829992 23.696140 6.969064 	                    	                    	                    	                    	                    	                    	                    	
 15.399991 23.591076 5.982680 	 18.800009 23.591076 5.307914 	 22.799992 23.591076 7.020782 	                    	                    	                    	                    	                    	                    	                    	
 15.379992 23.486012 6.017180 	 18.790009 23.486012 5.331352 	 22.769991 23.486012 7.072300 	                    	                    	                    	                    	                    	                    	                    	
 15.359991 23.380947 6.051480 	 18.780010 23.380947 5.354590 	 22.739992 23.380947 7.123618 	                    	                    	                    	                    	                    	                    	                    	
 15.339992 23.275883 6.085579 	 18.770010 23.275883 5.377628 	 22.709991 23.275883 7.174735 	                    	                    	                    	                    	                    	                    	                    	
 15.319991 23.170818 6.119479 	 18.760010 23.170818 5.400466 	 22.679993 23.170818 7.225653 	                    	                    	                    	                    	                    	                    	                    	
 15.299992 23.065754 6.153179 	 18.750010 23.065754 5.423104 	 22.649992 23.065754 7.276371 	                    	                    	                    	                    	                    	                    	                    	
 15.279991 22.960690 6.186678 	 18.740009 22.960690 5.445541 	 22.619991 22.960690 7.326889 	                    	                    	                    	                    	                    	                    	                    	
 15.259992 22.855625 6.219978 	 18.730009 22.855625 5.467780 	 22.589993 22.855625 7.377206 	                    	                    	                    	                    	                    	                    	                    	
 15.239991 22.750561 6.253078 	 18.720009 22.750561 5.489818 	 22.559992 22.750561 7.427324 	                    	                    	                    	                    	                    	                    	                    	
 15.219992 22.645496 6.285977 	 18.710009 22.645496 5.511655 	 22.529991 22.645496 7.477242 	                    	                    	                    	                    	                    	                    	                    	
 15.199991 22.540432 6.318677 	 18.700010 22.540432 5.533293 	 22.499992 22.540432 7.526959 	                    	                    	                    	                    	                    	                    	                    	
 15.179992 22.435368 6.351177 	 18.690010 22.435368 5.554731 	 22.469992 22.435368 7.576477 	                    	                    	                    	                    	                    	                    	                    	
 15.159991 22.330303 6.383476 	 18.680010 22.330303 5.575969 	 22.439993 22.330303 7.625795 	                    	                    	                    	                    	                    	                    	                    	
 15.139992 22.225239 6.415576 	 18.670010 22.225239 5.597007 	 22.409992 22.225239 7.674912 	                    	                    	                    	                    	                    	                    	                    	
 15.119991 22.120174 6.447475 	 18.660009 22.120174 5.617845 	 22.379992 22.120174 7.723830 	                    	                    	                    	                    	                    	                    	                    	
 15.099992 22.015110 6.479176 	 18.650009 22.015110 5.638483 	 22.349993 22.015110 7.772548 	                    	                    	                    	                    	                    	                    	                    	
 15.079991 21.910046 6.510675 	 18.640009 21.910046 5.658921 	 22.319992 21.910046 7.821066 	                    	                    	                    	                    	                    	                    	                    	
 15.059992 21.804981 6.541975 	 18.630009 21.804981 5.679159 	 22.289991 21.804981 7.869383 	                    	                    	                    	                    	                    	                    	                    	
 15.039991 21.699917 6.573074 	 18.620010 21.699917 5.699197 	 22.259993 21.699917 7.917501 	                    	                    	                    	                    	                    	                    	                    	
 15.019992 21.594852 6.603974 	 18.610010 21.594852 5.719035 	 22.229992 21.594852 7.965419 	                    	                    	                    	                    	                    	                    	                    	
 14.999991 21.489788 6.634674 	 18.600010 21.489788 5.738673 	 22.199993 21.489788 8.013137 	                    	                    	                    	                    	                    	                    	                    	
 14.979992 21.384724 6.665174 	 18.590010 21.384724 5.758111 	 22.169992 21.384724 8.060655 	                    	                    	                    	                    	                    	                    	                    	
 14.959991 21.279659 6.695473 	 18.580009 21.279659 5.777349 	 22.139992 21.279659 8.107972 	                    	                    	                    	                    	                    	                    	                    	
 14.939992 21.174597 6.725573 	 18.570009 21.174597 5.796387 	 22.109993 21.174597 8.155089 	                    	                    	                    	                    	                    	                    	                    	
 14.919991 21.069532 6.755472 	 18.560009 21.069532 5.815225 	 22.079992 21.069532 8.202007 	                    	                    	                    	                    	                    	                    	                    	
 14.899992 20.964468 6.785172 	 18.550009 20.964468 5.833862 	 22.049992 20.964468 8.248725 	                    	                    	                    	                    	                    	                    	                    	
 14.879992 20.859404 6.814672 	 18.540010 20.859404 5.852300 	 22.019993 20.859404 8.295243 	                    	                    	                    	                    	                    	                    	                    	
 14.859992 20.754339 6.843971 	 18.530010 20.754339 5.870538 	 21.989992 20.754339 8.341560 	                    	                    	                    	                    	                    	                    	                    	
 14.839992 20.649275 6.873071 	 18.520010 20.649275 5.888576 	 21.959993 20.649275 8.387678 	                    	                    	                    	                    	                    	                    	                    	
 14.819992 20.544210 6.901971 	 18.510010 20.544210 5.906414 	 21.929993 20.544210 8.433597 	                    	                    	                    	                    	                    	                    	                    	
 14.799992 20.439146 6.930670 	 18.500010 20.439146 5.924052 	 21.899992 20.439146 8.479314 	                    	                    	                    	                    	                    	                    	                    	
 14.779992 20.334082 6.959170 	 18.490009 20.334082 5.941490 	 21.869993 20.334082 8.524832 	                    	                    	                    	                    	                    	                    	                    	
 14.759992 20.229017 6.987470 	 18.480009 20.229017 5.958728 	 21.839993 20.229017 8.570149 	                    	                    	                    	                    	                    	                    	                    	
 14.739992 20.123955 7.015570 	 18.470009 20.123955 5.975766 	 21.809992 20.123955 8.615267 	                    	                    	                    	                    	                    	                    	                    	
 14.719992 20.018890 7.043469 	 18.460011 20.018890 5.992604 	 21.779993 20.018890 8.660185 	                    	                    	                    	                    	                    	                    	                    	
 14.699992 19.913826 7.071169 	 18.450010 19.913826 6.009242 	 21.749992 19.913826 8.704903 	                    	                    	                    	                    	                    	                    	                    	
 14.679992 19.808762 7.098669 	 18.440010 19.808762 6.025680 	 21.719994 19.808762 8.749420 	                    	                    	                    	                    	                    	                    	                    	
 14.659992 19.703697 7.125968 	 18.430010 19.703697 6.041918 	 21.689993 19.703697 8.793738 	                    	                    	                    	                    	                    	                    	                    	
 14.639992 19.598633 7.153068 	 18.420010 19.598633 6.057956 	 21.659992 19.598633 8.837855 	                    	                    	                    	                    	                    	                    	                    	
 14.619992 19.493568 7.179967 	 18.410009 19.493568 6.073793 	 21.629993 19.493568 8.881773 	                    	                    	                    	                    	                    	                    	                    	
 14.599992 19.388504 7.206667 	 18.400009 19.388504 6.089432 	 21.599993 19.388504 8.925491 	                    	                    	                    	                    	                    	                    	                    	
 14.579992 19.283440 7.233167 	 18.390009 19.283440 6.104869 	 21.569992 19.283440 8.969009 	                    	                    	                    	                    	                    	                    	                    	
 14.559992 19.178375 7.259467 	 18.380011 19.178375 6.120108 	 21.539993 19.178375 9.012327 	                    	                    	                    	                    	                    	                    	                    	
 14.539992 19.073311 7.285566 	 18.370010 19.073311 6.135146 	 21.509993 19.073311 9.055445 	                    	                    	                    	                    	                    	                    	                    	
 14.519992 18.968246 7.311466 	 18.360010 18.968246 6.149983 	 21.479992 18.968246 9.098362 	                    	                    	                    	                    	                    	                    	                    	
 14.499992 18.863182 7.337166 	 18.350010 18.863182 6.164621 	 21.449993 18.863182 9.141080 	                    	                    	                    	                    	                    	                    	                    	
 14.479992 18.758118 7.362666 	 18.340010 18.758118 6.179060 	 21.419992 18.758118 9.183598 	                    	                    	                    	                    	                    	                    	                    	
 14.459992 18.653053 7.387965 	 18.330009 18.653053 6.193297 	 21.389994 18.653053 9.225916 	                    	                    	                    	                    	                    	                    	                    	
 14.439992 18.547989 7.413065 	 18.320009 18.547989 6.207335 	 21.359993 18.547989 9.268033 	                    	                    	                    	                    	                    	                    	                    	
 14.419992 18.442924 7.437964 	 18.310009 18.442924 6.221173 	 21.329992 18.442924 9.309951 	                    	                    	                    	                    	                    	                    	                    	
 14.399992 18.337860 7.462664 	 18.300011 18.337860 6.234811 	 21.299994 18.337860 9.351668 	                    	                    	                    	                    	                    	                    	                    	
 14.379992 18.232796 7.487164 	 18.290010 18.232796 6.248249 	 21.269993 18.232796 9.393187 	                    	                    	                    	                    	                    	                    	                    	
 14.359992 18.127731 7.511464 	 18.280010 18.127731 6.261487 	 21.239992 18.127731 9.434505 	                    	                    	                    	                    	                    	                    	                    	
 14.339993 18.022667 7.535563 	 18.270010 18.022667 6.274525 	 21.209993 18.022667 9.475622 	                    	                    	                    	                    	                    	                    	                    	
 14.319992 17.917603 7.559463 	 18.260010 17.917603 6.287363 	 21.179993 17.917603 9.516540 	                    	                    	                    	                    	                    	                    	                    	
 14.299993 17.812538 7.583163 	 18.250010 17.812538 6.300001 	 21.149994 17.812538 9.557258 	                    	                    	                    	                    	                    	                    	                    	
 14.279992 17.707474 7.606662 	 18.240009 17.707474 6.312438 	 21.119993 17.707474 9.597775 	                    	                    	                    	                    	                    	                    	                    	
 14.259993 17.602409 7.629962 	 18.230009 17.602409 6.324677 	 21.089993 17.602409 9.638093 	                    	                    	                    	                    	                    	                    	                    	
 14.239992 17.497345 7.653062 	 18.220011 17.497345 6.336715 	 21.059994 17.497345 9.678211 	                    	                    	                    	                    	                    	                    	                    	
 14.219993 17.392281 7.675961 	 18.210011 17.392281 6.348553 	 21.029993 17.392281 9.718128 	                    	                    	                    	                    	                    	                    	                    	
 14.199992 17.287216 7.698661 	 18.200010 17.287216 6.360190 	 20.999992 17.287216 9.757846 	                    	                    	                    	                    	                    	                    	                    	
 14.179993 17.182152 7.721161 	 18.190010 17.182152 6.371628 	 20.969994 17.182152 9.797364 	                    	                    	                    	                    	                    	                    	                    	
 14.159992 17.077087 7.743461 	 18.180010 17.077087 6.382866 	 20.939993 17.077087 9.836681 	                    	                    	                    	                    	                    	                    	                    	
 14.139993 16.972023 7.765560 	 18.170010 16.972023 6.393904 	 20.909994 16.972023 9.875799 	                    	                    	                    	                    	                    	                    	                    	
 14.119992 16.866959 7.787460 	 18.160009 16.866959 6.404742 	 20.879993 16.866959 9.914717 	                    	                    	                    	                    	                    	                    	                    	
 14.099993 16.761894 7.809160 	 18.150009 16.761894 6.415380 	 20.849993 16.761894 9.953435 	                    	                    	                    	                    	                    	                    	                    	
 14.079992 16.656830 7.830659 	 18.140011 16.656830 6.425818 	 20.819994 16.656830 9.991953 	                    	                    	                    	                    	                    	                    	                    	
 14.059993 16.551767 7.851959 	 18.130011 16.551767 6.436056 	 20.789993 16.551767 10.030271 	                    	                    	                    	                    	                    	                    	                    	
 14.039992 16.446703 7.873058 	 18.120010 16.446703 6.446094 	 20.759993 16.446703 10.068388 	                    	                    	                    	                    	                    	                    	                    	
 14.019993 16.341639 7.893958 	 18.110010 16.341639 6.455932 	 20.729994 16.341639 10.106306 	                    	                    	                    	                    	                    	                    	                    	
 13.999992 16.236574 7.914658 	 18.100010 16.236574 6.465570 	 20.699993 16.236574 10.144024 	                    	                    	                    	                    	                    	                    	                    	
 13.979993 16.131510 7.935158 	 18.090010 16.131510 6.475008 	 20.669994 16.131510 10.181541 	                    	                    	                    	                    	                    	                    	                    	
 13.959992 16.026445 7.955457 	 18.080009 16.026445 6.484246 	 20.639994 16.026445 10.218859 	                    	                    	                    	                    	                    	                    	                    	
 13.939993 15.921381 7.975557 	 18.070009 15.921381 6.493284 	 20.609993 15.921381 10.255977 	                    	                    	                    	                    	                    	                    	                    	
 13.919992 15.816317 7.995457 	 18.060011 15.816317 6.502122 	 20.579994 15.816317 10.292894 	                    	                    	                    	                    	                    	                    	                    	
 13.899993 15.711252 8.015157 	 18.050011 15.711252 6.510760 	 20.549994 15.711252 10.329613 	                    	                    	                    	                    	                    	                    	                    	
 13.879992 15.606188 8.034657 	 18.040010 15.606188 6.519198 	 20.519993 15.606188 10.366130 	                    	                    	                    	                    	                    	                    	                    	
 13.859993 15.501124 8.053956 	 18.030010 15.501124 6.527436 	 20.489994 15.501124 10.402448 	                    	                    	                    	                    	                    	                    	                    	
 13.839993 15.396060 8.073055 	 18.020010 15.396060 6.535474 	 20.459993 15.396060 10.438565 	                    	                    	                    	                    	                    	                    	                    	
 13.819993 15.290996 8.091955 	 18.010010 15.290996 6.543312 	 20.429995 15.290996 10.474483 	                    	                    	                    	                    	                    	                    	                    	
 13.799993 15.185931 8.110655 	 18.000010 15.185931 6.550950 	 20.399994 15.185931 10.510201 	                    	                    	                    	                    	                    	                    	                    	
 13.779993 15.080867 8.129154 	 17.990009 15.080867 6.558387 	 20.369993 15.080867 10.545719 	                    	                    	                    	                    	                    	                    	                    	
 13.759993 14.975802 8.147454 	 17.980011 14.975802 6.565626 	 20.339994 14.975802 10.581037 	                    	                    	                    	                    	                    	                    	                    	
 13.739993 14.870738 8.165554 	 17.970011 14.870738 6.572663 	 20.309994 14.870738 10.616155 	                    	                    	                    	                    	                    	                    	                    	
 13.719993 14.765674 8.183454 	 17.960011 14.765674 6.579501 	 20.279993 14.765674 10.651073 	                    	                    	                    	                    	                    	                    	                    	
 13.699993 14.660609 8.201154 	 17.950010 14.660609 6.586139 	 20.249994 14.660609 10.685790 	                    	                    	                    	                    	                    	                    	                    	
 13.679993 14.555546 8.218653 	 17.940010 14.555546 6.592577 	 20.219994 14.555546 10.720307 	                    	                    	                    	                    	                    	                    	                    	
 13.659993 14.450481 8.235953 	 17.930010 14.450481 6.598815 	 20.189995 14.450481 10.754625 	                    	                    	                    	                    	                    	                    	                    	
 13.639993 14.345417 8.253053 	 17.920010 14.345417 6.604853 	 20.159994 14.345417 10.788743 	                    	                    	                    	                    	                    	                    	                    	
 13.619993 14.240353 8.269952 	 17.910009 14.240353 6.610691 	 20.129993 14.240353 10.822660 	                    	                    	                    	                    	                    	                    	                    	
 13.599993 14.135288 8.286652 	 17.900011 14.135288 6.616329 	 20.099995 14.135288 10.856379 	                    	                    	                    	                    	                    	                    	                    	
 13.579993 14.030224 8.303151 	 17.890011 14.030224 6.621767 	 20.069994 14.030224 10.889896 	                    	                    	                    	                    	                    	                    	                    	
 13.559993 13.925159 8.319451 	 17.880011 13.925159 6.627005 	 20.039993 13.925159 10.923214 	                    	                    	                    	                    	                    	                    	                    	
 13.539993 13.820095 8.335551 	 17.870010 13.820095 6.632043 	 20.009995 13.820095 10.956332 	                    	                    	                    	                    	                    	                    	                    	
 13.519993 13.715031 8.351451 	 17.860010 13.715031 6.636881 	 19.979994 13.715031 10.989249 	                    	                    	                    	                    	                    	                    	                    	
 13.499993 13.609966 8.367150 	 17.850010 13.609966 6.641519 	 19.949995 13.609966 11.021968 	                    	                    	                    	                    	                    	                    	                    	
 13.479993 13.504902 8.382650 	 17.840010 13.504902 6.645957 	 19.919994 13.504902 11.054485 	                    	                    	                    	                    	                    	                    	                    	
 13.459993 13.399837 8.397950 	 17.830009 13.399837 6.650195 	 19.889994 13.399837 11.086803 	                    	                    	                    	                    	                    	                    	                    	
 13.439993 13.294773 8.413050 	 17.820011 13.294773 6.654233 	 19.859995 13.294773 11.118920 	                    	                    	                    	                    	                    	                    	                    	
 13.419993 13.189709 8.427949 	 17.810011 13.189709 6.658071 	 19.829994 13.189709 11.150838 	                    	                    	                    	                    	                    	                    	                    	
 13.399993 13.084644 8.442649 	 17.800011 13.084644 6.661709 	 19.799994 13.084644 11.182556 	                    	                    	                    	                    	                    	                    	                    	
 13.379993 12.979582 8.457149 	 17.790010 12.979582 6.665147 	 19.769995 12.979582 11.214074 	                    	                    	                    	                    	                    	                    	                    	
 13.359993 12.874517 8.471448 	 17.780010 12.874517 6.668385 	 19.739994 12.874517 11.245392 	                    	                    	                    	                    	                    	                    	                    	
 13.339993 12.769453 8.485548 	 17.770010 12.769453 6.671423 	 19.709995 12.769453 11.276509 	                    	                    	                    	                    	                    	                    	                    	
 13.319993 12.664389 8.499448 	 17.760010 12.664389 6.674261 	 19.679995 12.664389 11.307427 	                    	                    	                    	                    	                    	                    	                    	
 13.299994 12.559324 8.513147 	 17.750010 12.559324 6.676898 	 19.649994 12.559324 11.338145 	                    	                    	                    	                    	                    	                    	                    	
 13.279993 12.454260 8.526648 	 17.740011 12.454260 6.679337 	 19.619995 12.454260 11.368663 	                    	                    	                    	                    	                    	                    	                    	
 13.259994 12.349195 8.539947 	 17.730011 12.349195 6.681575 	 19.589994 12.349195 11.398980 	                    	                    	                    	                    	                    	                    	                    	
 13.239993 12.244131 8.553046 	 17.720011 12.244131 6.683612 	 19.559994 12.244131 11.429098 	                    	                    	                    	                    	                    	                    	                    	
 13.219994 12.139067 8.565946 	 17.710011 12.139067 6.685451 	 19.529995 12.139067 11.459016 	                    	                    	                    	                    	                    	                    	                    	
 13.199993 12.034002 8.578646 	 17.700010 12.034002 6.687088 	 19.499994 12.034002 11.488734 	                    	                    	                    	                    	                    	                    	                    	
 13.179994 11.928938 8.591146 	 17.690010 11.928938 6.688527 	 19.469995 11.928938 11.518251 	                    	                    	                    	                    	                    	                    	                    	
 13.159993 11.823874 8.603445 	 17.680010 11.823874 6.689764 	 19.439995 11.823874 11.547569 	                    	                    	                    	                    	                    	                    	                    	
 13.139994 11.718809 8.615545 	 17.670010 11.718809 6.690803 	 19.409994 11.718809 11.576687 	                    	                    	                    	                    	                    	                    	                    	
 13.119993 11.613745 8.627444 	 17.660011 11.613745 6.691640 	 19.379995 11.613745 11.605605 	                    	                    	                    	                    	                    	                    	                    	
 13.099994 11.508680 8.639144 	 17.650011 11.508680 6.692278 	 19.349995 11.508680 11.634322 	                    	                    	                    	                    	                    	                    	                    	
 13.079993 11.403616 8.650644 	 17.640011 11.403616 6.692717 	 19.319994 11.403616 11.662841 	                    	                    	                    	                    	                    	                    	                    	
 13.059994 11.298552 8.661943 	 17.630011 11.298552 6.692954 	 19.289995 11.298552 11.691158 	                    	                    	                    	                    	                    	                    	                    	
 13.039993 11.193487 8.673043 	 17.620010 11.193487 6.692992 	 19.259995 11.193487 11.719275 	                    	                    	                    	                    	                    	                    	                    	
 13.019994 11.088423 8.683944 	 17.610010 11.088423 6.692831 	 19.229996 11.088423 11.747193 	                    	                    	                    	                    	                    	                    	                    	
 12.999993 10.983360 8.694643 	 17.600010 10.983360 6.692468 	 19.199995 10.983360 11.774911 	                    	                    	                    	                    	                    	                    	                    	
 12.979994 10.878296 8.705143 	 17.590010 10.878296 6.691906 	 19.169994 10.878296 11.802429 	                    	                    	                    	                    	                    	                    	                    	
 12.959993 10.773232 8.715443 	 17.580011 10.773232 6.691144 	 19.139996 10.773232 11.829747 	                    	                    	                    	                    	                    	                    	                    	
