# Game Session ID 
138 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    13:52:2 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 -13.850037 -23.992931 -2.381715 	 -20.950108 -23.992931 -8.698012 	 -0.150000 -23.992931 7.335664 	                    	                    	                    	                    	                    	
 -13.860037 -24.087490 -2.449218 	 -20.980108 -24.087490 -8.776577 	 -0.150000 -24.087490 7.285180 	                    	                    	                    	                    	                    	
 -13.870037 -24.182049 -2.516923 	 -21.010109 -24.182049 -8.855344 	 -0.150000 -24.182049 7.234493 	                    	                    	                    	                    	                    	
 -13.880037 -24.276611 -2.584822 	 -21.040110 -24.276611 -8.934306 	 -0.150000 -24.276611 7.183612 	                    	                    	                    	                    	                    	
 -13.890038 -24.371170 -2.652928 	 -21.070110 -24.371170 -9.013474 	 -0.150000 -24.371170 7.132525 	                    	                    	                    	                    	                    	
 -13.900038 -24.465729 -2.721228 	 -21.100111 -24.465729 -9.092835 	 -0.150000 -24.465729 7.081243 	                    	                    	                    	                    	                    	
 -13.910038 -24.560291 -2.789731 	 -21.130112 -24.560291 -9.172400 	 -0.150000 -24.560291 7.029759 	                    	                    	                    	                    	                    	
 -13.920038 -24.654850 -2.858435 	 -21.160112 -24.654850 -9.252166 	 -0.150000 -24.654850 6.978073 	                    	                    	                    	                    	                    	
 -13.930038 -24.749409 -2.927338 	 -21.190113 -24.749409 -9.332131 	 -0.150000 -24.749409 6.926189 	                    	                    	                    	                    	                    	
 -13.940039 -24.843971 -2.996439 	 -21.220114 -24.843971 -9.412294 	 -0.150000 -24.843971 6.874106 	                    	                    	                    	                    	                    	
 -13.950039 -24.938530 -3.065742 	 -21.250114 -24.938530 -9.492660 	 -0.150000 -24.938530 6.821821 	                    	                    	                    	                    	                    	
 -13.960039 -25.033092 -3.135244 	 -21.280115 -25.033092 -9.573223 	 -0.150000 -25.033092 6.769338 	                    	                    	                    	                    	                    	
 -13.970039 -25.127651 -3.204948 	 -21.310116 -25.127651 -9.653989 	 -0.150000 -25.127651 6.716653 	                    	                    	                    	                    	                    	
 -13.980040 -25.222210 -3.274850 	 -21.340117 -25.222210 -9.734954 	 -0.150000 -25.222210 6.663769 	                    	                    	                    	                    	                    	
 -13.990040 -25.316772 -3.344954 	 -21.370117 -25.316772 -9.816120 	 -0.150000 -25.316772 6.610683 	                    	                    	                    	                    	                    	
 -14.000040 -25.411331 -3.415257 	 -21.400118 -25.411331 -9.897485 	 -0.150000 -25.411331 6.557398 	                    	                    	                    	                    	                    	
 -14.010040 -25.505890 -3.485759 	 -21.430119 -25.505890 -9.979048 	 -0.150000 -25.505890 6.503916 	                    	                    	                    	                    	                    	
 -14.020041 -25.600452 -3.556462 	 -21.460119 -25.600452 -10.060813 	 -0.150000 -25.600452 6.450231 	                    	                    	                    	                    	                    	
 -14.030041 -25.695011 -3.627364 	 -21.490120 -25.695011 -10.142776 	 -0.150000 -25.695011 6.396348 	                    	                    	                    	                    	                    	
 -14.040041 -25.789574 -3.698467 	 -21.520121 -25.789574 -10.224943 	 -0.150000 -25.789574 6.342262 	                    	                    	                    	                    	                    	
 -14.050041 -25.884132 -3.769770 	 -21.550121 -25.884132 -10.307307 	 -0.150000 -25.884132 6.287978 	                    	                    	                    	                    	                    	
 -14.060041 -25.978691 -3.841274 	 -21.580122 -25.978691 -10.389874 	 -0.150000 -25.978691 6.233492 	                    	                    	                    	                    	                    	
 -14.070042 -26.073254 -3.912977 	 -21.610123 -26.073254 -10.472638 	 -0.150000 -26.073254 6.178808 	                    	                    	                    	                    	                    	
 -14.080042 -26.167812 -3.984878 	 -21.640123 -26.167812 -10.555601 	 -0.150000 -26.167812 6.123925 	                    	                    	                    	                    	                    	
 -14.090042 -26.262371 -4.056982 	 -21.670124 -26.262371 -10.638767 	 -0.150000 -26.262371 6.068841 	                    	                    	                    	                    	                    	
 -14.100042 -26.356934 -4.129283 	 -21.700125 -26.356934 -10.722131 	 -0.150000 -26.356934 6.013557 	                    	                    	                    	                    	                    	
 -14.110043 -26.451492 -4.201787 	 -21.730125 -26.451492 -10.805696 	 -0.150000 -26.451492 5.958072 	                    	                    	                    	                    	                    	
 -14.120043 -26.546051 -4.274489 	 -21.760126 -26.546051 -10.889461 	 -0.150000 -26.546051 5.902388 	                    	                    	                    	                    	                    	
 -14.130043 -26.640614 -4.347390 	 -21.790127 -26.640614 -10.973423 	 -0.150000 -26.640614 5.846506 	                    	                    	                    	                    	                    	
# Throw number 1 of 35
# Type of Balls 
 Ball 0 -> Good ball 
 Ball 1 -> Bad ball 
 Ball 2 -> Ok ball 
 Ball 3 -> Bad ball 
# Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	
 12.800003 30.000000 3.500000 	 15.179996 30.000000 3.500000 	 -11.219997 30.000000 3.500000 	 -8.800003 30.000000 3.500000 	                    	                    	                    	                    	
 12.800003 29.905441 3.546700 	 15.199996 29.905441 3.535638 	 -11.199997 29.905441 3.563718 	 -8.800003 29.905441 3.518620 	                    	                    	                    	                    	
 12.800003 29.810884 3.593199 	 15.219996 29.810884 3.571076 	 -11.179996 29.810884 3.627235 	 -8.800003 29.810884 3.537040 	                    	                    	                    	                    	
 12.800003 29.716326 3.639499 	 15.239996 29.716326 3.606314 	 -11.159997 29.716326 3.690553 	 -8.800003 29.716326 3.555260 	                    	                    	                    	                    	
 12.800003 29.621769 3.685599 	 15.259996 29.621769 3.641352 	 -11.139997 29.621769 3.753671 	 -8.800003 29.621769 3.573280 	                    	                    	                    	                    	
 12.800003 29.527210 3.731498 	 15.279996 29.527210 3.676190 	 -11.119997 29.527210 3.816589 	 -8.800003 29.527210 3.591100 	                    	                    	                    	                    	
 12.800003 29.432652 3.777198 	 15.299996 29.432652 3.710828 	 -11.099997 29.432652 3.879307 	 -8.800003 29.432652 3.608719 	                    	                    	                    	                    	
 12.800003 29.338095 3.822698 	 15.319996 29.338095 3.745265 	 -11.079997 29.338095 3.941824 	 -8.800003 29.338095 3.626139 	                    	                    	                    	                    	
 12.800003 29.243536 3.867997 	 15.339996 29.243536 3.779504 	 -11.059997 29.243536 4.004142 	 -8.800003 29.243536 3.643359 	                    	                    	                    	                    	
 12.800003 29.148979 3.913097 	 15.359996 29.148979 3.813541 	 -11.039997 29.148979 4.066260 	 -8.800003 29.148979 3.660379 	                    	                    	                    	                    	
 12.800003 29.054420 3.957997 	 15.379996 29.054420 3.847379 	 -11.019997 29.054420 4.128178 	 -8.800003 29.054420 3.677199 	                    	                    	                    	                    	
 12.800003 28.959862 4.002697 	 15.399996 28.959862 3.881017 	 -10.999997 28.959862 4.189895 	 -8.800003 28.959862 3.693819 	                    	                    	                    	                    	
 12.800003 28.865305 4.047196 	 15.419996 28.865305 3.914455 	 -10.979997 28.865305 4.251413 	 -8.800003 28.865305 3.710238 	                    	                    	                    	                    	
 12.800003 28.770746 4.091496 	 15.439996 28.770746 3.947693 	 -10.959997 28.770746 4.312731 	 -8.800003 28.770746 3.726458 	                    	                    	                    	                    	
 12.800003 28.676189 4.135596 	 15.459996 28.676189 3.980731 	 -10.939997 28.676189 4.373848 	 -8.800003 28.676189 3.742478 	                    	                    	                    	                    	
 12.800003 28.581631 4.179495 	 15.479996 28.581631 4.013569 	 -10.919997 28.581631 4.434766 	 -8.800003 28.581631 3.758298 	                    	                    	                    	                    	
 12.800003 28.487072 4.223195 	 15.499996 28.487072 4.046207 	 -10.899997 28.487072 4.495484 	 -8.800003 28.487072 3.773918 	                    	                    	                    	                    	
 12.800003 28.392515 4.266695 	 15.519996 28.392515 4.078645 	 -10.879997 28.392515 4.556002 	 -8.800003 28.392515 3.789338 	                    	                    	                    	                    	
 12.800003 28.297956 4.309995 	 15.539996 28.297956 4.110883 	 -10.859997 28.297956 4.616320 	 -8.800003 28.297956 3.804558 	                    	                    	                    	                    	
 12.800003 28.203400 4.353094 	 15.559996 28.203400 4.142921 	 -10.839997 28.203400 4.676437 	 -8.800003 28.203400 3.819578 	                    	                    	                    	                    	
 12.800003 28.108841 4.395994 	 15.579996 28.108841 4.174759 	 -10.819997 28.108841 4.736355 	 -8.800003 28.108841 3.834398 	                    	                    	                    	                    	
 12.800003 28.014282 4.438694 	 15.599996 28.014282 4.206397 	 -10.799997 28.014282 4.796073 	 -8.800003 28.014282 3.849017 	                    	                    	                    	                    	
 12.800003 27.919725 4.481194 	 15.619996 27.919725 4.237835 	 -10.779997 27.919725 4.855591 	 -8.800003 27.919725 3.863437 	                    	                    	                    	                    	
 12.800003 27.825167 4.523493 	 15.639997 27.825167 4.269073 	 -10.759996 27.825167 4.914909 	 -8.800003 27.825167 3.877657 	                    	                    	                    	                    	
 12.800003 27.730608 4.565593 	 15.659996 27.730608 4.300111 	 -10.739997 27.730608 4.974027 	 -8.800003 27.730608 3.891677 	                    	                    	                    	                    	
 12.800003 27.636051 4.607492 	 15.679996 27.636051 4.330949 	 -10.719996 27.636051 5.032944 	 -8.800003 27.636051 3.905497 	                    	                    	                    	                    	
 12.800003 27.541492 4.649192 	 15.699996 27.541492 4.361587 	 -10.699997 27.541492 5.091662 	 -8.800003 27.541492 3.919117 	                    	                    	                    	                    	
 12.800003 27.446936 4.690692 	 15.719996 27.446936 4.392025 	 -10.679996 27.446936 5.150180 	 -8.800003 27.446936 3.932537 	                    	                    	                    	                    	
 12.800003 27.352377 4.731991 	 15.739996 27.352377 4.422263 	 -10.659997 27.352377 5.208498 	 -8.800003 27.352377 3.945757 	                    	                    	                    	                    	
 12.800003 27.257820 4.773091 	 15.759996 27.257820 4.452301 	 -10.639997 27.257820 5.266615 	 -8.800003 27.257820 3.958776 	                    	                    	                    	                    	
 12.800003 27.163261 4.813991 	 15.779996 27.163261 4.482138 	 -10.619997 27.163261 5.324533 	 -8.800003 27.163261 3.971596 	                    	                    	                    	                    	
 12.800003 27.068703 4.854691 	 15.799996 27.068703 4.511776 	 -10.599997 27.068703 5.382250 	 -8.800003 27.068703 3.984216 	                    	                    	                    	                    	
 12.800003 26.974146 4.895190 	 15.819996 26.974146 4.541214 	 -10.579997 26.974146 5.439768 	 -8.800003 26.974146 3.996636 	                    	                    	                    	                    	
 12.800003 26.879587 4.935490 	 15.839996 26.879587 4.570452 	 -10.559997 26.879587 5.497086 	 -8.800003 26.879587 4.008856 	                    	                    	                    	                    	
 12.800003 26.785030 4.975589 	 15.859996 26.785030 4.599490 	 -10.539997 26.785030 5.554204 	 -8.800003 26.785030 4.020876 	                    	                    	                    	                    	
 12.800003 26.690472 5.015489 	 15.879996 26.690472 4.628328 	 -10.519997 26.690472 5.611121 	 -8.800003 26.690472 4.032696 	                    	                    	                    	                    	
 12.800003 26.595915 5.055189 	 15.899996 26.595915 4.656966 	 -10.499997 26.595915 5.667839 	 -8.800003 26.595915 4.044315 	                    	                    	                    	                    	
 12.800003 26.501356 5.094688 	 15.919996 26.501356 4.685404 	 -10.479997 26.501356 5.724357 	 -8.800003 26.501356 4.055736 	                    	                    	                    	                    	
 12.800003 26.406799 5.133988 	 15.939996 26.406799 4.713642 	 -10.459997 26.406799 5.780674 	 -8.800003 26.406799 4.066955 	                    	                    	                    	                    	
 12.800003 26.312241 5.173088 	 15.959996 26.312241 4.741680 	 -10.439997 26.312241 5.836792 	 -8.800003 26.312241 4.077975 	                    	                    	                    	                    	
 12.800003 26.217682 5.211987 	 15.979996 26.217682 4.769517 	 -10.419997 26.217682 5.892710 	 -8.800003 26.217682 4.088795 	                    	                    	                    	                    	
 12.800003 26.123125 5.250687 	 15.999996 26.123125 4.797155 	 -10.399997 26.123125 5.948428 	 -8.800003 26.123125 4.099415 	                    	                    	                    	                    	
 12.800003 26.028568 5.289186 	 16.019997 26.028568 4.824594 	 -10.379997 26.028568 6.003945 	 -8.800003 26.028568 4.109835 	                    	                    	                    	                    	
 12.800003 25.934010 5.327486 	 16.039995 25.934010 4.851831 	 -10.359997 25.934010 6.059263 	 -8.800003 25.934010 4.120055 	                    	                    	                    	                    	
 12.800003 25.839451 5.365586 	 16.059996 25.839451 4.878869 	 -10.339997 25.839451 6.114381 	 -8.800003 25.839451 4.130075 	                    	                    	                    	                    	
 12.800003 25.744894 5.403486 	 16.079996 25.744894 4.905707 	 -10.319997 25.744894 6.169299 	 -8.800003 25.744894 4.139894 	                    	                    	                    	                    	
 12.800003 25.650335 5.441185 	 16.099997 25.650335 4.932345 	 -10.299997 25.650335 6.224016 	 -8.800003 25.650335 4.149514 	                    	                    	                    	                    	
 12.800003 25.555779 5.478685 	 16.119995 25.555779 4.958783 	 -10.279997 25.555779 6.278534 	 -8.800003 25.555779 4.158934 	                    	                    	                    	                    	
 12.800003 25.461220 5.515985 	 16.139996 25.461220 4.985021 	 -10.259997 25.461220 6.332851 	 -8.800003 25.461220 4.168154 	                    	                    	                    	                    	
 12.800003 25.366661 5.553084 	 16.159996 25.366661 5.011059 	 -10.239997 25.366661 6.386970 	 -8.800003 25.366661 4.177174 	                    	                    	                    	                    	
 12.800003 25.272104 5.589984 	 16.179996 25.272104 5.036897 	 -10.219997 25.272104 6.440887 	 -8.800003 25.272104 4.185994 	                    	                    	                    	                    	
 12.800003 25.177546 5.626684 	 16.199995 25.177546 5.062535 	 -10.199997 25.177546 6.494605 	 -8.800003 25.177546 4.194613 	                    	                    	                    	                    	
 12.800003 25.082989 5.663183 	 16.219995 25.082989 5.087973 	 -10.179997 25.082989 6.548122 	 -8.800003 25.082989 4.203033 	                    	                    	                    	                    	
 12.800003 24.988430 5.699483 	 16.239996 24.988430 5.113211 	 -10.159997 24.988430 6.601440 	 -8.800003 24.988430 4.211253 	                    	                    	                    	                    	
 12.800003 24.893873 5.735583 	 16.259996 24.893873 5.138248 	 -10.139997 24.893873 6.654558 	 -8.800003 24.893873 4.219273 	                    	                    	                    	                    	
 12.800003 24.799314 5.771482 	 16.279995 24.799314 5.163086 	 -10.119997 24.799314 6.707476 	 -8.800003 24.799314 4.227093 	                    	                    	                    	                    	
 12.800003 24.704758 5.807182 	 16.299995 24.704758 5.187725 	 -10.099998 24.704758 6.760193 	 -8.800003 24.704758 4.234713 	                    	                    	                    	                    	
 12.800003 24.610199 5.842681 	 16.319996 24.610199 5.212162 	 -10.079997 24.610199 6.812711 	 -8.800003 24.610199 4.242133 	                    	                    	                    	                    	
 12.800003 24.515640 5.877981 	 16.339996 24.515640 5.236400 	 -10.059998 24.515640 6.865029 	 -8.800003 24.515640 4.249353 	                    	                    	                    	                    	
 12.800003 24.421083 5.913081 	 16.359995 24.421083 5.260438 	 -10.039997 24.421083 6.917147 	 -8.800003 24.421083 4.256372 	                    	                    	                    	                    	
 12.800003 24.326525 5.947981 	 16.379995 24.326525 5.284276 	 -10.019998 24.326525 6.969064 	 -8.800003 24.326525 4.263193 	                    	                    	                    	                    	
 12.800003 24.231968 5.982680 	 16.399996 24.231968 5.307914 	 -9.999997 24.231968 7.020782 	 -8.800003 24.231968 4.269812 	                    	                    	                    	                    	
 12.800003 24.137409 6.017180 	 16.419996 24.137409 5.331352 	 -9.979998 24.137409 7.072300 	 -8.800003 24.137409 4.276232 	                    	                    	                    	                    	
 12.800003 24.042852 6.051480 	 16.439995 24.042852 5.354590 	 -9.959997 24.042852 7.123618 	 -8.800003 24.042852 4.282452 	                    	                    	                    	                    	
 12.800003 23.948294 6.085579 	 16.459995 23.948294 5.377628 	 -9.939998 23.948294 7.174735 	 -8.800003 23.948294 4.288472 	                    	                    	                    	                    	
 12.800003 23.853737 6.119479 	 16.479996 23.853737 5.400466 	 -9.919997 23.853737 7.225653 	 -8.800003 23.853737 4.294292 	                    	                    	                    	                    	
 12.800003 23.759178 6.153179 	 16.499996 23.759178 5.423104 	 -9.899998 23.759178 7.276371 	 -8.800003 23.759178 4.299912 	                    	                    	                    	                    	
 12.800003 23.664619 6.186678 	 16.519995 23.664619 5.445541 	 -9.879997 23.664619 7.326889 	 -8.800003 23.664619 4.305332 	                    	                    	                    	                    	
 12.800003 23.570063 6.219978 	 16.539995 23.570063 5.467780 	 -9.859998 23.570063 7.377206 	 -8.800003 23.570063 4.310552 	                    	                    	                    	                    	
 12.800003 23.475506 6.253078 	 16.559996 23.475506 5.489818 	 -9.839997 23.475506 7.427324 	 -8.800003 23.475506 4.315571 	                    	                    	                    	                    	
 12.800003 23.380947 6.285977 	 16.579996 23.380947 5.511655 	 -9.819998 23.380947 7.477242 	 -8.800003 23.380947 4.320391 	                    	                    	                    	                    	
 12.800003 23.286388 6.318677 	 16.599995 23.286388 5.533293 	 -9.799997 23.286388 7.526959 	 -8.800003 23.286388 4.325011 	                    	                    	                    	                    	
 12.800003 23.191832 6.351177 	 16.619995 23.191832 5.554731 	 -9.779998 23.191832 7.576477 	 -8.800003 23.191832 4.329431 	                    	                    	                    	                    	
 12.800003 23.097273 6.383476 	 16.639996 23.097273 5.575969 	 -9.759997 23.097273 7.625795 	 -8.800003 23.097273 4.333651 	                    	                    	                    	                    	
 12.800003 23.002716 6.415576 	 16.659996 23.002716 5.597007 	 -9.739998 23.002716 7.674912 	 -8.800003 23.002716 4.337671 	                    	                    	                    	                    	
 12.800003 22.908157 6.447475 	 16.679995 22.908157 5.617845 	 -9.719997 22.908157 7.723830 	 -8.800003 22.908157 4.341491 	                    	                    	                    	                    	
 12.800003 22.813599 6.479176 	 16.699995 22.813599 5.638483 	 -9.699998 22.813599 7.772548 	 -8.800003 22.813599 4.345110 	                    	                    	                    	                    	
 12.800003 22.719042 6.510675 	 16.719995 22.719042 5.658921 	 -9.679997 22.719042 7.821066 	 -8.800003 22.719042 4.348530 	                    	                    	                    	                    	
 12.800003 22.624485 6.541975 	 16.739996 22.624485 5.679159 	 -9.659998 22.624485 7.869383 	 -8.800003 22.624485 4.351750 	                    	                    	                    	                    	
 12.800003 22.529926 6.573074 	 16.759995 22.529926 5.699197 	 -9.639997 22.529926 7.917501 	 -8.800003 22.529926 4.354770 	                    	                    	                    	                    	
 12.800003 22.435368 6.603974 	 16.779995 22.435368 5.719035 	 -9.619998 22.435368 7.965419 	 -8.800003 22.435368 4.357590 	                    	                    	                    	                    	
 12.800003 22.340811 6.634674 	 16.799995 22.340811 5.738673 	 -9.599998 22.340811 8.013137 	 -8.800003 22.340811 4.360210 	                    	                    	                    	                    	
 12.800003 22.246252 6.665174 	 16.819996 22.246252 5.758111 	 -9.579998 22.246252 8.060655 	 -8.800003 22.246252 4.362630 	                    	                    	                    	                    	
 12.800003 22.151695 6.695473 	 16.839994 22.151695 5.777349 	 -9.559998 22.151695 8.107972 	 -8.800003 22.151695 4.364850 	                    	                    	                    	                    	
 12.800003 22.057137 6.725573 	 16.859995 22.057137 5.796387 	 -9.539998 22.057137 8.155089 	 -8.800003 22.057137 4.366869 	                    	                    	                    	                    	
 12.800003 21.962578 6.755472 	 16.879995 21.962578 5.815225 	 -9.519998 21.962578 8.202007 	 -8.800003 21.962578 4.368690 	                    	                    	                    	                    	
 12.800003 21.868021 6.785172 	 16.899996 21.868021 5.833862 	 -9.499998 21.868021 8.248725 	 -8.800003 21.868021 4.370309 	                    	                    	                    	                    	
 12.800003 21.773464 6.814672 	 16.919994 21.773464 5.852300 	 -9.479998 21.773464 8.295243 	 -8.800003 21.773464 4.371729 	                    	                    	                    	                    	
 12.800003 21.678905 6.843971 	 16.939995 21.678905 5.870538 	 -9.459998 21.678905 8.341560 	 -8.800003 21.678905 4.372949 	                    	                    	                    	                    	
 12.800003 21.584347 6.873071 	 16.959995 21.584347 5.888576 	 -9.439998 21.584347 8.387678 	 -8.800003 21.584347 4.373969 	                    	                    	                    	                    	
 12.800003 21.489790 6.901971 	 16.979996 21.489790 5.906414 	 -9.419998 21.489790 8.433597 	 -8.800003 21.489790 4.374789 	                    	                    	                    	                    	
 12.800003 21.395231 6.930670 	 16.999994 21.395231 5.924052 	 -9.399998 21.395231 8.479314 	 -8.800003 21.395231 4.375409 	                    	                    	                    	                    	
 12.800003 21.300674 6.959170 	 17.019995 21.300674 5.941490 	 -9.379998 21.300674 8.524832 	 -8.800003 21.300674 4.375829 	                    	                    	                    	                    	
 12.800003 21.206116 6.987470 	 17.039995 21.206116 5.958728 	 -9.359998 21.206116 8.570149 	 -8.800003 21.206116 4.376049 	                    	                    	                    	                    	
 12.800003 21.111557 7.015570 	 17.059996 21.111557 5.975766 	 -9.339998 21.111557 8.615267 	 -8.800003 21.111557 4.376069 	                    	                    	                    	                    	
 12.800003 21.017000 7.043469 	 17.079994 21.017000 5.992604 	 -9.319998 21.017000 8.660185 	 -8.800003 21.017000 4.375888 	                    	                    	                    	                    	
 12.800003 20.922443 7.071169 	 17.099995 20.922443 6.009242 	 -9.299998 20.922443 8.704903 	 -8.800003 20.922443 4.375508 	                    	                    	                    	                    	
 12.800003 20.827885 7.098669 	 17.119995 20.827885 6.025680 	 -9.279998 20.827885 8.749420 	 -8.800003 20.827885 4.374928 	                    	                    	                    	                    	
 12.800003 20.733326 7.125968 	 17.139996 20.733326 6.041918 	 -9.259998 20.733326 8.793738 	 -8.800003 20.733326 4.374148 	                    	                    	                    	                    	
 12.800003 20.638769 7.153068 	 17.159994 20.638769 6.057956 	 -9.239998 20.638769 8.837855 	 -8.800003 20.638769 4.373168 	                    	                    	                    	                    	
 12.800003 20.544212 7.179967 	 17.179995 20.544212 6.073793 	 -9.219998 20.544212 8.881773 	 -8.800003 20.544212 4.371988 	                    	                    	                    	                    	
 12.800003 20.449654 7.206667 	 17.199995 20.449654 6.089432 	 -9.199998 20.449654 8.925491 	 -8.800003 20.449654 4.370608 	                    	                    	                    	                    	
 12.800003 20.355095 7.233167 	 17.219995 20.355095 6.104869 	 -9.179998 20.355095 8.969009 	 -8.800003 20.355095 4.369028 	                    	                    	                    	                    	
 12.800003 20.260536 7.259467 	 17.239994 20.260536 6.120108 	 -9.159998 20.260536 9.012327 	 -8.800003 20.260536 4.367248 	                    	                    	                    	                    	
 12.800003 20.165977 7.285566 	 17.259995 20.165977 6.135146 	 -9.139998 20.165977 9.055445 	 -8.800003 20.165977 4.365267 	                    	                    	                    	                    	
 12.800003 20.071421 7.311466 	 17.279995 20.071421 6.149983 	 -9.119998 20.071421 9.098362 	 -8.800003 20.071421 4.363087 	                    	                    	                    	                    	
 12.800003 19.976864 7.337166 	 17.299995 19.976864 6.164621 	 -9.099998 19.976864 9.141080 	 -8.800003 19.976864 4.360707 	                    	                    	                    	                    	
 12.800003 19.882305 7.362666 	 17.319994 19.882305 6.179060 	 -9.079998 19.882305 9.183598 	 -8.800003 19.882305 4.358127 	                    	                    	                    	                    	
 12.800003 19.787746 7.387965 	 17.339994 19.787746 6.193297 	 -9.059999 19.787746 9.225916 	 -8.800003 19.787746 4.355347 	                    	                    	                    	                    	
 12.800003 19.693190 7.413065 	 17.359995 19.693190 6.207335 	 -9.039998 19.693190 9.268033 	 -8.800003 19.693190 4.352367 	                    	                    	                    	                    	
 12.800003 19.598633 7.437964 	 17.379995 19.598633 6.221173 	 -9.019999 19.598633 9.309951 	 -8.800003 19.598633 4.349187 	                    	                    	                    	                    	
 12.800003 19.504074 7.462664 	 17.399994 19.504074 6.234811 	 -8.999998 19.504074 9.351668 	 -8.800003 19.504074 4.345807 	                    	                    	                    	                    	
 12.800003 19.409515 7.487164 	 17.419994 19.409515 6.248249 	 -8.979999 19.409515 9.393187 	 -8.800003 19.409515 4.342227 	                    	                    	                    	                    	
 12.800003 19.314959 7.511464 	 17.439995 19.314959 6.261487 	 -8.959998 19.314959 9.434505 	 -8.800003 19.314959 4.338447 	                    	                    	                    	                    	
 12.800003 19.220400 7.535563 	 17.459995 19.220400 6.274525 	 -8.939999 19.220400 9.475622 	 -8.800003 19.220400 4.334466 	                    	                    	                    	                    	
 12.800003 19.125843 7.559463 	 17.479994 19.125843 6.287363 	 -8.919998 19.125843 9.516540 	 -8.800003 19.125843 4.330286 	                    	                    	                    	                    	
 12.800003 19.031284 7.583163 	 17.499994 19.031284 6.300001 	 -8.899999 19.031284 9.557258 	 -8.800003 19.031284 4.325906 	                    	                    	                    	                    	
 12.800003 18.936726 7.606662 	 17.519995 18.936726 6.312438 	 -8.879998 18.936726 9.597775 	 -8.800003 18.936726 4.321326 	                    	                    	                    	                    	
 12.800003 18.842169 7.629962 	 17.539995 18.842169 6.324677 	 -8.859999 18.842169 9.638093 	 -8.800003 18.842169 4.316546 	                    	                    	                    	                    	
 12.800003 18.747612 7.653062 	 17.559994 18.747612 6.336715 	 -8.839998 18.747612 9.678211 	 -8.800003 18.747612 4.311566 	                    	                    	                    	                    	
 12.800003 18.653053 7.675961 	 17.579994 18.653053 6.348553 	 -8.819999 18.653053 9.718128 	 -8.800003 18.653053 4.306386 	                    	                    	                    	                    	
 12.800003 18.558495 7.698661 	 17.599995 18.558495 6.360190 	 -8.799998 18.558495 9.757846 	 -8.800003 18.558495 4.301006 	                    	                    	                    	                    	
 12.800003 18.463938 7.721161 	 17.619995 18.463938 6.371628 	 -8.779999 18.463938 9.797364 	 -8.800003 18.463938 4.295425 	                    	                    	                    	                    	
 12.800003 18.369379 7.743461 	 17.639994 18.369379 6.382866 	 -8.759998 18.369379 9.836681 	 -8.800003 18.369379 4.289646 	                    	                    	                    	                    	
 12.800003 18.274822 7.765560 	 17.659994 18.274822 6.393904 	 -8.739999 18.274822 9.875799 	 -8.800003 18.274822 4.283665 	                    	                    	                    	                    	
 12.800003 18.180264 7.787460 	 17.679995 18.180264 6.404742 	 -8.719998 18.180264 9.914717 	 -8.800003 18.180264 4.277485 	                    	                    	                    	                    	
 12.800003 18.085705 7.809160 	 17.699995 18.085705 6.415380 	 -8.699999 18.085705 9.953435 	 -8.800003 18.085705 4.271105 	                    	                    	                    	                    	
 12.800003 17.991148 7.830659 	 17.719994 17.991148 6.425818 	 -8.679998 17.991148 9.991953 	 -8.800003 17.991148 4.264525 	                    	                    	                    	                    	
 12.800003 17.896591 7.851959 	 17.739994 17.896591 6.436056 	 -8.659999 17.896591 10.030271 	 -8.800003 17.896591 4.257745 	                    	                    	                    	                    	
 12.800003 17.802032 7.873058 	 17.759995 17.802032 6.446094 	 -8.639998 17.802032 10.068388 	 -8.800003 17.802032 4.250765 	                    	                    	                    	                    	
 12.800003 17.707474 7.893958 	 17.779995 17.707474 6.455932 	 -8.619999 17.707474 10.106306 	 -8.800003 17.707474 4.243585 	                    	                    	                    	                    	
 12.800003 17.612917 7.914658 	 17.799994 17.612917 6.465570 	 -8.599998 17.612917 10.144024 	 -8.800003 17.612917 4.236205 	                    	                    	                    	                    	
 12.800003 17.518360 7.935158 	 17.819994 17.518360 6.475008 	 -8.579999 17.518360 10.181541 	 -8.800003 17.518360 4.228624 	                    	                    	                    	                    	
 12.800003 17.423801 7.955457 	 17.839994 17.423801 6.484246 	 -8.559999 17.423801 10.218859 	 -8.800003 17.423801 4.220844 	                    	                    	                    	                    	
 12.800003 17.329243 7.975557 	 17.859995 17.329243 6.493284 	 -8.539999 17.329243 10.255977 	 -8.800003 17.329243 4.212864 	                    	                    	                    	                    	
 12.800003 17.234684 7.995457 	 17.879993 17.234684 6.502122 	 -8.519999 17.234684 10.292894 	 -8.800003 17.234684 4.204684 	                    	                    	                    	                    	
 12.800003 17.140127 8.015157 	 17.899994 17.140127 6.510760 	 -8.499999 17.140127 10.329613 	 -8.800003 17.140127 4.196304 	                    	                    	                    	                    	
