# Game Session ID 
169 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    16:58:19 
# With Fead back 
 False  
# With Visible Trajectory 
 True  
### Game start ### 
 # Throw number 1 of 30
# Type of Balls 
 Ball 0 -> Good ball 
 Ball 1 -> Bad ball 
 Ball 2 -> Ok ball 
# Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	 Ball 8                               	 Ball 9                               	
X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	
 -15.419996 -6.457314 7.698600 	 -6.959998 -6.457314 3.860177 	 -10.879992 -6.457314 13.603866 	                    	                    	                    	                    	                    	                    	                    	
 -15.439996 -6.562378 7.675900 	 -6.969997 -6.562378 3.826415 	 -10.909991 -6.562378 13.598184 	                    	                    	                    	                    	                    	                    	                    	
 -15.459996 -6.667442 7.652999 	 -6.979998 -6.667442 3.792453 	 -10.939991 -6.667442 13.592300 	                    	                    	                    	                    	                    	                    	                    	
 -15.479996 -6.772507 7.629899 	 -6.989997 -6.772507 3.758291 	 -10.969992 -6.772507 13.586219 	                    	                    	                    	                    	                    	                    	                    	
 -15.499996 -6.877571 7.606599 	 -6.999998 -6.877571 3.723929 	 -10.999991 -6.877571 13.579937 	                    	                    	                    	                    	                    	                    	                    	
 -15.519996 -6.982635 7.583098 	 -7.009997 -6.982635 3.689367 	 -11.029991 -6.982635 13.573455 	                    	                    	                    	                    	                    	                    	                    	
 -15.539996 -7.087700 7.559399 	 -7.019998 -7.087700 3.654605 	 -11.059991 -7.087700 13.566772 	                    	                    	                    	                    	                    	                    	                    	
 -15.559996 -7.192764 7.535499 	 -7.029997 -7.192764 3.619643 	 -11.089992 -7.192764 13.559891 	                    	                    	                    	                    	                    	                    	                    	
 -15.579996 -7.297829 7.511398 	 -7.039998 -7.297829 3.584481 	 -11.119991 -7.297829 13.552809 	                    	                    	                    	                    	                    	                    	                    	
 -15.599996 -7.402893 7.487098 	 -7.049997 -7.402893 3.549119 	 -11.149991 -7.402893 13.545526 	                    	                    	                    	                    	                    	                    	                    	
 -15.619996 -7.507957 7.462598 	 -7.059998 -7.507957 3.513557 	 -11.179991 -7.507957 13.538044 	                    	                    	                    	                    	                    	                    	                    	
 -15.639996 -7.613022 7.437898 	 -7.069997 -7.613022 3.477796 	 -11.209991 -7.613022 13.530362 	                    	                    	                    	                    	                    	                    	                    	
 -15.659996 -7.718086 7.412997 	 -7.079998 -7.718086 3.441833 	 -11.239991 -7.718086 13.522480 	                    	                    	                    	                    	                    	                    	                    	
 -15.679996 -7.823151 7.387897 	 -7.089997 -7.823151 3.405671 	 -11.269991 -7.823151 13.514397 	                    	                    	                    	                    	                    	                    	                    	
 -15.699996 -7.928215 7.362597 	 -7.099998 -7.928215 3.369309 	 -11.299991 -7.928215 13.506115 	                    	                    	                    	                    	                    	                    	                    	
 -15.719995 -8.033279 7.337096 	 -7.109997 -8.033279 3.332747 	 -11.329991 -8.033279 13.497633 	                    	                    	                    	                    	                    	                    	                    	
 -15.739996 -8.138344 7.311397 	 -7.119998 -8.138344 3.295986 	 -11.359991 -8.138344 13.488951 	                    	                    	                    	                    	                    	                    	                    	
 -15.759995 -8.243408 7.285496 	 -7.129997 -8.243408 3.259023 	 -11.389991 -8.243408 13.480068 	                    	                    	                    	                    	                    	                    	                    	
 -15.779996 -8.348473 7.259396 	 -7.139997 -8.348473 3.221861 	 -11.419991 -8.348473 13.470986 	                    	                    	                    	                    	                    	                    	                    	
 -15.799995 -8.453537 7.233095 	 -7.149997 -8.453537 3.184499 	 -11.449991 -8.453537 13.461703 	                    	                    	                    	                    	                    	                    	                    	
 -15.819996 -8.558601 7.206595 	 -7.159997 -8.558601 3.146938 	 -11.479991 -8.558601 13.452222 	                    	                    	                    	                    	                    	                    	                    	
 -15.839995 -8.663666 7.179895 	 -7.169997 -8.663666 3.109176 	 -11.509991 -8.663666 13.442540 	                    	                    	                    	                    	                    	                    	                    	
 -15.859996 -8.768730 7.152995 	 -7.179997 -8.768730 3.071214 	 -11.539990 -8.768730 13.432658 	                    	                    	                    	                    	                    	                    	                    	
 -15.879995 -8.873795 7.125895 	 -7.189997 -8.873795 3.033051 	 -11.569991 -8.873795 13.422575 	                    	                    	                    	                    	                    	                    	                    	
 -15.899996 -8.978859 7.098595 	 -7.199997 -8.978859 2.994690 	 -11.599991 -8.978859 13.412293 	                    	                    	                    	                    	                    	                    	                    	
 -15.919995 -9.083923 7.071095 	 -7.209997 -9.083923 2.956128 	 -11.629991 -9.083923 13.401812 	                    	                    	                    	                    	                    	                    	                    	
 -15.939996 -9.188988 7.043394 	 -7.219997 -9.188988 2.917366 	 -11.659990 -9.188988 13.391129 	                    	                    	                    	                    	                    	                    	                    	
 -15.959995 -9.294048 7.015494 	 -7.229997 -9.294048 2.878404 	 -11.689991 -9.294048 13.380247 	                    	                    	                    	                    	                    	                    	                    	
 -15.979996 -9.399113 6.987393 	 -7.239997 -9.399113 2.839242 	 -11.719991 -9.399113 13.369164 	                    	                    	                    	                    	                    	                    	                    	
 -15.999995 -9.504177 6.959093 	 -7.249997 -9.504177 2.799880 	 -11.749990 -9.504177 13.357882 	                    	                    	                    	                    	                    	                    	                    	
 -16.019995 -9.609241 6.930593 	 -7.259997 -9.609241 2.760318 	 -11.779990 -9.609241 13.346400 	                    	                    	                    	                    	                    	                    	                    	
 -16.039995 -9.714306 6.901893 	 -7.269997 -9.714306 2.720556 	 -11.809991 -9.714306 13.334718 	                    	                    	                    	                    	                    	                    	                    	
 -16.059996 -9.819370 6.872993 	 -7.279997 -9.819370 2.680594 	 -11.839991 -9.819370 13.322836 	                    	                    	                    	                    	                    	                    	                    	
 -16.079996 -9.924435 6.843893 	 -7.289997 -9.924435 2.640432 	 -11.869990 -9.924435 13.310754 	                    	                    	                    	                    	                    	                    	                    	
 -16.099995 -10.029499 6.814592 	 -7.299997 -10.029499 2.600070 	 -11.899990 -10.029499 13.298471 	                    	                    	                    	                    	                    	                    	                    	
 -16.119995 -10.134563 6.785092 	 -7.309997 -10.134563 2.559508 	 -11.929991 -10.134563 13.285990 	                    	                    	                    	                    	                    	                    	                    	
 -16.139996 -10.239628 6.755392 	 -7.319997 -10.239628 2.518746 	 -11.959991 -10.239628 13.273308 	                    	                    	                    	                    	                    	                    	                    	
 -16.159996 -10.344692 6.725492 	 -7.329997 -10.344692 2.477784 	 -11.989990 -10.344692 13.260425 	                    	                    	                    	                    	                    	                    	                    	
 -16.179995 -10.449757 6.695392 	 -7.339997 -10.449757 2.436622 	 -12.019990 -10.449757 13.247343 	                    	                    	                    	                    	                    	                    	                    	
 -16.199995 -10.554821 6.665092 	 -7.349997 -10.554821 2.395260 	 -12.049991 -10.554821 13.234061 	                    	                    	                    	                    	                    	                    	                    	
 -16.219995 -10.659885 6.634591 	 -7.359997 -10.659885 2.353698 	 -12.079990 -10.659885 13.220578 	                    	                    	                    	                    	                    	                    	                    	
 -16.239996 -10.764950 6.603891 	 -7.369997 -10.764950 2.311937 	 -12.109990 -10.764950 13.206897 	                    	                    	                    	                    	                    	                    	                    	
 -16.259995 -10.870014 6.572990 	 -7.379997 -10.870014 2.269974 	 -12.139990 -10.870014 13.193014 	                    	                    	                    	                    	                    	                    	                    	
 -16.279995 -10.975079 6.541891 	 -7.389997 -10.975079 2.227813 	 -12.169991 -10.975079 13.178933 	                    	                    	                    	                    	                    	                    	                    	
 -16.299995 -11.080143 6.510590 	 -7.399997 -11.080143 2.185451 	 -12.199990 -11.080143 13.164650 	                    	                    	                    	                    	                    	                    	                    	
 -16.319996 -11.185207 6.479090 	 -7.409997 -11.185207 2.142889 	 -12.229990 -11.185207 13.150168 	                    	                    	                    	                    	                    	                    	                    	
 -16.339994 -11.290272 6.447389 	 -7.419997 -11.290272 2.100126 	 -12.259990 -11.290272 13.135486 	                    	                    	                    	                    	                    	                    	                    	
 -16.359995 -11.395336 6.415490 	 -7.429997 -11.395336 2.057165 	 -12.289990 -11.395336 13.120604 	                    	                    	                    	                    	                    	                    	                    	
 -16.379995 -11.500401 6.383389 	 -7.439997 -11.500401 2.014003 	 -12.319990 -11.500401 13.105521 	                    	                    	                    	                    	                    	                    	                    	
 -16.399996 -11.605465 6.351089 	 -7.449997 -11.605465 1.970641 	 -12.349990 -11.605465 13.090240 	                    	                    	                    	                    	                    	                    	                    	
 -16.419994 -11.710529 6.318589 	 -7.459997 -11.710529 1.927079 	 -12.379990 -11.710529 13.074758 	                    	                    	                    	                    	                    	                    	                    	
 -16.439995 -11.815594 6.285888 	 -7.469997 -11.815594 1.883317 	 -12.409990 -11.815594 13.059074 	                    	                    	                    	                    	                    	                    	                    	
 -16.459995 -11.920658 6.252988 	 -7.479997 -11.920658 1.839355 	 -12.439990 -11.920658 13.043193 	                    	                    	                    	                    	                    	                    	                    	
 -16.479996 -12.025723 6.219888 	 -7.489997 -12.025723 1.795193 	 -12.469990 -12.025723 13.027111 	                    	                    	                    	                    	                    	                    	                    	
 -16.499996 -12.130787 6.186588 	 -7.499997 -12.130787 1.750831 	 -12.499990 -12.130787 13.010829 	                    	                    	                    	                    	                    	                    	                    	
 -16.519997 -12.235855 6.153086 	 -7.509997 -12.235855 1.706266 	 -12.529991 -12.235855 12.994345 	                    	                    	                    	                    	                    	                    	                    	
 -16.539997 -12.340923 6.119385 	 -7.519998 -12.340923 1.661504 	 -12.559992 -12.340923 12.977663 	                    	                    	                    	                    	                    	                    	                    	
 -16.559998 -12.445988 6.085484 	 -7.529998 -12.445988 1.616541 	 -12.589993 -12.445988 12.960780 	                    	                    	                    	                    	                    	                    	                    	
 -16.579998 -12.551056 6.051383 	 -7.539998 -12.551056 1.571377 	 -12.619993 -12.551056 12.943697 	                    	                    	                    	                    	                    	                    	                    	
 -16.599998 -12.656124 6.017083 	 -7.549998 -12.656124 1.526016 	 -12.649994 -12.656124 12.926416 	                    	                    	                    	                    	                    	                    	                    	
 -16.619999 -12.761189 5.982581 	 -7.559999 -12.761189 1.480452 	 -12.679995 -12.761189 12.908933 	                    	                    	                    	                    	                    	                    	                    	
 -16.639999 -12.866257 5.947881 	 -7.569999 -12.866257 1.434689 	 -12.709995 -12.866257 12.891251 	                    	                    	                    	                    	                    	                    	                    	
 -16.660000 -12.971321 5.912978 	 -7.579999 -12.971321 1.388725 	 -12.739996 -12.971321 12.873366 	                    	                    	                    	                    	                    	                    	                    	
 -16.680000 -13.076389 5.877877 	 -7.589999 -13.076389 1.342562 	 -12.769997 -13.076389 12.855285 	                    	                    	                    	                    	                    	                    	                    	
 -16.700001 -13.181458 5.842577 	 -7.599999 -13.181458 1.296199 	 -12.799997 -13.181458 12.837002 	                    	                    	                    	                    	                    	                    	                    	
 -16.720001 -13.286522 5.807075 	 -7.610000 -13.286522 1.249636 	 -12.829998 -13.286522 12.818519 	                    	                    	                    	                    	                    	                    	                    	
 -16.740002 -13.391590 5.771375 	 -7.620000 -13.391590 1.202874 	 -12.859999 -13.391590 12.799838 	                    	                    	                    	                    	                    	                    	                    	
 -16.760002 -13.496658 5.735474 	 -7.630000 -13.496658 1.155910 	 -12.889999 -13.496658 12.780954 	                    	                    	                    	                    	                    	                    	                    	
 -16.780003 -13.601723 5.699373 	 -7.640000 -13.601723 1.108748 	 -12.920000 -13.601723 12.761872 	                    	                    	                    	                    	                    	                    	                    	
 -16.800003 -13.706791 5.663071 	 -7.650001 -13.706791 1.061384 	 -12.950001 -13.706791 12.742589 	                    	                    	                    	                    	                    	                    	                    	
 -16.820004 -13.811859 5.626570 	 -7.660001 -13.811859 1.013821 	 -12.980001 -13.811859 12.723106 	                    	                    	                    	                    	                    	                    	                    	
 -16.840004 -13.916924 5.589869 	 -7.670001 -13.916924 0.966058 	 -13.010002 -13.916924 12.703424 	                    	                    	                    	                    	                    	                    	                    	
 -16.860004 -14.021992 5.552968 	 -7.680001 -14.021992 0.918094 	 -13.040003 -14.021992 12.683540 	                    	                    	                    	                    	                    	                    	                    	
 -16.880005 -14.127056 5.515866 	 -7.690001 -14.127056 0.869931 	 -13.070004 -14.127056 12.663458 	                    	                    	                    	                    	                    	                    	                    	
 -16.900005 -14.232124 5.478566 	 -7.700002 -14.232124 0.821569 	 -13.100004 -14.232124 12.643176 	                    	                    	                    	                    	                    	                    	                    	
 -16.920006 -14.337193 5.441064 	 -7.710002 -14.337193 0.773005 	 -13.130005 -14.337193 12.622692 	                    	                    	                    	                    	                    	                    	                    	
 -16.940006 -14.442257 5.403364 	 -7.720002 -14.442257 0.724242 	 -13.160006 -14.442257 12.602011 	                    	                    	                    	                    	                    	                    	                    	
 -16.960007 -14.547325 5.365461 	 -7.730002 -14.547325 0.675278 	 -13.190006 -14.547325 12.581126 	                    	                    	                    	                    	                    	                    	                    	
 -16.980007 -14.652393 5.327360 	 -7.740003 -14.652393 0.626115 	 -13.220007 -14.652393 12.560043 	                    	                    	                    	                    	                    	                    	                    	
 -17.000008 -14.757458 5.289058 	 -7.750003 -14.757458 0.576751 	 -13.250008 -14.757458 12.538761 	                    	                    	                    	                    	                    	                    	                    	
 -17.020008 -14.862526 5.250559 	 -7.760003 -14.862526 0.527189 	 -13.280008 -14.862526 12.517280 	                    	                    	                    	                    	                    	                    	                    	
 -17.040009 -14.967590 5.211857 	 -7.770003 -14.967590 0.477426 	 -13.310009 -14.967590 12.495596 	                    	                    	                    	                    	                    	                    	                    	
 -17.060009 -15.072659 5.172955 	 -7.780004 -15.072659 0.427462 	 -13.340010 -15.072659 12.473713 	                    	                    	                    	                    	                    	                    	                    	
 -17.080009 -15.177727 5.133854 	 -7.790004 -15.177727 0.377299 	 -13.370010 -15.177727 12.451631 	                    	                    	                    	                    	                    	                    	                    	
 -17.100010 -15.282791 5.094553 	 -7.800004 -15.282791 0.326936 	 -13.400011 -15.282791 12.429348 	                    	                    	                    	                    	                    	                    	                    	
 -17.120010 -15.387859 5.055052 	 -7.810004 -15.387859 0.276373 	 -13.430012 -15.387859 12.406865 	                    	                    	                    	                    	                    	                    	                    	
 -17.140011 -15.492928 5.015351 	 -7.820004 -15.492928 0.225610 	 -13.460012 -15.492928 12.384183 	                    	                    	                    	                    	                    	                    	                    	
 -17.160011 -15.597992 4.975450 	 -7.830005 -15.597992 0.174646 	 -13.490013 -15.597992 12.361300 	                    	                    	                    	                    	                    	                    	                    	
 -17.180012 -15.703060 4.935348 	 -7.840005 -15.703060 0.123482 	 -13.520014 -15.703060 12.338216 	                    	                    	                    	                    	                    	                    	                    	
 -17.200012 -15.808128 4.895046 	 -7.850005 -15.808128 0.072118 	 -13.550014 -15.808128 12.314933 	                    	                    	                    	                    	                    	                    	                    	
 -17.220013 -15.913193 4.854545 	 -7.860005 -15.913193 0.020556 	 -13.580015 -15.913193 12.291451 	                    	                    	                    	                    	                    	                    	                    	
 -17.240013 -16.018261 4.813844 	 -7.870006 -16.018261 -0.031207 	 -13.610016 -16.018261 12.267768 	                    	                    	                    	                    	                    	                    	                    	
 -17.260014 -16.123325 4.772943 	 -7.880006 -16.123325 -0.083170 	 -13.640017 -16.123325 12.243886 	                    	                    	                    	                    	                    	                    	                    	
 -17.280014 -16.228394 4.731840 	 -7.890006 -16.228394 -0.135335 	 -13.670017 -16.228394 12.219801 	                    	                    	                    	                    	                    	                    	                    	
 -17.300014 -16.333462 4.690540 	 -7.900006 -16.333462 -0.187697 	 -13.700018 -16.333462 12.195519 	                    	                    	                    	                    	                    	                    	                    	
 -17.320015 -16.438526 4.649039 	 -7.910007 -16.438526 -0.240261 	 -13.730019 -16.438526 12.171037 	                    	                    	                    	                    	                    	                    	                    	
 -17.340015 -16.543594 4.607337 	 -7.920007 -16.543594 -0.293025 	 -13.760019 -16.543594 12.146353 	                    	                    	                    	                    	                    	                    	                    	
 -17.360016 -16.648663 4.565436 	 -7.930007 -16.648663 -0.345987 	 -13.790020 -16.648663 12.121470 	                    	                    	                    	                    	                    	                    	                    	
 -17.380016 -16.753727 4.523333 	 -7.940007 -16.753727 -0.399152 	 -13.820021 -16.753727 12.096386 	                    	                    	                    	                    	                    	                    	                    	
 -17.400017 -16.858795 4.481032 	 -7.950007 -16.858795 -0.452515 	 -13.850021 -16.858795 12.071104 	                    	                    	                    	                    	                    	                    	                    	
 -17.420017 -16.963860 4.438531 	 -7.960008 -16.963860 -0.506078 	 -13.880022 -16.963860 12.045621 	                    	                    	                    	                    	                    	                    	                    	
 -17.440018 -17.068928 4.395829 	 -7.970008 -17.068928 -0.559842 	 -13.910023 -17.068928 12.019938 	                    	                    	                    	                    	                    	                    	                    	
 -17.460018 -17.173996 4.352928 	 -7.980008 -17.173996 -0.613806 	 -13.940023 -17.173996 11.994055 	                    	                    	                    	                    	                    	                    	                    	
 -17.480019 -17.279060 4.309827 	 -7.990008 -17.279060 -0.667968 	 -13.970024 -17.279060 11.967973 	                    	                    	                    	                    	                    	                    	                    	
 -17.500019 -17.384129 4.266525 	 -8.000009 -17.384129 -0.722332 	 -14.000025 -17.384129 11.941689 	                    	                    	                    	                    	                    	                    	                    	
 -17.520020 -17.489197 4.223024 	 -8.010009 -17.489197 -0.776895 	 -14.030025 -17.489197 11.915207 	                    	                    	                    	                    	                    	                    	                    	
 -17.540020 -17.594261 4.179323 	 -8.020009 -17.594261 -0.831658 	 -14.060026 -17.594261 11.888524 	                    	                    	                    	                    	                    	                    	                    	
 -17.560020 -17.699329 4.135422 	 -8.030009 -17.699329 -0.886621 	 -14.090027 -17.699329 11.861641 	                    	                    	                    	                    	                    	                    	                    	
 -17.580021 -17.804394 4.091321 	 -8.040009 -17.804394 -0.941785 	 -14.120028 -17.804394 11.834558 	                    	                    	                    	                    	                    	                    	                    	
 -17.600021 -17.909462 4.047019 	 -8.050010 -17.909462 -0.997149 	 -14.150028 -17.909462 11.807275 	                    	                    	                    	                    	                    	                    	                    	
 -17.620022 -18.014530 4.002516 	 -8.060010 -18.014530 -1.052713 	 -14.180029 -18.014530 11.779791 	                    	                    	                    	                    	                    	                    	                    	
 -17.640022 -18.119595 3.957814 	 -8.070010 -18.119595 -1.108477 	 -14.210030 -18.119595 11.752107 	                    	                    	                    	                    	                    	                    	                    	
 -17.660023 -18.224663 3.912913 	 -8.080010 -18.224663 -1.164440 	 -14.240030 -18.224663 11.724225 	                    	                    	                    	                    	                    	                    	                    	
 -17.680023 -18.329731 3.867812 	 -8.090011 -18.329731 -1.220603 	 -14.270031 -18.329731 11.696142 	                    	                    	                    	                    	                    	                    	                    	
 -17.700024 -18.434795 3.822511 	 -8.100011 -18.434795 -1.276966 	 -14.300032 -18.434795 11.667859 	                    	                    	                    	                    	                    	                    	                    	
 -17.720024 -18.539864 3.777009 	 -8.110011 -18.539864 -1.333530 	 -14.330032 -18.539864 11.639377 	                    	                    	                    	                    	                    	                    	                    	
 -17.740025 -18.644932 3.731308 	 -8.120011 -18.644932 -1.390294 	 -14.360033 -18.644932 11.610693 	                    	                    	                    	                    	                    	                    	                    	
 -17.760025 -18.749996 3.685405 	 -8.130012 -18.749996 -1.447258 	 -14.390034 -18.749996 11.581809 	                    	                    	                    	                    	                    	                    	                    	
 -17.780025 -18.855064 3.639303 	 -8.140012 -18.855064 -1.504422 	 -14.420034 -18.855064 11.552726 	                    	                    	                    	                    	                    	                    	                    	
 -17.800026 -18.960129 3.593002 	 -8.150012 -18.960129 -1.561785 	 -14.450035 -18.960129 11.523443 	                    	                    	                    	                    	                    	                    	                    	
 -17.820026 -19.065197 3.546501 	 -8.160012 -19.065197 -1.619348 	 -14.480036 -19.065197 11.493960 	                    	                    	                    	                    	                    	                    	                    	
 -17.840027 -19.170265 3.499800 	 -8.170012 -19.170265 -1.677111 	 -14.510036 -19.170265 11.464278 	                    	                    	                    	                    	                    	                    	                    	
 -17.860027 -19.275330 3.452897 	 -8.180013 -19.275330 -1.735077 	 -14.540037 -19.275330 11.434393 	                    	                    	                    	                    	                    	                    	                    	
 -17.880028 -19.380398 3.405797 	 -8.190013 -19.380398 -1.793239 	 -14.570038 -19.380398 11.404311 	                    	                    	                    	                    	                    	                    	                    	
 -17.900028 -19.485466 3.358495 	 -8.200013 -19.485466 -1.851603 	 -14.600039 -19.485466 11.374027 	                    	                    	                    	                    	                    	                    	                    	
 -17.920029 -19.590530 3.310992 	 -8.210013 -19.590530 -1.910167 	 -14.630039 -19.590530 11.343544 	                    	                    	                    	                    	                    	                    	                    	
 -17.940029 -19.695599 3.263292 	 -8.220014 -19.695599 -1.968930 	 -14.660040 -19.695599 11.312861 	                    	                    	                    	                    	                    	                    	                    	
 -17.960030 -19.800663 3.215389 	 -8.230014 -19.800663 -2.027895 	 -14.690041 -19.800663 11.281977 	                    	                    	                    	                    	                    	                    	                    	
 -17.980030 -19.905731 3.167287 	 -8.240014 -19.905731 -2.087058 	 -14.720041 -19.905731 11.250895 	                    	                    	                    	                    	                    	                    	                    	
 -18.000031 -20.010799 3.118986 	 -8.250014 -20.010799 -2.146421 	 -14.750042 -20.010799 11.219611 	                    	                    	                    	                    	                    	                    	                    	
 -18.020031 -20.115864 3.070484 	 -8.260015 -20.115864 -2.205985 	 -14.780043 -20.115864 11.188128 	                    	                    	                    	                    	                    	                    	                    	
 -18.040031 -20.220932 3.021782 	 -8.270015 -20.220932 -2.265749 	 -14.810043 -20.220932 11.156445 	                    	                    	                    	                    	                    	                    	                    	
 -18.060032 -20.326000 2.972881 	 -8.280015 -20.326000 -2.325712 	 -14.840044 -20.326000 11.124562 	                    	                    	                    	                    	                    	                    	                    	
 -18.080032 -20.431065 2.923779 	 -8.290015 -20.431065 -2.385876 	 -14.870045 -20.431065 11.092478 	                    	                    	                    	                    	                    	                    	                    	
 -18.100033 -20.536133 2.874478 	 -8.300015 -20.536133 -2.446239 	 -14.900045 -20.536133 11.060196 	                    	                    	                    	                    	                    	                    	                    	
 -18.120033 -20.641197 2.824975 	 -8.310016 -20.641197 -2.506805 	 -14.930046 -20.641197 11.027711 	                    	                    	                    	                    	                    	                    	                    	
 -18.140034 -20.746265 2.775273 	 -8.320016 -20.746265 -2.567568 	 -14.960047 -20.746265 10.995028 	                    	                    	                    	                    	                    	                    	                    	
 -18.160034 -20.851334 2.725371 	 -8.330016 -20.851334 -2.628532 	 -14.990047 -20.851334 10.962144 	                    	                    	                    	                    	                    	                    	                    	
 -18.180035 -20.956398 2.675271 	 -8.340016 -20.956398 -2.689694 	 -15.020048 -20.956398 10.929063 	                    	                    	                    	                    	                    	                    	                    	
 -18.200035 -21.061466 2.624969 	 -8.350017 -21.061466 -2.751059 	 -15.050049 -21.061466 10.895779 	                    	                    	                    	                    	                    	                    	                    	
 -18.220036 -21.166534 2.574466 	 -8.360017 -21.166534 -2.812623 	 -15.080050 -21.166534 10.862294 	                    	                    	                    	                    	                    	                    	                    	
 -18.240036 -21.271599 2.523765 	 -8.370017 -21.271599 -2.874386 	 -15.110050 -21.271599 10.828612 	                    	                    	                    	                    	                    	                    	                    	
 -18.260036 -21.376667 2.472864 	 -8.380017 -21.376667 -2.936349 	 -15.140051 -21.376667 10.794729 	                    	                    	                    	                    	                    	                    	                    	
 -18.280037 -21.481735 2.421760 	 -8.390018 -21.481735 -2.998515 	 -15.170052 -21.481735 10.760644 	                    	                    	                    	                    	                    	                    	                    	
 -18.300037 -21.586800 2.370459 	 -8.400018 -21.586800 -3.060879 	 -15.200052 -21.586800 10.726361 	                    	                    	                    	                    	                    	                    	                    	
 -18.320038 -21.691868 2.318959 	 -8.410018 -21.691868 -3.123441 	 -15.230053 -21.691868 10.691879 	                    	                    	                    	                    	                    	                    	                    	
 -18.340038 -21.796932 2.267256 	 -8.420018 -21.796932 -3.186205 	 -15.260054 -21.796932 10.657195 	                    	                    	                    	                    	                    	                    	                    	
 -18.360039 -21.902000 2.215353 	 -8.430018 -21.902000 -3.249170 	 -15.290054 -21.902000 10.622311 	                    	                    	                    	                    	                    	                    	                    	
 -18.380039 -22.007069 2.163253 	 -8.440019 -22.007069 -3.312333 	 -15.320055 -22.007069 10.587229 	                    	                    	                    	                    	                    	                    	                    	
 -18.400040 -22.112133 2.110949 	 -8.450019 -22.112133 -3.375698 	 -15.350056 -22.112133 10.551944 	                    	                    	                    	                    	                    	                    	                    	
 -18.420040 -22.217201 2.058448 	 -8.460019 -22.217201 -3.439261 	 -15.380056 -22.217201 10.516460 	                    	                    	                    	                    	                    	                    	                    	
 -18.440041 -22.322269 2.005746 	 -8.470019 -22.322269 -3.503025 	 -15.410057 -22.322269 10.480778 	                    	                    	                    	                    	                    	                    	                    	
 -18.460041 -22.427334 1.952844 	 -8.480020 -22.427334 -3.566989 	 -15.440058 -22.427334 10.444894 	                    	                    	                    	                    	                    	                    	                    	
 -18.480042 -22.532402 1.899742 	 -8.490020 -22.532402 -3.631154 	 -15.470058 -22.532402 10.408810 	                    	                    	                    	                    	                    	                    	                    	
 -18.500042 -22.637466 1.846441 	 -8.500020 -22.637466 -3.695516 	 -15.500059 -22.637466 10.372528 	                    	                    	                    	                    	                    	                    	                    	
 -18.520042 -22.742535 1.792938 	 -8.510020 -22.742535 -3.760081 	 -15.530060 -22.742535 10.336043 	                    	                    	                    	                    	                    	                    	                    	
 -18.540043 -22.847603 1.739237 	 -8.520020 -22.847603 -3.824845 	 -15.560061 -22.847603 10.299360 	                    	                    	                    	                    	                    	                    	                    	
 -18.560043 -22.952667 1.685335 	 -8.530021 -22.952667 -3.889808 	 -15.590061 -22.952667 10.262478 	                    	                    	                    	                    	                    	                    	                    	
 -18.580044 -23.057735 1.631233 	 -8.540021 -23.057735 -3.954972 	 -15.620062 -23.057735 10.225394 	                    	                    	                    	                    	                    	                    	                    	
 -18.600044 -23.162804 1.576931 	 -8.550021 -23.162804 -4.020336 	 -15.650063 -23.162804 10.188110 	                    	                    	                    	                    	                    	                    	                    	
 -18.620045 -23.267868 1.522429 	 -8.560021 -23.267868 -4.085900 	 -15.680063 -23.267868 10.150626 	                    	                    	                    	                    	                    	                    	                    	
 -18.640045 -23.372936 1.467726 	 -8.570022 -23.372936 -4.151665 	 -15.710064 -23.372936 10.112943 	                    	                    	                    	                    	                    	                    	                    	
 -18.660046 -23.478004 1.412825 	 -8.580022 -23.478004 -4.217628 	 -15.740065 -23.478004 10.075060 	                    	                    	                    	                    	                    	                    	                    	
 -18.680046 -23.583069 1.357722 	 -8.590022 -23.583069 -4.283793 	 -15.770065 -23.583069 10.036975 	                    	                    	                    	                    	                    	                    	                    	
 -18.700047 -23.688137 1.302421 	 -8.600022 -23.688137 -4.350156 	 -15.800066 -23.688137 9.998693 	                    	                    	                    	                    	                    	                    	                    	
 -18.720047 -23.793201 1.246919 	 -8.610023 -23.793201 -4.416720 	 -15.830067 -23.793201 9.960209 	                    	                    	                    	                    	                    	                    	                    	
 -18.740047 -23.898270 1.191217 	 -8.620023 -23.898270 -4.483484 	 -15.860067 -23.898270 9.921525 	                    	                    	                    	                    	                    	                    	                    	
 -18.760048 -24.003338 1.135315 	 -8.630023 -24.003338 -4.550448 	 -15.890068 -24.003338 9.882642 	                    	                    	                    	                    	                    	                    	                    	
 -18.780048 -24.108402 1.079212 	 -8.640023 -24.108402 -4.617613 	 -15.920069 -24.108402 9.843557 	                    	                    	                    	                    	                    	                    	                    	
 -18.800049 -24.213470 1.022911 	 -8.650023 -24.213470 -4.684976 	 -15.950069 -24.213470 9.804275 	                    	                    	                    	                    	                    	                    	                    	
 -18.820049 -24.318539 0.966408 	 -8.660024 -24.318539 -4.752542 	 -15.980070 -24.318539 9.764791 	                    	                    	                    	                    	                    	                    	                    	
