# Game Session ID 
137 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    13:48:53 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 -10.169999 11.750330 8.807440 	 -9.509995 11.750330 6.672524 	 -0.250000 11.750330 12.091925 	                    	                    	                    	                    	                    	
 -10.179999 11.655771 8.815539 	 -9.539996 11.655771 6.669562 	 -0.250000 11.655771 12.117043 	                    	                    	                    	                    	                    	
 -10.190000 11.561213 8.823439 	 -9.569996 11.561213 6.666400 	 -0.250000 11.561213 12.141960 	                    	                    	                    	                    	                    	
 -10.200000 11.466656 8.831139 	 -9.599996 11.466656 6.663038 	 -0.250000 11.466656 12.166678 	                    	                    	                    	                    	                    	
 -10.209999 11.372097 8.838638 	 -9.629995 11.372097 6.659476 	 -0.250000 11.372097 12.191195 	                    	                    	                    	                    	                    	
 -10.219999 11.277540 8.845938 	 -9.659996 11.277540 6.655714 	 -0.250000 11.277540 12.215513 	                    	                    	                    	                    	                    	
 -10.230000 11.182981 8.853038 	 -9.689996 11.182981 6.651752 	 -0.250000 11.182981 12.239631 	                    	                    	                    	                    	                    	
 -10.240000 11.088425 8.859938 	 -9.719995 11.088425 6.647590 	 -0.250000 11.088425 12.263549 	                    	                    	                    	                    	                    	
 -10.249999 10.993866 8.866637 	 -9.749996 10.993866 6.643228 	 -0.250000 10.993866 12.287267 	                    	                    	                    	                    	                    	
 -10.259999 10.899307 8.873137 	 -9.779996 10.899307 6.638666 	 -0.250000 10.899307 12.310784 	                    	                    	                    	                    	                    	
 -10.270000 10.804749 8.879436 	 -9.809996 10.804749 6.633904 	 -0.250000 10.804749 12.334103 	                    	                    	                    	                    	                    	
 -10.280000 10.710192 8.885536 	 -9.839995 10.710192 6.628942 	 -0.250000 10.710192 12.357221 	                    	                    	                    	                    	                    	
 -10.289999 10.615633 8.891436 	 -9.869996 10.615633 6.623779 	 -0.250000 10.615633 12.380137 	                    	                    	                    	                    	                    	
 -10.299999 10.521076 8.897136 	 -9.899996 10.521076 6.618418 	 -0.250000 10.521076 12.402856 	                    	                    	                    	                    	                    	
 -10.309999 10.426517 8.902636 	 -9.929996 10.426517 6.612855 	 -0.250000 10.426517 12.425373 	                    	                    	                    	                    	                    	
 -10.320000 10.331961 8.907935 	 -9.959995 10.331961 6.607094 	 -0.250000 10.331961 12.447692 	                    	                    	                    	                    	                    	
 -10.329999 10.237402 8.913035 	 -9.989996 10.237402 6.601132 	 -0.250000 10.237402 12.469810 	                    	                    	                    	                    	                    	
 -10.339999 10.142845 8.917934 	 -10.019996 10.142845 6.594970 	 -0.250000 10.142845 12.491727 	                    	                    	                    	                    	                    	
 -10.349999 10.048286 8.922634 	 -10.049995 10.048286 6.588607 	 -0.250000 10.048286 12.513445 	                    	                    	                    	                    	                    	
 -10.360000 9.953728 8.927135 	 -10.079995 9.953728 6.582046 	 -0.250000 9.953728 12.534963 	                    	                    	                    	                    	                    	
 -10.369999 9.859171 8.931434 	 -10.109996 9.859171 6.575284 	 -0.250000 9.859171 12.556280 	                    	                    	                    	                    	                    	
 -10.379999 9.764612 8.935534 	 -10.139996 9.764612 6.568322 	 -0.250000 9.764612 12.577398 	                    	                    	                    	                    	                    	
 -10.389999 9.670055 8.939433 	 -10.169995 9.670055 6.561160 	 -0.250000 9.670055 12.598316 	                    	                    	                    	                    	                    	
 -10.400000 9.575497 8.943133 	 -10.199995 9.575497 6.553798 	 -0.250000 9.575497 12.619034 	                    	                    	                    	                    	                    	
 -10.409999 9.480940 8.946632 	 -10.229996 9.480940 6.546235 	 -0.250000 9.480940 12.639551 	                    	                    	                    	                    	                    	
 -10.419999 9.386381 8.949932 	 -10.259995 9.386381 6.538473 	 -0.250000 9.386381 12.659869 	                    	                    	                    	                    	                    	
 -10.429999 9.291824 8.953032 	 -10.289995 9.291824 6.530511 	 -0.250000 9.291824 12.679987 	                    	                    	                    	                    	                    	
 -10.440000 9.197266 8.955932 	 -10.319995 9.197266 6.522349 	 -0.250000 9.197266 12.699904 	                    	                    	                    	                    	                    	
 -10.449999 9.102707 8.958632 	 -10.349996 9.102707 6.513988 	 -0.250000 9.102707 12.719623 	                    	                    	                    	                    	                    	
 -10.459999 9.008150 8.961131 	 -10.379995 9.008150 6.505425 	 -0.250000 9.008150 12.739141 	                    	                    	                    	                    	                    	
 -10.469999 8.913591 8.963431 	 -10.409995 8.913591 6.496663 	 -0.250000 8.913591 12.758458 	                    	                    	                    	                    	                    	
 -10.480000 8.819035 8.965531 	 -10.439995 8.819035 6.487701 	 -0.250000 8.819035 12.777575 	                    	                    	                    	                    	                    	
 -10.489999 8.724476 8.967431 	 -10.469995 8.724476 6.478539 	 -0.250000 8.724476 12.796494 	                    	                    	                    	                    	                    	
 -10.499999 8.629919 8.969131 	 -10.499995 8.629919 6.469177 	 -0.250000 8.629919 12.815211 	                    	                    	                    	                    	                    	
 -10.509999 8.535360 8.970631 	 -10.529995 8.535360 6.459616 	 -0.250000 8.535360 12.833730 	                    	                    	                    	                    	                    	
 -10.520000 8.440804 8.971930 	 -10.559995 8.440804 6.449853 	 -0.250000 8.440804 12.852047 	                    	                    	                    	                    	                    	
 -10.529999 8.346245 8.973030 	 -10.589995 8.346245 6.439891 	 -0.250000 8.346245 12.870165 	                    	                    	                    	                    	                    	
 -10.539999 8.251688 8.973929 	 -10.619995 8.251688 6.429729 	 -0.250000 8.251688 12.888083 	                    	                    	                    	                    	                    	
 -10.549999 8.157129 8.974629 	 -10.649995 8.157129 6.419367 	 -0.250000 8.157129 12.905800 	                    	                    	                    	                    	                    	
 -10.559999 8.062571 8.975129 	 -10.679995 8.062571 6.408805 	 -0.250000 8.062571 12.923318 	                    	                    	                    	                    	                    	
 -10.569999 7.968014 8.975429 	 -10.709995 7.968014 6.398044 	 -0.250000 7.968014 12.940636 	                    	                    	                    	                    	                    	
 -10.579999 7.873455 8.975529 	 -10.739995 7.873455 6.387082 	 -0.250000 7.873455 12.957754 	                    	                    	                    	                    	                    	
 -10.589999 7.778898 8.975428 	 -10.769995 7.778898 6.375919 	 -0.250000 7.778898 12.974671 	                    	                    	                    	                    	                    	
 -10.599999 7.684340 8.975128 	 -10.799994 7.684340 6.364557 	 -0.250000 7.684340 12.991389 	                    	                    	                    	                    	                    	
 -10.609999 7.589783 8.974627 	 -10.829995 7.589783 6.352995 	 -0.250000 7.589783 13.007907 	                    	                    	                    	                    	                    	
 -10.619999 7.495224 8.973927 	 -10.859995 7.495224 6.341233 	 -0.250000 7.495224 13.024224 	                    	                    	                    	                    	                    	
 -10.629999 7.400667 8.973027 	 -10.889995 7.400667 6.329271 	 -0.250000 7.400667 13.040342 	                    	                    	                    	                    	                    	
 -10.639999 7.306108 8.971927 	 -10.919994 7.306108 6.317110 	 -0.250000 7.306108 13.056260 	                    	                    	                    	                    	                    	
 -10.649999 7.211550 8.970626 	 -10.949995 7.211550 6.304747 	 -0.250000 7.211550 13.071979 	                    	                    	                    	                    	                    	
 -10.659999 7.116993 8.969126 	 -10.979995 7.116993 6.292185 	 -0.250000 7.116993 13.087496 	                    	                    	                    	                    	                    	
 -10.669999 7.022434 8.967425 	 -11.009995 7.022434 6.279423 	 -0.250000 7.022434 13.102814 	                    	                    	                    	                    	                    	
 -10.679999 6.927877 8.965526 	 -11.039994 6.927877 6.266461 	 -0.250000 6.927877 13.117931 	                    	                    	                    	                    	                    	
 -10.689999 6.833319 8.963425 	 -11.069995 6.833319 6.253299 	 -0.250000 6.833319 13.132849 	                    	                    	                    	                    	                    	
 -10.699999 6.738762 8.961124 	 -11.099995 6.738762 6.239937 	 -0.250000 6.738762 13.147567 	                    	                    	                    	                    	                    	
 -10.709999 6.644203 8.958625 	 -11.129994 6.644203 6.226375 	 -0.250000 6.644203 13.162085 	                    	                    	                    	                    	                    	
 -10.719999 6.549646 8.955924 	 -11.159994 6.549646 6.212613 	 -0.250000 6.549646 13.176403 	                    	                    	                    	                    	                    	
 -10.729999 6.455088 8.953024 	 -11.189995 6.455088 6.198651 	 -0.250000 6.455088 13.190520 	                    	                    	                    	                    	                    	
 -10.739999 6.360529 8.949924 	 -11.219995 6.360529 6.184489 	 -0.250000 6.360529 13.204438 	                    	                    	                    	                    	                    	
 -10.749999 6.265972 8.946624 	 -11.249994 6.265972 6.170127 	 -0.250000 6.265972 13.218156 	                    	                    	                    	                    	                    	
 -10.759999 6.171413 8.943123 	 -11.279994 6.171413 6.155565 	 -0.250000 6.171413 13.231673 	                    	                    	                    	                    	                    	
 -10.769999 6.076857 8.939423 	 -11.309995 6.076857 6.140803 	 -0.250000 6.076857 13.244991 	                    	                    	                    	                    	                    	
 -10.779999 5.982298 8.935523 	 -11.339994 5.982298 6.125841 	 -0.250000 5.982298 13.258109 	                    	                    	                    	                    	                    	
 -10.789999 5.887741 8.931422 	 -11.369994 5.887741 6.110679 	 -0.250000 5.887741 13.271028 	                    	                    	                    	                    	                    	
 -10.799999 5.793182 8.927122 	 -11.399994 5.793182 6.095317 	 -0.250000 5.793182 13.283745 	                    	                    	                    	                    	                    	
 -10.809999 5.698626 8.922622 	 -11.429995 5.698626 6.079755 	 -0.250000 5.698626 13.296263 	                    	                    	                    	                    	                    	
 -10.819999 5.604067 8.917922 	 -11.459994 5.604067 6.063993 	 -0.250000 5.604067 13.308580 	                    	                    	                    	                    	                    	
 -10.829999 5.509508 8.913021 	 -11.489994 5.509508 6.048031 	 -0.250000 5.509508 13.320698 	                    	                    	                    	                    	                    	
 -10.839999 5.414951 8.907921 	 -11.519994 5.414951 6.031869 	 -0.250000 5.414951 13.332616 	                    	                    	                    	                    	                    	
 -10.849998 5.320393 8.902621 	 -11.549994 5.320393 6.015507 	 -0.250000 5.320393 13.344334 	                    	                    	                    	                    	                    	
 -10.859999 5.225836 8.897120 	 -11.579994 5.225836 5.998945 	 -0.250000 5.225836 13.355852 	                    	                    	                    	                    	                    	
 -10.869999 5.131277 8.891420 	 -11.609994 5.131277 5.982183 	 -0.250000 5.131277 13.367169 	                    	                    	                    	                    	                    	
 -10.879999 5.036720 8.885520 	 -11.639994 5.036720 5.965221 	 -0.250000 5.036720 13.378287 	                    	                    	                    	                    	                    	
 -10.889998 4.942162 8.879420 	 -11.669994 4.942162 5.948059 	 -0.250000 4.942162 13.389205 	                    	                    	                    	                    	                    	
 -10.899999 4.847605 8.873119 	 -11.699994 4.847605 5.930697 	 -0.250000 4.847605 13.399922 	                    	                    	                    	                    	                    	
 -10.909999 4.753046 8.866619 	 -11.729994 4.753046 5.913135 	 -0.250000 4.753046 13.410440 	                    	                    	                    	                    	                    	
 -10.919999 4.658489 8.859920 	 -11.759994 4.658489 5.895373 	 -0.250000 4.658489 13.420758 	                    	                    	                    	                    	                    	
 -10.929998 4.563931 8.853019 	 -11.789994 4.563931 5.877411 	 -0.250000 4.563931 13.430876 	                    	                    	                    	                    	                    	
 -10.939999 4.469372 8.845919 	 -11.819994 4.469372 5.859250 	 -0.250000 4.469372 13.440794 	                    	                    	                    	                    	                    	
 -10.949999 4.374815 8.838618 	 -11.849994 4.374815 5.840887 	 -0.250000 4.374815 13.450512 	                    	                    	                    	                    	                    	
 -10.959999 4.280256 8.831119 	 -11.879993 4.280256 5.822325 	 -0.250000 4.280256 13.460030 	                    	                    	                    	                    	                    	
 -10.969998 4.185699 8.823418 	 -11.909994 4.185699 5.803563 	 -0.250000 4.185699 13.469347 	                    	                    	                    	                    	                    	
 -10.979999 4.091141 8.815517 	 -11.939994 4.091141 5.784601 	 -0.250000 4.091141 13.478465 	                    	                    	                    	                    	                    	
 -10.989999 3.996584 8.807418 	 -11.969994 3.996584 5.765440 	 -0.250000 3.996584 13.487383 	                    	                    	                    	                    	                    	
 -10.999999 3.902025 8.799117 	 -11.999993 3.902025 5.746078 	 -0.250000 3.902025 13.496100 	                    	                    	                    	                    	                    	
 -11.009998 3.807468 8.790617 	 -12.029994 3.807468 5.726515 	 -0.250000 3.807468 13.504619 	                    	                    	                    	                    	                    	
 -11.019999 3.712910 8.781917 	 -12.059994 3.712910 5.706753 	 -0.250000 3.712910 13.512937 	                    	                    	                    	                    	                    	
 -11.029999 3.618351 8.773017 	 -12.089993 3.618351 5.686791 	 -0.250000 3.618351 13.521054 	                    	                    	                    	                    	                    	
 -11.039999 3.523794 8.763916 	 -12.119993 3.523794 5.666629 	 -0.250000 3.523794 13.528972 	                    	                    	                    	                    	                    	
 -11.049998 3.429235 8.754616 	 -12.149994 3.429235 5.646267 	 -0.250000 3.429235 13.536690 	                    	                    	                    	                    	                    	
 -11.059999 3.334679 8.745116 	 -12.179994 3.334679 5.625706 	 -0.250000 3.334679 13.544208 	                    	                    	                    	                    	                    	
 -11.069999 3.240120 8.735415 	 -12.209993 3.240120 5.604943 	 -0.250000 3.240120 13.551525 	                    	                    	                    	                    	                    	
 -11.079999 3.145563 8.725515 	 -12.239993 3.145563 5.583982 	 -0.250000 3.145563 13.558643 	                    	                    	                    	                    	                    	
 -11.089998 3.051004 8.715415 	 -12.269994 3.051004 5.562819 	 -0.250000 3.051004 13.565561 	                    	                    	                    	                    	                    	
 -11.099998 2.956448 8.705114 	 -12.299994 2.956448 5.541457 	 -0.250000 2.956448 13.572279 	                    	                    	                    	                    	                    	
 -11.109999 2.861889 8.694614 	 -12.329993 2.861889 5.519896 	 -0.250000 2.861889 13.578796 	                    	                    	                    	                    	                    	
 -11.119999 2.767330 8.683914 	 -12.359993 2.767330 5.498134 	 -0.250000 2.767330 13.585114 	                    	                    	                    	                    	                    	
 -11.129998 2.672773 8.673014 	 -12.389994 2.672773 5.476171 	 -0.250000 2.672773 13.591232 	                    	                    	                    	                    	                    	
 -11.139998 2.578215 8.661914 	 -12.419993 2.578215 5.454010 	 -0.250000 2.578215 13.597150 	                    	                    	                    	                    	                    	
 -11.149999 2.483658 8.650614 	 -12.449993 2.483658 5.431648 	 -0.250000 2.483658 13.602868 	                    	                    	                    	                    	                    	
 -11.159999 2.389099 8.639113 	 -12.479993 2.389099 5.409086 	 -0.250000 2.389099 13.608386 	                    	                    	                    	                    	                    	
 -11.169998 2.294542 8.627413 	 -12.509994 2.294542 5.386323 	 -0.250000 2.294542 13.613704 	                    	                    	                    	                    	                    	
 -11.179998 2.199984 8.615513 	 -12.539993 2.199984 5.363362 	 -0.250000 2.199984 13.618821 	                    	                    	                    	                    	                    	
 -11.189999 2.105427 8.603413 	 -12.569993 2.105427 5.340199 	 -0.250000 2.105427 13.623739 	                    	                    	                    	                    	                    	
 -11.199999 2.010868 8.591112 	 -12.599993 2.010868 5.316837 	 -0.250000 2.010868 13.628457 	                    	                    	                    	                    	                    	
 -11.209998 1.916309 8.578612 	 -12.629993 1.916309 5.293276 	 -0.250000 1.916309 13.632975 	                    	                    	                    	                    	                    	
 -11.219998 1.821753 8.565911 	 -12.659993 1.821753 5.269513 	 -0.250000 1.821753 13.637292 	                    	                    	                    	                    	                    	
 -11.229999 1.727194 8.553012 	 -12.689993 1.727194 5.245552 	 -0.250000 1.727194 13.641411 	                    	                    	                    	                    	                    	
 -11.239999 1.632637 8.539911 	 -12.719993 1.632637 5.221390 	 -0.250000 1.632637 13.645329 	                    	                    	                    	                    	                    	
 -11.249998 1.538078 8.526611 	 -12.749993 1.538078 5.197028 	 -0.250000 1.538078 13.649046 	                    	                    	                    	                    	                    	
 -11.259998 1.443521 8.513111 	 -12.779993 1.443521 5.172466 	 -0.250000 1.443521 13.652564 	                    	                    	                    	                    	                    	
 -11.269999 1.348963 8.499411 	 -12.809993 1.348963 5.147704 	 -0.250000 1.348963 13.655882 	                    	                    	                    	                    	                    	
 -11.279999 1.254406 8.485510 	 -12.839993 1.254406 5.122741 	 -0.250000 1.254406 13.658998 	                    	                    	                    	                    	                    	
 -11.289998 1.159847 8.471410 	 -12.869993 1.159847 5.097579 	 -0.250000 1.159847 13.661917 	                    	                    	                    	                    	                    	
 -11.299998 1.065290 8.457109 	 -12.899993 1.065290 5.072217 	 -0.250000 1.065290 13.664635 	                    	                    	                    	                    	                    	
 -11.309999 0.970732 8.442610 	 -12.929993 0.970732 5.046656 	 -0.250000 0.970732 13.667153 	                    	                    	                    	                    	                    	
 -11.319999 0.876173 8.427910 	 -12.959992 0.876173 5.020894 	 -0.250000 0.876173 13.669471 	                    	                    	                    	                    	                    	
 -11.329998 0.781616 8.413010 	 -12.989993 0.781616 4.994932 	 -0.250000 0.781616 13.671589 	                    	                    	                    	                    	                    	
 -11.339998 0.687057 8.397909 	 -13.019993 0.687057 4.968770 	 -0.250000 0.687057 13.673507 	                    	                    	                    	                    	                    	
 -11.349998 0.592501 8.382608 	 -13.049993 0.592501 4.942408 	 -0.250000 0.592501 13.675223 	                    	                    	                    	                    	                    	
 -11.359999 0.497942 8.367108 	 -13.079992 0.497942 4.915846 	 -0.250000 0.497942 13.676742 	                    	                    	                    	                    	                    	
 -11.369998 0.403385 8.351408 	 -13.109993 0.403385 4.889083 	 -0.250000 0.403385 13.678060 	                    	                    	                    	                    	                    	
 -11.379998 0.308826 8.335508 	 -13.139993 0.308826 4.862122 	 -0.250000 0.308826 13.679178 	                    	                    	                    	                    	                    	
 -11.389998 0.214270 8.319407 	 -13.169992 0.214270 4.834960 	 -0.250000 0.214270 13.680095 	                    	                    	                    	                    	                    	
 -11.399999 0.119711 8.303107 	 -13.199992 0.119711 4.807598 	 -0.250000 0.119711 13.680813 	                    	                    	                    	                    	                    	
 -11.409998 0.025152 8.286608 	 -13.229993 0.025152 4.780036 	 -0.250000 0.025152 13.681332 	                    	                    	                    	                    	                    	
 -11.419998 -0.069405 8.269907 	 -13.259993 -0.069405 4.752274 	 -0.250000 -0.069405 13.681648 	                    	                    	                    	                    	                    	
 -11.429998 -0.163963 8.253007 	 -13.289992 -0.163963 4.724312 	 -0.250000 -0.163963 13.681767 	                    	                    	                    	                    	                    	
 -11.439999 -0.258520 8.235907 	 -13.319992 -0.258520 4.696150 	 -0.250000 -0.258520 13.681684 	                    	                    	                    	                    	                    	
 -11.449998 -0.353079 8.218606 	 -13.349993 -0.353079 4.667788 	 -0.250000 -0.353079 13.681401 	                    	                    	                    	                    	                    	
 -11.459998 -0.447636 8.201106 	 -13.379992 -0.447636 4.639226 	 -0.250000 -0.447636 13.680920 	                    	                    	                    	                    	                    	
 -11.469998 -0.542194 8.183406 	 -13.409992 -0.542194 4.610464 	 -0.250000 -0.542194 13.680238 	                    	                    	                    	                    	                    	
 -11.479999 -0.636751 8.165505 	 -13.439992 -0.636751 4.581502 	 -0.250000 -0.636751 13.679356 	                    	                    	                    	                    	                    	
 -11.489998 -0.731310 8.147406 	 -13.469993 -0.731310 4.552340 	 -0.250000 -0.731310 13.678273 	                    	                    	                    	                    	                    	
 -11.499998 -0.825869 8.129105 	 -13.499992 -0.825869 4.522978 	 -0.250000 -0.825869 13.676991 	                    	                    	                    	                    	                    	
 -11.509998 -0.920425 8.110604 	 -13.529992 -0.920425 4.493416 	 -0.250000 -0.920425 13.675509 	                    	                    	                    	                    	                    	
 -11.519999 -1.014984 8.091904 	 -13.559992 -1.014984 4.463654 	 -0.250000 -1.014984 13.673826 	                    	                    	                    	                    	                    	
 -11.529998 -1.109541 8.073004 	 -13.589993 -1.109541 4.433692 	 -0.250000 -1.109541 13.671945 	                    	                    	                    	                    	                    	
 -11.539998 -1.204100 8.053904 	 -13.619992 -1.204100 4.403531 	 -0.250000 -1.204100 13.669863 	                    	                    	                    	                    	                    	
 -11.549998 -1.298656 8.034603 	 -13.649992 -1.298656 4.373168 	 -0.250000 -1.298656 13.667581 	                    	                    	                    	                    	                    	
 -11.559999 -1.393215 8.015103 	 -13.679992 -1.393215 4.342607 	 -0.250000 -1.393215 13.665098 	                    	                    	                    	                    	                    	
 -11.569998 -1.487772 7.995403 	 -13.709992 -1.487772 4.311844 	 -0.250000 -1.487772 13.662416 	                    	                    	                    	                    	                    	
 -11.579998 -1.582331 7.975503 	 -13.739992 -1.582331 4.280883 	 -0.250000 -1.582331 13.659534 	                    	                    	                    	                    	                    	
 -11.589998 -1.676889 7.955403 	 -13.769992 -1.676889 4.249721 	 -0.250000 -1.676889 13.656451 	                    	                    	                    	                    	                    	
 -11.599998 -1.771446 7.935103 	 -13.799992 -1.771446 4.218359 	 -0.250000 -1.771446 13.653170 	                    	                    	                    	                    	                    	
 -11.609998 -1.866005 7.914603 	 -13.829992 -1.866005 4.186797 	 -0.250000 -1.866005 13.649688 	                    	                    	                    	                    	                    	
 -11.619998 -1.960562 7.893902 	 -13.859992 -1.960562 4.155035 	 -0.250000 -1.960562 13.646006 	                    	                    	                    	                    	                    	
 -11.629998 -2.055119 7.873002 	 -13.889992 -2.055119 4.123072 	 -0.250000 -2.055119 13.642122 	                    	                    	                    	                    	                    	
 -11.639998 -2.149677 7.851902 	 -13.919991 -2.149677 4.090910 	 -0.250000 -2.149677 13.638041 	                    	                    	                    	                    	                    	
 -11.649998 -2.244236 7.830601 	 -13.949992 -2.244236 4.058548 	 -0.250000 -2.244236 13.633759 	                    	                    	                    	                    	                    	
 -11.659998 -2.338795 7.809102 	 -13.979992 -2.338795 4.025987 	 -0.250000 -2.338795 13.629276 	                    	                    	                    	                    	                    	
 -11.669998 -2.433350 7.787401 	 -14.009992 -2.433350 3.993224 	 -0.250000 -2.433350 13.624594 	                    	                    	                    	                    	                    	
 -11.679998 -2.527908 7.765501 	 -14.039991 -2.527908 3.960262 	 -0.250000 -2.527908 13.619712 	                    	                    	                    	                    	                    	
 -11.689998 -2.622467 7.743401 	 -14.069992 -2.622467 3.927101 	 -0.250000 -2.622467 13.614631 	                    	                    	                    	                    	                    	
 -11.699998 -2.717026 7.721100 	 -14.099992 -2.717026 3.893739 	 -0.250000 -2.717026 13.609347 	                    	                    	                    	                    	                    	
 -11.709998 -2.811584 7.698600 	 -14.129992 -2.811584 3.860177 	 -0.250000 -2.811584 13.603866 	                    	                    	                    	                    	                    	
 -11.719998 -2.906139 7.675900 	 -14.159991 -2.906139 3.826415 	 -0.250000 -2.906139 13.598184 	                    	                    	                    	                    	                    	
 -11.729998 -3.000698 7.652999 	 -14.189992 -3.000698 3.792453 	 -0.250000 -3.000698 13.592300 	                    	                    	                    	                    	                    	
 -11.739998 -3.095257 7.629899 	 -14.219992 -3.095257 3.758291 	 -0.250000 -3.095257 13.586219 	                    	                    	                    	                    	                    	
 -11.749998 -3.189816 7.606599 	 -14.249991 -3.189816 3.723929 	 -0.250000 -3.189816 13.579937 	                    	                    	                    	                    	                    	
 -11.759998 -3.284370 7.583098 	 -14.279991 -3.284370 3.689367 	 -0.250000 -3.284370 13.573455 	                    	                    	                    	                    	                    	
 -11.769998 -3.378929 7.559399 	 -14.309992 -3.378929 3.654605 	 -0.250000 -3.378929 13.566772 	                    	                    	                    	                    	                    	
 -11.779998 -3.473488 7.535499 	 -14.339992 -3.473488 3.619643 	 -0.250000 -3.473488 13.559891 	                    	                    	                    	                    	                    	
 -11.789998 -3.568047 7.511398 	 -14.369991 -3.568047 3.584481 	 -0.250000 -3.568047 13.552809 	                    	                    	                    	                    	                    	
 -11.799998 -3.662605 7.487098 	 -14.399991 -3.662605 3.549119 	 -0.250000 -3.662605 13.545526 	                    	                    	                    	                    	                    	
 -11.809998 -3.757160 7.462598 	 -14.429992 -3.757160 3.513557 	 -0.250000 -3.757160 13.538044 	                    	                    	                    	                    	                    	
 -11.819998 -3.851719 7.437898 	 -14.459991 -3.851719 3.477796 	 -0.250000 -3.851719 13.530362 	                    	                    	                    	                    	                    	
 -11.829998 -3.946278 7.412997 	 -14.489991 -3.946278 3.441833 	 -0.250000 -3.946278 13.522480 	                    	                    	                    	                    	                    	
 -11.839998 -4.040836 7.387897 	 -14.519991 -4.040836 3.405671 	 -0.250000 -4.040836 13.514397 	                    	                    	                    	                    	                    	
 -11.849998 -4.135391 7.362597 	 -14.549992 -4.135391 3.369309 	 -0.250000 -4.135391 13.506115 	                    	                    	                    	                    	                    	
 -11.859998 -4.229950 7.337096 	 -14.579991 -4.229950 3.332747 	 -0.250000 -4.229950 13.497633 	                    	                    	                    	                    	                    	
 -11.869998 -4.324509 7.311397 	 -14.609991 -4.324509 3.295986 	 -0.250000 -4.324509 13.488951 	                    	                    	                    	                    	                    	
 -11.879998 -4.419067 7.285496 	 -14.639991 -4.419067 3.259023 	 -0.250000 -4.419067 13.480068 	                    	                    	                    	                    	                    	
 -11.889997 -4.513626 7.259396 	 -14.669991 -4.513626 3.221861 	 -0.250000 -4.513626 13.470986 	                    	                    	                    	                    	                    	
 -11.899998 -4.608181 7.233095 	 -14.699991 -4.608181 3.184499 	 -0.250000 -4.608181 13.461703 	                    	                    	                    	                    	                    	
 -11.909998 -4.702740 7.206595 	 -14.729991 -4.702740 3.146938 	 -0.250000 -4.702740 13.452222 	                    	                    	                    	                    	                    	
 -11.919998 -4.797298 7.179895 	 -14.759991 -4.797298 3.109176 	 -0.250000 -4.797298 13.442540 	                    	                    	                    	                    	                    	
 -11.929997 -4.891857 7.152995 	 -14.789991 -4.891857 3.071214 	 -0.250000 -4.891857 13.432658 	                    	                    	                    	                    	                    	
 -11.939998 -4.986412 7.125895 	 -14.819991 -4.986412 3.033051 	 -0.250000 -4.986412 13.422575 	                    	                    	                    	                    	                    	
 -11.949998 -5.080971 7.098595 	 -14.849991 -5.080971 2.994690 	 -0.250000 -5.080971 13.412293 	                    	                    	                    	                    	                    	
 -11.959998 -5.175529 7.071095 	 -14.879991 -5.175529 2.956128 	 -0.250000 -5.175529 13.401812 	                    	                    	                    	                    	                    	
 -11.969997 -5.270088 7.043394 	 -14.909991 -5.270088 2.917366 	 -0.250000 -5.270088 13.391129 	                    	                    	                    	                    	                    	
 -11.979998 -5.364647 7.015494 	 -14.939991 -5.364647 2.878404 	 -0.250000 -5.364647 13.380247 	                    	                    	                    	                    	                    	
 -11.989998 -5.459202 6.987393 	 -14.969991 -5.459202 2.839242 	 -0.250000 -5.459202 13.369164 	                    	                    	                    	                    	                    	
 -11.999998 -5.553761 6.959093 	 -14.999990 -5.553761 2.799880 	 -0.250000 -5.553761 13.357882 	                    	                    	                    	                    	                    	
 -12.009997 -5.648319 6.930593 	 -15.029991 -5.648319 2.760318 	 -0.250000 -5.648319 13.346400 	                    	                    	                    	                    	                    	
 -12.019998 -5.742878 6.901893 	 -15.059991 -5.742878 2.720556 	 -0.250000 -5.742878 13.334718 	                    	                    	                    	                    	                    	
 -12.029998 -5.837433 6.872993 	 -15.089991 -5.837433 2.680594 	 -0.250000 -5.837433 13.322836 	                    	                    	                    	                    	                    	
 -12.039998 -5.931992 6.843893 	 -15.119990 -5.931992 2.640432 	 -0.250000 -5.931992 13.310754 	                    	                    	                    	                    	                    	
 -12.049997 -6.026550 6.814592 	 -15.149991 -6.026550 2.600070 	 -0.250000 -6.026550 13.298471 	                    	                    	                    	                    	                    	
 -12.059998 -6.121109 6.785092 	 -15.179991 -6.121109 2.559508 	 -0.250000 -6.121109 13.285990 	                    	                    	                    	                    	                    	
 -12.069998 -6.215668 6.755392 	 -15.209991 -6.215668 2.518746 	 -0.250000 -6.215668 13.273308 	                    	                    	                    	                    	                    	
 -12.079998 -6.310223 6.725492 	 -15.239990 -6.310223 2.477784 	 -0.250000 -6.310223 13.260425 	                    	                    	                    	                    	                    	
 -12.089997 -6.404781 6.695392 	 -15.269991 -6.404781 2.436622 	 -0.250000 -6.404781 13.247343 	                    	                    	                    	                    	                    	
 -12.099998 -6.499340 6.665092 	 -15.299991 -6.499340 2.395260 	 -0.250000 -6.499340 13.234061 	                    	                    	                    	                    	                    	
