# Game Session ID 
160 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    16:38:40 
# With Fead back 
 False  
# With Visible Trajectory 
 True  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	 Ball 8                               	 Ball 9                               	
 14.769997 26.322746 5.015489 	 20.209991 26.322746 4.628328 	 22.430008 26.322746 5.611121 	                    	                    	                    	                    	                    	                    	                    	
 14.749997 26.217682 5.055189 	 20.199991 26.217682 4.656966 	 22.400009 26.217682 5.667839 	                    	                    	                    	                    	                    	                    	                    	
 14.729997 26.112617 5.094688 	 20.189991 26.112617 4.685404 	 22.370008 26.112617 5.724357 	                    	                    	                    	                    	                    	                    	                    	
 14.709997 26.007553 5.133988 	 20.179991 26.007553 4.713642 	 22.340008 26.007553 5.780674 	                    	                    	                    	                    	                    	                    	                    	
 14.689997 25.902489 5.173088 	 20.169992 25.902489 4.741680 	 22.310009 25.902489 5.836792 	                    	                    	                    	                    	                    	                    	                    	
 14.669997 25.797424 5.211987 	 20.159992 25.797424 4.769517 	 22.280008 25.797424 5.892710 	                    	                    	                    	                    	                    	                    	                    	
 14.649997 25.692362 5.250687 	 20.149992 25.692362 4.797155 	 22.250010 25.692362 5.948428 	                    	                    	                    	                    	                    	                    	                    	
 14.629997 25.587297 5.289186 	 20.139992 25.587297 4.824594 	 22.220009 25.587297 6.003945 	                    	                    	                    	                    	                    	                    	                    	
 14.609997 25.482233 5.327486 	 20.129992 25.482233 4.851831 	 22.190008 25.482233 6.059263 	                    	                    	                    	                    	                    	                    	                    	
 14.589997 25.377169 5.365586 	 20.119991 25.377169 4.878869 	 22.160009 25.377169 6.114381 	                    	                    	                    	                    	                    	                    	                    	
 14.569997 25.272104 5.403486 	 20.109991 25.272104 4.905707 	 22.130009 25.272104 6.169299 	                    	                    	                    	                    	                    	                    	                    	
 14.549997 25.167040 5.441185 	 20.099991 25.167040 4.932345 	 22.100008 25.167040 6.224016 	                    	                    	                    	                    	                    	                    	                    	
 14.529997 25.061975 5.478685 	 20.089993 25.061975 4.958783 	 22.070009 25.061975 6.278534 	                    	                    	                    	                    	                    	                    	                    	
 14.509997 24.956911 5.515985 	 20.079992 24.956911 4.985021 	 22.040009 24.956911 6.332851 	                    	                    	                    	                    	                    	                    	                    	
 14.489997 24.851847 5.553084 	 20.069992 24.851847 5.011059 	 22.010010 24.851847 6.386970 	                    	                    	                    	                    	                    	                    	                    	
 14.469997 24.746782 5.589984 	 20.059992 24.746782 5.036897 	 21.980009 24.746782 6.440887 	                    	                    	                    	                    	                    	                    	                    	
 14.449997 24.641718 5.626684 	 20.049992 24.641718 5.062535 	 21.950008 24.641718 6.494605 	                    	                    	                    	                    	                    	                    	                    	
 14.429997 24.536654 5.663183 	 20.039991 24.536654 5.087973 	 21.920010 24.536654 6.548122 	                    	                    	                    	                    	                    	                    	                    	
 14.409997 24.431589 5.699483 	 20.029991 24.431589 5.113211 	 21.890009 24.431589 6.601440 	                    	                    	                    	                    	                    	                    	                    	
 14.389997 24.326525 5.735583 	 20.019991 24.326525 5.138248 	 21.860008 24.326525 6.654558 	                    	                    	                    	                    	                    	                    	                    	
 14.369997 24.221460 5.771482 	 20.009993 24.221460 5.163086 	 21.830009 24.221460 6.707476 	                    	                    	                    	                    	                    	                    	                    	
 14.349998 24.116396 5.807182 	 19.999992 24.116396 5.187725 	 21.800009 24.116396 6.760193 	                    	                    	                    	                    	                    	                    	                    	
 14.329997 24.011332 5.842681 	 19.989992 24.011332 5.212162 	 21.770010 24.011332 6.812711 	                    	                    	                    	                    	                    	                    	                    	
 14.309998 23.906269 5.877981 	 19.979992 23.906269 5.236400 	 21.740009 23.906269 6.865029 	                    	                    	                    	                    	                    	                    	                    	
 14.289997 23.801205 5.913081 	 19.969992 23.801205 5.260438 	 21.710009 23.801205 6.917147 	                    	                    	                    	                    	                    	                    	                    	
 14.269998 23.696140 5.947981 	 19.959991 23.696140 5.284276 	 21.680010 23.696140 6.969064 	                    	                    	                    	                    	                    	                    	                    	
 14.249997 23.591076 5.982680 	 19.949991 23.591076 5.307914 	 21.650009 23.591076 7.020782 	                    	                    	                    	                    	                    	                    	                    	
 14.229998 23.486012 6.017180 	 19.939991 23.486012 5.331352 	 21.620008 23.486012 7.072300 	                    	                    	                    	                    	                    	                    	                    	
 14.209997 23.380947 6.051480 	 19.929993 23.380947 5.354590 	 21.590010 23.380947 7.123618 	                    	                    	                    	                    	                    	                    	                    	
 14.189998 23.275883 6.085579 	 19.919992 23.275883 5.377628 	 21.560009 23.275883 7.174735 	                    	                    	                    	                    	                    	                    	                    	
 14.169997 23.170818 6.119479 	 19.909992 23.170818 5.400466 	 21.530010 23.170818 7.225653 	                    	                    	                    	                    	                    	                    	                    	
 14.149998 23.065754 6.153179 	 19.899992 23.065754 5.423104 	 21.500010 23.065754 7.276371 	                    	                    	                    	                    	                    	                    	                    	
 14.129997 22.960690 6.186678 	 19.889992 22.960690 5.445541 	 21.470009 22.960690 7.326889 	                    	                    	                    	                    	                    	                    	                    	
 14.109998 22.855625 6.219978 	 19.879992 22.855625 5.467780 	 21.440010 22.855625 7.377206 	                    	                    	                    	                    	                    	                    	                    	
 14.089997 22.750561 6.253078 	 19.869991 22.750561 5.489818 	 21.410009 22.750561 7.427324 	                    	                    	                    	                    	                    	                    	                    	
 14.069998 22.645496 6.285977 	 19.859991 22.645496 5.511655 	 21.380009 22.645496 7.477242 	                    	                    	                    	                    	                    	                    	                    	
 14.049997 22.540432 6.318677 	 19.849993 22.540432 5.533293 	 21.350010 22.540432 7.526959 	                    	                    	                    	                    	                    	                    	                    	
 14.029998 22.435368 6.351177 	 19.839993 22.435368 5.554731 	 21.320009 22.435368 7.576477 	                    	                    	                    	                    	                    	                    	                    	
 14.009997 22.330303 6.383476 	 19.829992 22.330303 5.575969 	 21.290010 22.330303 7.625795 	                    	                    	                    	                    	                    	                    	                    	
 13.989998 22.225239 6.415576 	 19.819992 22.225239 5.597007 	 21.260010 22.225239 7.674912 	                    	                    	                    	                    	                    	                    	                    	
 13.969997 22.120174 6.447475 	 19.809992 22.120174 5.617845 	 21.230009 22.120174 7.723830 	                    	                    	                    	                    	                    	                    	                    	
 13.949998 22.015110 6.479176 	 19.799992 22.015110 5.638483 	 21.200010 22.015110 7.772548 	                    	                    	                    	                    	                    	                    	                    	
 13.929997 21.910046 6.510675 	 19.789991 21.910046 5.658921 	 21.170010 21.910046 7.821066 	                    	                    	                    	                    	                    	                    	                    	
 13.909998 21.804981 6.541975 	 19.779991 21.804981 5.679159 	 21.140009 21.804981 7.869383 	                    	                    	                    	                    	                    	                    	                    	
 13.889997 21.699917 6.573074 	 19.769993 21.699917 5.699197 	 21.110010 21.699917 7.917501 	                    	                    	                    	                    	                    	                    	                    	
 13.869998 21.594852 6.603974 	 19.759993 21.594852 5.719035 	 21.080009 21.594852 7.965419 	                    	                    	                    	                    	                    	                    	                    	
 13.849998 21.489788 6.634674 	 19.749992 21.489788 5.738673 	 21.050011 21.489788 8.013137 	                    	                    	                    	                    	                    	                    	                    	
 13.829998 21.384724 6.665174 	 19.739992 21.384724 5.758111 	 21.020010 21.384724 8.060655 	                    	                    	                    	                    	                    	                    	                    	
 13.809998 21.279659 6.695473 	 19.729992 21.279659 5.777349 	 20.990009 21.279659 8.107972 	                    	                    	                    	                    	                    	                    	                    	
 13.789998 21.174597 6.725573 	 19.719992 21.174597 5.796387 	 20.960011 21.174597 8.155089 	                    	                    	                    	                    	                    	                    	                    	
 13.769998 21.069532 6.755472 	 19.709991 21.069532 5.815225 	 20.930010 21.069532 8.202007 	                    	                    	                    	                    	                    	                    	                    	
 13.749998 20.964468 6.785172 	 19.699991 20.964468 5.833862 	 20.900009 20.964468 8.248725 	                    	                    	                    	                    	                    	                    	                    	
 13.729998 20.859404 6.814672 	 19.689993 20.859404 5.852300 	 20.870010 20.859404 8.295243 	                    	                    	                    	                    	                    	                    	                    	
 13.709998 20.754339 6.843971 	 19.679993 20.754339 5.870538 	 20.840010 20.754339 8.341560 	                    	                    	                    	                    	                    	                    	                    	
 13.689998 20.649275 6.873071 	 19.669992 20.649275 5.888576 	 20.810011 20.649275 8.387678 	                    	                    	                    	                    	                    	                    	                    	
 13.669998 20.544210 6.901971 	 19.659992 20.544210 5.906414 	 20.780010 20.544210 8.433597 	                    	                    	                    	                    	                    	                    	                    	
 13.649998 20.439146 6.930670 	 19.649992 20.439146 5.924052 	 20.750010 20.439146 8.479314 	                    	                    	                    	                    	                    	                    	                    	
 13.629998 20.334082 6.959170 	 19.639992 20.334082 5.941490 	 20.720011 20.334082 8.524832 	                    	                    	                    	                    	                    	                    	                    	
 13.609998 20.229017 6.987470 	 19.629992 20.229017 5.958728 	 20.690010 20.229017 8.570149 	                    	                    	                    	                    	                    	                    	                    	
 13.589998 20.123955 7.015570 	 19.619991 20.123955 5.975766 	 20.660009 20.123955 8.615267 	                    	                    	                    	                    	                    	                    	                    	
 13.569998 20.018890 7.043469 	 19.609993 20.018890 5.992604 	 20.630011 20.018890 8.660185 	                    	                    	                    	                    	                    	                    	                    	
 13.549998 19.913826 7.071169 	 19.599993 19.913826 6.009242 	 20.600010 19.913826 8.704903 	                    	                    	                    	                    	                    	                    	                    	
 13.529998 19.808762 7.098669 	 19.589993 19.808762 6.025680 	 20.570011 19.808762 8.749420 	                    	                    	                    	                    	                    	                    	                    	
 13.509998 19.703697 7.125968 	 19.579992 19.703697 6.041918 	 20.540010 19.703697 8.793738 	                    	                    	                    	                    	                    	                    	                    	
 13.489998 19.598633 7.153068 	 19.569992 19.598633 6.057956 	 20.510010 19.598633 8.837855 	                    	                    	                    	                    	                    	                    	                    	
 13.469998 19.493568 7.179967 	 19.559992 19.493568 6.073793 	 20.480011 19.493568 8.881773 	                    	                    	                    	                    	                    	                    	                    	
 13.449998 19.388504 7.206667 	 19.549992 19.388504 6.089432 	 20.450010 19.388504 8.925491 	                    	                    	                    	                    	                    	                    	                    	
 13.429998 19.283440 7.233167 	 19.539991 19.283440 6.104869 	 20.420010 19.283440 8.969009 	                    	                    	                    	                    	                    	                    	                    	
 13.409998 19.178375 7.259467 	 19.529993 19.178375 6.120108 	 20.390011 19.178375 9.012327 	                    	                    	                    	                    	                    	                    	                    	
 13.389998 19.073311 7.285566 	 19.519993 19.073311 6.135146 	 20.360010 19.073311 9.055445 	                    	                    	                    	                    	                    	                    	                    	
 13.369998 18.968246 7.311466 	 19.509993 18.968246 6.149983 	 20.330009 18.968246 9.098362 	                    	                    	                    	                    	                    	                    	                    	
 13.349998 18.863182 7.337166 	 19.499992 18.863182 6.164621 	 20.300011 18.863182 9.141080 	                    	                    	                    	                    	                    	                    	                    	
 13.329998 18.758118 7.362666 	 19.489992 18.758118 6.179060 	 20.270010 18.758118 9.183598 	                    	                    	                    	                    	                    	                    	                    	
 13.309999 18.653053 7.387965 	 19.479992 18.653053 6.193297 	 20.240011 18.653053 9.225916 	                    	                    	                    	                    	                    	                    	                    	
 13.289998 18.547989 7.413065 	 19.469992 18.547989 6.207335 	 20.210011 18.547989 9.268033 	                    	                    	                    	                    	                    	                    	                    	
 13.269999 18.442924 7.437964 	 19.459991 18.442924 6.221173 	 20.180010 18.442924 9.309951 	                    	                    	                    	                    	                    	                    	                    	
 13.249998 18.337860 7.462664 	 19.449993 18.337860 6.234811 	 20.150011 18.337860 9.351668 	                    	                    	                    	                    	                    	                    	                    	
 13.229999 18.232796 7.487164 	 19.439993 18.232796 6.248249 	 20.120010 18.232796 9.393187 	                    	                    	                    	                    	                    	                    	                    	
 13.209998 18.127731 7.511464 	 19.429993 18.127731 6.261487 	 20.090010 18.127731 9.434505 	                    	                    	                    	                    	                    	                    	                    	
 13.189999 18.022667 7.535563 	 19.419992 18.022667 6.274525 	 20.060011 18.022667 9.475622 	                    	                    	                    	                    	                    	                    	                    	
 13.169998 17.917603 7.559463 	 19.409992 17.917603 6.287363 	 20.030010 17.917603 9.516540 	                    	                    	                    	                    	                    	                    	                    	
 13.149999 17.812538 7.583163 	 19.399992 17.812538 6.300001 	 20.000011 17.812538 9.557258 	                    	                    	                    	                    	                    	                    	                    	
 13.129998 17.707474 7.606662 	 19.389992 17.707474 6.312438 	 19.970011 17.707474 9.597775 	                    	                    	                    	                    	                    	                    	                    	
 13.109999 17.602409 7.629962 	 19.379992 17.602409 6.324677 	 19.940010 17.602409 9.638093 	                    	                    	                    	                    	                    	                    	                    	
 13.089998 17.497345 7.653062 	 19.369993 17.497345 6.336715 	 19.910011 17.497345 9.678211 	                    	                    	                    	                    	                    	                    	                    	
 13.069999 17.392281 7.675961 	 19.359993 17.392281 6.348553 	 19.880011 17.392281 9.718128 	                    	                    	                    	                    	                    	                    	                    	
 13.049998 17.287216 7.698661 	 19.349993 17.287216 6.360190 	 19.850010 17.287216 9.757846 	                    	                    	                    	                    	                    	                    	                    	
 13.029999 17.182152 7.721161 	 19.339993 17.182152 6.371628 	 19.820011 17.182152 9.797364 	                    	                    	                    	                    	                    	                    	                    	
 13.009998 17.077087 7.743461 	 19.329992 17.077087 6.382866 	 19.790010 17.077087 9.836681 	                    	                    	                    	                    	                    	                    	                    	
 12.989999 16.972023 7.765560 	 19.319992 16.972023 6.393904 	 19.760012 16.972023 9.875799 	                    	                    	                    	                    	                    	                    	                    	
 12.969998 16.866959 7.787460 	 19.309992 16.866959 6.404742 	 19.730011 16.866959 9.914717 	                    	                    	                    	                    	                    	                    	                    	
 12.949999 16.761894 7.809160 	 19.299992 16.761894 6.415380 	 19.700010 16.761894 9.953435 	                    	                    	                    	                    	                    	                    	                    	
 12.929998 16.656830 7.830659 	 19.289993 16.656830 6.425818 	 19.670012 16.656830 9.991953 	                    	                    	                    	                    	                    	                    	                    	
 12.909999 16.551767 7.851959 	 19.279993 16.551767 6.436056 	 19.640011 16.551767 10.030271 	                    	                    	                    	                    	                    	                    	                    	
 12.889998 16.446703 7.873058 	 19.269993 16.446703 6.446094 	 19.610010 16.446703 10.068388 	                    	                    	                    	                    	                    	                    	                    	
 12.869999 16.341639 7.893958 	 19.259993 16.341639 6.455932 	 19.580011 16.341639 10.106306 	                    	                    	                    	                    	                    	                    	                    	
 12.849998 16.236574 7.914658 	 19.249992 16.236574 6.465570 	 19.550011 16.236574 10.144024 	                    	                    	                    	                    	                    	                    	                    	
 12.829999 16.131510 7.935158 	 19.239992 16.131510 6.475008 	 19.520012 16.131510 10.181541 	                    	                    	                    	                    	                    	                    	                    	
 12.809999 16.026445 7.955457 	 19.229992 16.026445 6.484246 	 19.490011 16.026445 10.218859 	                    	                    	                    	                    	                    	                    	                    	
 12.789999 15.921381 7.975557 	 19.219992 15.921381 6.493284 	 19.460011 15.921381 10.255977 	                    	                    	                    	                    	                    	                    	                    	
 12.769999 15.816317 7.995457 	 19.209993 15.816317 6.502122 	 19.430012 15.816317 10.292894 	                    	                    	                    	                    	                    	                    	                    	
 12.749999 15.711252 8.015157 	 19.199993 15.711252 6.510760 	 19.400011 15.711252 10.329613 	                    	                    	                    	                    	                    	                    	                    	
 12.729999 15.606188 8.034657 	 19.189993 15.606188 6.519198 	 19.370010 15.606188 10.366130 	                    	                    	                    	                    	                    	                    	                    	
 12.709999 15.501124 8.053956 	 19.179993 15.501124 6.527436 	 19.340012 15.501124 10.402448 	                    	                    	                    	                    	                    	                    	                    	
 12.689999 15.396060 8.073055 	 19.169992 15.396060 6.535474 	 19.310011 15.396060 10.438565 	                    	                    	                    	                    	                    	                    	                    	
 12.669999 15.290996 8.091955 	 19.159992 15.290996 6.543312 	 19.280012 15.290996 10.474483 	                    	                    	                    	                    	                    	                    	                    	
 12.649999 15.185931 8.110655 	 19.149992 15.185931 6.550950 	 19.250011 15.185931 10.510201 	                    	                    	                    	                    	                    	                    	                    	
 12.629999 15.080867 8.129154 	 19.139992 15.080867 6.558387 	 19.220011 15.080867 10.545719 	                    	                    	                    	                    	                    	                    	                    	
 12.609999 14.975802 8.147454 	 19.129993 14.975802 6.565626 	 19.190012 14.975802 10.581037 	                    	                    	                    	                    	                    	                    	                    	
 12.589999 14.870738 8.165554 	 19.119993 14.870738 6.572663 	 19.160011 14.870738 10.616155 	                    	                    	                    	                    	                    	                    	                    	
 12.569999 14.765674 8.183454 	 19.109993 14.765674 6.579501 	 19.130011 14.765674 10.651073 	                    	                    	                    	                    	                    	                    	                    	
 12.549999 14.660609 8.201154 	 19.099993 14.660609 6.586139 	 19.100012 14.660609 10.685790 	                    	                    	                    	                    	                    	                    	                    	
 12.529999 14.555546 8.218653 	 19.089993 14.555546 6.592577 	 19.070011 14.555546 10.720307 	                    	                    	                    	                    	                    	                    	                    	
 12.509999 14.450481 8.235953 	 19.079992 14.450481 6.598815 	 19.040012 14.450481 10.754625 	                    	                    	                    	                    	                    	                    	                    	
 12.489999 14.345417 8.253053 	 19.069992 14.345417 6.604853 	 19.010012 14.345417 10.788743 	                    	                    	                    	                    	                    	                    	                    	
 12.469999 14.240353 8.269952 	 19.059992 14.240353 6.610691 	 18.980011 14.240353 10.822660 	                    	                    	                    	                    	                    	                    	                    	
 12.449999 14.135288 8.286652 	 19.049994 14.135288 6.616329 	 18.950012 14.135288 10.856379 	                    	                    	                    	                    	                    	                    	                    	
 12.429999 14.030224 8.303151 	 19.039993 14.030224 6.621767 	 18.920012 14.030224 10.889896 	                    	                    	                    	                    	                    	                    	                    	
 12.409999 13.925159 8.319451 	 19.029993 13.925159 6.627005 	 18.890011 13.925159 10.923214 	                    	                    	                    	                    	                    	                    	                    	
 12.389999 13.820095 8.335551 	 19.019993 13.820095 6.632043 	 18.860012 13.820095 10.956332 	                    	                    	                    	                    	                    	                    	                    	
 12.369999 13.715031 8.351451 	 19.009993 13.715031 6.636881 	 18.830011 13.715031 10.989249 	                    	                    	                    	                    	                    	                    	                    	
 12.349999 13.609966 8.367150 	 18.999992 13.609966 6.641519 	 18.800013 13.609966 11.021968 	                    	                    	                    	                    	                    	                    	                    	
 12.329999 13.504902 8.382650 	 18.989992 13.504902 6.645957 	 18.770012 13.504902 11.054485 	                    	                    	                    	                    	                    	                    	                    	
 12.309999 13.399837 8.397950 	 18.979992 13.399837 6.650195 	 18.740011 13.399837 11.086803 	                    	                    	                    	                    	                    	                    	                    	
 12.289999 13.294773 8.413050 	 18.969994 13.294773 6.654233 	 18.710012 13.294773 11.118920 	                    	                    	                    	                    	                    	                    	                    	
 12.270000 13.189709 8.427949 	 18.959993 13.189709 6.658071 	 18.680012 13.189709 11.150838 	                    	                    	                    	                    	                    	                    	                    	
 12.249999 13.084644 8.442649 	 18.949993 13.084644 6.661709 	 18.650011 13.084644 11.182556 	                    	                    	                    	                    	                    	                    	                    	
 12.230000 12.979582 8.457149 	 18.939993 12.979582 6.665147 	 18.620012 12.979582 11.214074 	                    	                    	                    	                    	                    	                    	                    	
 12.209999 12.874517 8.471448 	 18.929993 12.874517 6.668385 	 18.590012 12.874517 11.245392 	                    	                    	                    	                    	                    	                    	                    	
 12.190000 12.769453 8.485548 	 18.919992 12.769453 6.671423 	 18.560013 12.769453 11.276509 	                    	                    	                    	                    	                    	                    	                    	
 12.169999 12.664389 8.499448 	 18.909992 12.664389 6.674261 	 18.530012 12.664389 11.307427 	                    	                    	                    	                    	                    	                    	                    	
 12.150000 12.559324 8.513147 	 18.899992 12.559324 6.676898 	 18.500011 12.559324 11.338145 	                    	                    	                    	                    	                    	                    	                    	
 12.129999 12.454260 8.526648 	 18.889994 12.454260 6.679337 	 18.470013 12.454260 11.368663 	                    	                    	                    	                    	                    	                    	                    	
 12.110000 12.349195 8.539947 	 18.879993 12.349195 6.681575 	 18.440012 12.349195 11.398980 	                    	                    	                    	                    	                    	                    	                    	
 12.089999 12.244131 8.553046 	 18.869993 12.244131 6.683612 	 18.410011 12.244131 11.429098 	                    	                    	                    	                    	                    	                    	                    	
 12.070000 12.139067 8.565946 	 18.859993 12.139067 6.685451 	 18.380013 12.139067 11.459016 	                    	                    	                    	                    	                    	                    	                    	
 12.049999 12.034002 8.578646 	 18.849993 12.034002 6.687088 	 18.350012 12.034002 11.488734 	                    	                    	                    	                    	                    	                    	                    	
 12.030000 11.928938 8.591146 	 18.839993 11.928938 6.688527 	 18.320013 11.928938 11.518251 	                    	                    	                    	                    	                    	                    	                    	
 12.009999 11.823874 8.603445 	 18.829992 11.823874 6.689764 	 18.290012 11.823874 11.547569 	                    	                    	                    	                    	                    	                    	                    	
 11.990000 11.718809 8.615545 	 18.819992 11.718809 6.690803 	 18.260012 11.718809 11.576687 	                    	                    	                    	                    	                    	                    	                    	
 11.969999 11.613745 8.627444 	 18.809994 11.613745 6.691640 	 18.230013 11.613745 11.605605 	                    	                    	                    	                    	                    	                    	                    	
 11.950000 11.508680 8.639144 	 18.799994 11.508680 6.692278 	 18.200012 11.508680 11.634322 	                    	                    	                    	                    	                    	                    	                    	
 11.929999 11.403616 8.650644 	 18.789993 11.403616 6.692717 	 18.170012 11.403616 11.662841 	                    	                    	                    	                    	                    	                    	                    	
 11.910000 11.298552 8.661943 	 18.779993 11.298552 6.692954 	 18.140013 11.298552 11.691158 	                    	                    	                    	                    	                    	                    	                    	
 11.889999 11.193487 8.673043 	 18.769993 11.193487 6.692992 	 18.110012 11.193487 11.719275 	                    	                    	                    	                    	                    	                    	                    	
 11.870000 11.088423 8.683944 	 18.759993 11.088423 6.692831 	 18.080013 11.088423 11.747193 	                    	                    	                    	                    	                    	                    	                    	
 11.849999 10.983360 8.694643 	 18.749992 10.983360 6.692468 	 18.050013 10.983360 11.774911 	                    	                    	                    	                    	                    	                    	                    	
 11.830000 10.878296 8.705143 	 18.739992 10.878296 6.691906 	 18.020012 10.878296 11.802429 	                    	                    	                    	                    	                    	                    	                    	
 11.809999 10.773232 8.715443 	 18.729994 10.773232 6.691144 	 17.990013 10.773232 11.829747 	                    	                    	                    	                    	                    	                    	                    	
